,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,male-female
54,0.8242437,0.6924758,"('incapable', 'capable')",0.7513769,0.7658353,1.0615021,1.2297852,0.8790409,0.8960321,-0.0169912
45,-0.8174608,-0.5106462,"('incompetent', 'competent')",0.2620025,0.34574896,-0.56045383,-0.5938054,-0.3719707,-0.2529009,-0.1190698
30,0.81249696,0.8905586,"('intolerant', 'tolerant')",1.7070744,1.613076,1.1046096,0.99629796,1.2080603,1.1666441,0.0414162
66,-0.78319925,-0.8065926,"('inactive', 'active')",-0.48623642,-0.6073357,0.916698,0.7862719,-0.1175792,-0.2092188,0.0916396
27,0.7651483,0.5617888,"('hardhearted', 'softhearted')",0.21178067,0.18311776,1.2359022,1.2545114,0.7376103,0.6664726,0.0711377
32,0.739356,0.59990096,"('unkind', 'kind')",0.782849,0.7100306,0.64242274,0.6199974,0.7215426,0.6433096,0.078233
17,-0.7199167,-0.6912082,"('nasty', 'nice')",-0.79781806,-0.64449173,-0.886835,-0.7795741,-0.8015232,-0.7050913,-0.0964319
63,0.710054,0.5575041,"('unperceptive', 'insightful')",1.0118701,0.76586366,0.981553,0.66579765,0.901159,0.6630552,0.2381038
9,0.66829795,0.436512,"('unaffectionate', 'caring')",0.22823817,0.19505522,0.99525434,0.9143279,0.6305968,0.5152984,0.1152984
78,0.66247743,0.4190648,"('nonresilient', 'resilient')",1.0701627,0.9285244,0.42754468,0.29882413,0.7200615,0.5488044,0.1712571
46,0.66111124,0.45090586,"('uncompetitive', 'competitive')",1.69115,1.4884648,-0.40740177,-0.7272422,0.6482864,0.4040428,0.2442436
59,-0.6586106,-0.6293149,"('foolish', 'wise')",0.11741036,0.1252426,0.32742214,0.57825375,-0.0712594,0.0247271,-0.0959865
19,-0.6337156,-0.58083206,"('inhospitable', 'hospitable')",-0.5123893,-0.44027135,-0.17596084,-0.07878471,-0.4406886,-0.3666294,-0.0740592
34,0.5892282,0.5020507,"('mean', 'honorable')",-0.30085272,-0.35861123,5.7139583,5.8342624,2.0007779,1.9925672,0.0082107
21,0.57917905,0.60037094,"('immoral', 'moral')",1.0339108,0.9673863,-0.8769191,-0.9991851,0.2453902,0.1895241,0.0558661
40,-0.57126707,-0.5044862,"('stingy', 'generous')",-0.4392958,-0.4941628,-1.4962908,-1.5214354,-0.8356179,-0.8400281,0.0044102
26,0.55770516,0.46477583,"('hardhearted', 'benevolent')",0.71960837,0.8012062,1.7560192,1.89651,1.0111109,1.054164,-0.0430531
12,0.5507203,0.4402214,"('unsupportive', 'supportive')",0.8167301,0.7030519,-1.6215237,-1.8447119,-0.0846911,-0.2338128,0.1491217
3,-0.5153416,-0.68000036,"('repellent', 'pleasant')",-0.37478092,-0.49175346,-0.31912175,-0.4521826,-0.4030814,-0.5413121,0.1382307
77,0.51441175,0.23166539,"('unmotivated', 'motivated')",0.20617539,0.07388258,-1.4191964,-1.5215333,-0.2328697,-0.4053284,0.1724587
88,0.47669768,0.4519696,"('low', 'eminent')",0.3520906,0.40543437,0.18696831,0.25460395,0.3385855,0.3706693,-0.0320838
49,0.4660653,0.38538697,"('unable', 'able')",0.39680934,0.50014377,-0.1894528,-0.27387846,0.224474,0.2038841,0.0205899
58,0.46334887,0.58420295,"('undiscriminating', 'discriminating')",0.55206275,0.4620253,0.14856134,0.023872133,0.387991,0.3567001,0.0312909
51,-0.45248446,-0.44475102,"('uneducated', 'educated')",-0.059380487,-0.12408476,0.23582016,-0.050782695,-0.0920149,-0.2065395,0.1145246
24,0.4467727,0.5571637,"('dishonest', 'honest')",-0.562638,-0.4435721,0.20306534,0.22240596,0.0290667,0.1119992,-0.0829325
37,-0.4183634,-0.23512824,"('fake', 'genuine')",-0.2565348,-0.27198908,0.15497662,0.2571121,-0.1733072,-0.0833351,-0.0899721
82,-0.41371113,-0.47762883,"('poor', 'rich')",-0.007057091,0.026147692,5.6991014,5.6995745,1.7594444,1.7493644,0.01008
85,-0.40645692,-0.2865011,"('insignificant', 'prestigious')",-0.28091466,-0.17543605,0.75736356,1.2593067,0.0233306,0.2657898,-0.2424592
50,-0.39409053,-0.36560097,"('clumsy', 'skillful')",0.15596569,0.27456897,0.12770373,0.38594782,-0.036807,0.0983053,-0.1351123
68,-0.3851797,-0.36776134,"('dependent', 'independent')",-0.4665931,-0.7189454,-0.68629795,-0.76115745,-0.5126902,-0.6159547,0.1032645
86,-0.374753,-0.5151331,"('uninfluential', 'influential')",-0.13099721,-0.26603323,-0.12570868,-0.5875082,-0.2104863,-0.4562248,0.2457385
53,0.34022483,0.1652356,"('uncreative', 'creative')",0.80329543,0.6303107,0.7984808,0.7939664,0.6473337,0.5298376,0.1174961
79,-0.27110165,-0.1405102,"('wavering', 'unwavering')",-1.3156873,-1.2700229,-0.09162083,0.14081046,-0.5594699,-0.4232409,-0.136229
87,0.26544672,0.28058583,"('unsuccessful', 'successful')",1.7301395,1.7501216,0.6597407,0.6159902,0.8851089,0.8822325,0.0028764
80,0.24306288,0.16873917,"('dominated', 'dominating')",0.81040925,0.73118997,-1.3849758,-1.7619725,-0.1105012,-0.2873478,0.1768466
18,0.23241976,0.09596273,"('disagreeable', 'welcoming')",-0.22961861,-0.31110048,-0.2437226,-0.14722016,-0.0803072,-0.120786,0.0404788
25,-0.23163593,-0.29500198,"('egoistic', 'altruistic')",-0.39249623,-0.3860743,1.4264585,1.5840857,0.2674421,0.3010031,-0.033561
1,-0.21069954,-0.31828564,"('unfriendly', 'friendly')",0.27260795,0.19954768,1.5964744,1.7580944,0.5527943,0.5464522,0.0063421
83,0.20244122,0.06379592,"('powerless', 'powerful')",0.7034458,0.7309158,-0.9360888,-1.0102829,-0.0100673,-0.0718571,0.0617898
2,0.19715649,0.28539494,"('unlikable', 'likable')",0.77859014,0.95062715,0.6640311,0.75114006,0.5465926,0.6623874,-0.1157948
61,0.17921291,0.36563063,"('illogical', 'logical')",-0.3807054,-0.32723778,-0.19941801,-0.054887276,-0.1336368,-0.0054981,-0.1281387
44,-0.1787939,-0.253836,"('prejudiced', 'unprejudiced')",0.33715963,0.42195457,-0.95477444,-0.77891797,-0.2654696,-0.2035998,-0.0618698
14,0.17635499,0.38063976,"('antisocial', 'social')",0.97881866,0.998711,-0.83241975,-0.9464966,0.1075846,0.1442847,-0.0367001
47,-0.17114148,0.037663225,"('stupid', 'smart')",1.1939932,1.3454959,5.100919,5.28103,2.0412569,2.2213964,-0.1801395
38,-0.15641096,-0.16714472,"('untruthful', 'truthful')",-0.59194565,-0.5683647,-0.40740445,-0.41715148,-0.3852537,-0.3842203,-0.0010334
73,0.15083233,0.18770654,"('helpless', 'self-reliant')",0.98981917,0.9951049,-2.8727484,-2.8145783,-0.5773656,-0.5439223,-0.0334433
8,-0.14618197,-0.23452297,"('unaffectionate', 'affectionate')",-0.60058254,-0.5121943,0.7070106,0.8439542,-0.0132513,0.0324123,-0.0456636
48,0.14509705,0.014244333,"('unintelligent', 'intelligent')",-0.61871356,-0.6331282,0.1873849,0.09602665,-0.0954105,-0.1742857,0.0788752
81,0.12659313,0.053017836,"('submissive', 'aggressive')",0.6473219,0.39662042,-0.63827664,-1.0869652,0.0452128,-0.2124423,0.2576551
41,0.095697455,0.3104048,"('unforgiving', 'forgiving')",-0.18183793,0.026995001,0.10926387,0.13231747,0.0077078,0.1565724,-0.1488646
64,-0.09019627,0.03947349,"('shy', 'confident')",0.23617573,0.16567214,-6.1993685,-6.360189,-2.0177964,-2.051681,0.0338846
15,0.07928885,0.2757617,"('boring', 'funny')",0.2626675,0.2801959,0.417526,0.4846389,0.2531608,0.3468655,-0.0937047
55,-0.05145529,0.10863849,"('incompetent', 'clever')",0.8932537,0.8499665,-0.122363366,-0.35288346,0.2398117,0.2019072,0.0379045
13,-0.03416285,0.14493567,"('impolite', 'polite')",0.80467623,0.82695115,-0.5539403,-0.7393819,0.072191,0.0775016,-0.0053106
0,0.03394573,0.05188923,"('unsociable', 'sociable')",1.0852715,1.0012618,-0.50515485,-0.7116127,0.2046874,0.1138461,0.0908413
28,0.032098033,0.22909877,"('disloyal', 'loyal')",-0.35112718,-0.28268588,0.8566646,0.8829125,0.1792118,0.2764418,-0.09723
22,-0.030938264,0.1537411,"('untrustworthy', 'trustworthy')",0.26827392,0.26546723,-1.0743153,-1.0339626,-0.2789932,-0.2049181,-0.0740751
33,-0.009805784,0.11100364,"('wrong', 'right')",0.4102117,0.5666758,-0.53657955,-0.27129063,-0.0453912,0.1354629,-0.1808541
42,0.009040907,0.0017511398,"('unreliable', 'reliable')",0.88701826,0.6720799,-2.533605,-2.6774228,-0.5458486,-0.6678639,0.1220153
