,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,male-female
82,0.5076669,0.47146273,"('poor', 'rich')",-0.46299937,-0.48647046,0.4313109,0.1427517,-0.1535066,-0.35164666,6.149096,6.155481,1.2943135,1.1863156,0.1079979
22,0.50182873,0.47483683,"('untrustworthy', 'trustworthy')",0.091107085,0.036184993,0.13481122,0.06439409,-0.1544165,-0.29758713,-0.42144066,-0.45543045,0.030378,-0.0355203,0.0658983
63,0.48883936,0.50032544,"('unperceptive', 'insightful')",0.009803141,-0.15106577,1.2892007,1.2452854,0.68999755,0.51669073,0.58479404,0.8000452,0.612527,0.5822562,0.0302708
62,0.48327786,0.7461815,"('incompetent', 'brilliant')",0.7278532,0.8828558,-0.94242144,-0.56379026,0.75618833,0.86551344,-0.033989593,0.3727635,0.1981817,0.4607048,-0.2625231
20,-0.480647,-0.49913278,"('rough', 'thoughtful')",-0.87199754,-0.61820996,0.15561299,0.21906354,-0.4541001,-0.62868553,0.22691366,0.3634101,-0.2848436,-0.2327109,-0.0521327
59,-0.47414452,-0.63762057,"('foolish', 'wise')",-0.016549282,-0.2868194,0.9671217,1.0238533,-0.6390557,-0.5521547,-0.2732465,-0.31894648,-0.0871749,-0.1543376,0.0671627
56,0.4609205,0.8181125,"('impractical', 'practical')",1.1100838,1.4897637,-0.43277627,0.117996216,1.1405339,1.4406327,-0.21644619,0.12827821,0.4124632,0.7989567,-0.3864935
7,0.44993907,0.3728961,"('insensitive', 'sensitive')",1.2628707,1.2125012,-0.020050053,-0.123898305,0.17898099,0.033539902,0.3526286,0.49920133,0.4448739,0.398848,0.0460259
26,-0.44645125,-0.8210214,"('hardhearted', 'benevolent')",1.3495607,0.6128561,2.0266242,1.5452639,0.7582451,0.20283107,1.7286178,1.253858,1.0833193,0.5587575,0.5245618
65,0.4379646,0.67738605,"('insecure', 'secure')",-0.29815617,0.08023654,-0.42458096,-0.16389751,0.14044464,0.2519347,0.07141565,0.38451618,-0.0145825,0.2460352,-0.2606177
13,0.4302228,0.6566818,"('impolite', 'polite')",0.36354935,0.59843856,-0.38096637,0.0076975375,1.4645699,1.7220906,0.55208814,0.70650214,0.4858928,0.7382822,-0.2523894
55,0.42601925,0.72956604,"('incompetent', 'clever')",0.51882154,0.71941113,-0.37504196,-0.10119808,0.2354804,0.1965602,0.2773355,0.56847894,0.216523,0.4225636,-0.2060406
42,0.42318064,0.6955504,"('unreliable', 'reliable')",0.4073972,0.61804247,0.77423924,1.0210179,-0.116278514,0.17667866,-2.900484,-2.7285736,-0.2823891,-0.0434568,-0.2389323
3,-0.41913983,-0.5253774,"('repellent', 'pleasant')",-0.34362867,-0.26430076,0.050688293,-0.3898047,0.6981275,0.2832909,0.73056453,0.69776577,0.1433224,-0.0396852,0.1830076
70,0.4180976,0.37470794,"('lethargic', 'energetic')",0.5905499,0.6164478,0.8317458,0.73490983,0.8302158,0.60486996,0.6212823,0.7720406,0.6583783,0.6205952,0.0377831
43,-0.38605082,-0.16878402,"('irresponsible', 'responsible')",0.35595626,0.67173076,-0.7274188,-0.23128882,-0.1409151,0.12410551,0.4948969,0.9109323,-0.0807063,0.2613391,-0.3420454
76,0.38496503,0.60967255,"('anxious', 'daring')",-0.313867,0.06726359,1.130979,1.3813527,0.47368836,0.62151635,0.10581597,0.3901464,0.3563163,0.6139904,-0.2576741
41,-0.37863308,-0.49477488,"('unforgiving', 'forgiving')",-0.8455958,-1.2626075,-0.04034869,-0.061368696,0.08496484,-0.16086224,0.5944039,0.4224581,-0.1170417,-0.311431,0.1943893
54,-0.37429878,-0.2455579,"('incapable', 'capable')",0.0055750906,0.088344276,0.12011169,0.28055412,-0.75689065,-0.48937175,0.715497,0.8469782,-0.0580011,0.0961894,-0.1541905
61,-0.36663,-0.3250777,"('illogical', 'logical')",-0.5356241,-0.37588257,0.19670881,0.055848464,0.1047059,0.014176582,0.026688594,0.12579717,-0.1148302,-0.1010276,-0.0138026
15,-0.36606443,-0.51278913,"('boring', 'funny')",0.5595343,0.48352966,0.37634012,0.28741246,-0.5776489,-0.517573,0.54306066,0.49128017,0.1070444,0.046372,0.0606724
79,-0.335448,-0.71941674,"('wavering', 'unwavering')",-0.9894588,-1.3570027,0.75276226,0.4016441,-0.7457315,-0.9410874,-0.3755237,-0.70327866,-0.33868,-0.6638283,0.3251483
40,-0.33473822,-0.49507606,"('stingy', 'generous')",-0.4457773,-0.9059046,-0.7562971,-0.88662356,0.022731453,-0.1981402,-2.184594,-2.3392434,-0.739735,-0.9649976,0.2252626
58,0.3329616,0.08171851,"('undiscriminating', 'discriminating')",0.11513351,-0.35597453,-0.025931958,-0.5071567,-0.1972234,-0.5901052,0.52054137,0.41801846,0.1490962,-0.1906999,0.3397961
86,-0.31731224,-0.37382606,"('uninfluential', 'influential')",0.40506604,0.07361066,0.2668107,-0.0022823662,0.39527723,0.03711304,-0.052954063,-0.16775098,0.1393775,-0.0866271,0.2260046
74,0.3062937,0.26510316,"('undedicated', 'dedicated')",0.6717771,0.5461912,0.80292606,0.8591925,0.5233839,0.3215321,0.4135304,0.42172062,0.5435822,0.4827479,0.0608343
83,-0.29266417,-0.02964731,"('powerless', 'powerful')",-0.005438775,0.080840304,-0.87749064,-0.41078147,-0.347919,-0.0679896,-1.471738,-1.1486526,-0.5990501,-0.3152461,-0.283804
8,-0.27134642,-0.48619312,"('unaffectionate', 'affectionate')",0.078757346,-0.64779997,0.117595285,0.16136298,-0.24898991,-0.4782407,0.8424548,0.7534635,0.1036942,-0.1394815,0.2431757
12,0.25667298,0.16112785,"('unsupportive', 'supportive')",1.1332115,0.73434144,0.64940965,0.6761555,0.78183234,0.619762,-1.670861,-1.5500146,0.2300531,0.1282744,0.1017787
72,0.19714096,0.4416683,"('unambitious', 'ambitious')",-0.87888926,-0.79343677,-1.3881255,-1.2138491,0.30831403,0.36810443,-0.74020636,-0.6294329,-0.5003532,-0.3653892,-0.134964
64,0.19371322,0.66729236,"('shy', 'confident')",0.48851362,0.82500213,0.1815819,0.5541525,0.5207715,0.8855852,-5.8375196,-5.7405486,-0.8905879,-0.5617033,-0.3288846
10,0.18894792,0.058771927,"('unsympathetic', 'sympathetic')",0.76115394,0.6517007,-0.5559771,-0.47878236,0.89249617,0.5805699,0.50049263,0.6023463,0.3574227,0.2829213,0.0745014
37,0.1840657,0.1989402,"('fake', 'genuine')",0.42100713,0.56060094,-0.27143264,-0.06888836,0.18062347,0.23946965,0.27621222,0.42737362,0.1580952,0.2714992,-0.113404
35,0.17482433,-0.14303938,"('corrupt', 'incorrupt')",-0.84100366,-0.9302505,0.04467147,-0.3341003,-1.0665672,-1.3171123,-0.3935716,-0.9527642,-0.4163293,-0.7354534,0.3191241
44,-0.16990386,-0.022730596,"('prejudiced', 'unprejudiced')",-1.185324,-0.8046619,-1.0741842,-0.6895728,-0.9861031,-0.615367,-1.6381803,-1.3925536,-1.010739,-0.7049772,-0.3057618
66,0.16828585,0.2666269,"('inactive', 'active')",0.22373746,0.13484631,1.3482326,1.254415,0.7944136,0.7456907,0.87801284,0.6272211,0.6825365,0.60576,0.0767765
2,0.15346593,0.5645536,"('unlikable', 'likable')",0.46102384,0.51276153,1.2750822,1.4793979,0.81039375,1.0961106,0.9863306,1.1655291,0.7372593,0.9636705,-0.2264112
4,-0.14777641,-0.5478187,"('disliked', 'liked')",-0.14783747,-0.64443004,0.91717005,0.4890261,0.10413006,-0.044960506,-6.1542535,-6.773686,-1.0857135,-1.5043738,0.4186603
38,0.13216716,-0.0069918483,"('untruthful', 'truthful')",-0.31735206,-0.53050655,-0.5642596,-0.48595613,0.45454612,0.3082974,0.30528894,0.43103558,0.0020781,-0.0568243,0.0589024
17,0.13054395,-0.06914006,"('nasty', 'nice')",-0.49355182,-0.75117147,-0.14846858,-0.24080713,-0.14195919,-0.37898016,-0.17526148,-0.35351062,-0.1657394,-0.3587219,0.1929825
71,-0.12941518,-0.20090339,"('diffident', 'self-confident')",1.1680751,0.74255645,-0.42147464,-0.55500734,0.05383441,-0.03416177,-0.057905015,-0.10717328,0.1226229,-0.0309379,0.1535608
30,-0.12783676,-0.07082644,"('intolerant', 'tolerant')",1.2313709,1.4497977,0.11226773,0.40835628,0.92694366,1.0729609,0.50635463,0.9368065,0.52982,0.759419,-0.229599
84,-0.10530573,0.24627687,"('inferior', 'superior')",0.3821932,0.5579985,0.43392712,0.69753027,-0.13771911,0.14479375,0.1454511,0.33679122,0.1437093,0.3966781,-0.2529688
0,-0.100570194,-0.050124995,"('unsociable', 'sociable')",0.2646127,0.07864864,-0.07318835,-0.1006604,1.5519246,1.4520063,0.29942742,0.32625708,0.3884412,0.3412253,0.0472159
60,0.0873458,0.67864513,"('inefficient', 'efficient')",0.6945864,1.3578976,-1.1610479,-0.4713748,1.0735117,1.401046,-0.17493176,0.52264583,0.1038928,0.697772,-0.5938792
78,0.08180438,0.17808434,"('nonresilient', 'resilient')",0.45331883,0.27137467,0.7562557,0.722688,0.33111918,0.21614173,0.28229526,0.25483817,0.3809587,0.3286254,0.0523333
11,-0.059952654,-0.007675953,"('unhelpful', 'helpful')",0.2391011,0.076036364,-0.18647343,-0.171952,0.58911395,0.5218603,2.4660406,2.7542536,0.6095659,0.6345045,-0.0249386
51,0.031509064,0.5538731,"('uneducated', 'educated')",-0.32599935,0.12532943,1.1546434,1.2198515,0.89168787,1.0611004,0.7053254,0.83035773,0.4914333,0.7581025,-0.2666692
33,-0.025948469,0.18635352,"('wrong', 'right')",-0.053096674,0.028706498,0.16852918,0.46243548,0.34375185,0.5291302,-1.1338675,-1.0319465,-0.1401263,0.0349358,-0.1750621
67,0.019573942,0.38009837,"('doubtful', 'determined')",0.5489099,1.0003319,0.19156021,0.8388832,0.28961986,0.783946,-0.31297073,-0.08120812,0.1473386,0.5844102,-0.4370716
57,-0.019413007,-0.5349117,"('unimaginative', 'imaginative')",0.18155783,-0.21256465,0.4224734,-0.21737221,-0.09897853,-0.66396993,-2.3917792,-2.811523,-0.3812279,-0.8880683,0.5068404
21,-0.016503252,0.48711032,"('immoral', 'moral')",0.34152272,0.72601527,0.22718301,0.63743216,-0.09014931,0.10536241,-0.62522507,-0.3387066,-0.0326344,0.3234427,-0.3560771
