,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
76,0.5397985,0.9155104,"('anxious', 'daring')",-0.44739008,-0.53869915,1.7264799,1.8347287,1.1468881,1.2015649,0.104092926,0.08931769,0.6139739,0.7004846,-0.0865107
7,0.5164543,0.91849315,"('insensitive', 'sensitive')",0.378027,0.37389028,1.1509176,1.0249387,0.67216015,0.8992694,1.0532483,1.4281389,0.7541615,0.9289461,-0.1747846
6,-0.50788015,-1.2366728,"('distant', 'open')",0.61902905,0.7304263,-2.1411214,-2.1357136,-0.81626534,-0.84658706,0.43331602,0.27032596,-0.4825844,-0.6436443,0.1610599
56,0.48347077,1.071294,"('impractical', 'practical')",0.47863394,0.73001134,1.2171336,1.4109555,1.0744352,1.4769455,-0.6828445,-0.391622,0.5141658,0.8595168,-0.345351
35,-0.47472164,-1.3300304,"('corrupt', 'incorrupt')",0.11251908,-0.06406085,-2.3702035,-2.5190656,-0.5675935,-0.71223485,-0.03083168,-0.4760571,-0.6661663,-1.0202898,0.3541235
74,0.458374,0.78768724,"('undedicated', 'dedicated')",0.6470401,0.598017,1.1975168,1.2439163,0.6403593,0.54290396,0.3138195,0.28123134,0.6514219,0.6907512,-0.0393293
53,-0.45140052,0.014501777,"('uncreative', 'creative')",1.3000623,1.166424,0.2202407,0.3115142,-0.29785445,-0.1227836,1.562109,1.5130193,0.4666314,0.5765351,-0.1099037
66,0.4471024,0.26584986,"('inactive', 'active')",1.720625,1.7142848,0.7900611,0.6512597,0.456572,0.33264706,1.1481035,0.8514353,0.9124928,0.7630954,0.1493974
28,-0.4467647,-0.37026036,"('disloyal', 'loyal')",0.5263026,0.41785458,0.8693289,0.67311466,-0.7104217,-0.74282515,1.531026,1.567534,0.3538942,0.3090835,0.0448107
13,0.4140521,0.9147379,"('impolite', 'polite')",-0.08508065,0.15325959,1.6467493,1.7074091,0.32904175,0.56389207,-0.30441466,0.08630487,0.4000695,0.6851207,-0.2850512
62,0.40900025,0.9915251,"('incompetent', 'brilliant')",-0.25792477,-0.18483497,2.0947678,2.3371897,0.10101485,0.38558373,-0.05212711,0.22752373,0.4589462,0.7513975,-0.2924513
26,-0.3694173,-0.5784636,"('hardhearted', 'benevolent')",1.9148359,1.65199,0.45485213,0.18649985,0.28248426,0.06649567,1.9685103,1.7951732,0.8502531,0.624339,0.2259141
45,-0.36716866,0.21843415,"('incompetent', 'competent')",-1.0522988,-0.89020634,2.2131865,2.2785954,0.24817683,0.40985462,-0.27767777,-0.09812508,0.1528436,0.3837106,-0.230867
70,0.36355066,1.2885029,"('lethargic', 'energetic')",-0.08135663,0.024446793,2.4633536,2.6247292,1.2625886,1.5013411,0.98911977,1.3737943,0.9994513,1.3625629,-0.3631116
30,0.3595185,0.54916936,"('intolerant', 'tolerant')",0.22402246,0.10946867,1.2463226,1.1569848,0.8535265,0.70993924,0.782085,0.9202682,0.693095,0.6891661,0.0039289
75,0.3531775,0.32567444,"('meek', 'impulsive')",-0.0011228109,0.07548703,-0.76642567,-0.7863326,-0.009684294,-0.019006893,-0.38642967,-0.57305574,-0.162097,-0.1954468,0.0333498
85,0.35263053,-0.71880096,"('insignificant', 'prestigious')",2.6746309,2.3347766,-0.5375903,-0.9518489,-0.5265372,-0.8730591,0.96718115,0.44738883,0.5860631,0.0476913,0.5383718
11,0.34693733,0.93962145,"('unhelpful', 'helpful')",0.018506326,0.40679622,2.368924,2.3713975,0.08632962,0.19616637,1.9123873,2.0721438,0.9466169,1.197225,-0.2506081
55,-0.34072527,0.46018815,"('incompetent', 'clever')",-1.6632577,-1.8968334,1.5692459,1.7571127,-0.24551277,-0.2900195,-0.02212568,0.059260756,-0.1404751,0.0179417,-0.1584168
81,0.33516756,1.0443069,"('submissive', 'aggressive')",0.3460171,0.46134335,1.560628,1.8703188,0.5538152,0.62275136,-1.2388119,-1.0053616,0.3113632,0.5986717,-0.2873085
9,-0.33124995,-0.7599641,"('unaffectionate', 'caring')",1.505302,1.4984748,0.4672228,0.2040597,-0.6798682,-0.77292365,1.5267962,1.6127044,0.4976406,0.3564703,0.1411703
25,-0.2899404,-0.85977197,"('egoistic', 'altruistic')",0.2673652,0.0180796,1.2047868,1.126013,-0.6391782,-1.0445908,1.6226152,1.2636815,0.4331297,0.1006823,0.3324474
63,0.28658056,0.9179096,"('unperceptive', 'insightful')",0.8217125,0.9804987,3.0443494,3.0227454,0.29726306,0.5482421,0.8863729,1.3304763,1.0672557,1.3599744,-0.2927187
77,-0.28344318,0.3361724,"('unmotivated', 'motivated')",0.34379554,0.22704343,1.2784371,1.3850288,-0.52052957,-0.44618165,-1.1590766,-1.0700556,-0.0681633,0.0864015,-0.1545648
72,0.26933432,0.14021099,"('unambitious', 'ambitious')",0.09196316,-0.058066282,-0.7591898,-0.90326357,-0.29944003,-0.44348288,-0.57744807,-0.49274752,-0.2549561,-0.3514699,0.0965138
19,0.26182672,0.295967,"('inhospitable', 'hospitable')",0.06638406,0.20581622,-0.89910173,-0.8047815,-0.65458584,-0.56071,0.037353937,-0.040198267,-0.2376245,-0.1807813,-0.0568432
18,-0.26012063,-0.29568303,"('disagreeable', 'welcoming')",-0.17608391,-0.39418322,0.48284823,0.4830982,-0.94432336,-1.0151631,-0.039879873,-0.025070656,-0.1875119,-0.2494004,0.0618885
38,-0.25608712,-0.45456058,"('untruthful', 'truthful')",0.907311,1.0982777,0.4314462,0.22684994,-0.48787978,-0.49354818,0.012011128,0.11565399,0.1213603,0.0985346,0.0228257
3,-0.24609704,0.55292934,"('repellent', 'pleasant')",-1.070941,-0.9978958,1.2578186,1.4741035,0.35601225,0.40645385,0.4237699,0.52613014,0.1441125,0.3923442,-0.2482317
4,-0.2392033,-0.5347992,"('disliked', 'liked')",0.20314652,0.17350383,-1.0351195,-0.91704607,-0.4733245,-0.25233015,-6.2309384,-6.3653255,-1.5550879,-1.5791994,0.0241115
46,-0.23346926,0.79227555,"('uncompetitive', 'competitive')",-0.17540227,-0.221643,3.6045947,3.71574,0.3312747,0.35425696,-0.3620379,-0.23799375,0.632992,0.8805272,-0.2475352
22,0.22728911,0.818849,"('untrustworthy', 'trustworthy')",-0.5480324,-0.6901411,0.9116623,1.0606782,0.8950412,0.9153624,-0.84219116,-0.6143446,0.1287538,0.2980808,-0.169327
5,-0.22625431,-0.82603157,"('distant', 'outgoing')",1.1943364,1.2828934,-1.9203308,-1.9793859,-0.8524336,-0.808626,-0.3653063,-0.47047895,-0.4339977,-0.5603258,0.1263281
40,0.21541479,0.13196519,"('stingy', 'generous')",1.4319907,1.1962863,0.9022812,0.725717,-0.08969857,-0.28447825,-1.2790998,-1.534484,0.2361777,0.0470012,0.1891765
36,-0.21514685,-1.3376982,"('hostile', 'amicable')",1.2214773,0.96630037,-1.5274705,-1.9835325,-0.57697487,-0.97261566,0.49845046,-0.059368752,-0.1199329,-0.677383,0.5574501
50,0.20258817,0.2748632,"('clumsy', 'skillful')",1.0573379,1.1706707,1.5444417,1.3426079,0.70900065,0.74980134,0.52827376,0.40652823,0.8083284,0.7888943,0.0194341
21,0.19883302,0.8730612,"('immoral', 'moral')",0.44956815,0.20545079,1.9285355,1.9562534,1.0621319,0.89316803,-0.817988,-0.697774,0.5642161,0.6460319,-0.0818158
88,-0.18119349,-0.36391035,"('low', 'eminent')",-0.17210677,-0.25836933,-0.060687065,-0.08167282,-0.3338882,-0.29768312,0.49280196,0.4586441,-0.0510147,-0.1085983,0.0575836
61,0.16650693,0.46134183,"('illogical', 'logical')",1.5591264,1.5626446,1.2682259,1.2731941,0.2145613,0.37803444,0.3169192,0.4564173,0.7050679,0.8263264,-0.1212585
51,0.16251835,1.0416951,"('uneducated', 'educated')",-0.45695776,-0.5434237,1.6967026,1.7795947,0.06762759,0.23681735,0.42094097,0.6016256,0.3781663,0.6232618,-0.2450955
29,-0.14797756,-0.14248046,"('unfair', 'fair')",-0.30610394,-0.48728412,-0.88279015,-0.87424546,-0.20456381,-0.13927612,-0.3571569,-0.34813365,-0.3797185,-0.398284,0.0185655
34,0.1411934,0.5487593,"('mean', 'honorable')",0.76123095,1.0426296,1.0453013,0.88560873,0.5972033,0.79986197,5.934063,6.0058627,1.6957985,1.8565445,-0.160746
15,0.13265142,-0.081890576,"('boring', 'funny')",0.62838936,0.6014386,-1.3968635,-1.4318963,0.15892538,0.19721583,0.062346943,-0.025730334,-0.0829101,-0.1481726,0.0652625
83,0.12726492,-0.12493761,"('powerless', 'powerful')",1.1115129,0.9418618,0.6349141,0.38205692,-0.25226578,-0.4172279,-1.0357534,-1.1261958,0.1171346,-0.0688885,0.1860231
84,0.102920175,-0.10198054,"('inferior', 'superior')",0.48174673,0.4183148,-0.48605263,-0.7911737,0.18299152,-0.023671221,0.5061239,0.24364686,0.1575459,-0.0509728,0.2085187
69,0.09836839,-0.7113662,"('lazy', 'industrious')",1.3678844,1.2850115,-0.51934147,-0.8454729,0.07738863,-0.02567403,-0.735355,-0.9613299,0.057789,-0.2517663,0.3095553
27,0.09225048,-0.041323494,"('hardhearted', 'softhearted')",-0.71091115,-0.82274574,0.0876727,-0.13059843,0.09054083,-0.08902287,1.4233344,1.2735506,0.1965774,0.037972,0.1586054
79,-0.09005701,-0.46959364,"('wavering', 'unwavering')",0.9265333,0.99953586,-0.9248536,-0.8171404,-0.86277974,-0.7658708,0.024850491,-0.13050795,-0.1852613,-0.2367154,0.0514541
41,0.08997599,-0.27674007,"('unforgiving', 'forgiving')",0.9677087,0.81364465,0.3286641,0.18412471,0.27682754,0.2517064,-0.14177825,-0.09447041,0.3042796,0.1756531,0.1286265
58,-0.08833617,0.18145168,"('undiscriminating', 'discriminating')",1.2939603,1.1539721,0.16010731,0.03432545,0.59605986,0.4373733,0.23795773,0.10392628,0.4399498,0.3822098,0.05774
71,0.08539213,0.25303194,"('diffident', 'self-confident')",1.6908243,1.7651169,0.26753342,0.3636316,-0.7579966,-0.43263882,0.2600361,0.42482466,0.3091579,0.4747933,-0.1656354
52,0.07330857,-1.0145502,"('irrational', 'rational')",1.4871032,1.2368346,-0.13147946,-0.36414552,-0.67557985,-0.886266,0.01115339,-0.40493163,0.1529012,-0.2866117,0.4395129
82,-0.07168336,0.8207634,"('poor', 'rich')",-0.65952873,-0.46186492,0.7300242,0.84744084,0.5029041,0.64376974,6.4807477,6.7797723,1.3964928,1.7259762,-0.3294834
59,-0.059167176,-0.89067185,"('foolish', 'wise')",1.4797499,1.221751,-0.86566114,-1.1699958,-0.037119105,-0.1763558,0.19872569,0.029451447,0.1433056,-0.1971642,0.3404698
65,0.057001173,0.45632288,"('insecure', 'secure')",-0.7123765,-0.77399933,0.64587194,0.77975273,0.9076971,0.8206863,-0.3670478,-0.06718095,0.1062292,0.2431163,-0.1368871
44,0.055651773,-0.36874393,"('prejudiced', 'unprejudiced')",-0.51703507,-0.5892149,-0.4878648,-0.62542254,0.95779955,0.67440706,-1.4191993,-1.5860142,-0.2821296,-0.4989977,0.2168681
80,0.054001495,0.6439859,"('dominated', 'dominating')",-0.47642645,-0.42599154,2.0894368,2.3893406,1.0242378,1.0814075,-1.5497967,-1.5035534,0.2282905,0.4370378,-0.2087473
47,0.049921796,0.019832017,"('stupid', 'smart')",1.001147,1.0499552,1.7843561,1.65595,0.9490328,1.0455413,4.9208484,5.1104293,1.7410612,1.7763416,-0.0352804
24,0.041671634,0.031694703,"('dishonest', 'honest')",0.26240897,0.107161015,-0.66249514,-0.90201324,0.28938967,0.277476,1.0319566,1.1822895,0.1925863,0.1393216,0.0532647
64,-0.0337606,-0.09518584,"('shy', 'confident')",0.24109928,-0.007433731,0.7174504,0.77909476,0.42346942,0.46984243,-6.686157,-6.570919,-1.0675797,-1.0849203,0.0173406
14,0.03223517,0.65423197,"('antisocial', 'social')",0.97998273,0.9423624,1.66541,1.8457557,0.8109367,0.9235765,-0.75603026,-0.4315333,0.5465069,0.7868786,-0.2403717
23,-0.028849594,0.49099097,"('insincere', 'sincere')",0.5010071,0.64253,2.3416777,2.2746632,0.7403656,0.8531853,6.053406,6.399535,1.9215214,2.1321808,-0.2106594
17,-0.018159807,0.084982224,"('nasty', 'nice')",-0.012022192,0.058962494,-0.26547393,-0.09497817,-0.4326899,-0.4903904,-0.78345186,-0.964845,-0.3023595,-0.2812538,-0.0211057
43,0.017280653,0.56674206,"('irresponsible', 'responsible')",0.2283409,0.043882225,0.7569332,0.56508446,0.5341394,0.65763915,1.1143385,1.4904019,0.5302065,0.66475,-0.1345435
37,-0.016753808,0.112724006,"('fake', 'genuine')",-0.4699468,-0.4527071,1.0296359,0.83472455,0.64575046,0.6637454,0.8237144,0.9236505,0.40248,0.4164275,-0.0139475
54,0.003692817,-0.09279157,"('incapable', 'capable')",0.99733084,0.8721261,0.27787182,0.23518082,0.41091347,0.5144277,1.1441073,1.2125611,0.5667832,0.5483008,0.0184824
