,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
19,-0.7763202,-0.55998015,"('inhospitable', 'hospitable')",-2.7620652,-2.664637,-0.8472829,-0.62590003,-0.5246608,-0.45802516,-1.2275822,-1.0771356,-0.1504466
11,-0.7711111,-0.8224861,"('unhelpful', 'helpful')",0.82643163,0.8771348,0.51327646,0.42431456,2.340445,2.369565,0.7272605,0.7121321,0.0151284
52,0.7550233,0.6090092,"('irrational', 'rational')",-1.9774214,-2.2122443,-0.7459434,-0.9103922,0.14157635,-0.2593867,-0.4566913,-0.6932535,0.2365622
61,-0.7415796,-0.7787285,"('illogical', 'logical')",0.07605207,0.0775395,0.022379365,-0.012551766,0.048159536,0.06430645,-0.1487472,-0.1623586,0.0136114
60,-0.7313406,-0.67353696,"('inefficient', 'efficient')",2.9750574,3.1492045,0.08694489,0.23064598,-0.011491459,0.3506646,0.5797925,0.7642445,-0.184452
24,-0.71994835,-0.5451488,"('dishonest', 'honest')",0.005978927,0.26216042,-1.3907439,-1.1494739,1.0093228,1.2346306,-0.2738476,-0.0494579,-0.2243897
32,-0.6847412,-0.64093506,"('unkind', 'kind')",1.1731331,1.2915243,0.3480181,0.46253592,1.3688806,1.5862244,0.5513227,0.6748374,-0.1235147
70,-0.6814601,-0.514863,"('lethargic', 'energetic')",1.7751856,2.011452,-0.05958333,0.10374617,0.8519634,1.1104945,0.4715264,0.6777074,-0.206181
20,-0.6619277,-0.8015312,"('rough', 'thoughtful')",1.9624434,1.7106656,0.17473115,0.0007367395,0.7938522,0.72486895,0.5672747,0.408685,0.1585897
6,0.6617927,0.82484514,"('distant', 'open')",-3.6037948,-3.3921378,-2.1648252,-1.868364,0.07076589,0.14733079,-1.2590153,-1.0720814,-0.1869339
27,-0.6568514,-0.44813335,"('hardhearted', 'softhearted')",-1.538998,-1.2722092,-0.8968456,-0.5151281,0.7649,1.0214493,-0.5819488,-0.3035053,-0.2784435
65,-0.64060336,-0.7313115,"('insecure', 'secure')",2.0049202,2.0206501,1.0989677,0.94594085,-0.031946003,0.091976576,0.6078346,0.5818141,0.0260205
54,-0.6306336,-0.5007234,"('incapable', 'capable')",-0.97154266,-0.9781968,-0.8542608,-0.8604019,0.98476964,0.8594161,-0.3679169,-0.3699765,0.0020596
58,-0.6167216,-0.7072566,"('undiscriminating', 'discriminating')",0.6233375,0.51922786,-0.17514284,-0.11557176,-0.44699782,-0.3074882,-0.1538812,-0.1527722,-0.001109
22,-0.6098415,-0.4334353,"('untrustworthy', 'trustworthy')",1.4370878,1.6626428,-0.42857218,-0.25311315,-1.2839282,-1.0107721,-0.2213135,-0.0086694,-0.2126441
36,0.59216,0.47440645,"('hostile', 'amicable')",-2.2631283,-2.5916631,-0.03959887,-0.16135797,0.50761384,0.2148738,-0.3007383,-0.5159352,0.2151969
82,-0.57856375,-0.48744175,"('poor', 'rich')",0.55590624,0.417593,1.1830332,1.162699,6.811039,6.7243543,1.9928536,1.9543011,0.0385525
5,0.5714193,0.74251884,"('distant', 'outgoing')",-3.2260876,-2.9989746,-2.014369,-1.7291375,-0.5516644,-0.46998838,-1.3051754,-1.1138954,-0.19128
13,-0.5443526,-0.41602167,"('impolite', 'polite')",1.4226862,1.6436576,0.5840569,0.7983326,-0.43924302,-0.088197425,0.2557869,0.4844428,-0.2286559
2,0.47956088,0.5467232,"('unlikable', 'likable')",2.0350485,1.9600967,1.6124763,1.5382297,1.1392,1.0509624,1.3165715,1.274003,0.0425685
74,-0.44360834,-0.44643012,"('undedicated', 'dedicated')",1.4083601,1.558792,0.5489626,0.57950807,0.03343955,0.22136909,0.3867885,0.4783098,-0.0915213
71,0.44354382,0.60535425,"('diffident', 'self-confident')",-0.3724268,-0.122425,-1.1613209,-0.78499925,0.19032073,0.38287747,-0.2249708,0.0202019,-0.2451727
14,-0.44193327,-0.49326694,"('antisocial', 'social')",3.1514614,3.3111846,0.5982275,0.6332744,-0.5663773,-0.4186455,0.6853446,0.7581366,-0.072792
37,-0.42593738,-0.32100683,"('fake', 'genuine')",0.3416784,0.3431875,-0.5562071,-0.530251,0.5136777,0.6960924,-0.0316971,0.0470055,-0.0787026
87,0.41291067,0.33547497,"('unsuccessful', 'successful')",1.68763,1.5621374,1.5577824,1.4353601,0.7283904,0.72828025,1.0966784,1.0153131,0.0813653
68,-0.37156534,-0.3956695,"('dependent', 'independent')",0.019589044,-0.018327247,-1.1632012,-1.2459688,-0.88102376,-0.64624023,-0.5990503,-0.5765514,-0.0224989
31,0.37119794,0.48456392,"('evil', 'good')",-2.5921059,-2.390075,-0.4863823,-0.31583548,-1.119715,-1.1216065,-0.9567513,-0.8357382,-0.1210131
66,0.37081373,0.43941575,"('inactive', 'active')",0.11413386,0.14005569,0.05814311,0.09866846,0.47227642,0.62775296,0.2538418,0.3264732,-0.0726314
80,-0.32173783,-0.40014642,"('dominated', 'dominating')",2.1857922,2.0714676,0.28195846,0.17946172,-1.5055813,-1.4645368,0.1601079,0.0965615,0.0635464
47,0.31343067,0.45673418,"('stupid', 'smart')",0.95179385,1.1726519,0.38757908,0.6448409,5.4618807,5.479464,1.778671,1.9384227,-0.1597517
16,0.2895983,0.08019413,"('unpopular', 'popular')",-0.4158876,-0.8245533,0.5088656,0.041956883,1.026955,0.76320714,0.3523828,0.0152012,0.3371816
81,-0.2678969,-0.30519757,"('submissive', 'aggressive')",2.8096836,2.8488097,0.09242934,-0.13910183,-0.6807085,-0.5849274,0.4883769,0.4548958,0.0334811
29,-0.24791475,-0.13667649,"('unfair', 'fair')",-0.5423556,-0.44184998,-1.198176,-1.1076508,-0.92753863,-0.87146705,-0.7289963,-0.6394111,-0.0895852
17,-0.1809444,-0.13048653,"('nasty', 'nice')",-1.4578941,-1.4897573,-0.58402485,-0.53476727,-0.5283036,-0.55396366,-0.6877918,-0.6772437,-0.0105481
40,0.17831032,0.23560119,"('stingy', 'generous')",0.44197613,0.5259359,-1.121796,-1.0730615,-1.5672501,-1.3029646,-0.5171899,-0.4036222,-0.1135677
84,0.1698964,0.044968437,"('inferior', 'superior')",0.15881298,0.12725696,0.34860426,0.20999959,0.18140312,0.17558682,0.2146792,0.1394529,0.0752263
88,-0.16705456,-0.10018655,"('low', 'eminent')",-0.86572117,-0.7854109,-0.73499817,-0.50399715,0.36933646,0.49612862,-0.3496093,-0.2233665,-0.1262428
4,0.16617797,0.2529204,"('disliked', 'liked')",-1.2366056,-1.17005,-0.5472045,-0.35055944,-6.4258847,-6.1367025,-2.0108793,-1.8510979,-0.1597814
64,-0.14590462,-0.056617476,"('shy', 'confident')",1.1767931,1.341631,-0.22738467,-0.11609171,-6.731998,-6.527132,-1.4821236,-1.3395525,-0.1425711
34,0.1431101,0.14121759,"('mean', 'honorable')",0.4228152,0.31126136,0.30696103,0.2523691,6.226756,6.040237,1.7749106,1.6862712,0.0886394
25,0.12402498,0.19675903,"('egoistic', 'altruistic')",-0.7516991,-0.7089457,-0.34099153,-0.35106182,1.3159286,1.2856537,0.0868157,0.1056013,-0.0187856
76,-0.1118531,-0.1488106,"('anxious', 'daring')",1.810637,1.7949033,0.917405,0.7452703,0.3845054,0.30221662,0.7501736,0.6733949,0.0767787
50,-0.09961795,-0.11255474,"('clumsy', 'skillful')",-0.47640228,-0.6054565,0.8935558,0.75663054,0.60595065,0.5593457,0.2308716,0.1494913,0.0813803
30,-0.09757201,-0.18926242,"('intolerant', 'tolerant')",0.9432557,1.1042196,0.22629777,0.24527197,0.9479954,1.0638473,0.5049942,0.5560191,-0.0510249
79,-0.048925765,0.05965136,"('wavering', 'unwavering')",-2.507285,-2.5863183,-0.6692144,-0.7277156,0.15108806,-0.021523828,-0.7685844,-0.8189766,0.0503922
18,-0.047439598,0.08643539,"('disagreeable', 'welcoming')",-1.123306,-0.9139644,-1.8569298,-1.8366828,-0.5784376,-0.32315484,-0.9015282,-0.7468417,-0.1546865
26,0.038020037,0.042528704,"('hardhearted', 'benevolent')",0.59596556,0.90827066,0.15645325,0.55174667,1.3262354,1.5783457,0.5291685,0.7702229,-0.2410544
83,0.012493901,-0.11263719,"('powerless', 'powerful')",0.7581294,0.6430513,-1.4317622,-1.508935,-0.77519727,-0.890134,-0.359084,-0.4671637,0.1080797
56,-0.00091378205,0.011564328,"('impractical', 'practical')",2.4027407,2.410247,0.6077051,0.7642827,0.15812679,0.24080285,0.7919147,0.8567242,-0.0648095
