,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
57,-1.5018162,-1.4426811,"('unimaginative', 'imaginative')",-0.97809094,-0.82296765,-0.30568218,0.23986623,-1.7936244,-1.8245257,-0.5160445,-0.48652986,-2.0065565,-1.8520854,-1.1836358,-1.0314873,-0.1521485
26,1.4703342,1.55839,"('hardhearted', 'benevolent')",1.249867,1.4843879,-1.1524222,-0.9659919,-0.4511467,-0.50429726,2.6127117,2.621944,0.8377062,0.7883733,0.761175,0.8304677,-0.0692927
76,-1.4662226,-1.4148227,"('anxious', 'daring')",-0.933493,-0.8668032,1.8483572,2.3138187,-1.1028988,-1.0150195,0.5666793,0.65552866,-0.024953458,0.1272772,-0.1854219,-0.0333368,-0.1520851
52,1.444135,1.2965446,"('irrational', 'rational')",-0.55776733,-0.69146216,-2.4768405,-3.0277524,0.49345127,0.29814804,0.7882843,0.72545296,-0.27475026,-0.45713803,-0.0972479,-0.3093678,0.2121199
33,1.4351163,1.3813375,"('wrong', 'right')",0.6951916,0.74044853,0.01703955,-0.33822456,0.8904587,0.7481376,0.76916236,0.71237373,-0.64941967,-0.7662619,0.5262582,0.4129685,0.1132897
6,1.425757,1.3216343,"('distant', 'open')",0.99576265,0.90179145,-1.8414143,-2.5831246,1.398214,1.0839894,0.9597708,0.84685594,0.38068146,0.18239686,0.5531286,0.2922572,0.2608714
48,-1.4115242,-1.3965453,"('unintelligent', 'intelligent')",-1.2008295,-1.1583761,-0.56036437,-0.035875432,-3.0588956,-2.9229941,-0.99642646,-1.0267866,-1.7078556,-1.7567011,-1.489316,-1.3828799,-0.1064361
82,-1.3955835,-1.3835622,"('poor', 'rich')",-1.083943,-1.0433874,0.21218202,0.5113436,-1.7310113,-1.7763314,-1.1621065,-1.2032125,3.2051136,3.113369,-0.3258915,-0.2969635,-0.028928
83,1.3755798,1.346144,"('powerless', 'powerful')",1.437868,1.4019024,1.1646111,1.3030547,-0.292577,-0.27683195,0.70777977,0.69838864,-0.7395927,-0.7752289,0.6089449,0.6162382,-0.0072933
69,1.3436557,1.375774,"('lazy', 'industrious')",1.6472906,1.6769229,-1.1405861,-1.878089,2.4907384,2.4496472,1.4167504,1.4193728,0.22003025,0.1832036,0.9963133,0.8711386,0.1251747
14,-1.3039392,-1.2439626,"('antisocial', 'social')",-0.88956755,-0.746582,0.69019216,1.3379694,-1.6894354,-1.5912342,0.33123422,0.3433411,-1.4074135,-1.309389,-0.7114882,-0.5349762,-0.176512
80,-1.2586527,-1.1442648,"('dominated', 'dominating')",-0.8492532,-0.8170215,1.3103735,1.9323598,-0.1828826,-0.02370872,-0.23152576,-0.22387084,-0.5609065,-0.49535894,-0.2954745,-0.1286442,-0.1668303
55,-1.2474061,-1.0357926,"('incompetent', 'clever')",-1.3854272,-1.1508121,1.7892863,2.7619016,-2.228404,-1.9793257,-1.0759575,-0.99841523,-1.1233258,-0.91052103,-0.8785392,-0.5521608,-0.3263784
37,-1.2211447,-1.1266035,"('fake', 'genuine')",-1.5994295,-1.5340753,0.80362475,0.9349482,-0.20965752,-0.020998072,-0.72171026,-0.67693126,-0.038335834,-0.03946018,-0.4977755,-0.41052,-0.0872555
8,1.2177373,1.1851171,"('unaffectionate', 'affectionate')",1.0398903,1.0210981,-1.5028138,-1.9431458,-0.72009206,-0.8427766,0.8722308,0.81946456,0.6493942,0.316845,0.2593911,0.0927671,0.166624
16,1.2011061,1.2601714,"('unpopular', 'popular')",0.31216937,0.31885198,-1.2140795,-1.5727576,0.6372018,0.61947286,0.70871663,0.6765043,0.52584386,0.44725192,0.3618263,0.2915825,0.0702438
35,1.0487522,1.0439734,"('corrupt', 'incorrupt')",1.3547841,1.2819046,-1.1420296,-2.1272557,2.6769583,2.4591646,0.44017202,0.39281493,-0.016761106,-0.062381074,0.7269793,0.4980368,0.2289425
54,1.039302,1.1516495,"('incapable', 'capable')",1.0546674,1.1827602,-0.5879401,-0.5579694,-0.30673432,-0.3677893,0.7664008,0.7786144,0.45729285,0.4933842,0.4038314,0.4467749,-0.0429435
79,0.98748004,0.9194608,"('wavering', 'unwavering')",1.1313593,1.010028,-1.3499528,-1.9014115,0.08192075,-0.17911895,1.0550691,1.1287563,0.23586401,0.1856121,0.3569567,0.1938878,0.1630689
30,-0.98041856,-1.0160648,"('intolerant', 'tolerant')",-1.7093773,-1.7047486,0.73105156,1.1554817,-1.4236118,-1.5317599,-1.0313685,-1.1761717,-1.140872,-1.2336377,-0.9257662,-0.9178168,-0.0079494
15,0.9370412,0.98351765,"('boring', 'funny')",-0.5073101,-0.42568478,-0.786679,-0.84909,0.8347085,0.7556466,0.11976141,0.17715773,-0.17722306,-0.06328006,0.0700498,0.0963779,-0.0263281
84,0.9222549,0.78978926,"('inferior', 'superior')",1.1693852,1.1272198,0.8345559,0.7106293,0.39869177,0.49328637,1.2239808,1.2129173,0.7117331,0.7723038,0.876767,0.8510243,0.0257427
73,0.8742874,0.7438752,"('helpless', 'self-reliant')",-0.30897498,-0.40370974,0.84484833,0.53334314,1.9714574,1.6586783,-0.3687368,-0.39817637,-2.1794817,-2.030792,0.1388999,0.0172031,0.1216968
0,-0.8734196,-0.7989729,"('unsociable', 'sociable')",-0.55718946,-0.4605674,0.853941,1.5217363,-1.0992644,-0.98124605,0.07437242,0.044603303,-0.07108665,-0.024631053,-0.2787744,-0.116513,-0.1622614
12,0.87207407,0.90334964,"('unsupportive', 'supportive')",0.9979787,1.0757542,0.5079103,0.65741044,-1.2897648,-1.4253091,0.91406447,0.92153883,-1.4755661,-1.5356839,0.0877828,0.09951,-0.0117272
51,-0.8620483,-0.81659365,"('uneducated', 'educated')",-0.27007803,-0.28615126,1.553077,1.8670226,-0.94005334,-0.92266965,-0.13506651,-0.18156037,-0.62982225,-0.6717038,-0.2139986,-0.1686094,-0.0453892
75,0.836382,0.79257095,"('meek', 'impulsive')",0.70729256,0.6668279,-0.3223427,-0.9256807,1.2449915,1.0680852,-0.12698738,-0.14488207,0.821667,0.75441605,0.5268338,0.3685562,0.1582776
59,0.81320965,0.7319795,"('foolish', 'wise')",-0.070611365,-0.26130295,-0.80921394,-1.4427216,1.4644462,1.2838693,1.4234254,1.4032825,-0.26015794,-0.3947925,0.4268497,0.2200524,0.2067973
77,-0.76652527,-0.62597644,"('unmotivated', 'motivated')",-0.26034993,-0.057194714,0.37953988,0.7409699,-1.8765264,-1.6742835,0.033682942,0.070000924,-0.062180273,0.006257302,-0.4253932,-0.2567044,-0.1686888
87,0.76474273,1.0426381,"('unsuccessful', 'successful')",0.8167806,0.96524304,1.1388613,1.5419956,1.2935965,1.4964051,2.633969,2.6992285,1.2481686,1.3425486,1.3160198,1.5146764,-0.1986566
49,-0.7238219,-0.609931,"('unable', 'able')",-0.27037674,-0.1945875,-0.32664233,-0.119994484,-0.38026974,-0.32213315,0.031355172,0.01739584,-0.5216172,-0.4626459,-0.3652288,-0.2819827,-0.0832461
28,-0.69735116,-0.661508,"('disloyal', 'loyal')",-0.73462653,-0.70024925,-0.3293312,-0.082845226,-1.9584134,-2.0718977,-0.3701163,-0.3834088,-0.57413584,-0.56982905,-0.777329,-0.7449563,-0.0323727
46,-0.6926382,-0.4439435,"('uncompetitive', 'competitive')",0.3525689,0.6316754,2.4182656,3.3366296,-2.0038981,-1.803325,-0.05949062,0.10407454,0.2056396,0.32662252,0.0367412,0.3586223,-0.3218811
38,0.6891474,0.580851,"('untruthful', 'truthful')",0.6477787,0.4840394,0.04329157,-0.21906224,-0.28457958,-0.5467211,-0.5266625,-0.57507515,0.34990638,0.086522,0.153147,-0.0315743,0.1847213
13,-0.59371245,-0.5716658,"('impolite', 'polite')",-0.19402006,-0.20661718,2.5426786,3.062628,-0.7911603,-0.7070425,-0.5616393,-0.51216245,-0.33272588,-0.26277834,0.0115701,0.133727,-0.1221569
7,-0.58410215,-0.3578783,"('insensitive', 'sensitive')",-1.0379603,-0.8295792,0.8917729,1.4672121,-1.8661965,-1.7183881,-0.8043711,-0.7381585,-0.6540732,-0.6664373,-0.6758217,-0.4738715,-0.2019502
50,0.5347043,0.47136286,"('clumsy', 'skillful')",-0.03576433,-0.20164639,0.78496486,0.48274934,0.9600037,0.8916712,1.5411015,1.5645219,0.7673096,0.64647996,0.7587199,0.6425231,0.1161968
68,-0.53219986,-0.3672978,"('dependent', 'independent')",-0.8846476,-0.7883066,0.3015842,0.30002826,-0.14245188,-0.07263839,-0.8046465,-0.7885548,-1.1906714,-1.1452377,-0.5421722,-0.4770012,-0.065171
72,-0.5297165,-0.66666514,"('unambitious', 'ambitious')",0.061553314,0.00059823133,0.45412838,0.5803803,-1.8880467,-1.9388885,-0.48839092,-0.52395993,-1.1474099,-1.222797,-0.5896471,-0.6285554,0.0389083
67,0.5230414,0.3303396,"('doubtful', 'determined')",0.4379057,0.23289172,1.0239122,0.88444614,0.45476422,0.4592891,0.4066715,0.3074834,-0.4990821,-0.5200463,0.3912022,0.2824006,0.1088016
44,-0.5016618,-0.41824305,"('prejudiced', 'unprejudiced')",-0.5246938,-0.53169453,-1.3831102,-1.5396926,0.57111406,0.71263707,-1.4953091,-1.5174834,-1.6033292,-1.5643244,-0.8228316,-0.8098001,-0.0130315
27,-0.45932132,-0.30516526,"('hardhearted', 'softhearted')",-1.3529819,-1.2081459,-0.8740873,-0.93274176,-0.9583134,-0.9916927,-1.1717005,-1.2472045,-0.3701157,-0.5602089,-0.86442,-0.8741932,0.0097732
56,-0.43047756,-0.5062622,"('impractical', 'practical')",-0.57980865,-0.6719169,1.33239,1.9103508,-1.3722506,-1.3710263,-0.7770007,-0.8125964,-0.7679991,-0.6574037,-0.4325244,-0.3514758,-0.0810486
31,0.39942592,0.3059227,"('evil', 'good')",-0.32155883,-0.25868,-3.3040867,-3.9822578,0.6539374,0.51956147,-0.015116844,0.019592429,-0.61659724,-0.7482021,-0.5339994,-0.6906772,0.1566778
62,-0.39270696,-0.3911908,"('incompetent', 'brilliant')",-0.060335375,-0.07613673,1.4498013,2.0424302,-1.6178118,-1.6225135,-0.97025406,-1.0662048,-0.66435164,-0.6786274,-0.3759431,-0.2987072,-0.0772359
24,-0.38820833,-0.43736324,"('dishonest', 'honest')",-0.89426273,-0.9030809,0.9813002,1.4446998,-1.828927,-1.8790133,-0.7361763,-0.8020169,-0.80830413,-0.9004903,-0.6124297,-0.5795441,-0.0328856
34,0.38768554,0.6460093,"('mean', 'honorable')",0.89476746,1.0956044,0.057637166,0.2839462,-0.7278303,-0.6336709,0.18671843,0.2700327,4.3793154,4.3697553,0.863049,1.0052795,-0.1422305
61,0.37513918,0.40604734,"('illogical', 'logical')",0.44060737,0.52513015,0.72954625,1.0362351,-0.33802933,-0.31426433,0.50081,0.5100324,-0.3950649,-0.49680892,0.2188348,0.2777287,-0.0588939
39,0.34342757,0.5764605,"('exploitative', 'cooperative')",0.15690173,0.28675586,1.3279613,1.6383334,-0.34992036,-0.15985942,0.32016483,0.36274946,0.22540972,0.33894154,0.3373241,0.5072302,-0.1699061
41,0.3353584,0.16177425,"('unforgiving', 'forgiving')",-0.04237747,-0.032751262,-0.12022412,0.042932797,-1.4236224,-1.5523041,-0.25265852,-0.27861795,-0.4627195,-0.49718985,-0.3277073,-0.3593593,0.031652
64,-0.3297219,-0.31962645,"('shy', 'confident')",-0.6754879,-0.648781,0.6859551,0.8464651,0.54342,0.71728605,0.10796411,0.16981885,-4.4508996,-4.303973,-0.6864617,-0.5898018,-0.0966599
21,-0.3242841,-0.050972395,"('immoral', 'moral')",-0.9775464,-0.76289827,1.8225061,2.5158558,-1.6930957,-1.4281492,-0.7636008,-0.6314666,-1.9641645,-1.7831117,-0.6500309,-0.3567904,-0.2932405
19,-0.3235901,-0.4134542,"('inhospitable', 'hospitable')",-0.2634415,-0.33967444,-0.6673555,-1.1700468,0.3626294,0.15430333,-0.7998081,-0.85658604,0.2194522,0.18707366,-0.2453523,-0.4063974,0.1610451
43,-0.2941783,-0.19661865,"('irresponsible', 'responsible')",-0.5477645,-0.41259444,0.6446148,1.2190872,-2.6886506,-2.6211321,-0.7476225,-0.7223749,-0.11508955,-0.07928695,-0.6247818,-0.46882,-0.1559618
17,-0.24101368,-0.2009429,"('nasty', 'nice')",-0.15576865,-0.1607212,-0.78729725,-0.8884539,0.576651,0.62084633,-0.024908945,-0.011601701,-0.31617704,-0.26558584,-0.1580858,-0.1510765,-0.0070093
25,0.22689125,0.18882287,"('egoistic', 'altruistic')",0.6029055,0.60828197,-1.7715452,-2.1135004,-0.83041507,-0.83152467,0.67473096,0.66745156,1.1280795,1.0742254,0.0051079,-0.0677072,0.0728151
23,0.22234094,0.35795835,"('insincere', 'sincere')",-0.079211466,-0.027505267,2.1474533,2.699923,-3.0423188,-3.0042362,-1.0254076,-1.0037769,3.034512,2.8322365,0.2095614,0.3090999,-0.0995385
53,0.20959935,0.3168335,"('uncreative', 'creative')",0.3033275,0.51423,-0.7123026,-0.460173,-1.2257053,-1.1862575,1.2646168,1.3339784,1.5129398,1.5203874,0.2254126,0.3398331,-0.1144205
11,-0.20735072,-0.13890134,"('unhelpful', 'helpful')",0.06746129,0.05370471,0.9452159,1.1812179,-1.5676748,-1.6973927,-1.07276,-1.1137784,1.7276717,1.6894991,-0.0179061,-0.0042751,-0.013631
40,-0.18723379,-0.3288241,"('stingy', 'generous')",0.026868593,0.0021552145,-0.6575926,-0.705942,-1.1242191,-1.3067551,-0.43399465,-0.5560454,-2.1694603,-2.3196583,-0.7576053,-0.8691783,0.111573
63,0.1828394,0.29341647,"('unperceptive', 'insightful')",0.62440395,0.74750644,0.7867048,1.0874496,-1.7175453,-1.8113494,0.94938713,0.98986644,0.31016228,0.25348207,0.1893254,0.2600619,-0.0707365
18,0.17731169,0.20485431,"('disagreeable', 'welcoming')",0.09536738,0.14458676,-0.13014531,-0.17529762,-0.91526437,-0.98615247,0.4541651,0.3986377,-1.494529,-1.6056261,-0.3021824,-0.3364996,0.0343172
88,0.1519,0.11430386,"('low', 'eminent')",0.38352692,0.2860289,0.7879375,0.68550766,-1.2327315,-1.3879375,0.3986414,0.34272137,-0.8768573,-0.8861826,-0.0645971,-0.1409264,0.0763293
20,0.11278355,0.26477978,"('rough', 'thoughtful')",0.42225763,0.61315,0.046682842,0.27267575,-1.04167,-1.0285103,0.38630155,0.45651436,-0.5706866,-0.5749376,-0.1073885,0.000612,-0.1080005
4,-0.10358551,-0.20547792,"('disliked', 'liked')",0.4968542,0.510333,-1.7473243,-2.320312,1.5794634,1.429224,0.70609725,0.6923347,-4.214135,-4.141668,-0.547105,-0.6725943,0.1254893
74,-0.10304518,-0.0060927384,"('undedicated', 'dedicated')",-0.1413508,-0.020806417,0.74751747,1.0586338,-0.7363066,-0.8896412,0.33000028,0.38628486,-0.044281702,0.011149611,0.0087556,0.0899213,-0.0811657
42,-0.0730126,-0.08389709,"('unreliable', 'reliable')",-0.5619891,-0.5981005,-0.029034462,0.12438929,0.22602938,0.14144509,0.34773916,0.33995914,-2.4536812,-2.3369255,-0.4239915,-0.4021883,-0.0218032
29,0.055331152,-0.11332255,"('unfair', 'fair')",-1.3123684,-1.4340706,-1.5969708,-1.8996525,0.17632627,0.21021026,-0.36058408,-0.4069947,-0.9228199,-0.9138962,-0.660181,-0.759621,0.09944
32,-0.042357467,0.066586435,"('unkind', 'kind')",-0.15622665,-0.14963618,0.5340987,0.90272516,-2.2523797,-2.0830953,-0.6121799,-0.59856296,-0.11963998,-0.14401378,-0.4414475,-0.3343328,-0.1071147
47,-0.02942018,0.027011622,"('stupid', 'smart')",-0.10235509,-0.09607699,0.9312921,1.1383742,-1.0836017,-1.0458885,0.26142147,0.22652042,2.7577758,2.654625,0.4558521,0.4840943,-0.0282422
78,-0.010139912,0.01735571,"('nonresilient', 'resilient')",0.75386226,0.8092501,-0.095466755,0.08478174,-0.80228347,-0.8140815,1.1116953,1.1568968,1.5712297,1.5289906,0.4214828,0.4638656,-0.0423828
