,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,male-female
15,1.0077333,0.76148254,"('boring', 'funny')",-0.15926063,-0.28464583,0.30968848,0.20252235,0.3860537,0.226453,0.1596007
19,-0.93963575,-0.7374078,"('inhospitable', 'hospitable')",-1.0240227,-0.85734254,-0.022936756,0.09531498,-0.6621984,-0.4998118,-0.1623866
50,-0.9379367,-0.7024397,"('clumsy', 'skillful')",0.19372632,0.4062903,-0.060688917,0.07525443,-0.2682998,-0.0736317,-0.1946681
87,0.8828018,0.55989003,"('unsuccessful', 'successful')",1.3098172,1.2804703,1.0214908,0.7828292,1.0713699,0.8743965,0.1969734
14,0.8378481,0.1868329,"('antisocial', 'social')",0.80544245,0.53267956,-0.11705723,-0.56520945,0.5087444,0.0514343,0.4573101
43,0.82572377,0.7645703,"('irresponsible', 'responsible')",0.07820292,0.11954017,0.58552736,0.38657308,0.4964847,0.4235612,0.0729235
7,0.8208318,0.74820185,"('insensitive', 'sensitive')",-0.1674063,-0.06532696,0.89149255,0.73813707,0.5149727,0.4736706,0.0413021
24,0.79831,0.8678903,"('dishonest', 'honest')",-1.1356989,-1.1689502,0.7677649,0.61582303,0.1434587,0.104921,0.0385377
37,0.78614664,1.0230225,"('fake', 'genuine')",0.42298502,0.6173692,0.22381976,0.445086,0.4776505,0.6951593,-0.2175088
53,-0.78408915,-0.65314895,"('uncreative', 'creative')",-1.0792526,-0.74689454,0.4858722,0.6587047,-0.4591565,-0.2471129,-0.2120436
49,0.7682309,0.46182436,"('unable', 'able')",0.24044144,0.14945416,-0.020764299,-0.18125317,0.3293027,0.1433418,0.1859609
0,0.7626852,0.31613898,"('unsociable', 'sociable')",0.40318915,0.21115611,-0.047607638,-0.37332428,0.3727556,0.0513236,0.321432
8,-0.7611873,-0.61026716,"('unaffectionate', 'affectionate')",-1.3480101,-1.4113986,0.4996549,0.5432918,-0.5365142,-0.4927913,-0.0437229
80,0.6719829,0.33364803,"('dominated', 'dominating')",1.1161536,1.0954331,-0.93461955,-0.9459449,0.2845056,0.1610454,0.1234602
72,0.6603008,0.6318008,"('unambitious', 'ambitious')",-0.92131644,-0.94020164,-1.1665549,-1.2950453,-0.4758569,-0.534482,0.0586251
27,0.65685135,0.65894794,"('hardhearted', 'softhearted')",-0.3156957,-0.0570565,1.3156894,1.4345827,0.5522817,0.6788247,-0.126543
57,0.60730386,0.2680396,"('unimaginative', 'imaginative')",-0.5600657,-0.6162924,-2.322612,-2.365812,-0.758458,-0.9046883,0.1462303
38,-0.59383965,-0.33666128,"('untruthful', 'truthful')",-0.53824866,-0.47574094,-0.19200793,-0.1797111,-0.4413654,-0.3307045,-0.1106609
18,-0.5846268,-0.71424913,"('disagreeable', 'welcoming')",-1.1004193,-1.2069936,-0.27340668,-0.5490799,-0.6528176,-0.8234409,0.1706233
61,0.58177483,0.5133459,"('illogical', 'logical')",0.107953414,0.1012492,0.37262976,0.17248078,0.3541193,0.2623586,0.0917607
76,0.5197305,0.2923693,"('anxious', 'daring')",0.38131183,0.52400464,0.34706426,0.30753797,0.4160355,0.3746373,0.0413982
3,-0.51819646,-0.48725435,"('repellent', 'pleasant')",0.53436184,0.7606363,0.2015515,0.22396737,0.0725723,0.1657831,-0.0932108
45,0.5175383,0.37517056,"('incompetent', 'competent')",0.6685052,0.64541376,0.18004982,-0.10905045,0.4553644,0.3038446,0.1515198
48,0.5011551,0.37322828,"('unintelligent', 'intelligent')",0.12573723,0.044062834,0.48128042,0.34970835,0.3693909,0.2556665,0.1137244
22,0.49994507,0.32489437,"('untrustworthy', 'trustworthy')",-0.26409486,-0.35418594,-0.69359624,-0.78919864,-0.152582,-0.2728301,0.1202481
67,0.49914172,0.64588684,"('doubtful', 'determined')",0.4619136,0.5569984,-0.39516616,-0.5323775,0.1886297,0.2235026,-0.0348729
59,-0.45211095,-0.20662957,"('foolish', 'wise')",-0.76443315,-0.7909296,0.030449174,-0.045282766,-0.395365,-0.347614,-0.047751
63,0.4347104,0.10501853,"('unperceptive', 'insightful')",0.556868,0.6780321,0.97005373,0.87536746,0.6538774,0.5528061,0.1010713
66,-0.43198803,-0.42656666,"('inactive', 'active')",-1.0269802,-0.91055137,1.1213021,1.2482457,-0.1125553,-0.0296241,-0.0829312
32,0.4258088,0.25358164,"('unkind', 'kind')",-0.02044219,-0.14930151,0.7426033,0.71024936,0.3826567,0.2715098,0.1111469
82,-0.42038542,-0.4795501,"('poor', 'rich')",-0.095850825,-0.005927099,6.036273,5.9662027,1.8400122,1.8269086,0.0131036
88,0.40365785,-0.029873226,"('low', 'eminent')",0.017758548,-0.1325075,0.3396338,-0.004126776,0.2536834,-0.0555025,0.3091859
17,-0.38865837,-0.25478706,"('nasty', 'nice')",0.08257074,0.069852434,-0.4776291,-0.5906236,-0.2612389,-0.2585194,-0.0027195
9,0.37362406,0.41590765,"('unaffectionate', 'caring')",-0.66808707,-0.5481831,0.8818976,0.94065005,0.1958115,0.2694582,-0.0736467
64,0.35953727,0.13054663,"('shy', 'confident')",0.18722676,0.10090521,-6.2616663,-6.2803206,-1.9049675,-2.0162896,0.1113221
68,-0.33694157,-0.42898872,"('dependent', 'independent')",-0.45070344,-0.33647013,-0.4438832,-0.45135003,-0.4105094,-0.4056029,-0.0049065
78,0.31047314,0.28617126,"('nonresilient', 'resilient')",1.1217272,1.4862739,0.26754504,0.43417898,0.5665818,0.7355414,-0.1689596
41,-0.28375256,-0.5753443,"('unforgiving', 'forgiving')",-0.5562826,-0.786205,0.3183452,0.035037354,-0.1738967,-0.4421707,0.268274
83,0.2777619,0.34535876,"('powerless', 'powerful')",-0.3642827,-0.29837638,-1.1603819,-1.0135235,-0.4156342,-0.3221804,-0.0934538
42,-0.24573715,-0.34947655,"('unreliable', 'reliable')",0.003723286,0.11072858,-2.8718445,-2.7711284,-1.0379528,-1.0032922,-0.0346606
33,0.20370516,0.4100374,"('wrong', 'right')",-0.0721752,-0.029129773,-0.7132623,-0.71859676,-0.1939108,-0.112563,-0.0813478
20,-0.1979856,-0.19477363,"('rough', 'thoughtful')",0.8645121,0.8533683,0.8979132,0.9456652,0.5214799,0.5347533,-0.0132734
2,0.18640582,0.04683103,"('unlikable', 'likable')",-0.122436844,-0.29216132,0.6534613,0.598823,0.2391434,0.1178309,0.1213125
51,-0.18583688,-0.37210256,"('uneducated', 'educated')",0.040127933,0.076419994,0.29062024,0.18998009,0.0483038,-0.0352342,0.083538
54,-0.17049062,-0.12942253,"('incapable', 'capable')",-0.24819669,-0.21417582,1.1763967,1.0766848,0.2525698,0.2443622,0.0082076
34,0.16933385,0.18929371,"('mean', 'honorable')",0.23987862,0.33915836,6.044288,6.1076694,2.1511669,2.2120404,-0.0608735
28,-0.12129049,-0.1850026,"('disloyal', 'loyal')",0.44901845,0.50299394,1.164329,1.2002776,0.4973524,0.5060896,-0.0087372
1,0.020170376,0.06478336,"('unfriendly', 'friendly')",-0.8196218,-0.6887257,1.5263244,1.4680809,0.242291,0.2813795,-0.0390885
58,0.0073144734,-0.37661502,"('undiscriminating', 'discriminating')",0.5844098,0.5110789,0.23823474,0.024035418,0.276653,0.0528331,0.2238199
