,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,male-female
4,-0.84527355,-0.5613914,"('disliked', 'liked')",-1.2978417,-1.2213823,-6.444153,-6.3529134,-2.8624226,-2.7118956,-0.150527
30,0.8086228,0.7135584,"('intolerant', 'tolerant')",0.10305932,0.19614112,0.9195764,0.9821596,0.6104195,0.6306197,-0.0202002
76,0.793399,0.6771565,"('anxious', 'daring')",1.0414178,1.0046614,0.5264525,0.6204296,0.7870897,0.7674158,0.0196739
22,0.72780895,0.7124817,"('untrustworthy', 'trustworthy')",0.7563378,0.6705469,-0.5384058,-0.34930363,0.315247,0.344575,-0.029328
43,0.72772855,0.7676747,"('irresponsible', 'responsible')",0.6038253,0.67649394,0.9510183,1.1770201,0.7608573,0.8737295,-0.1128722
9,-0.7251576,-0.6976106,"('unaffectionate', 'caring')",-0.11320693,0.045153424,1.3904262,1.5052674,0.1840205,0.2842701,-0.1002496
19,-0.71217555,-0.65302515,"('inhospitable', 'hospitable')",0.028377375,0.0069276895,-0.41581473,-0.36776873,-0.3665377,-0.3379554,-0.0285823
64,0.7066973,0.7041089,"('shy', 'confident')",0.72641194,0.78362614,-6.0832434,-5.8845105,-1.5500447,-1.4655917,-0.084453
17,-0.70004386,-0.65669036,"('nasty', 'nice')",-0.586748,-0.59684366,-0.8436819,-0.75271446,-0.7101579,-0.6687495,-0.0414084
58,0.6581201,0.5978949,"('undiscriminating', 'discriminating')",0.96073496,0.68330663,-0.004649274,-0.12105098,0.5380686,0.3867169,0.1513517
2,0.651514,0.6077113,"('unlikable', 'likable')",1.2838662,1.2899252,0.30623356,0.5160531,0.7472046,0.8045632,-0.0573586
44,-0.64945847,-0.63177174,"('prejudiced', 'unprejudiced')",-1.1114303,-1.0899078,-1.6731073,-1.5801564,-1.1446654,-1.100612,-0.0440534
54,-0.6265784,-0.6827286,"('incapable', 'capable')",0.13413927,-0.04091174,0.9479818,1.0673034,0.1518476,0.1145544,0.0372932
47,0.5914394,0.48598856,"('stupid', 'smart')",0.29821974,0.12960176,4.97369,4.994173,1.9544497,1.869921,0.0845287
72,-0.5911589,-0.62653226,"('unambitious', 'ambitious')",0.7387815,0.5824459,-0.9793657,-0.840142,-0.2772477,-0.2947428,0.0174951
12,0.55170596,0.6971789,"('unsupportive', 'supportive')",0.7119042,0.81446886,-1.7709877,-1.5877705,-0.1691259,-0.0253743,-0.1437516
32,0.5063103,0.43777722,"('unkind', 'kind')",0.8989762,0.99988073,0.67339945,0.817014,0.6928953,0.7515574,-0.0586621
66,-0.48497924,-0.62935054,"('inactive', 'active')",0.67916715,0.44601038,1.2469884,1.1792186,0.4803921,0.3319595,0.1484326
51,0.48194826,0.40882033,"('uneducated', 'educated')",1.9269896,1.6909003,0.3967934,0.28591925,0.9352438,0.7952133,0.1400305
40,-0.46020135,-0.3348253,"('stingy', 'generous')",-0.692109,-0.5213421,-1.7338954,-1.6951768,-0.9620686,-0.8504481,-0.1116205
25,-0.458008,-0.5626487,"('egoistic', 'altruistic')",-0.43540043,-0.5057991,0.83100736,0.8538997,-0.0208004,-0.071516,0.0507156
48,-0.4352829,-0.47985315,"('unintelligent', 'intelligent')",-0.31642973,-0.4396392,0.18411964,0.21166429,-0.1891977,-0.2359427,0.046745
69,0.43347552,0.34811866,"('lazy', 'industrious')",-0.5201282,-0.54961854,-0.8581642,-0.82351786,-0.3149389,-0.3416726,0.0267337
82,-0.42767265,-0.34964445,"('poor', 'rich')",0.2065134,0.2703461,6.0781784,6.0211897,1.9523396,1.9806304,-0.0282908
59,-0.40370843,-0.39970788,"('foolish', 'wise')",0.22411352,0.14704935,0.11024971,0.13074222,-0.0231151,-0.0406388,0.0175237
83,0.38504237,0.31956583,"('powerless', 'powerful')",-0.26797152,-0.46778914,-0.7419293,-0.82182336,-0.2082861,-0.3233489,0.1150628
49,-0.38378486,-0.27038205,"('unable', 'able')",-0.06772144,-0.007432122,-0.13619018,-0.045521706,-0.1958988,-0.1077786,-0.0881202
68,-0.36182705,-0.45118648,"('dependent', 'independent')",0.20185901,0.06817534,-0.6175479,-0.5749227,-0.259172,-0.3193113,0.0601393
77,0.32769132,0.35666308,"('unmotivated', 'motivated')",0.84050494,0.8473897,0.251148,0.30357376,0.4731147,0.5025422,-0.0294275
84,0.3035336,0.28370702,"('inferior', 'superior')",0.110403135,-0.042533446,0.3155691,0.26697275,0.2431686,0.1693821,0.0737865
15,-0.28612843,-0.38969067,"('boring', 'funny')",0.023939542,0.09908262,0.055330783,0.16223665,-0.0689527,-0.0427905,-0.0261622
63,0.28366148,0.4899914,"('unperceptive', 'insightful')",1.0928247,1.1247312,1.2772671,1.3370497,0.8845844,0.9839241,-0.0993397
34,-0.2703153,-0.2509024,"('mean', 'honorable')",0.36676705,0.3333438,6.095951,6.0971785,2.0641343,2.0598733,0.004261
28,0.24458475,0.23861787,"('disloyal', 'loyal')",-0.5453376,-0.43195271,1.0147232,0.9979511,0.2379901,0.2682054,-0.0302153
38,-0.2374933,-0.06321115,"('untruthful', 'truthful')",-0.5486688,-0.49678782,0.17153868,0.30202183,-0.2048745,-0.0859924,-0.1188821
78,0.22702368,0.3443962,"('nonresilient', 'resilient')",1.1567199,1.1112881,1.4515951,1.2590585,0.9451129,0.9049142,0.0401987
20,0.21742466,0.28339493,"('rough', 'thoughtful')",-0.0062575825,-0.050330903,0.9022738,0.949161,0.371147,0.394075,-0.022928
57,-0.2081804,-0.18949273,"('unimaginative', 'imaginative')",0.7472265,0.722537,-2.3925507,-2.3150837,-0.6178349,-0.5940132,-0.0238217
86,0.18726426,0.01729957,"('uninfluential', 'influential')",0.97604954,0.7909533,0.33431378,0.21381935,0.4992092,0.3406907,0.1585185
73,0.15414183,0.3064216,"('helpless', 'self-reliant')",-0.24784055,-0.08825255,-3.7901952,-3.6241305,-1.2946313,-1.1353205,-0.1593108
33,-0.13091452,-0.24977422,"('wrong', 'right')",-0.24030644,-0.4294163,-0.63871086,-0.6659188,-0.3366439,-0.4483698,0.1117259
26,-0.12470236,-0.24405232,"('hardhearted', 'benevolent')",0.025300613,0.04060576,0.67710644,0.6170156,0.1925682,0.1378563,0.0547119
50,0.11427764,0.13679683,"('clumsy', 'skillful')",0.90084803,0.8487907,0.721631,0.6262728,0.5789189,0.5372868,0.0416321
11,-0.106140085,-0.03516203,"('unhelpful', 'helpful')",0.36122572,0.44332373,2.0744638,2.121157,0.7765165,0.8431062,-0.0665897
61,0.106063515,0.015731774,"('illogical', 'logical')",1.3278097,1.2494235,0.3412283,0.41253862,0.5917005,0.5592313,0.0324692
24,-0.094376884,-0.18945704,"('dishonest', 'honest')",-0.8606175,-0.72432756,0.6276984,0.8204267,-0.1090987,-0.0311193,-0.0779794
29,-0.092375115,-0.17155495,"('unfair', 'fair')",0.8116947,0.5691545,-0.17129289,-0.12908962,0.1826756,0.0895033,0.0931723
41,-0.055753708,0.110653624,"('unforgiving', 'forgiving')",-0.18808271,-0.13916531,0.08447715,0.06204367,-0.0531198,0.0111773,-0.0642971
23,0.047232464,0.12058407,"('insincere', 'sincere')",0.8543151,1.0318942,5.849137,5.9626875,2.2502281,2.3717219,-0.1214938
3,0.026214717,0.13218713,"('repellent', 'pleasant')",1.1670461,1.3068563,0.8760723,0.89469343,0.6897777,0.7779123,-0.0881346
