,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,male-female
59,0.62174636,0.76332706,"('foolish', 'wise')",2.0235126,1.9997346,-0.28819492,-0.25388154,0.22246791,0.33728305,0.644883,0.7116159,-0.0667329
88,-0.60106117,-0.16718806,"('low', 'eminent')",0.0108141545,0.13287205,-0.44936153,0.03329251,0.17680222,0.3545991,-0.2157016,0.0883939,-0.3040955
26,0.59065175,1.0862666,"('hardhearted', 'benevolent')",0.74400306,1.1051421,1.4618162,1.7763516,0.6915435,0.9258423,0.8720037,1.2234006,-0.3513969
16,-0.5762985,-0.55911815,"('unpopular', 'popular')",0.7199782,0.60334414,-0.3237515,-0.39239085,0.5102348,0.25143182,0.0825408,-0.0241833,0.1067241
52,0.56673187,0.7570477,"('irrational', 'rational')",1.2458884,1.4652199,-0.90719,-0.66040224,-0.105353996,-0.031727914,0.200019,0.3825344,-0.1825154
30,-0.5632365,-0.47904828,"('intolerant', 'tolerant')",-2.038731,-2.08897,0.22444229,0.008588597,0.65742016,0.7505905,-0.4300263,-0.4522098,0.0221835
75,0.55686295,0.39767802,"('meek', 'impulsive')",1.2760851,1.3944875,-0.037071645,0.08555996,-0.5374706,-0.40333334,0.3146015,0.368598,-0.0539965
82,-0.5546091,-0.4138289,"('poor', 'rich')",-0.69631517,-0.83659273,0.54636735,0.33945018,6.8717275,6.881949,1.5417926,1.4927443,0.0490483
40,0.5518995,0.507408,"('stingy', 'generous')",-0.11754448,-0.28994858,0.18944533,-0.09263977,-1.6029716,-1.591285,-0.2447928,-0.3666163,0.1218235
85,0.5508312,0.8094451,"('insignificant', 'prestigious')",2.4509778,2.530519,0.11603303,0.3361592,-0.4772794,-0.31762326,0.6601407,0.839625,-0.1794843
68,-0.5489654,-0.9409466,"('dependent', 'independent')",-1.1410831,-1.3678964,-1.1549019,-1.2829636,-0.57465035,-0.84619373,-0.8549001,-1.1095002,0.2546001
83,0.5448437,0.4857356,"('powerless', 'powerful')",1.1515521,1.1365758,0.13634714,0.15998547,-0.5824585,-0.5876591,0.3125711,0.2986594,0.0139117
25,0.54256743,0.5621189,"('egoistic', 'altruistic')",0.71410346,0.7610767,1.1831496,1.2724233,0.23153126,0.30500114,0.667838,0.725155,-0.057317
43,0.52674913,0.76211566,"('irresponsible', 'responsible')",-0.8533302,-0.8761063,-0.5190739,-0.5305552,0.9186695,1.1667511,0.0182536,0.1305513,-0.1122977
38,0.5143728,0.4141391,"('untruthful', 'truthful')",1.1530017,1.0476347,0.14802215,0.15214507,0.3313576,0.06761081,0.5366886,0.4203824,0.1163062
12,0.5127151,0.8740885,"('unsupportive', 'supportive')",-0.30178127,-0.2616325,-0.90709674,-0.72831595,-1.2365763,-0.9871735,-0.4831848,-0.2757584,-0.2074264
17,-0.504611,-0.5125613,"('nasty', 'nice')",-0.38993156,-0.28962803,-0.42547232,-0.18747193,-1.1849866,-1.2406449,-0.6262504,-0.5575765,-0.0686739
65,-0.5013814,-0.6326825,"('insecure', 'secure')",-1.9237103,-2.1396575,-0.22516756,-0.6099409,0.057592265,0.037115656,-0.6481668,-0.8362913,0.1881245
14,-0.49927193,-0.3617075,"('antisocial', 'social')",-1.5758756,-1.4830537,0.767167,0.72058666,-0.01679314,-0.23019269,-0.3311934,-0.3385918,0.0073984
70,-0.49522892,-0.49081764,"('lethargic', 'energetic')",-2.1596675,-2.1571102,-0.93008584,-0.8389236,1.18171,1.4488024,-0.6008181,-0.5095122,-0.0913059
22,-0.49373606,-0.5863674,"('untrustworthy', 'trustworthy')",-1.1458789,-1.311323,-0.4151917,-0.546879,-0.9012572,-0.9813179,-0.739016,-0.8564719,0.1174559
18,-0.47749567,-0.15275604,"('disagreeable', 'welcoming')",-0.06000543,0.14722608,-0.637594,-0.42764527,-0.3033388,-0.4071341,-0.3696085,-0.2100773,-0.1595312
50,-0.4533685,-0.22171709,"('clumsy', 'skillful')",0.24374087,0.45236868,-0.63111305,-0.41770765,0.19384807,0.37225714,-0.1617232,0.0463003,-0.2080235
2,0.44405916,0.2981588,"('unlikable', 'likable')",0.66743755,0.58872235,1.1461185,1.183644,0.45789525,0.687718,0.6788776,0.6895608,-0.0106832
4,-0.43154937,-0.25002995,"('disliked', 'liked')",1.1215005,1.1853077,0.32569477,0.32673222,-7.4011726,-7.3136554,-1.5963817,-1.5129113,-0.0834704
54,0.42093858,0.62314135,"('incapable', 'capable')",0.8389072,1.0304077,-0.22490695,-0.004912846,1.38222,1.3949558,0.6042897,0.760898,-0.1566083
55,-0.4133022,-0.31614804,"('incompetent', 'clever')",-2.096536,-2.1292586,-0.3232358,-0.2917213,0.3613004,0.39020562,-0.6179433,-0.5867306,-0.0312127
46,0.4073016,0.2806087,"('uncompetitive', 'competitive')",-0.8423334,-1.0953155,-0.40377513,-0.31645724,-0.6518228,-0.5832667,-0.3726574,-0.4286076,0.0559502
44,-0.37269542,-0.7066967,"('prejudiced', 'unprejudiced')",-0.7614198,-0.9489453,-0.011169559,-0.27576387,-1.6342514,-1.5782366,-0.6948841,-0.8774107,0.1825266
80,0.3552549,0.1216747,"('dominated', 'dominating')",-0.80059725,-0.93071234,0.40716857,0.3917644,-0.21698248,-0.2929949,-0.0637891,-0.177567,0.1137779
15,0.35244995,0.6210742,"('boring', 'funny')",0.62598634,0.8126082,0.18733786,0.4390597,0.3837688,0.38390642,0.3873857,0.5641621,-0.1767764
49,-0.33603728,-0.39081386,"('unable', 'able')",-0.061897844,-0.14376044,-0.76935023,-0.8673646,-0.15289074,-0.1319083,-0.330044,-0.3834618,0.0534178
21,-0.3158857,-0.28146365,"('immoral', 'moral')",-0.93142676,-1.0946581,-0.53165233,-0.32973924,-0.41540027,-0.31752723,-0.5485913,-0.505847,-0.0427443
74,0.30395162,0.33298647,"('undedicated', 'dedicated')",-0.09421135,-0.13801306,-0.18971375,-0.04174184,-0.11399124,-0.038041715,-0.0234912,0.0287975,-0.0522887
6,0.28195208,0.42895547,"('distant', 'open')",1.313621,1.58972,-0.30022982,-0.1726939,0.5403365,0.52224475,0.45892,0.5920566,-0.1331366
72,0.27979398,0.32736248,"('unambitious', 'ambitious')",0.04064528,-0.027259175,-0.25292864,-0.25087613,0.46629483,0.595979,0.1334514,0.1613015,-0.0278501
7,-0.25327924,-0.07988279,"('insensitive', 'sensitive')",-1.013367,-1.1201761,-1.2575312,-1.2112118,1.0185993,1.2747365,-0.3763946,-0.2841335,-0.0922611
28,-0.25253287,-0.32301688,"('disloyal', 'loyal')",-0.045541026,-0.21702945,-0.57315534,-0.74133503,0.9171152,0.798177,0.0114715,-0.1208011,0.1322726
35,0.24405888,0.0127699,"('corrupt', 'incorrupt')",1.6171272,1.6784434,-0.084073626,-0.03885653,-0.8939479,-1.1451213,0.2207911,0.1268089,0.0939822
27,-0.2390956,0.1309772,"('hardhearted', 'softhearted')",-0.5103192,-0.36234787,-0.5982271,-0.4702285,1.747607,1.7586728,0.0999913,0.2642684,-0.1642771
62,0.21900594,0.20269734,"('incompetent', 'brilliant')",-1.0403621,-1.1559954,0.16350847,0.18521619,0.85250455,0.7423783,0.0486642,-0.0064259,0.0550901
13,-0.20345919,-0.13469888,"('impolite', 'polite')",-0.8103465,-0.8431405,-0.1261943,-0.15713674,0.57958186,0.43572107,-0.1401045,-0.1748138,0.0347093
48,0.20315301,0.26718226,"('unintelligent', 'intelligent')",-0.07555141,-0.3068623,-0.521942,-0.5877283,0.64094204,0.6220005,0.0616504,-0.001352,0.0630024
86,-0.20066276,0.06167174,"('uninfluential', 'influential')",-0.4564903,-0.3611359,-0.6810597,-0.30691466,0.45757937,0.74570245,-0.2201583,0.0348309,-0.2549892
66,-0.1725671,-0.1839265,"('inactive', 'active')",0.44895113,0.646531,0.46260062,0.49984753,0.89027303,0.99869704,0.4073144,0.4902873,-0.0829729
53,0.16431491,0.40306723,"('uncreative', 'creative')",0.03193216,0.15515989,-0.6648513,-0.5983607,0.7422175,0.7195032,0.0684033,0.1698424,-0.1014391
34,0.15270902,-0.051756226,"('mean', 'honorable')",-0.53168416,-0.7132308,0.090808704,-0.10313647,4.8380265,4.579602,1.137465,0.9278696,0.2095954
63,0.14413609,0.37012303,"('unperceptive', 'insightful')",-0.6029236,-0.7187816,-0.11619163,-0.11676939,0.9282707,0.87608206,0.0883229,0.1026635,-0.0143406
41,0.1399548,0.5250069,"('unforgiving', 'forgiving')",-0.58724415,-0.47369948,-0.005033046,0.121066004,-0.31013605,-0.04374116,-0.1906146,0.0321581,-0.2227727
47,-0.12760228,-0.13487592,"('stupid', 'smart')",-0.9197581,-0.9671313,0.11355885,0.07895319,5.655504,5.6205235,1.1804256,1.1493673,0.0310583
58,0.115750834,-0.06049017,"('undiscriminating', 'discriminating')",0.24237645,0.175996,0.3245248,0.120911874,-0.25845268,-0.26726285,0.1060499,-0.0077113,0.1137612
87,0.100475915,0.0869466,"('unsuccessful', 'successful')",0.41831696,0.24720018,1.3103414,1.2746842,0.6713462,0.5099255,0.6251201,0.5296891,0.095431
19,-0.09279889,0.047928482,"('inhospitable', 'hospitable')",0.8293508,0.99405104,-0.4015843,-0.23249698,-0.30157498,-0.27060223,0.0083482,0.1347201,-0.1263719
60,-0.089582995,-0.054193094,"('inefficient', 'efficient')",-1.7595881,-2.047406,0.46759826,0.22181939,0.66289216,0.64909196,-0.1796702,-0.3076719,0.1280017
78,0.07713564,0.29214472,"('nonresilient', 'resilient')",0.108438924,0.13582616,-0.33171624,-0.18508705,0.23501074,0.013189699,0.0222173,0.0640184,-0.0418011
42,-0.07483494,-0.13242468,"('unreliable', 'reliable')",-1.7561454,-1.9239111,-0.092125244,-0.43668956,-2.527845,-2.2116008,-1.1127377,-1.1761565,0.0634188
11,-0.06482207,-0.03962616,"('unhelpful', 'helpful')",-0.33685118,-0.5436009,-0.4382436,-0.46362594,1.8933349,1.718729,0.2633545,0.167969,0.0953855
23,0.056172904,0.11875663,"('insincere', 'sincere')",-0.8550815,-1.0448694,-0.8492063,-0.8124766,6.180877,6.023151,1.1331906,1.0711404,0.0620502
76,-0.03401684,0.039897457,"('anxious', 'daring')",-1.130819,-1.1538268,-0.17331442,-0.25553328,0.46360338,0.58056366,-0.2186367,-0.1972248,-0.0214119
79,0.020494852,0.23656876,"('wavering', 'unwavering')",1.1535189,1.4237069,-1.215743,-0.9804905,-0.43926647,-0.32519835,-0.1202489,0.0886467,-0.2088956
37,-0.014096767,-0.12685794,"('fake', 'genuine')",-0.7952451,-0.76731867,-0.8604188,-0.8152122,0.17011236,0.33011895,-0.3749121,-0.3448175,-0.0300946
20,0.007956628,-0.06179248,"('rough', 'thoughtful')",-0.43469217,-0.4873714,-0.6487204,-0.6986768,0.118668586,0.3286601,-0.2391968,-0.2297951,-0.0094017
