,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,male-female
44,0.6336966,0.3907513,"('prejudiced', 'unprejudiced')",-0.07082162,-0.35016283,-1.2546875,-1.3111951,-0.2306042,-0.4235355,0.1929313
62,-0.61926425,-0.29967582,"('incompetent', 'brilliant')",0.56125844,0.8566505,0.91067004,1.070942,0.2842214,0.5426389,-0.2584175
30,0.58393234,0.6192344,"('intolerant', 'tolerant')",0.6218475,0.7111105,0.41132823,0.5217529,0.539036,0.6173659,-0.0783299
80,-0.5772489,-0.45869,"('dominated', 'dominating')",0.47574916,0.48711702,-0.13158101,-0.17324662,-0.0776936,-0.0482732,-0.0294204
12,0.57276666,0.6541619,"('unsupportive', 'supportive')",0.4799918,0.52317286,-1.5680159,-1.6288636,-0.1717525,-0.1505096,-0.0212429
57,-0.5506778,-0.5088352,"('unimaginative', 'imaginative')",-0.2060571,-0.20092608,-2.943129,-2.938548,-1.233288,-1.2161031,-0.0171849
31,0.49726546,0.24659598,"('evil', 'good')",-1.1222733,-1.2058033,-1.5532117,-1.6051952,-0.7260732,-0.8548009,0.1287277
51,-0.49174005,-0.39511067,"('uneducated', 'educated')",-0.07851876,0.24762611,0.61709166,0.7052301,0.015611,0.1859152,-0.1703042
11,-0.49001718,-0.31003428,"('unhelpful', 'helpful')",-4.9330294e-05,0.08081987,2.2258208,2.302282,0.5785848,0.6910226,-0.1124378
5,0.48413157,0.7490445,"('distant', 'outgoing')",-0.857702,-0.84465075,-1.2729387,-1.2235681,-0.5488364,-0.4397248,-0.1091116
83,-0.47597837,-0.23619775,"('powerless', 'powerful')",-0.49493825,-0.2876888,-1.207101,-1.1072654,-0.7260059,-0.5437173,-0.1822886
69,0.4609003,0.3202819,"('lazy', 'industrious')",0.1685962,0.04242851,-1.8027049,-1.8087744,-0.3910695,-0.4820213,0.0909518
75,-0.45347488,-0.43979943,"('meek', 'impulsive')",-1.1648314,-1.2446783,-1.4362094,-1.4244798,-1.0181719,-1.0363192,0.0181473
47,-0.44342896,-0.48073024,"('stupid', 'smart')",0.47495556,0.49070922,5.5370812,5.4033165,1.8562026,1.8044318,0.0517708
70,-0.43433157,-0.43551317,"('lethargic', 'energetic')",1.3250304,1.4085752,0.69877535,0.663217,0.5298247,0.5454264,-0.0156017
23,-0.42403746,-0.4221505,"('insincere', 'sincere')",0.7673317,0.8531815,7.0609365,7.007778,2.4680769,2.4796031,-0.0115262
32,-0.3905158,-0.16384366,"('unkind', 'kind')",0.15518345,0.20844673,1.5727481,1.4125977,0.4458052,0.4857336,-0.0399284
18,0.38956723,0.3898075,"('disagreeable', 'welcoming')",-0.54733956,-0.5657672,-0.18067652,-0.33628651,-0.1128163,-0.1707488,0.0579325
74,-0.3820037,-0.2009165,"('undedicated', 'dedicated')",0.5950284,0.75122344,-0.30776265,-0.26769716,-0.0315793,0.0942033,-0.1257826
58,-0.3675099,-0.44541973,"('undiscriminating', 'discriminating')",0.13437556,0.10571535,0.05750621,-0.014991278,-0.0585427,-0.1182319,0.0596892
8,-0.3632099,-0.29576784,"('unaffectionate', 'affectionate')",-1.1484537,-1.2174524,0.5736886,0.36626846,-0.3126583,-0.3823173,0.069659
35,-0.36102855,-0.29032472,"('corrupt', 'incorrupt')",-1.4486039,-1.4765315,-1.2457887,-1.2352285,-1.0184737,-1.0006949,-0.0177788
64,-0.31381738,-0.22351709,"('shy', 'confident')",-0.5474663,-0.4050556,-6.897482,-6.6830335,-2.5862552,-2.4372021,-0.1490531
71,0.30986863,0.37411547,"('diffident', 'self-confident')",1.3463155,1.2701852,0.93946195,0.86724377,0.8652154,0.8371815,0.0280339
54,-0.29256174,-0.046220552,"('incapable', 'capable')",-0.65258133,-0.63204247,0.8810212,0.90658116,-0.021374,0.0761061,-0.0974801
48,-0.29147485,-0.22321767,"('unintelligent', 'intelligent')",-0.38422084,-0.24361822,1.3310107,1.498057,0.2184383,0.3437404,-0.1253021
4,0.27702594,0.46190053,"('disliked', 'liked')",-0.14405538,-0.06979405,-7.996032,-7.9570384,-2.6210206,-2.521644,-0.0993766
40,0.26975742,0.27712908,"('stingy', 'generous')",-0.059122548,-0.037241243,-2.1551511,-2.1229842,-0.6481721,-0.6276988,-0.0204733
36,-0.26446393,-0.47532105,"('hostile', 'amicable')",-1.5912403,-1.6548938,-1.1795698,-1.2618756,-1.011758,-1.1306968,0.1189388
43,-0.2621192,-0.028933706,"('irresponsible', 'responsible')",0.85420316,0.9408181,0.78902966,0.719864,0.4603712,0.5439161,-0.0835449
28,-0.24068859,0.08007634,"('disloyal', 'loyal')",-1.1585176,-0.9306705,1.4620737,1.4844915,0.0209558,0.2112991,-0.1903433
41,0.22804737,0.15072313,"('unforgiving', 'forgiving')",0.9289088,0.9322907,-0.26316035,-0.4688049,0.2979319,0.2047363,0.0931956
21,0.21397915,0.43548125,"('immoral', 'moral')",1.0713654,1.1917013,0.33949605,0.38090754,0.5416135,0.6693633,-0.1277498
56,-0.21272787,0.42101866,"('impractical', 'practical')",1.6000401,2.0036564,-0.043499205,0.1920754,0.4479376,0.8722502,-0.4243126
66,-0.19263507,-0.2741291,"('inactive', 'active')",-0.41081387,-0.48450387,0.037618563,-0.088897154,-0.1886101,-0.28251,0.0938999
38,-0.18537717,-0.056813985,"('untruthful', 'truthful')",-0.34691373,-0.23719335,-0.2415412,-0.21227196,-0.257944,-0.1687598,-0.0891842
29,0.18509054,0.16964222,"('unfair', 'fair')",0.11465422,0.23500845,-0.117507175,-0.16017708,0.0607459,0.0814912,-0.0207453
1,-0.15496527,-0.04531418,"('unfriendly', 'friendly')",-0.94082636,-0.9763694,1.4790386,1.3626517,0.127749,0.113656,0.014093
76,-0.15253419,-0.26583824,"('anxious', 'daring')",0.7709514,0.77936435,0.78818285,0.833668,0.4688667,0.4490647,0.019802
27,0.14818574,-0.14014974,"('hardhearted', 'softhearted')",0.24749842,0.06098268,1.1824068,0.9536203,0.5260303,0.2914844,0.2345459
19,-0.14237419,0.05974927,"('inhospitable', 'hospitable')",-0.3664527,-0.35170823,-0.8678417,-0.6906896,-0.4588895,-0.3275495,-0.13134
37,-0.13786846,-0.31813818,"('fake', 'genuine')",-0.024824686,-0.01299613,0.30590162,0.09125843,0.0477362,-0.0799586,0.1276948
2,0.13172807,0.19595335,"('unlikable', 'likable')",0.27716237,0.2952438,0.21141864,0.27170962,0.2067697,0.2543023,-0.0475326
24,0.124554686,0.19194537,"('dishonest', 'honest')",-0.31624,-0.23168866,0.8929771,0.85872984,0.2337639,0.2729955,-0.0392316
7,0.11299478,0.1937311,"('insensitive', 'sensitive')",0.67128164,0.74845654,1.4531442,1.3244531,0.7458069,0.7555469,-0.00974
13,-0.08136683,0.25093853,"('impolite', 'polite')",0.3944423,0.6999518,-0.35640866,-0.23626986,-0.0144444,0.2382068,-0.2526512
22,0.07066077,-0.042652305,"('untrustworthy', 'trustworthy')",0.8041182,0.693125,-0.54568595,-0.603386,0.1096977,0.0156956,0.0940021
14,0.0703578,0.2691915,"('antisocial', 'social')",1.0528834,1.3365464,0.20479758,0.14737646,0.4426796,0.5843714,-0.1416918
63,-0.05240216,-0.13059333,"('unperceptive', 'insightful')",1.4129688,1.3963616,0.66154754,0.64514077,0.6740381,0.6369697,0.0370684
88,-0.043636188,-0.13470605,"('low', 'eminent')",-1.467235,-1.3942914,-0.017308272,0.046897773,-0.5093931,-0.4940332,-0.0153599
61,-0.04010181,0.107669264,"('illogical', 'logical')",-0.1563488,-0.05983484,1.0163633,1.0430715,0.2733042,0.3636353,-0.0903311
3,-0.03993184,-0.0012492053,"('repellent', 'pleasant')",0.6576083,0.6909722,0.71287906,0.7571039,0.4435185,0.4822756,-0.0387571
52,-0.034883816,-0.3233422,"('irrational', 'rational')",-1.6420635,-1.7432457,-0.6709532,-0.5916295,-0.7826335,-0.8860725,0.103439
25,0.028740335,0.19402027,"('egoistic', 'altruistic')",-0.6095905,-0.60262144,1.2313598,1.1661392,0.2168366,0.2525127,-0.0356761
9,0.0058820173,0.2441442,"('unaffectionate', 'caring')",-0.8180444,-0.8920531,1.3265314,1.1590987,0.1714563,0.1703966,0.0010597
87,0.0014975294,0.15590195,"('unsuccessful', 'successful')",-0.06338044,0.081221394,0.735795,0.8591412,0.2246374,0.3654215,-0.1407841
