,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
86,-0.6327542,-0.8591436,"('uninfluential', 'influential')",-0.8374335,-1.0101112,0.068096824,-0.14961053,-0.2821412,-0.40632826,-0.421058,-0.6062984,0.1852404
12,0.62699336,0.59765446,"('unsupportive', 'supportive')",0.18122616,0.13844536,0.9368889,0.894642,-1.5757822,-1.5182059,0.0423315,0.028134,0.0141975
32,-0.6257211,-0.67539406,"('unkind', 'kind')",-1.3118035,-1.1270193,0.13430187,0.0037794672,0.70755404,0.7706799,-0.2739171,-0.2569885,-0.0169286
27,0.62312317,0.33207345,"('hardhearted', 'softhearted')",-0.2955615,-0.57876325,-0.19969547,-0.33410054,1.5788574,1.3543695,0.4266809,0.1933948,0.2332861
36,-0.5869283,-0.70442027,"('hostile', 'amicable')",0.7759671,0.765358,-1.2157044,-1.0904592,0.64105445,0.61834717,-0.0964028,-0.1027936,0.0063908
13,-0.5835507,-0.6454977,"('impolite', 'polite')",-0.08264833,-0.24570663,0.05679089,-0.069654174,-0.5827908,-0.56674266,-0.2980497,-0.3819003,0.0838506
67,0.57491046,0.78953004,"('doubtful', 'determined')",0.24883169,0.5046672,0.74201614,0.6373682,-0.64304155,-0.5125807,0.2306792,0.3547462,-0.124067
23,-0.5650151,-0.41643295,"('insincere', 'sincere')",-0.6161643,-0.38626227,0.18648149,0.15190658,5.1884584,5.176664,1.0484401,1.1314688,-0.0830287
81,-0.5529777,-0.26595592,"('submissive', 'aggressive')",-0.6805062,-0.25624964,1.1460837,1.1564065,-1.0776585,-0.94118226,-0.2912647,-0.0767453,-0.2145194
79,0.54460424,0.532218,"('wavering', 'unwavering')",-0.08453054,-0.07043043,-1.4861159,-1.4287997,0.015885014,0.028676279,-0.2525393,-0.234584,-0.0179553
8,-0.5262093,-0.43655947,"('unaffectionate', 'affectionate')",0.053950407,0.05825663,-0.51275116,-0.44097,0.6245605,0.65252656,-0.0901124,-0.0416866,-0.0484258
31,-0.50446767,-0.7690979,"('evil', 'good')",0.63508075,0.32444844,-0.42745805,-0.4942745,-0.56149685,-0.6573848,-0.2145855,-0.3990772,0.1844917
33,0.49513718,0.33981216,"('wrong', 'right')",1.4004862,1.2653333,0.10620095,-0.0030482486,-0.18732342,-0.32728842,0.4536252,0.3187022,0.134923
19,0.48934245,0.4575587,"('inhospitable', 'hospitable')",-0.49994648,-0.51298106,-1.614735,-1.5640455,-0.06995721,-0.077814266,-0.4238241,-0.4243205,0.0004964
42,0.47286788,0.4839153,"('unreliable', 'reliable')",0.30352753,0.6872922,0.9569955,1.1934019,-2.3010592,-2.0667646,-0.1419171,0.0744612,-0.2163783
1,-0.4668198,-0.75477535,"('unfriendly', 'friendly')",0.20435044,0.22162983,-0.082666,-0.17707343,1.8310817,1.6856365,0.3714866,0.2438544,0.1276322
85,0.4541852,0.14774066,"('insignificant', 'prestigious')",0.68026423,0.5066852,-0.4867116,-0.37352142,0.6443751,0.5016245,0.3230282,0.1956322,0.127396
64,0.4387075,0.46361718,"('shy', 'confident')",-0.18853414,-0.058958486,0.9977962,1.0884118,-6.182852,-5.9286532,-1.2337205,-1.1088957,-0.1248248
30,-0.43778658,-0.4558256,"('intolerant', 'tolerant')",-0.41992235,-0.20323841,0.1274784,0.17328371,0.7306234,0.8649098,9.82e-05,0.0947824,-0.0946842
70,0.43553802,0.35720527,"('lethargic', 'energetic')",-0.17465459,-0.12544052,0.42713886,0.32629326,0.6203204,0.6261195,0.3270857,0.2960444,0.0310413
87,-0.4130941,-0.5933736,"('unsuccessful', 'successful')",0.62163836,0.40675417,1.323227,1.1623261,0.94139934,0.71512014,0.6182927,0.4227067,0.195586
51,0.3997756,0.4885497,"('uneducated', 'educated')",-0.23950444,-0.1417051,0.04359985,0.033403262,-0.028659955,-0.01619523,0.0438028,0.0910132,-0.0472104
43,0.39425507,0.4829113,"('irresponsible', 'responsible')",-0.30251846,-0.22226539,0.65718406,0.5944936,0.33032843,0.44053796,0.2698123,0.3239194,-0.0541071
24,0.3906116,0.11030002,"('dishonest', 'honest')",-0.70558846,-0.8081081,-0.8252678,-0.93675387,0.33584836,0.32277513,-0.2010991,-0.3279467,0.1268476
50,0.38729998,0.40772572,"('clumsy', 'skillful')",0.35062212,0.5351788,-0.11340858,-0.10089404,0.5551708,0.5195192,0.2949211,0.3403824,-0.0454613
10,-0.3716015,-0.66561115,"('unsympathetic', 'sympathetic')",-1.7677307,-1.9749349,-0.4270101,-0.7092697,-0.44919735,-0.56468767,-0.7538849,-0.9786259,0.224741
4,-0.3651526,-0.42301947,"('disliked', 'liked')",-0.30361238,-0.12815577,-0.94947696,-0.8727186,-6.266844,-6.211063,-1.9712714,-1.9087392,-0.0625322
68,0.36079842,0.27103338,"('dependent', 'independent')",-0.49790338,-0.6382203,-0.35286117,-0.55043197,-0.6697168,-0.66877633,-0.2899207,-0.3965988,0.1066781
75,0.35324383,0.49335244,"('meek', 'impulsive')",0.6430509,0.7351108,-0.9841681,-0.88638043,-0.5320963,-0.582495,-0.1299924,-0.060103,-0.0698894
72,0.35014242,0.6061622,"('unambitious', 'ambitious')",-0.37021565,0.13074872,0.5444986,0.684061,-0.85569996,-0.68815416,-0.0828186,0.1832044,-0.266023
20,0.33255622,0.27236634,"('rough', 'thoughtful')",0.8678206,0.712834,1.5369027,1.4172008,1.3835341,1.2783619,1.0302033,0.9201908,0.1100125
11,-0.31272006,-0.21876849,"('unhelpful', 'helpful')",-0.23972009,-0.25459936,-0.5347813,-0.6356039,1.4718705,1.4156544,0.0961623,0.0766706,0.0194917
35,0.30214298,0.25091624,"('corrupt', 'incorrupt')",0.3981922,0.37327823,-1.6963135,-1.5500575,-0.10281824,-0.11495996,-0.2746992,-0.2602057,-0.0144935
60,-0.3013852,-0.1538506,"('inefficient', 'efficient')",-0.39041093,-0.14375445,1.0655668,1.0196434,-0.5644464,-0.32100856,-0.0476689,0.1002575,-0.1479264
48,0.27488518,0.23660599,"('unintelligent', 'intelligent')",-0.7622909,-0.5513212,-0.5820859,-0.52661014,0.023025135,0.11870208,-0.2616166,-0.1806558,-0.0809608
84,0.24491501,0.36645693,"('inferior', 'superior')",0.16074401,0.334638,0.1373878,0.20721999,0.6475837,0.6495723,0.2976576,0.3894718,-0.0918142
34,-0.24200499,-0.28848407,"('mean', 'honorable')",-0.038269073,-0.058167297,0.19639263,0.29425365,5.6346273,5.516005,1.3876865,1.3659018,0.0217847
21,-0.23666252,-0.39573124,"('immoral', 'moral')",-0.39922747,-0.51107895,0.15545712,0.045048658,-1.0169609,-1.0443981,-0.3743484,-0.4765399,0.1021915
25,-0.2235021,-0.34671703,"('egoistic', 'altruistic')",0.5229688,0.67864263,-0.053238794,0.13560799,1.5313157,1.4437265,0.4443859,0.477815,-0.0334291
2,0.22260866,0.2016595,"('unlikable', 'likable')",1.1669847,1.3179079,1.7230994,1.7586486,0.8152129,0.902599,0.9819764,1.0452038,-0.0632274
17,-0.21898378,-0.28304544,"('nasty', 'nice')",-0.9464274,-0.7966778,-1.094069,-1.1188635,-0.6076437,-0.54576564,-0.716781,-0.6860881,-0.0306929
37,-0.20786682,-0.35167956,"('fake', 'genuine')",-0.16828513,-0.586209,-0.29194885,-0.5765183,0.38705286,0.38012895,-0.070262,-0.2835695,0.2133075
5,-0.20563278,-0.19931668,"('distant', 'outgoing')",0.5235213,0.5452715,-1.2704324,-1.166633,-0.0039767474,0.0709714,-0.2391302,-0.1874267,-0.0517035
38,0.18893248,0.07839838,"('untruthful', 'truthful')",-0.02264548,-0.050723836,-1.1204044,-1.1694167,-0.30050847,-0.33164564,-0.3136564,-0.3683469,0.0546905
74,0.18097284,-0.07386102,"('undedicated', 'dedicated')",0.6233071,0.5532292,1.2141392,1.1212914,0.35392892,0.44942862,0.5930871,0.512522,0.0805651
59,-0.1750226,-0.005605424,"('foolish', 'wise')",0.70191115,1.0210515,-1.0321567,-0.9762746,0.70065945,0.7317233,0.0488478,0.1927237,-0.1438759
76,0.1690567,0.3524466,"('anxious', 'daring')",0.0244955,0.37746358,0.7430531,0.91330236,-0.050026715,0.2366789,0.2216446,0.4699728,-0.2483282
28,0.1638641,0.18758656,"('disloyal', 'loyal')",-0.58221793,-0.4054403,-0.3812608,-0.36226907,0.8158751,0.85271966,0.0040651,0.0681492,-0.0640841
83,-0.1638305,-0.30386508,"('powerless', 'powerful')",0.3305167,0.4269178,-0.003014341,0.03848028,-0.86044395,-0.80827624,-0.174193,-0.1616858,-0.0125072
65,-0.15930872,-0.0018221531,"('insecure', 'secure')",-0.67293423,-0.32977834,1.1211573,1.1145816,-0.3053432,-0.15520573,-0.0041072,0.1569438,-0.161051
61,-0.15388122,-0.4373178,"('illogical', 'logical')",-0.5677733,-0.84276485,0.032650746,-0.12999406,0.23845747,0.15239818,-0.1126366,-0.3144196,0.201783
9,0.13883287,0.11261549,"('unaffectionate', 'caring')",0.15359119,0.14804049,-0.09909652,-0.18372945,1.1547565,1.1228156,0.337021,0.2999355,0.0370855
88,0.12900645,-0.029172588,"('low', 'eminent')",-0.29840717,-0.25356984,-1.5067961,-1.4048344,-0.07393417,-0.010115493,-0.4375328,-0.4244231,-0.0131097
7,0.11504268,0.14373198,"('insensitive', 'sensitive')",-0.42228267,-0.3350635,0.17580162,0.15537241,0.81074977,0.8028206,0.1698278,0.1917154,-0.0218876
52,0.08912337,-0.020604655,"('irrational', 'rational')",0.15981254,-0.053182416,-0.715931,-0.7792449,0.47741023,0.3019927,0.0026038,-0.1377598,0.1403636
56,-0.07932796,0.011428118,"('impractical', 'practical')",0.38071004,0.4151044,0.6145137,0.46855503,-0.26282105,-0.12676634,0.1632687,0.1920803,-0.0288116
15,-0.06753342,-0.10140504,"('boring', 'funny')",0.2877375,0.43533736,-1.2432541,-1.1934202,0.16666095,0.17064723,-0.2140972,-0.1722102,-0.041887
80,-0.0572636,-0.19930454,"('dominated', 'dominating')",-0.19706826,-0.45783317,0.8287117,0.55209094,-1.2591966,-1.4082317,-0.1712042,-0.3783196,0.2071154
63,0.056410164,-0.044495687,"('unperceptive', 'insightful')",0.086380914,0.016032778,1.3596461,1.2652897,0.7752427,0.77807724,0.56942,0.503726,0.065694
6,0.05557333,0.027032718,"('distant', 'open')",0.6299222,0.5343105,-1.4966509,-1.3997092,0.7022854,0.73115563,-0.0272175,-0.0268026,-0.0004149
54,0.027206974,0.062034886,"('incapable', 'capable')",0.46130013,0.6925825,-0.0015594261,0.093003914,1.0642588,1.1015239,0.3878016,0.4872863,-0.0994847
44,-0.010148784,0.034381464,"('prejudiced', 'unprejudiced')",0.8110533,0.7880305,-0.39713573,-0.34982947,-1.0709682,-1.0353278,-0.1667998,-0.1406863,-0.0261135
