,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,male-female
63,-0.6038429,-0.44470087,"('unperceptive', 'insightful')",0.944633,0.8599506,0.7532473,0.797275,0.3646791,0.4041749,-0.0394958
13,-0.56203824,-0.4474518,"('impolite', 'polite')",1.2968619,1.1832056,-0.5670963,-0.4659602,0.0559091,0.0899312,-0.0340221
14,0.5551698,0.32309592,"('antisocial', 'social')",1.3314362,1.0338635,-0.75084823,-0.67993385,0.3785859,0.2256752,0.1529107
64,0.5356764,0.4980524,"('shy', 'confident')",-0.19250083,-0.40697157,-6.714404,-6.7719126,-2.1237429,-2.226944,0.1032011
19,-0.5240923,-0.23338538,"('inhospitable', 'hospitable')",-0.9687059,-0.62640274,-0.036309306,0.23251028,-0.5097025,-0.2090926,-0.3006099
62,-0.51508784,-0.5429144,"('incompetent', 'brilliant')",1.4644585,1.3917897,-0.1919003,-0.06638028,0.2524901,0.2608317,-0.0083416
49,-0.511684,-0.46508157,"('unable', 'able')",-0.20936866,-0.036517456,-0.77255744,-0.543743,-0.49787,-0.3484473,-0.1494227
35,-0.4694885,0.10031743,"('corrupt', 'incorrupt')",-1.1412913,-0.863736,-0.05493242,0.047485422,-0.5552374,-0.2386444,-0.316593
40,-0.46090224,-0.30984515,"('stingy', 'generous')",-0.23220184,-0.23266533,-1.7133069,-1.6420048,-0.802137,-0.7281718,-0.0739652
32,0.45730603,0.30892015,"('unkind', 'kind')",0.6699444,0.44040477,0.78999794,0.85670173,0.6390828,0.5353422,0.1037406
71,-0.4119299,-0.22621103,"('diffident', 'self-confident')",1.4840207,1.4494807,0.32867062,0.25459293,0.4669205,0.4926208,-0.0257003
59,-0.41139194,0.2973915,"('foolish', 'wise')",-0.8342787,-0.4404478,0.3332209,0.57533246,-0.3041499,0.1440921,-0.448242
30,0.406168,0.45284876,"('intolerant', 'tolerant')",0.9663836,1.0814301,1.0337911,1.2902062,0.8021142,0.941495,-0.1393808
60,0.40132886,0.15364602,"('inefficient', 'efficient')",2.8353946,2.4748383,-0.26986536,-0.09376721,0.9889527,0.8449057,0.144047
79,-0.39142585,-0.14070101,"('wavering', 'unwavering')",-1.0307622,-0.7136705,0.25350204,0.25418097,-0.389562,-0.2000635,-0.1894985
43,-0.3619208,-0.26022643,"('irresponsible', 'responsible')",1.8319337,1.6055622,0.30886364,0.48584363,0.5929588,0.6103931,-0.0174343
33,-0.35211658,0.048850186,"('wrong', 'right')",0.22546712,0.39280358,-0.48760292,-0.4346179,-0.2047508,0.0023453,-0.2070961
7,0.35210675,0.16257346,"('insensitive', 'sensitive')",1.0327243,0.6869886,0.52253515,0.42011735,0.6357887,0.4232265,0.2125622
72,-0.3309512,-0.26234725,"('unambitious', 'ambitious')",1.2430136,1.2619987,-1.0426507,-0.7663818,-0.0435294,0.0777565,-0.1212859
74,0.32993042,0.40611184,"('undedicated', 'dedicated')",1.7504624,1.7230072,0.33376443,0.27170885,0.8047191,0.800276,0.0044431
3,-0.32957223,-0.5975984,"('repellent', 'pleasant')",-0.24913833,-0.45061442,-0.0776294,-0.11840382,-0.21878,-0.3888722,0.1700922
34,-0.32353213,-0.101459086,"('mean', 'honorable')",0.44132167,0.45896584,5.7264404,5.963559,1.9480767,2.107022,-0.1589453
44,0.30892304,0.40001902,"('prejudiced', 'unprejudiced')",-0.82492673,-1.1684389,-1.4037315,-1.3356138,-0.6399117,-0.7013446,0.0614329
65,-0.30651876,-0.34738746,"('insecure', 'secure')",1.429569,1.1498966,-0.6325419,-0.5154203,0.1635028,0.0956963,0.0678065
66,-0.30092952,-0.043555457,"('inactive', 'active')",-1.1691195,-1.1263043,0.98695123,0.8820165,-0.1610326,-0.0959478,-0.0650848
37,0.29655227,0.037657145,"('fake', 'genuine')",0.30125844,-0.00044129044,0.5169974,0.41933203,0.3716027,0.1521826,0.2194201
77,0.28823876,-0.18703313,"('unmotivated', 'motivated')",-0.65255857,-0.5889765,-1.3639728,-1.2539858,-0.5760975,-0.6766651,0.1005676
81,-0.26721746,-0.61383194,"('submissive', 'aggressive')",0.7496263,0.37491602,-0.9182393,-0.9732688,-0.1452768,-0.4040616,0.2587848
69,0.26212493,0.7747725,"('lazy', 'industrious')",-0.25113228,-0.2680298,-0.25879806,-0.12587309,-0.0826018,0.1269565,-0.2095583
51,-0.26026484,-0.5978885,"('uneducated', 'educated')",-0.20323068,-0.08238483,0.314105,0.25614867,-0.0497968,-0.1413749,0.0915781
88,-0.2529888,-0.234499,"('low', 'eminent')",-0.2899617,-0.31533977,0.34637353,0.2222362,-0.0655257,-0.1092009,0.0436752
26,0.23921517,0.32781488,"('hardhearted', 'benevolent')",2.2432675,2.040854,2.0389721,1.9744018,1.5071516,1.4476902,0.0594614
76,-0.23393977,-0.26724628,"('anxious', 'daring')",0.80725396,0.630375,0.11585154,0.22544765,0.2297219,0.1961921,0.0335298
17,0.21034038,0.15103695,"('nasty', 'nice')",-0.6474593,-0.5230966,-0.6374924,-0.5155373,-0.3582038,-0.2958657,-0.0623381
46,0.20476826,-0.3623985,"('uncompetitive', 'competitive')",0.711284,0.22043669,-0.6300144,-0.7943971,0.0953459,-0.3121196,0.4074655
70,-0.19537957,-0.3344143,"('lethargic', 'energetic')",0.43122977,0.036238313,0.45821095,0.3269276,0.2313537,0.0095839,0.2217698
58,-0.19381697,-0.20134118,"('undiscriminating', 'discriminating')",0.52937657,0.36375397,0.3690395,0.19014755,0.2348664,0.1175201,0.1173463
12,-0.17284673,-0.20420113,"('unsupportive', 'supportive')",0.9915041,0.9045554,-1.7793244,-1.8073164,-0.3202224,-0.3689874,0.048765
87,0.16739926,0.19482854,"('unsuccessful', 'successful')",1.0684714,0.8729932,0.5276514,0.4555399,0.5878407,0.5077872,0.0800535
20,-0.16158447,-0.1242797,"('rough', 'thoughtful')",0.72936213,0.7523615,0.8407494,0.9134968,0.469509,0.5138595,-0.0443505
2,-0.15852462,0.35569274,"('unlikable', 'likable')",0.51131433,0.5219844,0.5393997,0.72536826,0.2973965,0.5343485,-0.236952
0,-0.07792435,-0.34986725,"('unsociable', 'sociable')",1.8865068,1.7888902,-0.5803389,-0.4956529,0.4094145,0.3144567,0.0949578
50,-0.0599038,0.08926313,"('clumsy', 'skillful')",-0.30963048,-0.4407827,0.39715165,0.298638,0.0092058,-0.0176272,0.026833
47,-0.029417977,0.05569988,"('stupid', 'smart')",0.45278737,0.49350768,5.122713,5.3896785,1.8486942,1.9796287,-0.1309345
4,0.018554404,0.19626187,"('disliked', 'liked')",-0.7540541,-0.43713027,-6.275856,-6.238864,-2.3371186,-2.1599108,-0.1772078
23,-0.017682638,-0.081221655,"('insincere', 'sincere')",0.8346689,0.766452,5.4269423,5.464873,2.0813095,2.0500344,0.0312751
