,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,male-female
2,0.6993077,0.61794263,"('unlikable', 'likable')",1.8276744,1.7424055,0.82574004,0.6963092,1.1175741,1.0188858,0.0986883
60,0.69456714,0.014253693,"('inefficient', 'efficient')",1.6279991,1.3094338,0.81486416,0.7135741,1.0458101,0.6790872,0.3667229
17,-0.6750189,-0.608187,"('nasty', 'nice')",-1.4911742,-1.4869328,-0.70177734,-0.91525686,-0.9559902,-1.0034588,0.0474686
62,0.63144755,-0.07281341,"('incompetent', 'brilliant')",1.4635193,1.0705492,1.1668447,0.94218636,1.0872706,0.6466407,0.4406299
27,0.5894216,0.2607231,"('hardhearted', 'softhearted')",-0.20769674,-0.43773985,0.532766,0.13355932,0.3048303,-0.0144858,0.3193161
53,0.5693053,0.30791438,"('uncreative', 'creative')",0.3803277,0.3709192,0.19065432,0.20895882,0.3800958,0.2959308,0.084165
50,-0.5601802,-0.5587829,"('clumsy', 'skillful')",-0.8131608,-0.8326889,0.5183199,0.40957797,-0.285007,-0.327298,0.042291
55,-0.55883384,-1.1343058,"('incompetent', 'clever')",1.0104024,0.91991115,0.9113724,1.2960161,0.4543137,0.3605405,0.0937732
57,-0.5408545,-0.8683652,"('unimaginative', 'imaginative')",0.16365483,0.07919843,-2.9449646,-2.6273952,-1.1073881,-1.138854,0.0314659
83,0.53730315,0.51275355,"('powerless', 'powerful')",0.87333894,1.0120803,-0.6070938,-0.21817821,0.2678494,0.4355519,-0.1677025
49,-0.5206467,-0.8035879,"('unable', 'able')",-0.15096837,-0.45514554,0.11597537,-0.2335223,-0.1852132,-0.4974186,0.3122054
20,-0.5176014,-0.63623345,"('rough', 'thoughtful')",-0.48515055,-0.73708314,0.44332495,0.3807723,-0.1864757,-0.3308481,0.1443724
87,-0.49621534,-0.42959625,"('unsuccessful', 'successful')",0.9119806,0.77870274,1.3050547,1.3548642,0.5736067,0.5679902,0.0056165
11,-0.48778406,-0.7162067,"('unhelpful', 'helpful')",0.44483274,0.39308962,2.406412,2.5630505,0.7878202,0.7466445,0.0411757
65,-0.48495603,-0.61266756,"('insecure', 'secure')",0.41499048,0.31077352,0.8555184,0.9104189,0.261851,0.2028416,0.0590094
46,-0.45440954,-0.67350745,"('uncompetitive', 'competitive')",0.9775426,1.0001915,0.3058674,0.6639433,0.2763335,0.3302091,-0.0538756
67,0.44141343,0.4869886,"('doubtful', 'determined')",0.027474703,0.22656724,-0.24283822,0.031200562,0.07535,0.2482521,-0.1729021
1,0.43985173,0.13875198,"('unfriendly', 'friendly')",0.5342514,0.64527553,0.28176382,-0.04519385,0.4186223,0.2462779,0.1723444
7,0.42459762,-0.14989726,"('insensitive', 'sensitive')",0.85995996,0.69881254,0.71389854,0.6833059,0.666152,0.4107404,0.2554116
32,0.4237265,0.40331355,"('unkind', 'kind')",0.19034475,0.20255433,1.039969,1.1325467,0.5513467,0.5794715,-0.0281248
76,0.42033458,0.52103406,"('anxious', 'daring')",0.13611272,0.09239469,0.7313001,1.2274767,0.4292491,0.6136351,-0.184386
31,-0.40188223,-0.2378773,"('evil', 'good')",-1.2343473,-1.01337,-2.2486398,-2.6581733,-1.2949564,-1.3031402,0.0081838
88,0.39177144,0.29034436,"('low', 'eminent')",-0.2156817,-0.24175568,-0.22166172,-0.1485807,-0.0151907,-0.0333307,0.01814
56,-0.38771385,-0.60291505,"('impractical', 'practical')",0.80106455,0.91443944,0.0326481,0.16135786,0.1486663,0.1576274,-0.0089611
13,-0.38606077,-0.4949473,"('impolite', 'polite')",0.11262378,0.092264354,-0.1810455,-0.31888813,-0.1514942,-0.2405237,0.0890295
28,0.38479877,-0.24329638,"('disloyal', 'loyal')",-0.09250712,-0.099220105,1.2240715,1.235405,0.5054544,0.2976295,0.2078249
36,-0.37204105,-0.06248039,"('hostile', 'amicable')",-1.4798033,-1.1196628,-1.390785,-1.6423221,-1.0808764,-0.9414884,-0.139388
70,-0.3674669,-0.75125253,"('lethargic', 'energetic')",-0.002239232,-0.19014177,1.1357913,1.2030962,0.2553617,0.0872339,0.1681278
59,0.3515136,0.3428886,"('foolish', 'wise')",0.50904775,0.57741433,-0.5178816,-1.0055511,0.1142266,-0.0284161,0.1426427
3,-0.33663574,-0.58323383,"('repellent', 'pleasant')",-0.121497385,-0.12950844,1.0656973,1.0688354,0.2025214,0.1186977,0.0838237
63,0.33614433,0.10108045,"('unperceptive', 'insightful')",1.0011121,0.9984149,0.8533686,0.8469693,0.7302083,0.6488215,0.0813868
4,0.333376,0.357158,"('disliked', 'liked')",-0.064074814,0.076986775,-6.6776195,-6.406623,-2.1361062,-1.990826,-0.1452802
29,-0.2953235,-0.31691235,"('unfair', 'fair')",-0.36954862,-0.38372606,-0.6557471,-0.55583185,-0.4402064,-0.4188234,-0.021383
10,-0.286878,-0.8128373,"('unsympathetic', 'sympathetic')",-0.21735969,-0.39668986,0.19975005,0.46213526,-0.1014959,-0.2491306,0.1476347
8,0.26493073,0.10407382,"('unaffectionate', 'affectionate')",-0.7922625,-0.61107194,-0.49837464,-0.8567702,-0.3419021,-0.4545894,0.1126873
41,0.2515226,-0.068201035,"('unforgiving', 'forgiving')",-0.07388829,0.013119407,-0.64181566,-0.6528492,-0.1547271,-0.2359769,0.0812498
35,-0.20958842,0.0690189,"('corrupt', 'incorrupt')",-1.552304,-1.6034575,-1.7030077,-2.0716836,-1.1549667,-1.2020408,0.0470741
54,0.19063959,0.19497104,"('incapable', 'capable')",-0.26607335,-0.3442808,0.63483614,0.37809294,0.1864674,0.0762611,0.1102063
48,0.18990311,-0.3524546,"('unintelligent', 'intelligent')",1.1256402,0.9630388,0.9101775,1.0102211,0.741907,0.5402684,0.2016386
37,-0.18847747,-0.45281896,"('fake', 'genuine')",-0.55545616,-0.5111046,0.0010890849,-0.14328961,-0.2476148,-0.369071,0.1214562
6,0.17964382,0.2356297,"('distant', 'open')",-0.37539047,-0.31821305,-1.4241105,-1.8093431,-0.5399524,-0.6306421,0.0906897
77,0.16920143,-0.2265673,"('unmotivated', 'motivated')",0.81857663,0.77204144,-0.62414986,-0.5976343,0.1212094,-0.0173867,0.1385961
5,0.1553869,0.17411605,"('distant', 'outgoing')",-0.40596366,-0.40498897,-1.2010025,-1.6749102,-0.4838597,-0.6352611,0.1514014
69,0.14822371,0.46718538,"('lazy', 'industrious')",0.8732536,0.89229083,-1.4081492,-1.7356383,-0.1288906,-0.1253874,-0.0035032
21,-0.13323718,-0.28282422,"('immoral', 'moral')",0.9364729,0.9635131,0.51038116,0.643869,0.4378723,0.4415193,-0.003647
64,0.13208295,0.27900591,"('shy', 'confident')",0.8976074,1.0355328,-5.43551,-4.9183283,-1.4686066,-1.2012632,-0.2673434
81,-0.13203354,-0.29238147,"('submissive', 'aggressive')",1.2256523,1.1555848,0.48374185,0.80164737,0.5257869,0.5549502,-0.0291633
80,-0.12814654,-0.21125099,"('dominated', 'dominating')",0.58495414,0.45450363,0.51897955,1.0810307,0.3252624,0.4414278,-0.1161654
66,-0.1213189,0.22297713,"('inactive', 'active')",-0.47559863,-0.4251063,0.52503866,0.5565549,-0.0239596,0.1181419,-0.1421015
23,0.077502675,-0.39384466,"('insincere', 'sincere')",0.23542286,0.1208394,5.8076024,5.3941984,2.0401759,1.7070643,0.3331116
68,0.06978295,0.18807676,"('dependent', 'independent')",-0.7764044,-0.940412,-0.6512722,-0.81421286,-0.4526312,-0.5221827,0.0695515
38,0.05425194,-0.05722975,"('untruthful', 'truthful')",0.16433933,0.17186627,-0.42759192,-0.6436071,-0.0696669,-0.1763235,0.1066566
30,-0.049627118,-0.31328684,"('intolerant', 'tolerant')",0.20166737,0.25787657,0.57869595,0.3604126,0.2435787,0.1016674,0.1419113
43,-0.016324153,-0.4648559,"('irresponsible', 'responsible')",0.02512274,-0.06660761,0.45198166,0.6664468,0.1535934,0.0449944,0.108599
75,-0.01598727,0.3126535,"('meek', 'impulsive')",-0.44849443,-0.40946057,-0.6227883,-0.58220947,-0.3624233,-0.2263388,-0.1360845
86,0.014948605,-0.495196,"('uninfluential', 'influential')",0.8725871,0.93695575,0.007160809,0.30897352,0.2982322,0.2502444,0.0479878
79,0.009761609,0.39884752,"('wavering', 'unwavering')",-1.3361007,-1.0244424,-0.7585727,-0.7514567,-0.6949706,-0.4590172,-0.2359534
15,-0.0066548586,0.09527311,"('boring', 'funny')",0.356502,0.3519451,-0.35482797,-0.5529345,-0.0016603,-0.0352388,0.0335785
52,0.005886793,-0.0026387945,"('irrational', 'rational')",-1.2171214,-0.9605496,-0.8317876,-1.1894091,-0.6810074,-0.7175325,0.0365251
