,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
83,1.6818111,1.6656532,"('powerless', 'powerful')",2.0235507,2.1009076,0.85796386,0.9110633,-0.70876545,-0.5887524,0.9636401,1.022218,-0.0585779
11,-1.672214,-1.323854,"('unhelpful', 'helpful')",-1.4543296,-1.0108578,-0.8955053,-0.598432,1.8160545,2.0950723,-0.5514987,-0.2095179,-0.3419808
3,-1.6681392,-1.5875124,"('repellent', 'pleasant')",-1.9454421,-1.7952943,0.41633716,0.64106286,0.06019682,0.43278846,-0.7842618,-0.5772389,-0.2070229
2,1.6509044,1.3500854,"('unlikable', 'likable')",2.2847736,2.1679425,2.3602161,2.2763731,0.6387653,0.44075736,1.7336649,1.5587896,0.1748753
0,-1.649083,-1.6150391,"('unsociable', 'sociable')",-1.0235178,-0.9187568,-0.032715037,0.075847276,-0.55680543,-0.3175904,-0.8155303,-0.6938847,-0.1216456
65,-1.6449845,-1.5026085,"('insecure', 'secure')",-1.852284,-1.5453562,0.45528957,0.7477858,-0.37362576,0.08173798,-0.8539011,-0.5546102,-0.2992909
46,-1.6174018,-1.3714595,"('uncompetitive', 'competitive')",-1.2253722,-0.97756046,0.65415466,0.9879593,-0.9341318,-0.526676,-0.7806877,-0.4719341,-0.3087536
76,-1.5951662,-1.4679453,"('anxious', 'daring')",-1.4131914,-1.1188316,0.45361683,0.76834625,0.2114397,0.66156554,-0.5858253,-0.2892163,-0.296609
48,-1.5863642,-1.4351572,"('unintelligent', 'intelligent')",-1.827161,-1.5985124,-0.91121817,-0.80482215,0.042335473,0.20844011,-1.0706019,-0.9075129,-0.163089
26,1.5407982,1.1576625,"('hardhearted', 'benevolent')",2.1044233,1.9617616,1.2562518,1.1685553,1.6591645,1.3330979,1.6401594,1.4052693,0.2348901
59,1.5288911,1.3826214,"('foolish', 'wise')",1.1425765,0.99891734,-0.51370704,-0.71869934,0.4956401,0.09965597,0.6633502,0.4406239,0.2227263
51,-1.4640746,-1.2875987,"('uneducated', 'educated')",-0.7058362,-0.46255985,0.4884474,0.67669404,0.7254646,1.05166,-0.2389997,-0.0054511,-0.2335486
57,-1.4326677,-1.4592758,"('unimaginative', 'imaginative')",-0.84613585,-0.80538136,-0.72600865,-0.5610531,-2.7822118,-2.7426138,-1.446756,-1.392081,-0.054675
80,-1.3766758,-1.2044816,"('dominated', 'dominating')",-1.6015373,-1.2210457,0.8818697,1.3949898,-1.0923632,-0.6791982,-0.7971767,-0.4274339,-0.3697428
12,1.3744853,1.452256,"('unsupportive', 'supportive')",1.7267224,1.7935226,1.2090281,1.4972345,-1.472592,-1.4892757,0.709411,0.8134343,-0.1040233
86,-1.3738066,-1.223731,"('uninfluential', 'influential')",-0.5298247,-0.38507485,-0.17377108,0.024958208,-0.132842,0.15677306,-0.5525611,-0.3567686,-0.1957925
37,-1.3714075,-1.4276158,"('fake', 'genuine')",-0.7521952,-0.8020155,-0.3450084,-0.38859218,0.42916763,0.4693714,-0.5098609,-0.537213,0.0273521
8,1.3223877,0.8655429,"('unaffectionate', 'affectionate')",2.103975,1.6971698,0.2931573,-0.15658475,0.9211353,0.4797393,1.1601639,0.7214668,0.4386971
40,1.2980635,1.0039059,"('stingy', 'generous')",1.1220889,0.8692078,1.0181148,0.92231756,-1.2885962,-1.601066,0.5374178,0.2985913,0.2388265
13,-1.2685754,-1.1300094,"('impolite', 'polite')",-1.6110187,-1.3269874,-0.13314751,0.14433941,-0.4026024,-0.009249091,-0.853836,-0.5804766,-0.2733594
58,1.2018913,0.9770289,"('undiscriminating', 'discriminating')",1.3371507,1.2858541,1.341394,1.3618393,0.20767002,0.10159965,1.0220265,0.9315805,0.090446
54,1.1617336,1.0673926,"('incapable', 'capable')",1.6194912,1.5403187,0.7341349,0.6950371,1.2344398,1.233855,1.1874499,1.1341509,0.053299
30,-1.1439946,-1.2547641,"('intolerant', 'tolerant')",-0.87147623,-0.8162335,-0.23362567,-0.4300854,0.69764477,0.7776084,-0.3878629,-0.4308687,0.0430058
44,-1.1374307,-1.0855265,"('prejudiced', 'unprejudiced')",-1.2554048,-1.1710794,-0.094714254,-0.23833634,-1.3148869,-1.42522,-0.9506092,-0.9800406,0.0294314
62,-1.1159104,-0.8207941,"('incompetent', 'brilliant')",-1.0415362,-0.3791754,0.12974079,0.72985876,-0.1163043,0.44250178,-0.5360026,-0.0069022,-0.5291004
31,1.0933574,0.9322611,"('evil', 'good')",1.09097,0.78982675,-0.64157116,-0.91534466,-0.84174234,-1.3520813,0.1752535,-0.1363345,0.311588
68,-1.0927026,-0.78366816,"('dependent', 'independent')",-1.462811,-1.2353408,-0.32782125,-0.19665757,-0.6255073,-0.6170622,-0.8772106,-0.7081822,-0.1690284
28,-1.0299903,-1.2480369,"('disloyal', 'loyal')",-0.5963142,-0.7585988,-0.15451467,-0.111032344,1.0529486,1.1800846,-0.1819676,-0.2343958,0.0524282
14,-1.0217714,-1.1463271,"('antisocial', 'social')",-0.79092056,-0.5991151,1.2627261,1.5348287,-0.68977714,-0.38763484,-0.3099357,-0.1495621,-0.1603736
21,-1.0188438,-1.003172,"('immoral', 'moral')",-0.80011845,-0.6645501,0.003872335,0.17083907,-1.1668521,-0.8429818,-0.7454855,-0.5849662,-0.1605193
24,-0.8593473,-1.0466534,"('dishonest', 'honest')",-1.2678506,-1.2370019,-0.78931373,-0.7976879,0.6023117,0.6694563,-0.57855,-0.6029717,0.0244217
34,0.8140481,1.0214752,"('mean', 'honorable')",1.419137,1.4156066,0.3471708,0.40451157,6.261231,6.3929443,2.2103968,2.3086343,-0.0982375
75,0.8050472,0.8676403,"('meek', 'impulsive')",0.8592191,0.8932868,-0.6012329,-0.5450015,-0.35931653,-0.50384164,0.1759292,0.178021,-0.0020918
61,0.7963033,0.99007666,"('illogical', 'logical')",0.7765687,0.86102265,0.028119607,0.3031775,0.21433131,0.21245956,0.4538307,0.5916841,-0.1378534
23,-0.76269865,-0.6550676,"('insincere', 'sincere')",-0.6409825,-0.39382395,-0.38684836,-0.10528266,5.870447,6.4575334,1.0199795,1.3258398,-0.3058603
77,-0.7597863,-0.5466541,"('unmotivated', 'motivated')",-0.5154392,-0.35610902,0.28144652,0.5403032,-1.3907602,-1.0336144,-0.5961348,-0.3490186,-0.2471162
49,-0.72170275,-0.5624478,"('unable', 'able')",-0.3293432,-0.33613023,-0.57043135,-0.47414413,-0.36149555,-0.088832155,-0.4957432,-0.3653886,-0.1303546
87,0.7078734,0.8359667,"('unsuccessful', 'successful')",1.1387585,1.2780465,1.2631215,1.5726668,0.9238531,0.8699379,1.0084016,1.1391544,-0.1307528
25,0.66684395,0.4329552,"('egoistic', 'altruistic')",1.6398189,1.4840547,0.3039814,0.14327377,1.6898725,1.4857988,1.0751292,0.8865206,0.1886086
4,0.64963496,0.54161245,"('disliked', 'liked')",1.016583,0.8319001,0.062496558,0.06534171,-6.565359,-7.0130286,-1.2091612,-1.3935436,0.1843824
32,-0.64487,-0.7467209,"('unkind', 'kind')",-0.44036132,-0.32696807,0.24944071,0.23454693,0.9045689,0.92513824,0.0171946,0.021499,-0.0043044
72,0.639712,0.63335025,"('unambitious', 'ambitious')",0.07763746,0.25657788,0.6273852,0.6915707,-0.6136109,-0.41021505,0.1827809,0.292821,-0.1100401
56,-0.63665926,-0.44470143,"('impractical', 'practical')",-1.1548359,-0.6257025,0.04420405,0.689974,-0.23552042,0.21691446,-0.4957029,-0.0408789,-0.454824
15,0.6200971,0.2227397,"('boring', 'funny')",1.2590134,0.95801336,-0.9792559,-1.1062812,0.266739,0.13810349,0.2916484,0.0531438,0.2385046
84,0.6094021,0.633715,"('inferior', 'superior')",0.33341154,0.38328302,0.20425077,0.33915073,1.1222006,1.0272189,0.5673163,0.5958419,-0.0285256
43,-0.5854659,-0.6432409,"('irresponsible', 'responsible')",-0.4465281,-0.15414584,0.50467336,0.8379079,0.5619691,0.77659523,0.0086621,0.2042791,-0.195617
42,0.57410103,0.505175,"('unreliable', 'reliable')",0.06694737,0.29290468,1.2089123,1.5062885,-2.8617878,-2.5884287,-0.2529568,-0.0710151,-0.1819417
7,-0.5376646,-0.5487758,"('insensitive', 'sensitive')",-0.4686702,-0.24309333,-0.06876634,0.21884333,0.93783486,1.1958516,-0.0343166,0.1557065,-0.1900231
41,0.53438354,0.11030278,"('unforgiving', 'forgiving')",0.46017992,0.2156418,0.808569,0.75656885,0.20579454,-0.07228621,0.5022318,0.2525568,0.249675
53,0.49556708,0.4491888,"('uncreative', 'creative')",0.74394643,0.5062406,0.5091842,0.51533043,1.2576679,1.1564767,0.7515914,0.6568092,0.0947822
74,0.47387755,0.49122596,"('undedicated', 'dedicated')",0.045901008,0.23003076,0.9063301,1.2867459,0.3580005,0.41822803,0.4460273,0.6065577,-0.1605304
38,0.47059193,0.48165992,"('untruthful', 'truthful')",0.26100165,0.3981644,-0.55403924,-0.49713334,-0.088096075,-0.07656599,0.0223646,0.0765312,-0.0541666
39,0.4693747,0.2539745,"('exploitative', 'cooperative')",0.096019104,-0.02710265,1.5552875,1.5301754,0.24018034,0.1392373,0.5902154,0.4740711,0.1161443
20,0.41487885,0.5352459,"('rough', 'thoughtful')",0.6817345,0.61566526,1.4411421,1.7592006,1.2315154,1.2341851,0.9423177,1.0360742,-0.0937565
63,0.40966177,0.70681614,"('unperceptive', 'insightful')",0.6697966,1.0560524,1.241812,1.6549101,0.93066853,1.2597367,0.8129848,1.1693789,-0.3563941
29,0.40452558,0.47529462,"('unfair', 'fair')",-0.46060413,-0.3312468,-0.31535375,0.06999037,-0.4984369,-0.71521527,-0.2174673,-0.1252943,-0.092173
78,0.38002297,0.69610536,"('nonresilient', 'resilient')",1.1323264,1.1453756,1.0976949,1.6953875,0.15214473,0.39545324,0.6905472,0.9830804,-0.2925332
88,-0.3640454,-0.43633848,"('low', 'eminent')",-0.5048557,-0.43648866,-1.4822032,-1.7876289,0.1352043,0.1859239,-0.553975,-0.6186331,0.0646581
47,-0.34121975,-0.3937829,"('stupid', 'smart')",0.5059895,0.5879613,0.23835434,0.49505815,5.498201,5.8397264,1.4753313,1.6322408,-0.1569095
19,0.3250119,0.3646198,"('inhospitable', 'hospitable')",0.83427215,0.53198636,-1.2593956,-1.2545928,-0.08254298,-0.33116603,-0.0456636,-0.1722882,0.1266246
50,0.29661268,0.3791179,"('clumsy', 'skillful')",0.380402,0.33882296,0.13077697,0.36190283,0.25634056,0.32599056,0.2660331,0.3514586,-0.0854255
16,0.2964212,0.43703786,"('unpopular', 'popular')",0.4790548,0.39591867,-0.39441252,-0.40074033,0.314852,0.25526232,0.1739789,0.1718696,0.0021093
17,0.23143843,0.25620535,"('nasty', 'nice')",0.08395592,-0.035123818,-1.0967348,-1.045508,-0.5606673,-0.66676956,-0.3355019,-0.372799,0.0372971
67,0.1361325,0.07945384,"('doubtful', 'determined')",-0.9221994,-0.8600277,0.32198572,0.46504357,-0.81482214,-0.76970166,-0.3197258,-0.271308,-0.0484178
18,0.10686584,-0.2045289,"('disagreeable', 'welcoming')",0.8993295,0.5043274,-0.06507487,-0.46597716,-0.31908748,-0.6050924,0.1555082,-0.1928178,0.348326
64,0.0893521,-0.059919845,"('shy', 'confident')",-0.55045456,-0.5331874,1.1191506,1.1212937,-6.7343955,-6.8880186,-1.5190868,-1.5899581,0.0708713
27,0.02544631,-0.12164205,"('hardhearted', 'softhearted')",0.5282081,0.34195068,-0.226733,-0.3114068,1.4038957,1.1719477,0.4327043,0.2702124,0.1624919
