,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,male-female
1,0.3066096,0.34131354,"('unfriendly', 'friendly')",0.33035243,0.2090853,2.0622554,1.8033828,0.8997391,0.7845939,0.1151452
50,0.29627255,0.30006546,"('clumsy', 'skillful')",0.0766277,-0.0030889884,0.5066025,0.44803262,0.2931676,0.2483364,0.0448312
57,-0.2833887,-0.23850872,"('unimaginative', 'imaginative')",0.52305037,0.53592175,-2.199355,-2.4932373,-0.6532311,-0.7319414,0.0787103
8,-0.2699471,-0.32827052,"('unaffectionate', 'affectionate')",0.06772724,-0.082762875,0.9720539,0.744012,0.2566113,0.1109929,0.1456184
5,-0.25678083,-0.13590461,"('distant', 'outgoing')",-0.23494156,-0.05732111,-0.00482516,-0.014478579,-0.1655159,-0.0692348,-0.0962811
84,0.24293862,0.24189338,"('inferior', 'superior')",-0.99705225,-0.8557056,0.69682753,0.61605936,-0.0190954,0.0007491,-0.0198445
11,0.22286601,0.33447734,"('unhelpful', 'helpful')",0.566911,0.61548656,1.9816812,2.0501907,0.9238194,1.0000515,-0.0762321
64,0.2178151,0.31747693,"('shy', 'confident')",0.6057473,0.7145959,-6.485271,-6.5264363,-1.8872363,-1.8314546,-0.0557817
79,-0.21205916,-0.22387144,"('wavering', 'unwavering')",-0.19542947,-0.21402015,0.30527887,0.14592877,-0.0340699,-0.0973209,0.063251
48,-0.20333192,-0.33309382,"('unintelligent', 'intelligent')",-0.036849517,-0.2205787,0.28954715,0.17685395,0.0164552,-0.1256062,0.1420614
53,-0.19375247,-0.12379795,"('uncreative', 'creative')",0.8888314,0.91770345,1.2100626,1.0641543,0.6350472,0.6193533,0.0156939
33,0.17153504,0.22613788,"('wrong', 'right')",0.43909734,0.40304872,-0.2569328,-0.512627,0.1178999,0.0388532,0.0790467
47,-0.1697381,-0.09543988,"('stupid', 'smart')",0.52516365,0.64036876,5.367408,5.613308,1.9076111,2.0527457,-0.1451346
59,-0.15236431,-0.042236228,"('foolish', 'wise')",0.31873158,0.3822263,0.6573503,0.44241586,0.2745725,0.260802,0.0137705
54,0.15021113,0.3135172,"('incapable', 'capable')",0.3394811,0.3939219,1.2249684,1.220536,0.5715535,0.6426584,-0.0711049
37,-0.13664863,-0.1808375,"('fake', 'genuine')",0.2545994,0.18210074,0.78569627,0.6605417,0.3012157,0.2206017,0.080614
0,0.09143288,-0.12014262,"('unsociable', 'sociable')",0.054337546,-0.018709958,-0.62291664,-0.6128723,-0.1590487,-0.2505749,0.0915262
20,0.08506398,0.14154594,"('rough', 'thoughtful')",-0.25748828,-0.21395527,1.4039736,1.3434081,0.4105164,0.4236662,-0.0131498
19,-0.07768064,-0.07421832,"('inhospitable', 'hospitable')",-0.5240154,-0.62695736,0.042371616,-0.09387454,-0.1864415,-0.2650167,0.0785752
6,-0.06001867,0.022140741,"('distant', 'open')",-0.5688628,-0.5130138,0.77501583,0.6931967,0.0487115,0.0674412,-0.0187297
85,0.056313403,0.041444212,"('insignificant', 'prestigious')",1.2619654,1.1285383,0.9979601,0.7096731,0.7720796,0.6265519,0.1455277
83,-0.04495017,0.0614146,"('powerless', 'powerful')",1.2450836,1.2921286,-0.7515345,-0.7421552,0.149533,0.203796,-0.054263
88,0.04028979,-0.116431914,"('low', 'eminent')",-0.6020954,-0.682937,0.12989914,0.016902678,-0.1439688,-0.2608221,0.1168533
68,-0.031201806,-0.18491773,"('dependent', 'independent')",-1.6925503,-1.7086749,-0.51488286,-0.6190213,-0.7462117,-0.8375379,0.0913262
3,-0.023486929,-0.0888352,"('repellent', 'pleasant')",0.09768276,0.11471751,0.2359278,0.371136,0.1033745,0.1323394,-0.0289649
82,-0.017355017,0.027026944,"('poor', 'rich')",0.099309176,0.18093184,5.6327343,5.8801556,1.9048961,2.0293714,-0.1244753
46,0.003972955,0.07048504,"('uncompetitive', 'competitive')",0.6710597,0.6098608,-0.6206056,-0.709842,0.0181424,-0.0098321,0.0279745
