,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
0,0.43811914,0.2952003,"('unsociable', 'sociable')",0.15398896,0.07821627,1.1259677,1.0623658,-0.18978421,-0.07355717,-0.13835593,-0.11911537,0.2779871,0.248622,0.0293651
69,-0.41689706,-0.38573912,"('lazy', 'industrious')",-0.22181337,-0.18055531,-0.5472143,-0.51993614,0.88953996,0.8803851,-0.026283685,-0.04900745,-0.0645337,-0.0509706,-0.0135631
82,0.41417462,0.43940112,"('poor', 'rich')",-0.2714524,-0.25675842,0.51481515,0.5327282,-0.595491,-0.5591294,5.0068893,5.1613483,1.0137872,1.063518,-0.0497308
67,0.39403903,0.29417145,"('doubtful', 'determined')",0.6499825,0.6236657,0.86060417,0.8792179,1.362363,1.3753253,-0.11715895,-0.13994986,0.629966,0.6064861,0.0234799
51,0.38462692,0.32512182,"('uneducated', 'educated')",0.99348205,0.953989,0.71190506,0.71280193,-0.05608364,-0.027903464,0.72852975,0.7219882,0.552492,0.5371995,0.0152925
70,0.37346578,0.43512112,"('lethargic', 'energetic')",0.91735697,0.9487219,-0.22943263,-0.20450008,0.9353276,1.1521865,0.7212019,0.91584647,0.5435839,0.6494752,-0.1058913
41,-0.36023787,-0.2713378,"('unforgiving', 'forgiving')",0.115962826,0.00034202822,-0.4112686,-0.4518775,0.054639243,0.030767612,0.12658429,0.07041651,-0.094864,-0.1243378,0.0294738
86,0.352148,0.4620335,"('uninfluential', 'influential')",-0.1640637,-0.1565965,0.32842705,0.29728815,-1.0054201,-0.9107654,-0.16733974,-0.04323879,-0.1312497,-0.0702558,-0.0609939
37,-0.34621483,-0.30473524,"('fake', 'genuine')",-0.078796655,-0.050571233,-0.4703398,-0.46621642,-0.023917831,0.21447751,0.31331646,0.38813543,-0.1211905,-0.043782,-0.0774085
49,-0.30906475,-0.37580335,"('unable', 'able')",-1.2049199,-1.1750306,-0.42549476,-0.4427944,-0.6759691,-0.69533813,-0.7064585,-0.73426735,-0.6643814,-0.6846468,0.0202654
40,0.2997995,0.46972376,"('stingy', 'generous')",-0.024737898,-0.01762593,-1.1626029,-1.127357,0.27155253,0.5285365,-0.9815696,-0.85455537,-0.3195117,-0.2002556,-0.1192561
64,-0.2919795,-0.2626556,"('shy', 'confident')",0.20950362,0.1846916,0.42645955,0.4832048,1.1819952,1.2921988,-4.4476023,-4.4509516,-0.5843247,-0.5507024,-0.0336223
58,0.23787381,0.19962104,"('undiscriminating', 'discriminating')",-0.1893889,-0.18143393,0.80377835,0.67764074,0.07906518,0.12229275,0.12552041,0.08565183,0.2113698,0.1807545,0.0306153
77,0.22750536,0.18180275,"('unmotivated', 'motivated')",-0.61806107,-0.6458532,0.23470964,0.19638515,0.32391778,0.5720223,-0.87132055,-0.80117255,-0.1406498,-0.0993631,-0.0412867
27,0.21716265,0.25702888,"('hardhearted', 'softhearted')",-1.6863058,-1.6682581,-1.2229962,-1.2128909,-0.558151,-0.40030938,0.96701235,0.98291105,-0.4566556,-0.4083036,-0.048352
66,-0.20154268,-0.3082083,"('inactive', 'active')",0.23143429,0.19865674,-0.8411581,-0.88852805,-0.43165866,-0.3973781,0.9672464,0.83531666,-0.0551358,-0.1120282,0.0568924
80,0.20125642,0.21792191,"('dominated', 'dominating')",0.7712068,0.8342726,0.545086,0.5631832,1.2969165,1.4596153,-1.2215549,-1.128442,0.3185822,0.3893102,-0.070728
8,-0.13960558,-0.09504269,"('unaffectionate', 'affectionate')",-1.42835,-1.6155748,-1.1223854,-1.248555,-2.572878,-2.7310336,0.2973955,0.22760451,-0.9931646,-1.0925203,0.0993557
36,-0.1378724,-0.16266418,"('hostile', 'amicable')",-1.7329103,-1.8872677,-0.9977923,-1.0821338,-1.7097323,-1.9306711,0.02581976,-0.14138035,-0.9104975,-1.0408235,0.130326
26,-0.13300562,0.035669964,"('hardhearted', 'benevolent')",0.64376926,0.63247967,-0.27833134,-0.3171031,-0.7551424,-0.8431309,1.2306186,1.1632276,0.1415817,0.1342286,0.0073531
52,0.12612654,0.031293593,"('irrational', 'rational')",-1.1552172,-1.2880753,-0.056019176,-0.107660845,-0.27406135,-0.34645176,-0.28574523,-0.47600368,-0.3289833,-0.4373796,0.1083963
3,-0.12019424,-0.10280407,"('repellent', 'pleasant')",-0.34768066,-0.31333753,-0.7994347,-0.7968679,0.13437575,0.23106384,-0.28039932,-0.2687248,-0.2826666,-0.2501341,-0.0325325
1,-0.11097344,0.022287682,"('unfriendly', 'friendly')",-1.2938067,-1.3878708,-0.6181066,-0.65503585,-1.5346578,-1.4786239,1.40924,1.3257172,-0.4296609,-0.4347051,0.0050442
22,-0.080013275,0.018711396,"('untrustworthy', 'trustworthy')",0.6814243,0.726478,0.43133575,0.5044675,0.7647622,0.8286671,-0.98984784,-0.8808981,0.1615322,0.2394852,-0.077953
59,0.075687915,0.1909849,"('foolish', 'wise')",-0.11327651,-0.073162876,0.49236938,0.5226031,-0.2548512,-0.40194657,0.25232252,0.20063046,0.0904504,0.0878218,0.0026286
45,-0.05020759,0.10492486,"('incompetent', 'competent')",-0.44513762,-0.32624754,0.47253534,0.53015727,0.2410722,0.29321262,-0.19902678,-0.0875607,0.0038471,0.1028973,-0.0990502
79,0.04641044,0.23076168,"('wavering', 'unwavering')",-0.07779829,-0.004500592,-0.5427537,-0.561133,-1.536068,-1.6612133,0.07310652,-0.043400414,-0.4074206,-0.4078971,0.0004765
81,0.028015614,-0.14369282,"('submissive', 'aggressive')",1.3460059,1.1375164,1.4992241,1.4788651,0.80074185,0.7800701,-0.43288866,-0.327944,0.6482198,0.5849629,0.0632569
54,-7.5772405e-05,0.005776368,"('incapable', 'capable')",-0.44631442,-0.4856424,0.12490389,0.105923034,-0.1087621,-0.08948748,0.5924736,0.5279231,0.032445,0.0128985,0.0195465
