,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,male-female
78,-0.21074447,0.05606918,"('nonresilient', 'resilient')",1.174852,1.2046335,0.42240265,0.33657295,0.46217,0.5324252,-0.0702552
25,-0.19487447,-0.15465446,"('egoistic', 'altruistic')",0.74387723,0.6845213,1.4534391,1.4264307,0.6674806,0.6520992,0.0153814
17,-0.19294897,-0.15022393,"('nasty', 'nice')",0.54865384,0.5660304,-0.7163681,-0.7692468,-0.1202211,-0.1178134,-0.0024077
13,-0.18397714,-0.026714396,"('impolite', 'polite')",-0.7524154,-0.7716322,-0.6255637,-0.6094829,-0.5206521,-0.4692765,-0.0513756
11,-0.14643647,0.10548764,"('unhelpful', 'helpful')",-0.93479836,-0.7660052,1.5780191,1.6943294,0.1655948,0.3446039,-0.1790091
42,0.14614102,0.15334019,"('unreliable', 'reliable')",0.062455945,0.17703067,-3.3548214,-3.4896083,-1.0487415,-1.0530791,0.0043376
77,0.13843907,-0.015421584,"('unmotivated', 'motivated')",-0.096200354,-0.10583561,-1.2151283,-1.1482722,-0.3909632,-0.4231764,0.0322132
60,0.13253875,0.47949982,"('inefficient', 'efficient')",-1.4950473,-1.2194382,-0.67487144,-0.41496554,-0.6791267,-0.384968,-0.2941587
27,-0.12658316,0.088131666,"('hardhearted', 'softhearted')",-0.21541373,-0.36953402,1.5504092,1.3718745,0.4028041,0.3634907,0.0393134
43,-0.12465858,0.07182622,"('irresponsible', 'responsible')",-1.4728427,-1.4138522,0.16972762,0.16213034,-0.4759246,-0.3932985,-0.0826261
69,0.12316908,-0.05329808,"('lazy', 'industrious')",2.2757943,2.2276049,-0.46139428,-0.4502444,0.6458564,0.5746875,0.0711689
61,-0.10489799,-0.21693495,"('illogical', 'logical')",-0.3486588,-0.44601122,0.49426943,0.39295137,0.0135709,-0.0899983,0.1035692
12,-0.10403245,0.07979915,"('unsupportive', 'supportive')",0.3691289,0.36224252,-1.8204658,-1.9598424,-0.5184565,-0.5059336,-0.0125229
50,0.10284017,-0.03084239,"('clumsy', 'skillful')",1.0995063,1.0456117,0.44360858,0.279202,0.5486517,0.4313238,0.1173279
85,-0.09200361,-0.1244899,"('insignificant', 'prestigious')",2.2794418,2.0372202,0.62054235,0.415225,0.9359935,0.7759851,0.1600084
29,-0.0843369,-0.18549827,"('unfair', 'fair')",-0.58422834,-0.550543,-0.08933407,-0.27076355,-0.2526331,-0.3356016,0.0829685
59,0.083850875,0.025965605,"('foolish', 'wise')",1.205717,1.1155902,0.3847134,0.40486744,0.5580937,0.5154744,0.0426193
5,0.07947581,0.262311,"('distant', 'outgoing')",0.73398834,0.8276546,-0.043350328,0.15676351,0.2567046,0.4155764,-0.1588718
54,-0.074844725,0.050646126,"('incapable', 'capable')",1.0063392,0.98001844,1.222003,1.3054565,0.7178325,0.778707,-0.0608745
84,0.07046997,-0.10216826,"('inferior', 'superior')",-0.8565577,-0.83109444,0.7733128,0.7532236,-0.0042583,-0.060013,0.0557547
21,-0.06766094,0.06857554,"('immoral', 'moral')",-0.6515887,-0.62653136,-0.8484067,-0.87735873,-0.5225521,-0.4784382,-0.0441139
64,-0.066294834,-0.4331588,"('shy', 'confident')",-0.39331082,-0.46041018,-6.8711905,-6.938821,-2.4435987,-2.6107966,0.1671979
34,-0.05465369,0.12332614,"('mean', 'honorable')",0.17939834,0.23523144,5.7666306,5.9402523,1.9637918,2.0996033,-0.1358115
63,-0.05381383,0.18960518,"('unperceptive', 'insightful')",-0.21734828,-0.24145114,0.6872531,0.62442315,0.138697,0.1908591,-0.0521621
35,-0.046684504,-0.21897784,"('corrupt', 'incorrupt')",1.0471029,0.89261764,-0.10637339,-0.12011053,0.298015,0.1845098,0.1135052
7,-0.030894304,-0.062078025,"('insensitive', 'sensitive')",-0.542824,-0.65466326,0.7061675,0.50998706,0.0441498,-0.0689181,0.1130679
81,0.030135222,0.0924132,"('submissive', 'aggressive')",-1.291888,-1.2406493,-1.4200965,-1.2731681,-0.8939497,-0.8071348,-0.0868149
3,-0.015818018,-0.11654968,"('repellent', 'pleasant')",-0.8280329,-0.851942,0.7612233,0.75011486,-0.0275425,-0.0727923,0.0452498
46,-0.0072568096,-0.0034253653,"('uncompetitive', 'competitive')",-1.7044991,-1.696619,-1.280856,-1.462637,-0.9975373,-1.0542271,0.0566898
