,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
17,-0.56771743,-0.40969336,"('nasty', 'nice')",-1.5474524,-1.1317556,0.6707945,0.6278665,-0.76732564,-0.70121133,-0.7145378,-0.6728326,-0.5852478,-0.4575253,-0.1277225
83,-0.5671229,-0.6717219,"('powerless', 'powerful')",0.45339403,-0.5940444,0.36732835,0.6917014,-0.15040039,0.006970837,-0.9528836,-0.9450799,-0.1699369,-0.3024348,0.1324979
18,-0.5539482,-0.89402604,"('disagreeable', 'welcoming')",-0.18711263,-0.36095765,-0.6669822,-0.9087717,-0.73936725,-0.883735,-0.5919018,-0.5452037,-0.5478624,-0.7185388,0.1706764
68,-0.5430272,-0.85223615,"('dependent', 'independent')",-0.13880625,-0.19230913,-1.0027708,-1.0445945,-0.6155439,-0.79763484,-0.8946256,-1.0153489,-0.6389548,-0.7804247,0.1414699
78,0.52251583,0.744352,"('nonresilient', 'resilient')",-0.33868432,-0.16169715,0.5655656,0.4983147,1.5521262,1.4558133,0.46744704,0.7864139,0.5537941,0.6646393,-0.1108452
48,-0.50087345,-1.1983714,"('unintelligent', 'intelligent')",1.0464967,1.1293172,0.5114063,0.6245155,-0.22742988,-0.6676991,-0.06528227,-0.055255786,0.1528635,-0.0334987,0.1863622
32,0.49984103,0.06143649,"('unkind', 'kind')",1.0677335,0.27678695,0.41536778,0.52178746,1.2017854,0.9615648,1.1377187,1.0859532,0.8644893,0.5815058,0.2829835
38,-0.4806805,-0.69982374,"('untruthful', 'truthful')",-1.385592,-1.4743958,-0.536383,-0.8330955,-0.6093666,-0.6011447,-0.07108141,-0.15031993,-0.6166207,-0.751756,0.1351353
67,0.46063495,0.24606377,"('doubtful', 'determined')",0.7148947,0.7839669,0.8984593,1.1873132,0.68088984,0.57871664,-0.6346549,-0.76675916,0.4240448,0.4058603,0.0181845
54,-0.42584687,-0.7405454,"('incapable', 'capable')",-0.59238625,-0.6740756,0.8902088,0.50693345,-0.09052093,-0.19218844,0.9508746,0.99346244,0.1464659,-0.0212827,0.1677486
10,0.42240375,0.03707871,"('unsympathetic', 'sympathetic')",2.8991058,2.214856,0.6902579,0.9517786,0.3470283,0.22438568,-0.03994733,-0.05398281,0.8637696,0.6748232,0.1889464
23,0.42133075,0.057793472,"('insincere', 'sincere')",2.1457934,1.6669577,0.7397614,0.88146627,0.79791206,0.47551513,5.8815184,5.65169,1.9972631,1.7466845,0.2505786
45,0.3763629,0.5141003,"('incompetent', 'competent')",1.6527203,1.280998,0.5476943,0.98634416,0.460307,0.6336572,-0.43053547,-0.35567176,0.5213098,0.6118855,-0.0905757
30,-0.33994675,-0.5977485,"('intolerant', 'tolerant')",1.3506669,0.90824914,1.1365324,1.5997779,0.7463285,0.5044936,0.9672779,0.8867438,0.7721718,0.6603032,0.1118686
24,0.29199946,-0.49325374,"('dishonest', 'honest')",1.8491548,1.4164742,0.25884336,0.52041894,-0.41734883,-0.45520085,0.37690982,0.22293986,0.4719117,0.2422757,0.229636
76,0.291838,0.080475576,"('anxious', 'daring')",2.553675,2.2079918,0.83278054,1.031544,0.40890726,0.22675337,-0.1502653,-0.23827225,0.7873871,0.6616985,0.1256886
20,-0.25588176,-0.08499327,"('rough', 'thoughtful')",-0.25941238,-0.033062357,-0.030496366,0.33091372,1.2225263,1.2172104,1.0292579,1.204108,0.3411987,0.5268353,-0.1856366
9,-0.2488361,-0.66022706,"('unaffectionate', 'caring')",-0.9193184,-0.7770056,0.29646707,0.07898662,0.59216803,0.5957823,1.3326167,1.4632553,0.2106194,0.1401583,0.0704611
72,0.2352952,-0.1101072,"('unambitious', 'ambitious')",1.0049284,0.65162575,1.405025,1.0507203,0.39830932,0.48693144,-0.82004684,-0.7692052,0.4447021,0.261993,0.1827091
40,-0.22286135,-0.3680356,"('stingy', 'generous')",-0.41094083,-0.4941787,-0.05289015,0.096115865,0.06643285,0.00043701008,-1.5762085,-1.3939613,-0.4392936,-0.4319245,-0.0073691
41,0.22193606,0.21953401,"('unforgiving', 'forgiving')",0.3636795,0.3646428,1.0735914,1.3873904,0.7774805,0.7956956,0.2932037,0.14364092,0.5459783,0.5821807,-0.0362024
82,-0.22164494,-0.40001553,"('poor', 'rich')",1.561946,1.4909127,-1.4054031,-1.0201577,-0.6924761,-0.8646907,5.7864366,5.623107,1.0057716,0.9658311,0.0399405
0,0.22023812,0.0042400435,"('unsociable', 'sociable')",1.6090158,1.2004828,0.9690965,1.2798009,0.6176456,0.3863201,-0.6469511,-0.7165683,0.553809,0.4308551,0.1229539
27,0.2077053,-0.24206163,"('hardhearted', 'softhearted')",-0.48729616,-0.41729686,0.9034793,0.72214293,0.18682545,-0.08677345,1.4396818,1.3137199,0.4500792,0.2579462,0.192133
53,-0.20662689,-0.3014896,"('uncreative', 'creative')",-1.2130075,-0.84470063,0.36933458,0.26356912,-0.08891496,-0.0866323,0.9337733,1.0999992,-0.0410883,0.0261492,-0.0672375
34,0.20413014,0.10364242,"('mean', 'honorable')",-0.022097357,-0.3095069,0.17366928,0.122864634,0.0031776726,-0.121386,5.9500346,5.9422426,1.2617828,1.1475714,0.1142114
57,0.190765,0.57917064,"('unimaginative', 'imaginative')",0.5392497,0.8020468,0.43583515,0.59187376,-0.1678164,-0.08498041,-2.2557685,-1.9282849,-0.251547,-0.0080348,-0.2435122
28,0.17787701,-0.30327335,"('disloyal', 'loyal')",0.34844673,-0.068285525,0.5673999,0.8117306,0.21641634,0.19371894,1.0559416,1.0797191,0.4732163,0.3427219,0.1304944
47,0.15508416,0.11991517,"('stupid', 'smart')",0.8073672,0.50421065,0.5214915,1.045133,0.66469353,0.74484545,5.059207,4.9111676,1.4415687,1.4650543,-0.0234856
33,-0.15129055,-0.37384972,"('wrong', 'right')",-1.4348909,-1.0355026,0.3079046,-0.026787512,0.11139181,0.15896446,-0.37779728,-0.26298976,-0.3089365,-0.308033,-0.0009035
59,0.14145397,-0.03656386,"('foolish', 'wise')",-1.8898122,-2.2256646,0.046023652,-0.013376482,-0.77729857,-0.62660056,0.1590905,0.27782065,-0.4641086,-0.524877,0.0607684
77,0.13284504,0.07169479,"('unmotivated', 'motivated')",1.2891608,1.266101,0.9098879,0.8702649,0.7907995,0.4830388,-0.99423254,-0.9017851,0.4256922,0.3578629,0.0678293
29,0.1308766,0.05112613,"('unfair', 'fair')",-0.56859773,-0.70686805,-0.6902391,-0.65821064,-0.8192276,-0.79762375,-0.4625844,-0.6444581,-0.4819544,-0.5512069,0.0692525
15,0.081556305,0.21112752,"('boring', 'funny')",-0.3609336,-0.2756078,-0.5577541,-0.36750385,-0.9069205,-0.8158759,0.31311125,0.3365399,-0.2861881,-0.182264,-0.1039241
58,0.07457173,0.23644575,"('undiscriminating', 'discriminating')",-0.43568733,0.38361058,0.05936186,0.3970047,0.9141524,1.152303,0.36640567,0.43172592,0.1957609,0.520218,-0.3244571
84,0.06530389,0.12862436,"('inferior', 'superior')",0.34232533,0.6752317,1.1844999,1.3419638,0.2621079,0.35827786,0.7350348,0.98682505,0.5178544,0.6981845,-0.1803301
52,-0.056606293,-0.44511035,"('irrational', 'rational')",-1.8676486,-1.8117386,-0.14852735,-0.42540804,-0.8734724,-0.90134823,0.017601233,0.044388108,-0.5857307,-0.7078434,0.1221127
50,0.053083457,0.19092813,"('clumsy', 'skillful')",-0.09994732,0.21479467,0.18445115,0.06633828,0.48685494,0.560653,0.26073068,0.46437308,0.1770346,0.2994174,-0.1223828
19,-0.031171912,-0.009335797,"('inhospitable', 'hospitable')",-2.0647154,-1.3350165,0.5031059,0.03675864,-1.1481918,-1.2222241,-0.0487254,0.0033457354,-0.5579397,-0.5052944,-0.0526453
71,-0.020555412,-0.23697558,"('diffident', 'self-confident')",-1.0729352,-0.22455275,1.1664742,1.0156184,0.50844336,0.48000112,0.4787416,0.52493244,0.2120337,0.3118047,-0.099771
