,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,male-female
63,0.63827264,0.97693455,"('unperceptive', 'insightful')",-0.70563084,-0.48931572,1.0474188,1.2092211,1.443242,1.5933836,0.6058257,0.8225559,-0.2167302
33,0.6375837,0.51541185,"('wrong', 'right')",2.1529803,2.0611894,0.89728475,0.9760879,-1.0285244,-1.0721797,0.6648311,0.6201273,0.0447038
7,0.58304983,0.92461246,"('insensitive', 'sensitive')",-0.14547154,0.0696234,0.16316491,0.35427588,0.75861067,1.1752094,0.3398384,0.6309303,-0.2910919
45,-0.5714789,-0.33250654,"('incompetent', 'competent')",-0.5777865,-0.4097432,1.2270081,1.3733956,-0.17497768,-0.021159688,-0.0243087,0.1524965,-0.1768052
50,-0.5631679,-0.64201623,"('clumsy', 'skillful')",-0.8828643,-0.9524468,-1.0804684,-1.1245043,0.25648272,0.18148789,-0.5675045,-0.6343699,0.0668654
86,0.55836916,0.95552605,"('uninfluential', 'influential')",-0.40083092,-0.1297954,0.18686095,0.31720927,0.14131403,0.3872199,0.1214283,0.38254,-0.2611117
44,-0.5524533,-0.78037494,"('prejudiced', 'unprejudiced')",-1.0252739,-1.2632272,-0.36517262,-0.5992647,-1.5520635,-1.5703872,-0.8737408,-1.0533135,0.1795727
76,0.53515005,0.57096946,"('anxious', 'daring')",-0.83496755,-0.8309111,1.0143051,1.0041009,0.68518496,0.89797896,0.3499181,0.4105346,-0.0606165
6,-0.5102966,-0.519926,"('distant', 'open')",1.4284663,1.4164689,-1.12819,-0.9729264,-0.106638834,-0.32685602,-0.0791648,-0.1008099,0.0216451
71,0.45128822,0.60517657,"('diffident', 'self-confident')",2.4045765,2.4499345,0.40273505,0.40720645,0.5770797,0.6399167,0.9589199,1.0255586,-0.0666387
53,-0.45070937,-0.21152759,"('uncreative', 'creative')",0.47176728,0.7273687,-1.4333378,-1.1582744,0.8786973,0.9888843,-0.1333956,0.0866128,-0.2200084
16,-0.4221675,-0.6229182,"('unpopular', 'popular')",-0.47278047,-0.6250897,-0.424802,-0.38963053,0.4864781,0.28730744,-0.208318,-0.3375828,0.1292648
40,0.42125645,0.5994853,"('stingy', 'generous')",1.9501976,2.2414432,0.048287228,0.2182352,-1.8652093,-1.5156642,0.138633,0.3858749,-0.2472419
24,0.40960065,0.53506875,"('dishonest', 'honest')",-0.0393729,0.025635036,-1.4668784,-1.4936132,0.8640638,0.8622115,-0.0581467,-0.0176745,-0.0404722
64,0.37741148,0.54137796,"('shy', 'confident')",-1.8431344,-1.7416335,-0.9292561,-0.90978974,-6.6918426,-6.164435,-2.2717054,-2.0686202,-0.2030852
78,0.37710196,0.637393,"('nonresilient', 'resilient')",-0.95573306,-0.7551728,1.6430982,1.7350901,0.5108696,0.6618526,0.3938342,0.5697907,-0.1759565
41,-0.35440302,-0.3448187,"('unforgiving', 'forgiving')",0.79180515,0.9694916,1.1991223,1.4571358,0.04185776,0.22488065,0.4195955,0.5766723,-0.1570768
87,0.34816313,0.21507846,"('unsuccessful', 'successful')",-0.1258152,-0.2583005,0.77975094,0.6933586,0.59005046,0.67839473,0.3980373,0.3321328,0.0659045
30,0.33711648,0.40714514,"('intolerant', 'tolerant')",-0.26358095,-0.3891975,-0.23537171,-0.4225244,1.1091994,1.0253004,0.2368408,0.1551809,0.0816599
5,-0.2854878,-0.271093,"('distant', 'outgoing')",1.2711973,1.1649568,-0.91276157,-0.8361491,-0.6651048,-0.848528,-0.1480392,-0.1977033,0.0496641
66,0.27766392,0.13492021,"('inactive', 'active')",0.28699708,0.32425192,0.04592192,0.1190806,0.89293873,0.94468725,0.3758804,0.380735,-0.0048546
47,0.2641132,0.1487317,"('stupid', 'smart')",0.20010865,0.11463339,0.42845812,0.3451117,5.9921665,5.6224685,1.7212117,1.5577363,0.1634754
73,0.26006526,0.15331072,"('helpless', 'self-reliant')",0.8515339,0.96362036,-0.3855958,-0.43278262,-3.743804,-3.7877686,-0.7544501,-0.775905,0.0214549
83,0.25536776,0.2623508,"('powerless', 'powerful')",0.1773828,0.18516985,-0.02494809,-0.04856676,-0.9062612,-0.94883484,-0.1246147,-0.1374702,0.0128555
34,0.23792441,0.10437932,"('mean', 'honorable')",0.21601804,0.10719983,-0.1511805,-0.23143232,6.49537,6.0809474,1.699533,1.5152736,0.1842594
18,-0.23761767,-0.24025904,"('disagreeable', 'welcoming')",0.44377705,0.4394644,-0.31904194,-0.28802168,-0.7956689,-0.63193333,-0.2271379,-0.1801874,-0.0469505
55,0.235219,0.6962955,"('incompetent', 'clever')",-1.538053,-1.3095206,0.6173973,0.734223,0.30488914,0.66224766,-0.0951369,0.1958114,-0.2909483
20,-0.23136304,-0.03203088,"('rough', 'thoughtful')",-0.59852666,-0.47447672,0.4472029,0.5494436,1.016494,1.1896905,0.1584518,0.3081566,-0.1497048
17,0.20042606,0.08644532,"('nasty', 'nice')",0.98348576,0.8035293,0.5747499,0.4669402,-0.38677964,-0.42259052,0.3429705,0.2335811,0.1093894
14,0.19615489,0.44213986,"('antisocial', 'social')",-0.8903318,-0.90996796,0.5559001,0.46394536,-0.63348407,-0.27920294,-0.1929402,-0.0707714,-0.1221688
3,0.17125176,0.5106121,"('repellent', 'pleasant')",-1.8519014,-1.5760195,-0.18282892,-0.029519988,0.47301465,0.8862829,-0.347616,-0.0521612,-0.2954548
61,-0.15938105,-0.018752854,"('illogical', 'logical')",-0.025480663,-0.0028410926,1.0985366,1.2649046,0.057980467,0.25477886,0.2429138,0.3745224,-0.1316086
68,0.15669584,0.26657888,"('dependent', 'independent')",-1.9584825,-2.0370355,-0.5713852,-0.5064839,-0.30960628,-0.26469278,-0.6706945,-0.6354083,-0.0352862
19,0.15221442,0.054611955,"('inhospitable', 'hospitable')",1.0637351,1.0240291,-0.1553655,-0.107583836,-0.02604453,-0.30516404,0.2586349,0.1664733,0.0921616
2,-0.15015885,-0.19947428,"('unlikable', 'likable')",-0.18850839,-0.2103755,0.20884833,0.27491912,0.34655058,0.36649573,0.0541829,0.0578913,-0.0037084
22,0.14016744,0.42575,"('untrustworthy', 'trustworthy')",-1.2733201,-1.0793799,0.1316228,0.28392538,-1.036797,-0.6725711,-0.5095817,-0.2605689,-0.2490128
69,0.13378704,-0.14324427,"('lazy', 'industrious')",1.6266646,1.5914798,0.63876253,0.6653865,-0.83541614,-0.9375209,0.3909495,0.2940252,0.0969243
84,0.13141525,0.08939436,"('inferior', 'superior')",0.19795513,0.123745784,-0.10418985,-0.097099155,0.5990374,0.4907108,0.2060545,0.1516879,0.0543666
43,0.08880319,0.43434498,"('irresponsible', 'responsible')",-1.3119338,-1.1909943,-0.65067977,-0.660748,0.4682232,0.64193386,-0.3513968,-0.1938659,-0.1575309
88,0.07558195,0.07909194,"('low', 'eminent')",-0.7451402,-0.94193405,-1.616652,-1.8258196,0.10977802,0.08638853,-0.5441081,-0.6505682,0.1064601
58,-0.07520678,-0.029297702,"('undiscriminating', 'discriminating')",0.15687558,0.30554858,0.3543632,0.49571842,-0.061509177,0.03735673,0.0936307,0.2023315,-0.1087008
38,0.0649114,0.0380175,"('untruthful', 'truthful')",0.4665609,0.39645696,-0.09195969,-0.19340926,0.09448126,-0.20907317,0.1334985,0.007998,0.1255005
72,0.014625389,0.13582467,"('unambitious', 'ambitious')",0.46544582,0.3701762,-1.5982069,-1.6654209,-0.6920585,-0.8150914,-0.4525486,-0.4936278,0.0410792
79,-0.014354855,-0.21250685,"('wavering', 'unwavering')",0.90264976,0.8442174,-1.024196,-1.0643003,0.007478878,-0.2430384,-0.0321056,-0.168907,0.1368014
