,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,male-female
87,1.1850908,1.4671816,"('unsuccessful', 'successful')",0.3612824,0.7714889,2.069361,1.7404568,1.4014347,1.0177869,1.2542922,1.2492285,0.0050637
20,1.1796292,1.3772544,"('rough', 'thoughtful')",-0.07771956,0.05613587,0.032438338,-0.10603986,0.87071425,0.6992059,0.5012655,0.5066391,-0.0053736
29,-1.1292403,-1.2556263,"('unfair', 'fair')",-0.3996736,-0.42383873,-0.16422659,-0.26617163,-0.89693904,-0.97485024,-0.6475199,-0.7301217,0.0826018
1,-0.9844411,-1.6226295,"('unfriendly', 'friendly')",-0.60591793,-0.9354065,0.29287207,0.20504144,1.73459,1.4354244,0.1092758,-0.2293926,0.3386684
17,-0.86525416,-0.8263831,"('nasty', 'nice')",-1.048317,-1.0062946,-1.9424623,-1.9820077,-0.7192963,-0.9050343,-1.1438324,-1.17993,0.0360976
64,0.83862114,1.0430186,"('shy', 'confident')",0.97373044,0.855141,1.2601036,1.144825,-5.419776,-5.436098,-0.5868302,-0.5982784,0.0114482
66,-0.8026781,-1.1117364,"('inactive', 'active')",-0.3466764,-0.7149296,1.027197,0.3840267,1.1174408,0.16464882,0.2488208,-0.3194976,0.5683184
40,0.703756,0.3906934,"('stingy', 'generous')",-0.7556215,-1.2643902,-0.3869761,-0.61684275,-1.4597543,-1.8750982,-0.474649,-0.8414094,0.3667604
71,0.6886869,0.09754535,"('diffident', 'self-confident')",1.4356778,0.9465133,1.995847,1.9576743,0.97377914,0.83956575,1.2734977,0.9603246,0.3131731
41,0.6637161,0.4190365,"('unforgiving', 'forgiving')",0.8955789,1.4324169,0.6241045,0.4901926,0.027803708,0.0054243505,0.5528008,0.5867676,-0.0339668
34,0.6572508,0.4518322,"('mean', 'honorable')",-0.1181387,0.32138363,0.61047256,0.5835743,5.6194525,5.7358623,1.6922593,1.7731631,-0.0809038
38,-0.61950916,-0.4418852,"('untruthful', 'truthful')",-0.28903782,-0.5372334,0.055127736,0.20254624,0.2230768,0.41140148,-0.1575856,-0.0912927,-0.0662929
53,0.6039808,0.6340057,"('uncreative', 'creative')",0.16411638,0.22991616,0.5186936,0.5024626,1.2751269,1.0872924,0.6404794,0.6134192,0.0270602
84,0.5835754,0.63160217,"('inferior', 'superior')",1.5354829,1.8002573,1.0903136,0.93916583,0.7812018,0.86206967,0.9976435,1.0582738,-0.0606303
50,-0.5448169,-0.3920763,"('clumsy', 'skillful')",-0.77906895,-0.785298,0.26415497,0.18401054,0.7072628,0.4617137,-0.088117,-0.1329125,0.0447955
27,-0.5259103,-0.68778944,"('hardhearted', 'softhearted')",-0.5195173,-0.3548834,-0.350505,-0.44903582,0.8676112,0.7005673,-0.1320803,-0.1977854,0.0657051
67,0.5108661,0.93444,"('doubtful', 'determined')",-0.23247546,0.059443664,0.66717654,0.7548233,-0.31322488,-0.22914872,0.1580856,0.3798896,-0.221804
28,0.45161796,0.571988,"('disloyal', 'loyal')",0.08021972,0.370832,0.2577457,0.011727475,0.6754539,0.62793374,0.3662593,0.3956203,-0.029361
54,-0.42967308,-0.2428591,"('incapable', 'capable')",-0.3611863,-0.42631233,-0.00424131,0.06530145,0.9614049,0.9932336,0.0415761,0.0973409,-0.0557648
49,-0.29851252,0.12627107,"('unable', 'able')",-0.7099381,-0.24431136,-0.7162122,-0.4841925,-0.403359,-0.014024018,-0.5320054,-0.1540642,-0.3779412
78,0.28466576,0.55415684,"('nonresilient', 'resilient')",-0.7363389,-0.23017015,0.33172727,0.4527653,0.47444734,0.4128519,0.0886254,0.297401,-0.2087756
88,-0.24470533,-0.15234749,"('low', 'eminent')",-0.27860078,-0.4240099,-0.07781257,-0.18077122,0.4395689,0.45454663,-0.0403874,-0.0756455,0.0352581
18,-0.11149709,-0.2304348,"('disagreeable', 'welcoming')",0.87934315,0.36297214,0.5032872,0.34865397,-0.22231261,-0.30221796,0.2622052,0.0447433,0.2174619
83,0.10619287,0.39033332,"('powerless', 'powerful')",-0.88718414,-0.5632059,-0.030764341,0.035529792,-0.9083243,-0.94249964,-0.43002,-0.2699606,-0.1600594
9,-0.09005298,-0.37291968,"('unaffectionate', 'caring')",0.3496321,0.09790315,0.28567025,0.34039664,1.1419288,1.1574513,0.4217945,0.3057078,0.1160867
68,0.06871868,0.45626777,"('dependent', 'independent')",-0.003941864,-0.16013868,0.09009923,0.079279065,-0.638853,-0.39723933,-0.1209942,-0.0054578,-0.1155364
73,-0.066200405,-0.05148514,"('helpless', 'self-reliant')",0.8937873,0.4102025,0.09787865,0.19968513,-2.7843263,-2.7530367,-0.4647152,-0.5486585,0.0839433
15,0.020966671,-0.068909116,"('boring', 'funny')",-0.56344503,-0.36050898,-0.6260275,-0.44829473,0.30531576,0.3394352,-0.2157975,-0.1345694,-0.0812281
26,-0.002134215,-0.9341069,"('hardhearted', 'benevolent')",0.8117858,0.53669906,1.8829658,1.453351,1.539342,1.0995438,1.0579898,0.5388718,0.519118
