,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,male-female
14,3.179798,1.939947,"('antisocial', 'social')",0.9034505,0.28995752,1.0954858,0.8680925,-0.38215083,-0.56738085,1.1991458,0.6326541,0.5664917
62,3.1427703,1.9609269,"('incompetent', 'brilliant')",1.2020288,0.8325306,1.4202262,1.473783,0.38130942,0.4026437,1.5365837,1.1674711,0.3691126
80,3.095873,1.7500073,"('dominated', 'dominating')",0.76230043,0.001320811,1.0632607,0.4980561,-0.62853175,-0.9961228,1.0732256,0.3133153,0.7599103
23,2.8977723,1.8559874,"('insincere', 'sincere')",1.0330474,0.8544328,0.72452074,1.0094497,6.0658584,6.057767,2.6802998,2.4444091,0.2358907
51,2.8256817,2.1943507,"('uneducated', 'educated')",0.7944178,0.3000459,0.36986765,0.09163663,0.6176957,0.40336224,1.1519157,0.7473489,0.4045668
65,2.806637,1.7728022,"('insecure', 'secure')",-0.089692675,-0.54764605,0.8199241,0.5075751,0.47945172,0.4064148,1.0040801,0.5347865,0.4692936
12,2.8033576,2.2509193,"('unsupportive', 'supportive')",1.1107019,0.9040529,0.8957988,0.96985817,-1.3279338,-1.501265,0.8704811,0.6558913,0.2145898
0,2.779701,1.4996786,"('unsociable', 'sociable')",0.8076329,0.24917673,1.5382907,1.3001739,0.07166763,-0.20990635,1.2993231,0.7097808,0.5895423
32,2.7372556,2.1279087,"('unkind', 'kind')",0.5600457,0.47963428,1.0719545,1.3694179,1.8699179,1.7965226,1.5597935,1.4433708,0.1164227
52,-2.7127974,-1.7146624,"('irrational', 'rational')",-0.7932544,-0.3968122,-1.9770707,-1.8692719,-0.9494461,-0.8719877,-1.6081421,-1.2131835,-0.3949586
76,2.6318185,1.6211991,"('anxious', 'daring')",0.6102215,0.08097319,1.2166637,1.0182613,0.9456034,0.97661144,1.3510768,0.9242613,0.4268155
63,2.3305216,1.6084486,"('unperceptive', 'insightful')",0.5874899,0.3268385,1.6042385,1.4150567,1.6559262,1.3798581,1.5445441,1.1825504,0.3619937
13,2.3020523,1.2851834,"('impolite', 'polite')",1.4273084,1.0252041,1.4291183,1.3093495,0.47115704,0.3113308,1.407409,0.982767,0.424642
7,2.2298079,1.1928577,"('insensitive', 'sensitive')",0.78474987,0.362302,1.1147037,1.0400993,0.99658126,0.66622376,1.2814606,0.8153707,0.4660899
79,-2.0776837,-1.0485545,"('wavering', 'unwavering')",-0.3712618,-0.015559753,-1.1619037,-1.1041605,-0.26798528,-0.12249187,-0.9697087,-0.5726917,-0.397017
30,2.0744097,1.4085318,"('intolerant', 'tolerant')",0.30139145,0.27636468,1.0348425,1.2412516,0.82896864,0.8608716,1.059903,0.9467549,0.1131481
45,2.06858,1.1033734,"('incompetent', 'competent')",0.717116,0.27915472,1.7146087,1.7178338,0.34580934,0.048004515,1.2115285,0.7870916,0.4244369
16,-2.060978,-1.4090112,"('unpopular', 'popular')",-1.0001953,-0.8824785,-0.59211373,-0.63245255,0.4085285,0.41393042,-0.8111896,-0.6275029,-0.1836867
39,2.0440476,1.6625026,"('exploitative', 'cooperative')",1.8060788,1.7630894,1.4259993,1.3676977,0.4065476,0.34375468,1.4206682,1.2842611,0.1364071
11,1.9903512,1.128711,"('unhelpful', 'helpful')",0.9826938,0.7740061,0.5828449,0.6607544,2.5567143,2.4569635,1.528151,1.2551088,0.2730422
22,1.9897299,1.0993776,"('untrustworthy', 'trustworthy')",0.3321774,-0.015680302,0.52022517,0.425916,-0.7132791,-1.0551296,0.5322133,0.1136209,0.4185924
86,1.9869747,0.74376315,"('uninfluential', 'influential')",-0.27095312,-0.8879756,0.31135264,0.10679101,0.4407956,0.1680516,0.6170425,0.0326575,0.584385
87,1.9618914,1.5280309,"('unsuccessful', 'successful')",0.77701825,0.3631485,1.5196846,1.0535928,0.87054914,0.7673268,1.2822859,0.9280248,0.3542611
4,-1.9527717,-0.8110785,"('disliked', 'liked')",-0.2608201,0.036610875,0.028748602,0.0060650622,-6.206492,-6.0872674,-2.0978339,-1.7139175,-0.3839164
25,-1.8652536,-1.4744452,"('egoistic', 'altruistic')",-0.5673199,-0.5053256,-0.37718162,-0.33884266,0.7483463,0.82927454,-0.5153522,-0.3723347,-0.1430175
29,-1.8285455,-1.659614,"('unfair', 'fair')",-0.1534578,0.043310706,-0.568054,-0.45012614,-1.054703,-1.1360575,-0.90119,-0.8006217,-0.1005683
57,1.7637292,0.4571067,"('unimaginative', 'imaginative')",-0.030636158,-0.66801846,-0.07064824,-0.37601084,-2.2033937,-2.3994865,-0.1352372,-0.7466023,0.6113651
75,-1.7543921,-0.77469045,"('meek', 'impulsive')",-0.7723157,-0.4920105,-1.5869198,-1.3896899,-0.93989986,-0.79913366,-1.2633818,-0.8638811,-0.3995007
37,1.7497003,1.1880422,"('fake', 'genuine')",0.6027943,0.47903344,0.10648094,0.14337711,0.7641043,0.564705,0.80577,0.5937895,0.2119805
78,1.7323204,1.1241289,"('nonresilient', 'resilient')",-0.29092103,-0.7573245,0.84617865,0.36193696,0.45871514,0.21141924,0.6865733,0.2350402,0.4515331
28,1.6607908,0.9569431,"('disloyal', 'loyal')",0.57146,0.35437018,0.17536749,0.1812144,1.5247155,1.3374429,0.9830835,0.7074926,0.2755909
44,-1.549164,-0.9438018,"('prejudiced', 'unprejudiced')",-1.2580501,-1.0745502,-0.84403354,-0.644604,-1.5431271,-1.3637762,-1.2985938,-1.0066831,-0.2919107
59,-1.5311785,-0.4863143,"('foolish', 'wise')",0.0198296,0.6273781,-0.60480416,-0.44726834,-0.34155324,-0.3110931,-0.6144266,-0.1543244,-0.4601022
82,1.4835942,1.4871142,"('poor', 'rich')",-0.65991074,-0.75917023,0.5895452,0.63312143,6.6113443,6.623983,2.0061433,1.9962621,0.0098812
3,1.4439425,0.49195093,"('repellent', 'pleasant')",-0.4901178,-1.044583,0.43948653,0.2205582,0.50806093,0.21592563,0.475343,-0.0290371,0.5043801
83,1.4240588,1.2790823,"('powerless', 'powerful')",0.8060717,0.5600345,0.0032004062,-0.027813345,-1.1189779,-1.1652534,0.2785882,0.1615125,0.1170757
24,1.3640954,0.8357514,"('dishonest', 'honest')",1.1059415,1.0435804,-0.22249596,0.2203818,1.053702,1.0951849,0.8253107,0.7987247,0.026586
42,1.330864,1.035446,"('unreliable', 'reliable')",1.2361082,0.98202956,1.0956308,1.0039687,-2.016113,-2.0855958,0.4116225,0.2339621,0.1776604
48,1.205066,0.5646774,"('unintelligent', 'intelligent')",-0.6048362,-0.922344,-0.094688304,-0.10436435,0.3270504,0.2465318,0.208148,-0.0538748,0.2620228
9,1.0467634,1.1606665,"('unaffectionate', 'caring')",1.1121396,1.2991863,0.11382584,0.5023705,1.1584958,1.1072823,0.8578062,1.0173763,-0.1595701
72,1.0382848,0.8095278,"('unambitious', 'ambitious')",0.52385056,0.35385314,-0.76108557,-0.54568183,-0.8232872,-0.71794647,-0.0055594,-0.0250618,0.0195024
41,1.0014035,0.8199603,"('unforgiving', 'forgiving')",1.3432657,1.4025474,0.52959776,0.7970087,0.09772484,-0.074505225,0.7429979,0.7362528,0.0067451
17,-0.9359393,-0.6779674,"('nasty', 'nice')",-0.099067636,0.006532721,-0.35549062,-0.3962614,-0.9802403,-0.8570537,-0.5926845,-0.4811875,-0.111497
1,-0.91514516,-0.67200714,"('unfriendly', 'friendly')",0.27812737,0.48586863,-0.06401658,0.19652379,1.44283,1.4611938,0.1854489,0.3678948,-0.1824459
19,-0.8802037,-0.24915998,"('inhospitable', 'hospitable')",0.15719196,0.45186183,-0.69924355,-0.46469453,-0.1628205,-0.08314263,-0.3962689,-0.0862838,-0.3099851
33,-0.8616213,-0.55276185,"('wrong', 'right')",0.8582482,1.0676188,-0.7950797,-0.6861001,-1.0106579,-1.0547312,-0.4522777,-0.3064936,-0.1457841
64,0.8294879,0.40119353,"('shy', 'confident')",0.44305888,0.14697467,-0.03362167,-0.32833213,-5.974738,-6.054561,-1.1839533,-1.4586812,0.2747279
88,-0.74017376,-0.90363383,"('low', 'eminent')",-0.7688817,-0.77358353,-0.38931757,-0.41322735,0.113327265,0.18775544,-0.4462614,-0.4756723,0.0294109
68,-0.72064716,-1.2251381,"('dependent', 'independent')",-1.5464337,-1.689417,-0.71074176,-0.84631187,-0.57678914,-0.81240606,-0.8886529,-1.1433182,0.2546653
2,0.65149325,0.77343065,"('unlikable', 'likable')",0.9159108,0.8947693,0.3737986,0.52650076,0.52623,0.58733267,0.6168581,0.6955084,-0.0786503
40,0.64265937,0.34573781,"('stingy', 'generous')",0.491209,0.31232256,0.38188913,0.23772179,-1.356183,-1.658366,0.0398936,-0.1906459,0.2305395
38,0.5256802,0.57977706,"('untruthful', 'truthful')",0.84193164,1.0861344,0.001953274,0.31145588,0.1580517,0.16102822,0.3819042,0.5345989,-0.1526947
58,-0.49782157,-0.4571501,"('undiscriminating', 'discriminating')",-0.15885486,-0.28545797,0.4259185,0.26633266,0.055334922,-0.013041742,-0.0438557,-0.1223293,0.0784736
77,0.45472077,-0.39790115,"('unmotivated', 'motivated')",0.22470155,-0.3498207,0.045241732,-0.36058447,-1.1004475,-1.2249974,-0.0939459,-0.5833259,0.48938
61,0.42133024,0.038085073,"('illogical', 'logical')",0.42546463,0.15392105,0.24349175,0.046050772,0.34033543,0.13923034,0.3576555,0.0943218,0.2633337
67,0.421159,0.45057195,"('doubtful', 'determined')",0.84610504,1.0059316,-0.14334199,0.023801133,-0.6177604,-0.4639218,0.1265404,0.2540957,-0.1275553
66,-0.40771532,-0.40605193,"('inactive', 'active')",-0.7070794,-0.8035151,-0.7125134,-0.9332551,0.768104,0.5859891,-0.264801,-0.3892083,0.1244073
71,-0.40184703,-0.16902937,"('diffident', 'self-confident')",0.68101764,0.76765853,1.2298617,1.4580742,0.21605884,0.32727215,0.4312728,0.5959939,-0.1647211
8,-0.38584363,0.4101029,"('unaffectionate', 'affectionate')",0.26621026,0.61240804,-0.6781771,-0.23096848,0.35332212,0.3740549,-0.1111221,0.2913994,-0.4025215
53,-0.37082845,-0.6816033,"('uncreative', 'creative')",-0.20831268,-0.48304427,0.11974764,0.0035374463,1.0116212,0.96792185,0.1380569,-0.0482971,0.186354
20,0.36714327,-0.034015737,"('rough', 'thoughtful')",0.3458135,0.09688085,-0.14355773,-0.13162617,0.73053515,0.50401306,0.3249835,0.108813,0.2161705
49,0.32037702,0.08159283,"('unable', 'able')",-0.12178145,-0.20166218,-0.1500621,-0.024718717,-0.32764804,-0.2645916,-0.0697786,-0.1023449,0.0325663
47,0.28724936,0.14826159,"('stupid', 'smart')",0.022721998,0.085926935,0.8638841,0.95839477,5.369531,5.3890815,1.6358466,1.6454163,-0.0095697
84,0.2742969,0.29355958,"('inferior', 'superior')",1.059705,1.0887253,-0.6516877,-0.5887515,0.18497366,0.20862772,0.216822,0.2505403,-0.0337183
26,-0.24052568,-0.021515623,"('hardhearted', 'benevolent')",0.87544256,0.9093541,0.7446174,0.83605516,1.0343239,1.1304471,0.6034645,0.7135852,-0.1101207
18,-0.23708162,-0.30952373,"('disagreeable', 'welcoming')",-0.5304249,-0.3751636,-0.742749,-0.55352247,-0.6560799,-0.6472448,-0.5415838,-0.4713637,-0.0702201
50,-0.22496594,0.42198431,"('clumsy', 'skillful')",-0.058950365,0.012580916,-0.14338824,-0.27053103,0.30625474,0.19539595,-0.0302624,0.0898575,-0.1201199
27,-0.17758536,-0.3645053,"('hardhearted', 'softhearted')",0.4184955,0.30933273,0.89597654,0.94701815,1.4923315,1.2981004,0.6573045,0.5474865,0.109818
15,-0.1742905,0.23571071,"('boring', 'funny')",0.5193997,0.7539667,0.15796532,0.42149445,0.11467156,0.2747739,0.1544365,0.4214864,-0.2670499
73,-0.168559,0.56424034,"('helpless', 'self-reliant')",1.1383936,1.3443162,0.10394552,0.17888857,-3.7065058,-3.6039696,-0.6581814,-0.3791311,-0.2790503
34,-0.1657778,0.013935775,"('mean', 'honorable')",-0.78773516,-0.7165876,0.17504357,0.4213428,5.868665,6.10579,1.2725489,1.4561203,-0.1835714
54,-0.12910733,-0.20519699,"('incapable', 'capable')",0.72163427,0.8557103,-0.40942073,-0.07252821,0.7676539,0.9448069,0.23769,0.380698,-0.143008
