,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
33,0.4690276,0.2410995,"('wrong', 'right')",0.20994604,0.13443011,-0.514974,-0.51653314,-0.8660689,-0.79712135,-0.1755173,-0.2345312,0.0590139
82,-0.45221388,-0.41080222,"('poor', 'rich')",-0.14171028,-0.032282125,-0.47324848,-0.4211056,5.9970255,5.7639203,1.2324632,1.2249326,0.0075306
23,0.45145893,0.4257336,"('insincere', 'sincere')",0.57442015,0.6450673,0.6505029,0.52465487,5.79243,5.5742545,1.867203,1.7924275,0.0747755
8,0.44815648,0.13250965,"('unaffectionate', 'affectionate')",0.17951828,0.06332844,-0.22248775,-0.21888366,0.7042723,0.63412005,0.2773648,0.1527686,0.1245962
35,-0.4380543,-0.5242467,"('corrupt', 'incorrupt')",-2.0648637,-2.2316468,-1.8537471,-1.7523932,-0.055963032,-0.23389357,-1.103157,-1.185545,0.082388
2,-0.39910254,-0.41904944,"('unlikable', 'likable')",0.20631003,0.21766244,1.2320099,1.1451632,0.35203657,0.5046154,0.3478135,0.3620979,-0.0142844
55,0.37951747,0.19101873,"('incompetent', 'clever')",0.032550544,0.18003872,1.0334994,0.7600024,-0.06296622,-0.15811746,0.3456503,0.2432356,0.1024147
61,0.3657302,0.038716577,"('illogical', 'logical')",0.20143087,0.10228822,-0.26326057,-0.59106374,0.013803891,-0.13658519,0.0794261,-0.146661,0.2260871
29,-0.36530766,-0.6141203,"('unfair', 'fair')",-1.493453,-1.5346451,-0.4462769,-0.48169374,-0.6024201,-0.66681683,-0.7268644,-0.824319,0.0974546
9,0.35013968,0.24595349,"('unaffectionate', 'caring')",0.19446471,0.112507656,-0.28529814,-0.2986691,1.0745713,1.0460459,0.3334694,0.2764595,0.0570099
3,0.34502888,0.55190337,"('repellent', 'pleasant')",0.12726417,0.25618315,0.9036244,0.8638281,0.37371793,0.3096197,0.4374088,0.4953836,-0.0579748
85,-0.33631247,-0.37508756,"('insignificant', 'prestigious')",0.15179327,-0.096509516,-0.8871517,-0.74774086,0.27396026,0.24465519,-0.1994277,-0.2436707,0.044243
54,0.3175791,0.3001474,"('incapable', 'capable')",1.1091982,1.0788857,-0.36753392,-0.2855633,0.75901294,0.82461566,0.4545641,0.4795214,-0.0249573
81,-0.3137513,-0.007760793,"('submissive', 'aggressive')",1.2884601,1.4043105,1.7986459,1.5369973,-0.77277076,-0.6372181,0.5001459,0.5740823,-0.0739364
40,-0.3081336,-0.37430647,"('stingy', 'generous')",0.16048878,0.07657356,0.36566174,0.47539014,-1.5580168,-1.6998734,-0.335,-0.3805541,0.0455541
87,-0.30667725,-0.3216339,"('unsuccessful', 'successful')",0.13081838,0.041847274,1.2985231,1.1288967,0.30595106,0.32297978,0.3571538,0.2930225,0.0641313
13,-0.30527285,-0.54854923,"('impolite', 'polite')",1.24567,1.1382835,0.6196127,0.42245543,-0.26539522,-0.27389088,0.3236536,0.1845747,0.1390789
46,-0.29810804,-0.44123995,"('uncompetitive', 'competitive')",0.5025227,0.6773263,1.6257308,1.3770471,-0.56725305,-0.56813014,0.3157231,0.2612508,0.0544723
28,-0.29791102,-0.70103025,"('disloyal', 'loyal')",-0.107126206,-0.3211354,0.03856778,-0.33293918,1.1596696,0.85240316,0.1983,-0.1256754,0.3239754
77,-0.28948367,-0.23243034,"('unmotivated', 'motivated')",1.2093382,1.216222,0.46599,0.34990472,-1.3860831,-1.2611852,-5.97e-05,0.0181278,-0.0181875
51,-0.2797288,-0.3652903,"('uneducated', 'educated')",1.5049813,1.4416413,0.6911485,0.54831773,0.30079392,0.1922952,0.5542988,0.454241,0.1000578
10,-0.25933343,-0.3359263,"('unsympathetic', 'sympathetic')",0.47248933,0.5675263,0.1526603,-0.110614836,-0.14656739,-0.31360263,0.0548122,-0.0481544,0.1029666
25,-0.24782717,-0.49551484,"('egoistic', 'altruistic')",-0.20703901,-0.21120228,-0.40398312,-0.250989,1.565307,1.4592017,0.1766144,0.1253739,0.0512405
75,-0.23530313,-0.2936199,"('meek', 'impulsive')",-0.48426068,-0.737745,-1.2215374,-1.1836922,-0.54444814,-0.5558858,-0.6213874,-0.6927357,0.0713483
68,-0.22885786,-0.08054009,"('dependent', 'independent')",0.18147352,-0.008650782,-0.44832852,-0.54490834,-1.0660126,-1.0719144,-0.3904314,-0.4265034,0.036072
32,-0.22496055,-0.14393176,"('unkind', 'kind')",-0.30765462,-0.21160334,1.0571328,0.89016867,0.9326383,0.9027649,0.364289,0.3593496,0.0049394
63,-0.21740332,-0.17033319,"('unperceptive', 'insightful')",1.832819,1.9690797,1.581269,1.6462386,0.66314816,0.90479,0.9649583,1.0874438,-0.1224855
24,0.21559013,-0.083431035,"('dishonest', 'honest')",0.30715746,0.17781284,-0.2842413,-0.5104115,0.4391596,0.33544832,0.1694165,-0.0201453,0.1895618
52,-0.18589985,-0.52689326,"('irrational', 'rational')",0.028855152,-0.11754514,-1.3834321,-1.2976145,-0.23177616,-0.23082642,-0.4430632,-0.5432198,0.1001566
21,0.18387617,0.2545173,"('immoral', 'moral')",2.016604,2.1283529,0.62475514,0.5532193,-0.96713924,-0.82778925,0.464524,0.5270751,-0.0625511
76,0.17657462,0.3093713,"('anxious', 'daring')",-0.4600433,-0.27550977,0.60653806,0.65522933,0.24454215,0.2860777,0.1419029,0.2437921,-0.1018892
43,-0.16254988,-0.06068959,"('irresponsible', 'responsible')",1.6085801,1.8070726,0.94373715,0.890208,0.505498,0.64027905,0.7238163,0.8192175,-0.0954012
14,-0.16102861,-0.14633718,"('antisocial', 'social')",1.3327193,1.3351166,1.7988456,1.5706722,-0.360327,-0.55047804,0.6525523,0.5522434,0.1003089
57,0.16065578,0.014766943,"('unimaginative', 'imaginative')",0.73688984,0.8054437,-0.067102976,-0.29847097,-2.235832,-2.3088808,-0.3513473,-0.4467853,0.095438
18,-0.13364978,0.05220949,"('disagreeable', 'welcoming')",-0.3830037,-0.43393612,-0.5353323,-0.23391156,-0.4707724,-0.40060636,-0.3806895,-0.2540611,-0.1266284
37,-0.12944385,-0.23000821,"('fake', 'genuine')",0.31173307,0.26793855,0.091002055,-0.06353572,0.3355134,0.31423503,0.1522012,0.0721574,0.0800438
88,0.12252466,0.02441127,"('low', 'eminent')",0.47786847,0.3297957,-1.0069025,-1.0553529,0.105237536,0.18294324,-0.0753179,-0.1295507,0.0542328
60,0.1113608,0.26587498,"('inefficient', 'efficient')",1.5182856,1.7905749,1.4983933,1.3613102,-0.186572,0.060751528,0.7353669,0.8696279,-0.134261
11,0.11131577,0.0782329,"('unhelpful', 'helpful')",0.4104143,0.53794426,0.530867,0.4232604,1.8162701,1.8938923,0.7172168,0.7333325,-0.0161157
34,-0.108767375,0.101193585,"('mean', 'honorable')",0.79360235,0.87836754,-0.13449639,0.04921741,5.985089,5.981135,1.6338569,1.7524784,-0.1186215
49,-0.08996843,-0.042335875,"('unable', 'able')",1.1574485,1.4123132,-0.6302447,-0.56818604,-0.42624325,-0.2924114,0.002748,0.127345,-0.124597
71,-0.0765173,-0.139108,"('diffident', 'self-confident')",0.6513175,0.6985577,0.1263466,0.20300424,0.3927904,0.3766425,0.2734843,0.2847741,-0.0112898
70,-0.06717812,0.08589627,"('lethargic', 'energetic')",1.7096372,1.8557881,1.2063371,1.0532775,0.8969241,0.9312828,0.93643,0.9815611,-0.0451311
80,0.058639336,0.017360173,"('dominated', 'dominating')",0.37103286,0.41968602,1.5518442,1.2050422,-1.3687203,-1.3309047,0.153199,0.0777959,0.0754031
15,-0.032372095,-0.59845984,"('boring', 'funny')",0.0502391,-0.062355693,-1.0586472,-1.1809318,0.11928571,0.11201016,-0.2303736,-0.4324343,0.2020607
59,-0.032022923,0.10516747,"('foolish', 'wise')",1.0783793,1.1832708,-0.9584373,-0.765736,-0.042917855,0.19069973,0.0112503,0.1783505,-0.1671002
1,0.011183014,-0.31965435,"('unfriendly', 'friendly')",-0.5258705,-0.71310097,-0.41414854,-0.50379616,1.724179,1.6065593,0.1988358,0.017502,0.1813338
20,0.009916501,-0.024612647,"('rough', 'thoughtful')",-0.07645452,-0.18808594,0.7048881,0.6307006,1.1105636,1.0990869,0.4372284,0.3792722,0.0579562
67,-0.008352876,0.15721175,"('doubtful', 'determined')",0.7849188,0.92231715,1.0740647,1.0949537,-0.79269564,-0.5820179,0.2644837,0.3981162,-0.1336325
