,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
20,0.31401286,0.34634116,"('rough', 'thoughtful')",1.3320155,1.2273967,1.1896405,1.1524557,0.945223,0.9087311,0.0364919
19,-0.31348056,-0.2885498,"('inhospitable', 'hospitable')",-1.4235,-1.3687178,-0.08734375,0.013282692,-0.608108,-0.547995,-0.060113
29,-0.31301564,-0.06832516,"('unfair', 'fair')",-0.76419485,-0.56308645,-0.8714782,-0.7066571,-0.6495629,-0.4460229,-0.20354
46,0.3068151,0.37492168,"('uncompetitive', 'competitive')",1.643417,1.7642525,-0.84559387,-0.62797785,0.3682127,0.5037321,-0.1355194
74,0.29041928,0.29266202,"('undedicated', 'dedicated')",1.4753684,1.4960059,0.072817184,0.33232388,0.6128683,0.7069972,-0.0941289
52,-0.2774351,-0.30749092,"('irrational', 'rational')",-0.9213901,-0.86242557,-0.07247929,-0.2076652,-0.4237682,-0.4591939,0.0354257
23,-0.2568891,-0.27123103,"('insincere', 'sincere')",0.47784945,0.5138965,5.926332,5.9754157,2.0490974,2.0726937,-0.0235963
55,0.25259456,0.31039935,"('incompetent', 'clever')",1.2575674,1.2788684,0.00037110224,0.19640449,0.503511,0.5952241,-0.0917131
51,-0.24977994,-0.16198036,"('uneducated', 'educated')",0.6357728,0.7149417,0.37401223,0.61579794,0.253335,0.3895864,-0.1362514
37,0.24172926,0.33598322,"('fake', 'genuine')",0.048171844,0.106415346,0.4805677,0.5124345,0.2568229,0.3182777,-0.0614548
17,-0.22200842,-0.10226847,"('nasty', 'nice')",-0.717004,-0.58183324,-0.42385995,-0.3393326,-0.4542908,-0.3411448,-0.113146
75,-0.19567095,-0.28279072,"('meek', 'impulsive')",-1.3145571,-1.3938941,-0.26743758,-0.35911277,-0.5925552,-0.6785992,0.086044
15,0.192859,0.16004579,"('boring', 'funny')",-1.0685492,-0.9062389,0.3195514,0.4186904,-0.1853796,-0.1091676,-0.076212
77,0.16983914,0.1617902,"('unmotivated', 'motivated')",0.4038492,0.39842278,-1.1274778,-1.1481618,-0.1845965,-0.1959829,0.0113864
3,0.16580276,0.31765822,"('repellent', 'pleasant')",0.72227323,0.77688503,0.31187093,0.33199114,0.3999823,0.4755115,-0.0755292
88,-0.15471084,-0.13976398,"('low', 'eminent')",-0.6762079,-0.53741413,0.16489469,0.12976745,-0.222008,-0.1824702,-0.0395378
44,0.14425865,0.11983773,"('prejudiced', 'unprejudiced')",-0.16050863,-0.2472476,-1.1748708,-1.2654356,-0.3970403,-0.4642818,0.0672415
38,-0.11558123,-0.24038768,"('untruthful', 'truthful')",-0.6958618,-0.6371757,0.19462338,0.3580887,-0.2056065,-0.1731582,-0.0324483
71,0.10801693,-0.010801494,"('diffident', 'self-confident')",0.054022953,0.14300822,0.481153,0.49871194,0.2143976,0.2103062,0.0040914
41,-0.104314215,0.030455556,"('unforgiving', 'forgiving')",0.56247157,0.8673917,0.2582868,0.5843625,0.2388147,0.4940699,-0.2552552
47,0.078741044,0.014848313,"('stupid', 'smart')",0.5921978,0.516548,5.6611123,5.5189676,2.1106838,2.016788,0.0938958
83,0.07301086,-0.015554979,"('powerless', 'powerful')",0.03413319,0.028206345,-0.79473513,-0.7749462,-0.229197,-0.2540983,0.0249013
58,-0.06580922,-0.15977125,"('undiscriminating', 'discriminating')",0.8369273,0.8519444,-0.004119061,0.094167605,0.2556663,0.2621136,-0.0064473
45,0.03392668,0.14523381,"('incompetent', 'competent')",0.5978275,0.7321003,-0.3324598,-0.13031739,0.0997648,0.2490056,-0.1492408
72,0.015312593,-0.022949643,"('unambitious', 'ambitious')",0.7834665,0.74202603,-0.5297335,-0.35635683,0.0896819,0.1209065,-0.0312246
59,0.01386977,-0.0582183,"('foolish', 'wise')",-0.87849236,-0.77615494,0.5557878,0.57345015,-0.1029449,-0.0869744,-0.0159705
