,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
49,-0.954898,-1.0883846,"('unable', 'able')",0.015301257,-0.11039077,-1.3164833,-1.4475464,-1.3336352,-1.3965347,-0.6797098,-0.74698824,-0.8538851,-0.9579689,0.1040838
60,-0.9229372,-1.1223207,"('inefficient', 'efficient')",1.0566206,0.7157163,-2.9818118,-3.09339,0.540451,0.28277168,-0.26281247,-0.5240882,-0.5140979,-0.7482622,0.2341643
56,0.91242176,0.73919135,"('impractical', 'practical')",0.49161977,0.1329903,-1.258496,-1.3072932,0.5939136,0.4547097,-0.5278686,-0.7390141,0.0423181,-0.1438832,0.1862013
37,0.8773847,0.59448117,"('fake', 'genuine')",0.69003963,0.51567996,-0.10926518,-0.36531237,-0.06806258,-0.18863744,0.86554706,0.73883635,0.4511287,0.2590095,0.1921192
55,0.8577357,0.7528151,"('incompetent', 'clever')",1.2851064,1.3019183,-2.7576656,-2.8034918,-0.62607396,-0.6353007,-0.47069603,-0.4565401,-0.3423187,-0.3681199,0.0258012
12,0.8287869,0.58916676,"('unsupportive', 'supportive')",0.94172955,0.73463756,-0.9308361,-1.1869767,-0.5100435,-0.51575446,-1.2739064,-1.4365581,-0.1888539,-0.363097,0.1742431
4,-0.82450587,-0.6745821,"('disliked', 'liked')",0.0610283,0.13555591,0.56324583,0.5842642,-0.69880897,-0.55318725,-5.7080827,-5.8103795,-1.3214247,-1.2636658,-0.0577589
9,0.8055521,0.69974434,"('unaffectionate', 'caring')",-0.28481194,-0.38289243,-0.39358896,-0.66147524,-0.18313423,-0.2349688,1.6662518,1.4399843,0.3220537,0.1720784,0.1499753
53,-0.78201675,-1.0196812,"('uncreative', 'creative')",0.10527335,-0.061761968,-1.6330684,-1.9060078,0.35753447,0.2024277,1.1396656,1.1381586,-0.1625224,-0.329373,0.1668506
64,-0.77493954,-0.4954508,"('shy', 'confident')",0.4659734,0.6170925,-0.7971048,-0.40613338,-0.35072982,-0.22080542,-6.288273,-6.253681,-1.5490147,-1.3517957,-0.197219
34,-0.76875734,-0.82143825,"('mean', 'honorable')",-0.17313519,-0.30976033,-0.94287103,-1.1626391,0.3688016,0.18041363,5.642191,5.661311,0.8252459,0.7095774,0.1156685
27,0.7536133,0.4757945,"('hardhearted', 'softhearted')",-0.9525596,-1.0144972,-1.2852912,-1.5364234,-0.034287877,-0.11127384,1.4769366,1.5119455,-0.0083178,-0.1348909,0.1265731
35,0.7444589,0.9181096,"('corrupt', 'incorrupt')",-0.66623014,-0.4683103,2.9395273,3.1323473,-0.351137,-0.15603194,0.17655152,0.33788568,0.5686341,0.7528001,-0.184166
81,-0.68497324,-0.38617277,"('submissive', 'aggressive')",0.40163013,0.3926567,-2.6412504,-2.3087375,-0.61370194,-0.46408045,-1.4388465,-1.3919942,-0.9954284,-0.8316656,-0.1637628
75,0.6771054,0.24574915,"('meek', 'impulsive')",-0.9978277,-0.87277555,2.1936889,1.8771771,-0.9033359,-0.8299074,-0.13050738,-0.1408316,0.1678246,0.0558823,0.1119423
20,-0.6683375,-0.85276645,"('rough', 'thoughtful')",0.95254457,0.89820373,-0.75349367,-0.9573075,-0.35104585,-0.3388184,0.8641503,1.0097172,0.0087636,-0.0481943,0.0569579
33,0.6535968,0.51588595,"('wrong', 'right')",-0.37629175,-0.33344838,1.563593,1.5656601,-0.11554235,-0.023647789,-0.18195137,-0.08987237,0.3086808,0.3269155,-0.0182347
43,-0.65183854,-0.7854305,"('irresponsible', 'responsible')",0.49227092,0.19393559,-2.88848,-3.06591,-0.28398985,-0.33938617,0.64267796,0.46010455,-0.5378719,-0.7073373,0.1694654
39,0.6304539,0.9816308,"('exploitative', 'cooperative')",0.11072845,-0.07135765,-0.49137494,-0.3892357,0.9364802,0.65490836,0.12119459,0.084641844,0.2614964,0.2521175,0.0093789
58,-0.6192718,-0.75221586,"('undiscriminating', 'discriminating')",-0.37676784,-0.062074803,-2.0165608,-2.1009455,0.18307935,0.53149635,0.09678221,0.28316423,-0.5465478,-0.4201151,-0.1264327
46,-0.57212925,-0.8973094,"('uncompetitive', 'competitive')",1.5294486,1.491962,-3.689864,-4.1760135,-0.43484485,-0.32144332,-0.6192267,-0.6004008,-0.7573232,-0.900641,0.1433178
68,-0.55928427,-0.5856755,"('dependent', 'independent')",-0.110868186,-0.12315968,-0.53061044,-0.5609451,-1.4661912,-1.4085352,-0.510654,-0.5344081,-0.6355216,-0.6425447,0.0070231
38,0.5569452,0.18234448,"('untruthful', 'truthful')",-1.3817992,-1.3788569,-0.14606726,-0.3896955,-0.5443891,-0.58667755,0.39957425,0.14539126,-0.2231472,-0.4054988,0.1823516
41,-0.54662365,-0.42240432,"('unforgiving', 'forgiving')",-0.9510821,-0.7471654,-1.9131461,-1.8936126,0.020185387,0.2969336,0.20972775,0.2885735,-0.6361877,-0.495535,-0.1406527
69,0.4932429,0.6092889,"('lazy', 'industrious')",0.6588546,0.7904681,2.2908733,2.6795578,1.1876993,1.4822507,-0.2130207,0.05155354,0.8835299,1.1226238,-0.2390939
59,-0.49034825,-0.32347593,"('foolish', 'wise')",0.6212503,0.53868777,1.0935513,1.2669604,0.14433494,0.31471545,0.5667667,0.5511992,0.387111,0.4696174,-0.0825064
50,-0.48247087,-0.66686785,"('clumsy', 'skillful')",2.0689037,1.9752839,1.0949571,0.9579199,0.9454568,1.0905774,0.8308628,0.8975079,0.8915419,0.8508842,0.0406577
78,0.47731522,0.09737898,"('nonresilient', 'resilient')",0.6359125,0.4949039,-1.3395813,-1.7082226,0.67146,0.6326911,0.6384343,0.563322,0.2167081,0.0160147,0.2006934
66,-0.45367733,-0.21787316,"('inactive', 'active')",1.1861634,1.2429173,0.8986204,1.1395428,0.26133746,0.442155,0.8596903,1.0499172,0.5504269,0.7313318,-0.1809049
0,-0.44298285,-0.2888995,"('unsociable', 'sociable')",0.4859445,0.6049528,-3.158527,-2.8839447,-0.4872201,-0.26699942,-0.92668563,-0.7064922,-0.9058942,-0.7082766,-0.1976176
76,-0.41671363,-0.4521716,"('anxious', 'daring')",2.1661172,1.8775134,-1.8580068,-1.8156518,0.2947244,0.17008997,-0.2323548,-0.36101928,-0.0092467,-0.1162478,0.1070011
48,-0.41307434,-0.55347776,"('unintelligent', 'intelligent')",-0.763964,-0.6879172,-3.1630225,-3.2499304,-1.0964282,-1.1575431,0.26717603,0.2143094,-1.0338626,-1.0869119,0.0530493
10,-0.40628973,-0.3187492,"('unsympathetic', 'sympathetic')",0.40914807,0.48777926,-4.072103,-4.1021028,-0.5341487,-0.2831073,-0.23109178,-0.14746478,-0.9668971,-0.8727289,-0.0941682
31,-0.38998067,-0.5070854,"('evil', 'good')",-1.5140004,-1.2423762,1.2023062,1.147019,-0.16033325,-0.057655007,-0.56238014,-0.43569958,-0.2848777,-0.2191594,-0.0657183
85,-0.38500577,-0.42311493,"('insignificant', 'prestigious')",-0.6103654,-0.48465005,1.828028,1.7594591,-0.7584853,-0.6606565,1.3011535,1.2613056,0.275065,0.2904686,-0.0154036
40,-0.3842886,-0.2706635,"('stingy', 'generous')",-0.69831026,-0.4883487,-0.35419002,-0.40084755,-1.0739267,-0.7622511,-1.1579117,-1.004529,-0.7337255,-0.585328,-0.1483975
30,0.37064606,0.41723078,"('intolerant', 'tolerant')",-0.4784711,-0.39220104,-2.0436049,-1.955252,-0.090135574,0.07707341,0.7578469,0.7517718,-0.2967437,-0.2202754,-0.0764683
19,0.33638367,-0.037960373,"('inhospitable', 'hospitable')",-0.65130746,-0.79220533,0.9282558,0.5418392,-0.54703367,-0.6605117,0.2719014,0.19833574,0.06764,-0.1501005,0.2177405
25,-0.3176665,-0.1772039,"('egoistic', 'altruistic')",-0.43722388,-0.42397183,0.52643514,0.6559614,0.2581285,0.22048956,1.2915726,1.3511273,0.2642492,0.3252805,-0.0610313
79,-0.29914993,-0.37122738,"('wavering', 'unwavering')",-0.13358977,-0.15892671,1.5926563,1.5721809,-0.5763607,-0.45889324,0.45783046,0.40556845,0.2082772,0.1977404,0.0105368
26,-0.2644531,-0.11153491,"('hardhearted', 'benevolent')",0.8686476,1.3785999,-0.43075237,-0.22382642,1.1950707,1.6617637,1.5285285,1.9097451,0.5794083,0.9229495,-0.3435412
23,-0.2623636,-0.5349016,"('insincere', 'sincere')",-0.010060847,-0.31772035,-1.9386721,-2.339139,-0.28555414,-0.4957011,5.4702187,5.212435,0.5947136,0.3049945,0.2897191
5,-0.24456665,-0.16224736,"('distant', 'outgoing')",-0.9444482,-0.9030991,1.4151114,1.5801164,-1.160393,-1.0462625,0.0013287757,-0.03545592,-0.1865935,-0.1133897,-0.0732038
13,0.22952949,0.19145884,"('impolite', 'polite')",0.32211772,0.24306864,-1.6365417,-1.7276591,0.4884612,0.3335191,-0.26754153,-0.35211426,-0.172795,-0.2623454,0.0895504
8,0.2292828,0.19024436,"('unaffectionate', 'affectionate')",-0.53559965,-0.61708635,-0.108879,-0.3888303,-0.96036357,-1.0283802,1.0049677,0.82224643,-0.0741184,-0.2043612,0.1302428
57,0.22040913,0.117136344,"('unimaginative', 'imaginative')",-0.4173798,-0.33499616,-2.87832,-2.8378358,-0.66002774,-0.44529343,-2.2283287,-2.15975,-1.1927294,-1.1321478,-0.0605816
45,0.21945554,0.042042613,"('incompetent', 'competent')",0.6878204,0.726147,-2.1459017,-2.2204914,-0.012652066,0.31241587,-0.387676,-0.2833737,-0.3277908,-0.2846519,-0.0431389
3,-0.21381447,-0.3927465,"('repellent', 'pleasant')",0.30930132,0.32958207,-1.3540251,-1.6633992,0.27833694,0.33933026,-0.1270793,-0.07305104,-0.2214561,-0.2920569,0.0706008
24,0.21002588,0.40896192,"('dishonest', 'honest')",-0.48160696,-0.5244409,-1.8192294,-1.7162269,-0.79112035,-0.8556364,0.77681476,0.6859621,-0.4210232,-0.4002761,-0.0207471
11,0.20662536,-0.051581763,"('unhelpful', 'helpful')",-0.47124767,-0.6552721,-1.8810368,-2.153678,0.24365585,0.05694231,1.9707683,1.7358418,0.013753,-0.2135496,0.2273026
42,-0.19738144,0.061975695,"('unreliable', 'reliable')",1.1372129,1.0174516,-0.18088982,-0.038655866,-0.28017545,-0.010709271,-2.7556062,-2.7581756,-0.455368,-0.3456227,-0.1097453
1,-0.17668411,-0.3867459,"('unfriendly', 'friendly')",-1.0442525,-1.097533,-2.0778246,-2.361622,-0.32404912,-0.42459172,2.113419,2.0439684,-0.3018783,-0.4453048,0.1434265
63,-0.17387049,-0.4537955,"('unperceptive', 'insightful')",1.1120529,0.94416875,-2.317147,-2.6625113,0.43393457,0.389441,1.3847005,1.2244364,0.0879341,-0.1116522,0.1995863
70,-0.15154704,-0.2288457,"('lethargic', 'energetic')",1.0072455,0.96666515,-2.4365358,-2.6817029,-0.19153145,-0.08194588,0.687502,0.6446941,-0.2169734,-0.276227,0.0592536
21,0.14599292,0.12983501,"('immoral', 'moral')",0.9430764,0.8445262,-2.8486173,-2.9907813,-0.66501284,-0.64184767,-1.3404009,-1.2993451,-0.7529924,-0.7915226,0.0385302
6,0.1268836,0.20035693,"('distant', 'open')",-0.7935686,-0.7658034,1.4868506,1.5696092,-1.1143351,-0.9848679,0.8083628,0.81472933,0.1028387,0.1668048,-0.0639661
72,-0.12683968,-0.24638052,"('unambitious', 'ambitious')",-0.8768884,-0.92937136,-1.0708082,-1.0614873,-0.7328001,-0.68232673,-0.809756,-0.88015205,-0.7234185,-0.7599436,0.0365251
86,-0.11246647,-0.24311812,"('uninfluential', 'influential')",0.011717012,0.28835225,-3.6235147,-3.5533104,-0.77800506,-0.5270978,-0.32568854,-0.1622495,-0.9655915,-0.8394847,-0.1261068
87,-0.11176699,-0.08814522,"('unsuccessful', 'successful')",2.6702967,2.6841688,-0.47927678,-0.33340767,1.3190951,1.4462225,0.8628008,1.0531847,0.8522297,0.9524046,-0.1001749
28,-0.10629074,0.108900614,"('disloyal', 'loyal')",0.052471362,0.15375017,-1.4443924,-1.3153495,-0.41884997,-0.22949691,0.920225,0.8749461,-0.1993674,-0.0814499,-0.1179175
17,0.0996992,0.18079673,"('nasty', 'nice')",0.40927595,0.39734352,-0.42783,-0.21317542,-0.9098981,-0.8167097,-0.8295755,-0.6994167,-0.3316657,-0.2302323,-0.1014334
84,-0.09858199,0.12112086,"('inferior', 'superior')",1.3150729,1.242573,-0.25606817,-0.02833683,0.39574388,0.31982234,0.73367304,0.846018,0.4179679,0.5002395,-0.0822716
62,-0.07899714,-0.27138263,"('incompetent', 'brilliant')",0.014176123,-0.22546554,-2.2263331,-2.4293613,-0.5140016,-0.7135296,0.19662009,-0.064117596,-0.5217072,-0.7407713,0.2190641
15,0.06994116,0.30278844,"('boring', 'funny')",0.32211572,0.38558954,-0.38058376,-0.032302223,0.38801646,0.35268956,0.3916746,0.59211534,0.1582328,0.3201761,-0.1619433
80,-0.03727378,0.16691127,"('dominated', 'dominating')",0.76974046,0.7961891,-1.3720648,-1.3066663,0.042971008,0.17292383,-1.5499392,-1.3799058,-0.4293133,-0.3101096,-0.1192037
29,0.029476464,0.09103492,"('unfair', 'fair')",-0.19186041,-0.28510213,0.1644212,0.19941914,-1.3137981,-1.2057315,-0.453393,-0.48456213,-0.3530308,-0.3369884,-0.0160424
14,0.02547461,0.11111981,"('antisocial', 'social')",0.93779045,1.2002085,-2.1662428,-1.8116455,0.121177,0.4132954,-1.0898175,-0.8710181,-0.4343237,-0.191608,-0.2427157
67,0.020099904,0.115864806,"('doubtful', 'determined')",0.04494507,0.10648417,0.49215046,0.8008276,0.43578583,0.49226677,-0.45692992,-0.4155927,0.1072103,0.2199701,-0.1127598
22,0.013771109,0.13182268,"('untrustworthy', 'trustworthy')",0.13023959,0.20866388,-1.3559064,-1.3485966,-0.7383668,-0.57918036,-1.3138889,-1.1427807,-0.6528303,-0.5460142,-0.1068161
