,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
77,-1.049141,-0.8819219,"('unmotivated', 'motivated')",-1.0385067,-0.9736987,0.2882099,0.19675273,-0.1283405,-0.11182279,-2.421419,-2.4900744,0.08912662,-0.0035937764,-0.5050709,-0.5267852,-0.6807345,-0.6844492,0.0037147
30,-1.0326387,-1.1570927,"('intolerant', 'tolerant')",-0.7026407,-0.6671837,-0.20027705,-0.1512306,-0.95940256,-0.7685408,-2.346924,-2.3928978,0.5820995,0.6910602,-0.24506201,-0.15268806,-0.7006922,-0.6569391,-0.0437531
66,1.0153869,0.83709484,"('inactive', 'active')",1.0535581,1.0080291,0.71840465,0.64093196,0.26386383,0.16263504,1.1507014,1.1453317,1.3145666,1.3352075,1.7650096,1.7387563,1.040213,0.9811409,0.0590721
60,-1.0143384,-1.2080735,"('inefficient', 'efficient')",-1.2473975,-1.143345,0.33344448,0.38698575,0.020252436,0.091229185,-3.2463663,-3.378203,0.083463565,0.31073105,-0.7102293,-0.63543296,-0.8258815,-0.796587,-0.0292945
7,-0.9949941,-1.0129548,"('insensitive', 'sensitive')",-0.821316,-0.67368984,-0.29853272,-0.2501807,-0.5595601,-0.46643174,-2.801957,-2.8533065,0.26864657,0.5966874,-0.090629004,0.065532446,-0.756906,-0.6563349,-0.1005711
42,0.97593606,1.0955654,"('unreliable', 'reliable')",0.6394982,0.84066486,0.19007327,0.24829307,0.6983537,0.9343733,-0.6395538,-0.528656,0.42722642,0.65431446,-3.2831404,-2.962596,-0.1416581,0.0402799,-0.181938
1,-0.8559396,-0.6815204,"('unfriendly', 'friendly')",0.27044508,0.3483605,-1.2544496,-1.2602161,-1.564356,-1.4725732,-0.8894034,-0.86444306,0.40429413,0.48835352,1.5106856,1.4834433,-0.3398177,-0.2797994,-0.0600183
64,0.8397411,0.66221315,"('shy', 'confident')",0.23305336,0.18670131,0.15316135,0.15511283,1.1832345,1.0363283,-0.59055984,-0.73526645,-0.1517991,-0.14079377,-6.193727,-5.8000226,-0.6466994,-0.6622467,0.0155473
10,-0.8376435,-0.92699057,"('unsympathetic', 'sympathetic')",-1.964396,-1.720489,-0.59450233,-0.48706058,-0.5017302,-0.2681796,-3.4859853,-3.564115,0.2524441,0.5502411,0.07105712,0.29196736,-1.0086794,-0.8749467,-0.1337327
38,-0.81194043,-0.79208446,"('untruthful', 'truthful')",-0.9921539,-0.83578223,-0.43946743,-0.3301414,-0.8162204,-0.7073919,-0.62415904,-0.57648665,-0.46104297,-0.40639815,0.2250644,0.36432225,-0.5599886,-0.4691375,-0.0908511
9,-0.8093936,-1.013865,"('unaffectionate', 'caring')",-0.44052902,-0.38971302,-1.198994,-1.2987996,-0.8243551,-0.9588046,-0.7048313,-0.81550735,0.25575814,0.34552824,1.3495328,1.3046364,-0.3389732,-0.4037893,0.0648161
48,-0.80578625,-1.0112629,"('unintelligent', 'intelligent')",-0.41479677,-0.39244875,-1.2680311,-1.2693816,-0.2810676,-0.35076922,-2.0932474,-2.2569606,0.5765563,0.48425555,-1.0741976,-1.278695,-0.7657958,-0.8678947,0.1020989
2,0.8021356,0.8047826,"('unlikable', 'likable')",0.67150104,0.7742814,0.77598,0.83191437,0.83522874,1.114099,0.23751809,0.31612238,1.5062375,1.572185,1.0765815,1.1154773,0.8435975,0.9326946,-0.0890971
69,0.7913617,0.9952591,"('lazy', 'industrious')",1.3257443,1.3615869,1.1716591,0.9431558,1.0865252,1.1544061,3.2359545,3.3275504,0.6064595,0.49730203,-0.078884706,-0.09086226,1.1626884,1.1697711,-0.0070827
33,0.7879815,0.88632244,"('wrong', 'right')",1.082978,1.1720521,0.69547105,0.68578154,0.31254923,0.17539434,1.5656087,1.5465521,0.47711787,0.5852741,-0.49162787,-0.49329254,0.6328684,0.6511549,-0.0182865
39,0.7739109,0.5930023,"('exploitative', 'cooperative')",0.6490791,0.45339674,0.86929727,0.90061146,0.78668946,0.85184926,-0.47725505,-0.45828307,0.40478468,0.48035592,0.08357203,0.18019214,0.4414398,0.4287321,0.0127077
56,0.7276035,0.43731752,"('impractical', 'practical')",0.6964391,0.6823922,0.9673606,0.9585227,1.4923835,1.4252074,-1.2641817,-1.4004843,0.42229843,0.597023,-0.5486177,-0.41299862,0.3561837,0.3267114,0.0294723
27,-0.6969429,-0.8133543,"('hardhearted', 'softhearted')",-0.37627265,-0.30042568,-0.7670554,-0.718856,-0.42573884,-0.30378923,-0.7433209,-0.7421084,-0.70335484,-0.50614554,0.17777596,0.24299565,-0.5049871,-0.4488119,-0.0561752
14,0.6606245,0.39102098,"('antisocial', 'social')",-0.08183182,-0.18351309,0.06459284,0.03447557,0.87796557,0.8753418,-2.3056269,-2.4599907,1.3490676,1.4665029,-0.5320838,-0.44057912,0.0046726,-0.0452488,0.0499214
36,-0.65053123,-0.5457513,"('hostile', 'amicable')",1.4913619,1.2816318,0.18690129,-0.13661136,-1.2451477,-1.3695205,1.7541274,1.7519861,-0.08053678,-0.44645983,0.5511036,0.45603985,0.2867541,0.1416164,0.1451377
70,-0.63578165,-0.40408304,"('lethargic', 'energetic')",-1.7911216,-1.5505097,0.62405163,0.84540606,-0.7737834,-0.27242315,-3.011208,-2.873719,0.32623878,0.65725034,-0.5659554,-0.18292126,-0.8325085,-0.5401428,-0.2923657
83,0.63566005,0.3443843,"('powerless', 'powerful')",0.7965814,0.5419667,-0.28294998,-0.4108166,0.9682862,0.7174432,-0.82621384,-1.042463,0.7104597,0.46201426,-0.7044336,-0.8812564,0.1853414,-0.0383896,0.223731
44,0.63228893,0.64998,"('prejudiced', 'unprejudiced')",-0.2866861,-0.38109687,-0.058827005,0.01924944,0.19166136,0.2838243,0.7368549,0.8522288,-1.8096377,-1.62281,-1.809626,-1.536461,-0.3434245,-0.2478693,-0.0955552
72,0.6241908,0.56560796,"('unambitious', 'ambitious')",0.862223,0.79822975,-0.49196514,-0.48641166,0.6451105,0.6148274,-0.7846241,-0.7560006,0.50612426,0.39021417,-0.6640777,-0.6686874,0.0995688,0.0653971,0.0341717
4,-0.58834624,-0.34599772,"('disliked', 'liked')",-0.66999173,-0.6012324,-0.5275303,-0.7170689,-0.48931015,-0.549489,0.24465862,0.18945818,-0.591264,-0.7810023,-6.5118675,-6.2839704,-1.3048074,-1.2984717,-0.0063357
47,-0.57788056,-0.40259883,"('stupid', 'smart')",-0.27932706,-0.21488744,0.24261683,0.39555582,-0.51249653,-0.14532429,-0.6887927,-0.5229167,0.9307567,1.0779448,4.5829744,4.5781674,0.5282645,0.6808487,-0.1525842
46,-0.5692245,-0.57669073,"('uncompetitive', 'competitive')",-2.5070953,-2.4881573,-0.73564035,-0.7703656,-0.27465755,-0.17690375,-3.8815403,-4.043122,0.13512069,0.24303721,-0.429675,-0.22443148,-1.1803874,-1.1480904,-0.032297
34,-0.54718775,-0.55841136,"('mean', 'honorable')",0.12472281,0.10080759,0.08770424,-0.0509556,-1.0265719,-0.8969217,-0.6641342,-0.6345112,1.0062444,0.8610128,5.5925617,5.5888076,0.6533342,0.6299755,0.0233587
51,0.5455613,0.3997793,"('uneducated', 'educated')",0.16178793,0.1919543,0.39370304,0.29057413,0.9089523,0.81047875,-0.85183454,-0.96131635,0.91078013,0.86417603,-0.3922739,-0.45717844,0.2395252,0.1626382,0.076887
32,-0.53685886,-0.8413844,"('unkind', 'kind')",-1.0047388,-0.85151184,-0.32724366,-0.37787375,-0.28619832,-0.22052605,-1.7670066,-1.8684514,0.26228744,0.40872338,0.4692939,0.58384067,-0.4557807,-0.4524547,-0.003326
37,-0.53651154,-0.5046834,"('fake', 'genuine')",-0.07394785,0.11694883,0.16448854,0.23426192,-0.29129744,-0.22753477,-0.8267633,-0.7581029,-0.7885101,-0.51370776,-0.047937177,0.11149831,-0.3429255,-0.2201885,-0.122737
18,-0.5263927,-0.41478395,"('disagreeable', 'welcoming')",-0.17108206,-0.12308996,-1.4699388,-1.2994485,-0.7727059,-0.7912723,-0.7004923,-0.7318216,0.79192644,0.8211711,-1.0075053,-0.90326685,-0.5508844,-0.4917875,-0.0590969
22,-0.52006364,-0.32031977,"('untrustworthy', 'trustworthy')",-1.6249578,-1.5140162,0.13631159,0.2841324,0.0075003374,0.12391687,-2.0658514,-2.0562274,0.0028736964,0.10238778,-1.464872,-1.2557724,-0.7898656,-0.6622712,-0.1275944
53,0.506798,0.6813905,"('uncreative', 'creative')",0.22608608,0.36106145,-0.7950656,-0.7658478,0.34814516,0.54531765,-0.2173931,-0.08642226,1.2822464,1.2724758,1.5931579,1.5121229,0.4205679,0.5028712,-0.0823033
23,-0.5021814,-0.651197,"('insincere', 'sincere')",-0.8832358,-0.93778056,-0.39844108,-0.5155764,-0.928048,-0.9261027,-2.343216,-2.4015143,0.09935923,0.21179774,4.9047637,4.7473173,-0.0072857,-0.0675794,0.0602937
41,-0.4871782,-0.26403132,"('unforgiving', 'forgiving')",0.12930669,0.19275753,-0.2882575,-0.14668858,0.3140991,0.4363107,-1.2557994,-1.2483292,0.60025686,0.51821965,-0.09277499,-0.16892189,-0.1543354,-0.0972404,-0.057095
31,-0.48571524,-0.13993219,"('evil', 'good')",0.7475282,0.8695265,-0.86168236,-0.8626626,-0.9318218,-0.8684949,1.6794822,1.7988123,-1.1056322,-1.2138028,-0.6876366,-0.7249567,-0.2350683,-0.1630729,-0.0719954
40,0.48505348,0.5767738,"('stingy', 'generous')",0.53020245,0.6097231,-0.85989374,-0.8995003,0.8627422,0.80939704,-0.016306806,-0.10528398,0.09643519,0.016031288,-2.3664289,-2.2895029,-0.1811709,-0.1831946,0.0020237
87,0.42530596,0.09447131,"('unsuccessful', 'successful')",-0.19808315,-0.16626649,0.27251276,0.013784964,0.40607986,0.3184701,-0.89962834,-0.8984848,2.0463145,2.1981506,0.7744021,0.78095967,0.4038434,0.3344408,0.0694026
19,-0.42272407,-0.3816566,"('inhospitable', 'hospitable')",-0.11219069,0.042866573,-0.0073644435,0.03499803,-1.3640093,-1.2703487,0.28867424,0.4068778,-1.2909178,-1.2115908,0.21483485,0.29080626,-0.3848139,-0.2982925,-0.0865214
3,-0.42239952,-0.45986348,"('repellent', 'pleasant')",-0.7569645,-0.81790227,0.5807879,0.5238384,-0.07996313,-0.060652502,-1.4221296,-1.4711041,-0.26884523,-0.31865388,0.91075146,0.88249743,-0.2083947,-0.2459772,0.0375825
12,0.4206943,0.2922079,"('unsupportive', 'supportive')",-0.102037616,0.08253139,-0.54584587,-0.5188926,0.1576851,0.12918639,-1.3800586,-1.4588846,1.1200981,1.2482916,-2.039565,-1.7404556,-0.3384328,-0.2808594,-0.0575734
13,-0.41850743,-0.6546307,"('impolite', 'polite')",-0.056922916,-0.037089,0.17557281,0.14248678,-0.27514696,-0.18028007,-2.175841,-2.2308226,-0.19333126,0.05420416,-0.6169523,-0.41434866,-0.5087327,-0.4743543,-0.0343784
57,0.38680372,0.5264529,"('unimaginative', 'imaginative')",-0.8551707,-0.73089457,-0.19213161,-0.013449844,0.23998252,0.4632793,-2.3833485,-2.3472483,0.28401875,0.4385062,-2.7129643,-2.514397,-0.7475443,-0.5968216,-0.1507227
85,0.35111985,0.4205831,"('insignificant', 'prestigious')",1.6796503,1.7550302,-0.62938565,-0.8423826,-0.8113654,-0.893854,2.7592838,2.7166927,1.310327,1.0082651,0.4239167,0.3371868,0.7262209,0.6430744,0.0831465
79,0.34320274,0.48568928,"('wavering', 'unwavering')",0.81794,0.96205986,-0.036995344,-0.20466152,-0.005910944,-0.04199944,1.9694118,2.0104005,0.17250836,0.02575589,0.06171997,0.1764299,0.4745538,0.4876678,-0.013114
49,-0.33707318,-0.43326497,"('unable', 'able')",-0.049334086,-0.17713568,-0.6303063,-0.6336716,-0.15904316,-0.13033813,-1.1567228,-1.1924288,-0.023954764,0.026082978,-0.5857634,-0.5873299,-0.420314,-0.4468694,0.0265554
62,-0.33048612,-0.28398612,"('incompetent', 'brilliant')",-1.4423959,-1.4344016,-0.15087453,-0.083190925,-0.24177381,-0.06732532,-2.558573,-2.5963242,-0.05133161,0.10881999,-0.63344705,-0.5908328,-0.7726974,-0.7067487,-0.0659487
6,-0.32217482,-0.068293035,"('distant', 'open')",1.0139397,1.2215167,-0.145479,-0.12589611,-0.37115923,-0.2841921,1.7167171,1.8288825,0.15386847,0.3710172,0.3454324,0.4160542,0.3415921,0.4798699,-0.1382778
25,-0.2782972,-0.029203845,"('egoistic', 'altruistic')",1.0243783,1.1101333,-0.86991334,-0.84292746,-0.447816,-0.39957795,0.54030937,0.61658454,0.20618592,0.122922786,1.1696805,1.0307285,0.1920754,0.2298085,-0.0377331
55,-0.27380174,-0.2773885,"('incompetent', 'clever')",-0.6605036,-0.66080487,-0.34149483,-0.18894084,0.965504,1.0991687,-2.713171,-2.8127582,0.9999156,1.1279743,-0.6639693,-0.76174664,-0.3839316,-0.3534994,-0.0304322
71,-0.26519746,-0.44381103,"('diffident', 'self-confident')",0.9324287,0.9166436,-0.84123355,-1.0035226,0.00592025,-0.2314806,-0.17724547,-0.27124134,-0.0046351403,0.053464875,0.18531421,0.17155719,-0.0235212,-0.1154843,0.0919631
65,-0.25807032,-0.32783335,"('insecure', 'secure')",-0.28309444,-0.424535,-0.11013228,-0.021990918,0.3015954,0.4174967,-2.608399,-2.649813,0.16099238,0.28871435,-0.7847797,-0.7061617,-0.5116983,-0.4891604,-0.0225379
75,0.24299659,0.4062388,"('meek', 'impulsive')",-0.1938397,-0.20248383,0.3233974,0.3084978,-0.24242139,-0.15151832,1.4042016,1.478392,-0.35755283,-0.57545525,0.14537098,0.23342876,0.1888789,0.2138714,-0.0249925
74,0.23757751,0.43654257,"('undedicated', 'dedicated')",0.059069116,0.29723322,0.34069166,0.45913738,0.008245649,0.16216248,-0.9829195,-0.93987316,0.6469174,0.80579764,-0.08064464,0.0401941,0.0327053,0.1801706,-0.1474653
26,-0.2260756,-0.124129765,"('hardhearted', 'benevolent')",0.6643739,0.74779415,-0.6046021,-0.54437053,-0.34847388,-0.37685242,0.02064954,0.012856914,2.331922,2.5887666,1.3030616,1.3947153,0.4486937,0.5283972,-0.0797035
50,0.22133262,0.37124416,"('clumsy', 'skillful')",-0.5240034,-0.41812247,0.25522107,0.19542637,0.22798415,0.366134,0.32367843,0.38637227,0.385443,0.47942796,0.6677774,0.7521255,0.2224905,0.3046583,-0.0821678
58,0.20570871,0.48116514,"('undiscriminating', 'discriminating')",-0.23919654,-0.14759248,-0.40312135,-0.23576894,-0.26869485,-0.0953947,-0.93177503,-0.8666523,0.22711039,0.42504886,0.6275235,0.807966,-0.1117779,0.0526817,-0.1644596
63,-0.199426,-0.13275303,"('unperceptive', 'insightful')",-1.2456186,-1.0225871,-0.5929766,-0.48603013,-0.30908403,-0.1334663,-1.8389202,-1.7922193,1.1849562,1.4315414,0.04936643,0.319056,-0.4216718,-0.259494,-0.1621778
16,0.17127953,0.22842875,"('unpopular', 'popular')",-0.45592704,-0.45440465,0.11633619,-0.09422436,0.0111470185,-0.034673557,0.96764266,0.91231364,0.30252138,0.1419631,0.70535064,0.6712358,0.2597643,0.1958055,0.0639588
35,-0.13013801,0.03460271,"('corrupt', 'incorrupt')",1.8945559,1.8967338,-0.11443967,-0.2539504,-0.62711847,-0.6818179,3.812493,3.8855822,-0.6405328,-0.8032556,-0.2527008,-0.3469385,0.5631599,0.5329937,0.0301662
21,0.12248756,0.106409945,"('immoral', 'moral')",-1.1434451,-1.0319078,0.5567421,0.5775613,0.4001224,0.47217917,-2.5070477,-2.6019828,0.67775965,0.7847698,-1.2730438,-1.1367393,-0.4523464,-0.4042443,-0.0481021
0,-0.10388997,-0.38112566,"('unsociable', 'sociable')",-0.15346256,-0.18179518,0.19692807,0.14936568,0.65198815,0.58676344,-2.193833,-2.3750172,1.1551554,1.1874225,0.16945574,0.1594648,-0.0396655,-0.1221317,0.0824662
43,0.09887831,-0.11714773,"('irresponsible', 'responsible')",-0.88848186,-0.7674133,0.61300385,0.6578006,0.37459302,0.6123368,-2.5849123,-2.5969763,-0.18252808,0.07802417,0.30453125,0.55048215,-0.3235594,-0.2261277,-0.0974317
61,-0.0967851,0.18205549,"('illogical', 'logical')",0.0029589105,0.13169293,0.18575686,0.25463113,0.52031267,0.6002475,-0.407688,-0.3273859,0.98706365,0.996809,0.028511405,-0.009075847,0.1743043,0.261282,-0.0869777
15,-0.08421835,-0.044109385,"('boring', 'funny')",0.9009057,0.8551953,0.7216136,0.69948065,0.27760968,0.23289701,-0.039827015,0.042383105,0.23122963,0.34000707,-0.047756724,0.03032741,0.2799367,0.3080258,-0.0280891
82,-0.08127123,0.018245088,"('poor', 'rich')",-1.1136744,-0.9255039,-0.7043296,-0.5989022,-0.34197986,-0.051897977,-1.5271827,-1.4163269,-0.01252383,0.11515877,5.1032166,4.9445367,0.1888936,0.2979014,-0.1090078
52,0.078523755,0.3481425,"('irrational', 'rational')",0.82748514,0.8444616,-0.76039886,-0.8461384,0.40961343,0.30456537,1.0238506,1.0781115,0.5196684,0.3848729,-0.05949114,-0.066215426,0.2913216,0.2925429,-0.0012213
11,-0.07036068,-0.19895664,"('unhelpful', 'helpful')",-0.6020089,-0.56749195,-0.697504,-0.6858633,-0.3326424,-0.24999417,-1.8299229,-1.77034,-0.55716866,-0.38116452,1.6683186,1.9218609,-0.3458984,-0.2759928,-0.0699056
17,-0.047360145,-0.10155561,"('nasty', 'nice')",1.0387653,1.0479,-0.009043965,-0.11479852,-0.14102472,-0.27953783,-0.1461079,-0.14740984,0.07803579,0.18880445,-0.486975,-0.34535035,0.0408985,0.035436,0.0054625
78,-0.044892214,-0.065085545,"('nonresilient', 'resilient')",-0.6789431,-0.64096045,-0.4447472,-0.5176735,0.3159931,0.26666808,-0.8031062,-0.93829274,0.1731754,0.124659546,1.128653,1.0659643,-0.0505524,-0.1006743,0.0501219
80,0.026128989,-0.18561113,"('dominated', 'dominating')",-0.5883539,-0.7097542,0.43585497,0.34420198,-0.1858699,-0.17936023,-1.0394319,-1.2118337,0.27066004,0.30290294,-1.1159602,-1.0789338,-0.3138531,-0.3883412,0.0744881
68,-0.01648535,0.062900454,"('dependent', 'independent')",-0.42658746,-0.47223374,-0.40150735,-0.27302784,0.12290276,0.11489409,0.008377714,-0.025237009,-0.51050574,-0.6431867,-1.202684,-1.3163104,-0.3466413,-0.3646002,0.0179589
81,-0.013429675,-0.3005136,"('submissive', 'aggressive')",-1.9145675,-1.9110371,1.0879514,1.0702884,0.028665194,0.065169245,-2.3883064,-2.4938824,0.41211897,0.37416148,-1.515772,-1.5088031,-0.6147629,-0.6720881,0.0573252
76,-0.0058657965,0.05553917,"('anxious', 'daring')",-0.21307723,-0.12773325,-0.040439554,0.18280749,-0.057672214,0.2787178,-1.5487297,-1.4452606,1.4553,1.8020049,-0.04202193,0.16844921,-0.0646438,0.1306464,-0.1952902
5,-0.0036761677,0.2198196,"('distant', 'outgoing')",0.47252828,0.60132587,-0.3386561,-0.35475,-0.32149646,-0.3111867,1.5589396,1.6486567,-0.100641035,0.083717056,0.23503183,0.39830452,0.2145757,0.3265553,-0.1119796
54,0.002484723,0.13528779,"('incapable', 'capable')",-0.48290145,-0.38312936,-0.30881155,-0.15012068,-0.6083655,-0.5127428,-0.13564204,-0.0758285,0.0053563863,0.15874487,0.6425712,0.70076555,-0.1264726,-0.0181462,-0.1083264
