,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,male-female
4,0.9482636,0.89879256,"('disliked', 'liked')",1.9573861,1.8575481,1.6625019,1.4507679,-6.2148643,-6.5018344,-0.4116782,-0.5736815,0.1620033
24,0.8902091,0.8687742,"('dishonest', 'honest')",-0.6860598,-0.67625433,-1.0628486,-1.0228357,1.520459,1.754364,0.1654399,0.231012,-0.0655721
80,0.8793009,0.63345164,"('dominated', 'dominating')",-1.0377722,-1.309087,0.21654432,0.09485572,-0.9074891,-0.9158612,-0.212354,-0.3741602,0.1618062
1,0.8791605,1.1523459,"('unfriendly', 'friendly')",1.1858776,1.5579411,0.57785475,0.6240242,1.7110058,1.8798199,1.0884746,1.3035328,-0.2150582
5,0.84887034,1.0827483,"('distant', 'outgoing')",1.5549514,1.8675767,0.8907943,0.9184668,-0.21596694,-0.11818066,0.7696623,0.9376528,-0.1679905
22,0.8479261,0.90921766,"('untrustworthy', 'trustworthy')",-0.6880068,-0.8556888,-0.3561297,-0.31856596,-0.669407,-0.40910053,-0.2164044,-0.1685344,-0.04787
72,0.8309598,0.85662127,"('unambitious', 'ambitious')",0.006157344,-0.020762926,-1.1013507,-0.83664495,-0.70831144,-0.42725146,-0.2431362,-0.1070095,-0.1361267
86,0.81284446,0.91665286,"('uninfluential', 'influential')",-0.58164024,-0.525929,-0.5900699,-0.55766,-0.2148202,-0.07313382,-0.1434215,-0.0600175,-0.083404
27,0.8045976,0.81063473,"('hardhearted', 'softhearted')",0.6391281,0.99545485,1.1924053,1.179376,2.0377288,1.9032173,1.1684649,1.2221707,-0.0537058
47,0.80108595,0.9031658,"('stupid', 'smart')",0.65351725,0.67394596,0.6282684,0.8111648,5.652007,5.8014355,1.9337196,2.0474281,-0.1137085
35,0.7692117,0.64575493,"('corrupt', 'incorrupt')",0.65810996,0.6831073,0.33739376,0.092533015,-0.02304645,-0.066791624,0.4354172,0.3386509,0.0967663
73,0.7668567,0.7598316,"('helpless', 'self-reliant')",1.1645617,1.1499083,-0.30986008,-0.31716564,-3.3286524,-3.3962827,-0.4267735,-0.4509271,0.0241536
11,0.7083332,0.5918336,"('unhelpful', 'helpful')",-0.27037477,-0.35505906,0.515681,0.59314895,2.6521332,2.689808,0.9014432,0.8799329,0.0215103
85,0.66341114,0.7643865,"('insignificant', 'prestigious')",2.9793696,3.0776556,1.2283328,1.2113459,-0.0814899,-0.055224553,1.1974059,1.2495408,-0.0521349
53,0.65897155,0.81592155,"('uncreative', 'creative')",-0.7597153,-0.6261019,-1.1714647,-1.139225,1.1226709,1.0419761,-0.0373844,0.0231427,-0.0605271
29,0.64724016,0.60048443,"('unfair', 'fair')",0.33425236,0.3896544,0.064251356,0.045036197,-0.13347694,-0.058323786,0.2280667,0.2442128,-0.0161461
44,-0.634672,-0.84783494,"('prejudiced', 'unprejudiced')",-0.5518844,-0.5837944,-0.045020223,-0.01775657,-1.2258617,-1.2923015,-0.6143596,-0.6854219,0.0710623
62,0.6300254,0.47224897,"('incompetent', 'brilliant')",-0.85131645,-0.8193183,-0.37614873,-0.1700912,-0.04409225,0.08570258,-0.160383,-0.1078645,-0.0525185
33,0.62885934,0.6399759,"('wrong', 'right')",1.4738857,1.5137262,1.2559054,1.1812195,-1.1548309,-1.0309991,0.5509549,0.5759807,-0.0250258
49,0.6249227,0.668015,"('unable', 'able')",0.7606476,0.86617804,1.0149001,1.1889257,0.38141733,0.40572762,0.6954719,0.7822116,-0.0867397
40,0.6247647,0.6028646,"('stingy', 'generous')",0.66561145,0.4021574,0.39735776,0.11109035,-1.7747507,-1.9747137,-0.0217542,-0.2146503,0.1928961
9,0.6239619,0.75435376,"('unaffectionate', 'caring')",1.4089332,1.7373363,1.5721596,1.784022,1.3091106,1.5268008,1.2285414,1.4506282,-0.2220868
2,-0.61078644,-0.3770032,"('unlikable', 'likable')",0.8926453,0.5514163,0.9702977,0.81828773,0.30396,0.43321574,0.3890291,0.3564791,0.03255
81,-0.6106493,-0.7033343,"('submissive', 'aggressive')",-1.2196453,-1.7434207,-0.34589076,-0.40981424,-0.8197994,-0.96595454,-0.7489962,-0.955631,0.2066348
6,0.5930383,0.95174915,"('distant', 'open')",1.7129781,2.1790378,0.9069185,0.97499776,0.3565481,0.5560893,0.8923708,1.1654685,-0.2730977
16,-0.5629493,-0.22771914,"('unpopular', 'popular')",1.274082,1.1813962,0.85356236,0.7116821,0.39880317,0.28802797,0.4908745,0.4883468,0.0025277
21,-0.56160873,-0.41742107,"('immoral', 'moral')",-0.39496922,-0.4018784,0.18845753,0.43052077,-0.99180853,-0.8437941,-0.4399822,-0.3081432,-0.131839
10,0.5514059,0.62188363,"('unsympathetic', 'sympathetic')",-1.6935269,-1.5350724,-1.2518877,-0.9620165,0.42076528,0.45026404,-0.4933108,-0.3562353,-0.1370755
18,-0.5161805,-0.15897122,"('disagreeable', 'welcoming')",-0.6037716,-0.5601602,-0.5476852,-0.6091039,-0.3852443,-0.28171408,-0.5132204,-0.4024874,-0.110733
65,-0.50673664,-0.46607387,"('insecure', 'secure')",-2.1429617,-2.323485,-0.8172417,-0.7076118,0.023301702,0.091269165,-0.8609096,-0.8514754,-0.0094342
30,0.49356034,0.5318794,"('intolerant', 'tolerant')",-0.7795908,-0.9932864,-0.2055488,-0.24045257,0.6647304,0.53655213,0.0432878,-0.0413269,0.0846147
3,-0.45213374,-0.38420713,"('repellent', 'pleasant')",-1.2835159,-1.1882803,-0.7448447,-0.608969,0.26228806,0.31374037,-0.5545516,-0.466929,-0.0876226
75,0.44625783,0.47075078,"('meek', 'impulsive')",1.2043916,0.86491007,0.5301264,0.38848913,-0.14650011,-0.28343365,0.5085689,0.3601791,0.1483898
37,0.4367607,0.27535516,"('fake', 'genuine')",0.068692565,-0.05668544,-0.65643585,-0.5885056,0.81165284,0.8264112,0.1651676,0.1141438,0.0510238
25,-0.4265401,-0.30525574,"('egoistic', 'altruistic')",-0.18715198,0.0150999855,0.024796471,-0.063915364,1.0195895,0.95299786,0.1076735,0.1497317,-0.0420582
54,0.4223389,0.5063576,"('incapable', 'capable')",0.24143767,0.26875436,0.38667217,0.42633438,1.059212,1.1374694,0.5274152,0.584729,-0.0573138
20,0.41649607,0.11196665,"('rough', 'thoughtful')",-0.52119064,-0.47806558,-0.7267219,-0.5833954,0.71056396,0.86750156,-0.0302131,-0.0204982,-0.0097149
23,0.4039662,0.5381147,"('insincere', 'sincere')",-0.8585568,-0.6077761,-0.35654625,0.044235066,6.381267,6.5224786,1.3925326,1.624263,-0.2317304
84,0.40037864,0.3502495,"('inferior', 'superior')",0.7285218,0.6481705,-0.19347288,-0.11399298,0.59776616,0.4914093,0.3832985,0.3439591,0.0393394
64,0.39707345,0.26876163,"('shy', 'confident')",-0.16700232,-0.3465396,0.12658155,0.06595507,-6.6416683,-6.6550684,-1.5712539,-1.6667228,0.0954689
78,-0.39534795,-0.3396468,"('nonresilient', 'resilient')",2.0237896,2.1659734,2.9522245,3.037314,0.41307095,0.3501795,1.2484343,1.3034551,-0.0550208
67,-0.3859685,-0.3621067,"('doubtful', 'determined')",0.30115286,0.35828078,0.030570358,0.0067389645,-0.47112364,-0.49609676,-0.1313422,-0.1232959,-0.0080463
60,0.35093722,0.39257866,"('inefficient', 'efficient')",-1.9159557,-1.8179277,-0.5314782,-0.33274567,0.0042512035,0.10812794,-0.5230613,-0.4124917,-0.1105696
76,-0.34677604,-0.35468197,"('anxious', 'daring')",-1.9140768,-1.8307198,-0.857717,-0.7079166,0.40506214,0.48292235,-0.6783769,-0.6025991,-0.0757778
28,0.34166074,0.50076526,"('disloyal', 'loyal')",-0.651423,-0.46896684,-0.9381914,-0.7889211,1.636027,1.8143785,0.0970183,0.2643139,-0.1672956
41,0.33408153,0.35631916,"('unforgiving', 'forgiving')",-0.24033412,-0.2605128,0.23491627,0.15550056,-0.31001657,-0.29029852,0.0046618,-0.0097479,0.0144097
14,0.3186196,0.13730192,"('antisocial', 'social')",-0.9354557,-0.9149681,-0.092917085,-0.036683075,-0.8088653,-0.587458,-0.3796546,-0.3504518,-0.0292028
15,-0.27357128,-0.14061438,"('boring', 'funny')",-0.056285314,-0.17287455,-0.19114459,-0.2761096,0.07325792,-0.08095104,-0.1119358,-0.1676374,0.0557016
7,0.26315796,0.23924813,"('insensitive', 'sensitive')",-0.7487929,-0.7404045,-0.58275086,-0.5275296,1.0414493,1.0343517,-0.0067341,0.0014164,-0.0081505
32,0.24863684,0.45919847,"('unkind', 'kind')",1.5201705,1.6449518,1.4386308,1.6292377,1.9068223,2.1136131,1.278565,1.4617503,-0.1831853
82,0.22988719,0.51150393,"('poor', 'rich')",-0.20704216,-0.5398552,-0.7138634,-0.69447446,6.698807,6.842368,1.5019472,1.5298856,-0.0279384
55,-0.21950401,-0.25685635,"('incompetent', 'clever')",-2.7832882,-2.8554409,-1.7315723,-1.6054296,-0.18685548,-0.0716164,-1.230305,-1.1973357,-0.0329693
69,0.20863733,-0.07216105,"('lazy', 'industrious')",1.826107,2.024102,1.5264789,1.4260675,-0.7995647,-1.0311743,0.6904145,0.5867085,0.103706
13,-0.19930416,-0.06111386,"('impolite', 'polite')",-0.406563,-0.43299985,0.07578866,0.15486518,-0.048057176,-0.003362298,-0.1445339,-0.0856527,-0.0588812
50,-0.19765009,-0.12168172,"('clumsy', 'skillful')",1.4756526,1.6274958,1.1810422,1.452563,0.5137012,0.5509411,0.7431865,0.8773296,-0.1341431
68,-0.18632947,-0.07994442,"('dependent', 'independent')",-1.0469936,-1.2179164,-0.5973458,-0.5995763,-0.47613522,-0.635253,-0.576701,-0.6331725,0.0564715
83,-0.17602798,-0.21931161,"('powerless', 'powerful')",0.3672132,0.49485308,0.123740226,0.24639355,-1.4237788,-1.1988586,-0.2772133,-0.1692309,-0.1079824
42,0.17518543,0.21294092,"('unreliable', 'reliable')",0.7750371,1.1764903,0.9566063,1.0837307,-2.426476,-2.4674404,-0.1299118,0.0014304,-0.1313422
66,-0.1608591,-0.18151292,"('inactive', 'active')",0.9326436,0.8555521,0.42465836,0.3802267,1.255188,1.1672735,0.6129077,0.5553849,0.0575228
8,-0.1548706,-0.021754935,"('unaffectionate', 'affectionate')",0.029974554,0.15639722,-0.4954059,-0.3718812,0.4394117,0.69811475,-0.0452226,0.115219,-0.1604416
52,-0.1155841,0.23803067,"('irrational', 'rational')",0.22545436,0.4033026,0.14778143,0.025753342,-0.7754996,-0.8262585,-0.129462,-0.039793,-0.089669
34,-0.108044535,-0.099923864,"('mean', 'honorable')",1.0734631,0.8531333,0.58679914,0.6022102,6.4797444,6.385346,2.0079906,1.9351914,0.0727992
79,-0.101561785,-0.054435257,"('wavering', 'unwavering')",1.2643164,1.5145812,0.30925775,0.42942187,0.28511208,0.22830142,0.4392811,0.5294673,-0.0901862
0,-0.09976399,0.0036846064,"('unsociable', 'sociable')",-0.43798757,-0.64758325,0.18444479,0.14178705,-0.43187279,-0.364265,-0.1962949,-0.2165942,0.0202993
88,0.069537856,0.067199126,"('low', 'eminent')",-0.35376343,-0.2628144,-0.9278166,-0.88877606,0.19244139,0.28676394,-0.2549002,-0.1994069,-0.0554933
48,0.056955084,0.053667825,"('unintelligent', 'intelligent')",-0.3987681,-0.41391557,-0.4075984,-0.3186801,0.21798852,0.15919548,-0.1328557,-0.1299331,-0.0029226
51,-0.051084906,-0.012966592,"('uneducated', 'educated')",-0.21611348,-0.57980746,-0.35124826,-0.43004957,-0.1951491,-0.2881513,-0.2033989,-0.3277437,0.1243448
58,0.028043516,-0.13433437,"('undiscriminating', 'discriminating')",-1.5070678,-1.600765,-0.5151925,-0.5310898,0.11631624,-0.037864126,-0.4694752,-0.5760133,0.1065381
61,0.026480347,0.13595185,"('illogical', 'logical')",-0.5530589,-0.41119343,0.21943182,0.33367798,0.17606416,0.30962503,-0.0327706,0.0920154,-0.124786
19,-0.02494952,0.25357157,"('inhospitable', 'hospitable')",1.2974701,1.1795801,0.54530567,0.4676817,0.18856935,0.20039436,0.5015989,0.5253069,-0.023708
17,0.017687513,0.16122966,"('nasty', 'nice')",-0.11274655,0.1168607,0.14963673,0.10628035,-0.5254467,-0.6320919,-0.1177173,-0.0619303,-0.055787
36,-0.004728809,0.045832656,"('hostile', 'amicable')",1.1132895,1.2827685,0.12788253,0.19956985,-0.07300661,-0.1292725,0.2908591,0.3497246,-0.0588655
