,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,male-female
47,-0.16691576,-0.026281156,"('stupid', 'smart')",0.028007677,-0.012778353,5.1091423,5.332703,1.6567448,1.7645478,-0.107803
19,-0.14742173,-0.14877254,"('inhospitable', 'hospitable')",0.25010875,0.39927554,-0.6231136,-0.4851802,-0.1734755,-0.0782257,-0.0952498
38,-0.1452012,0.015945155,"('untruthful', 'truthful')",0.4749356,0.6453891,0.03613969,0.20679851,0.121958,0.2893776,-0.1674196
86,0.14182922,-0.022501864,"('uninfluential', 'influential')",0.17288548,-0.073651135,-0.5115129,-0.6584396,-0.0655994,-0.2515309,0.1859315
37,0.12950277,0.03629209,"('fake', 'genuine')",-0.13537407,-0.13142262,0.28059563,0.32824007,0.0915748,0.0777032,0.0138716
50,-0.1207493,-0.12265566,"('clumsy', 'skillful')",-0.11197005,-0.21548362,0.093384676,0.13128732,-0.0464449,-0.0689507,0.0225058
77,-0.102048784,-0.1556922,"('unmotivated', 'motivated')",0.0970564,0.080728024,-0.9318574,-0.8337417,-0.3122833,-0.302902,-0.0093813
80,0.07424036,0.19354588,"('dominated', 'dominating')",-0.43942252,-0.5918029,-0.24839428,-0.30577648,-0.2045255,-0.2346778,0.0301523
42,-0.071343936,0.029782142,"('unreliable', 'reliable')",-0.3221655,-0.29015076,-3.37259,-3.1002104,-1.2553665,-1.120193,-0.1351735
12,0.06596343,0.16598316,"('unsupportive', 'supportive')",1.0022448,0.96803993,-2.0225835,-1.9922842,-0.3181251,-0.286087,-0.0320381
40,0.061743937,-0.0002341941,"('stingy', 'generous')",0.3651848,0.3921925,-2.4895406,-2.6099062,-0.6875373,-0.739316,0.0517787
78,0.055442058,0.05591747,"('nonresilient', 'resilient')",0.45967722,0.3841983,0.02778829,0.040937334,0.1809692,0.160351,0.0206182
88,-0.048184082,-0.13223676,"('low', 'eminent')",-0.03072638,-0.08643465,-0.4428038,-0.4731814,-0.1739048,-0.2306176,0.0567128
4,0.047789533,0.13442214,"('disliked', 'liked')",0.56467265,0.7361345,-7.5526705,-7.510004,-2.3134028,-2.2131491,-0.1002537
61,0.041222494,-0.11971663,"('illogical', 'logical')",0.15358508,0.086728215,0.00087497756,-0.17472503,0.0652275,-0.0692378,0.1344653
79,0.026702486,0.107155554,"('wavering', 'unwavering')",1.0255941,1.2312765,-0.6112626,-0.46291092,0.1470113,0.2918404,-0.1448291
60,0.006028371,0.10481518,"('inefficient', 'efficient')",-0.7771439,-0.84072924,0.34966338,0.59210056,-0.1404841,-0.0479378,-0.0925463
