,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,male-female
12,-0.5347312,-0.60258305,"('unsupportive', 'supportive')",0.5007504,0.50978345,-1.6623588,-1.6730479,-0.5654465,-0.5886158,0.0231693
4,-0.5089398,-0.68161947,"('disliked', 'liked')",0.1350567,0.010931345,-5.9513493,-6.191091,-2.1084108,-2.2872597,0.1788489
48,-0.49870044,-0.61682403,"('unintelligent', 'intelligent')",1.3355088,1.3166213,0.559978,0.5269846,0.4655955,0.4089273,0.0566682
35,-0.49162912,-0.37304592,"('corrupt', 'incorrupt')",-1.3514912,-1.3398405,-0.32348603,-0.33622032,-0.7222021,-0.6830356,-0.0391665
67,0.4776405,0.4649877,"('doubtful', 'determined')",-0.09684811,-0.1628314,-0.81770056,-0.7010858,-0.1456361,-0.1329765,-0.0126596
18,-0.47673666,-0.3637519,"('disagreeable', 'welcoming')",-1.0140357,-0.8714663,-0.76298785,-0.6580145,-0.7512534,-0.6310775,-0.1201759
39,0.4751228,0.5328071,"('exploitative', 'cooperative')",0.030509923,0.13909005,-0.0495157,0.045399185,0.152039,0.2390988,-0.0870598
81,0.47354075,0.20629588,"('submissive', 'aggressive')",2.1348698,2.127069,-0.6536218,-0.50701195,0.6515963,0.6087844,0.0428119
47,-0.46336296,-0.4893366,"('stupid', 'smart')",0.9194072,0.9679692,5.2754116,5.508214,1.9104853,1.9956155,-0.0851302
52,-0.46059063,-0.43913907,"('irrational', 'rational')",-1.0331292,-1.0394155,-0.07912011,-0.14115164,-0.52428,-0.5399021,0.0156221
17,-0.44481763,-0.44077417,"('nasty', 'nice')",-0.97553796,-0.97348875,-0.69259787,-0.63681865,-0.7043178,-0.6836939,-0.0206239
61,-0.43673578,-0.5051779,"('illogical', 'logical')",0.90218866,0.8871765,0.015998084,-0.018269107,0.1604837,0.1212432,0.0392405
26,-0.42959744,-0.42934248,"('hardhearted', 'benevolent')",0.21982786,0.20584136,1.486783,1.3490734,0.4256711,0.3751908,0.0504803
83,-0.41358045,-0.4612467,"('powerless', 'powerful')",0.5065532,0.5608858,-1.3995808,-1.2741262,-0.435536,-0.3914957,-0.0440403
30,0.38206252,0.3002926,"('intolerant', 'tolerant')",1.2546853,1.3186214,0.91761965,1.078483,0.8514558,0.8991323,-0.0476765
33,-0.37551725,-0.42909452,"('wrong', 'right')",0.3247044,0.26714677,-0.84298027,-0.90389997,-0.297931,-0.3552826,0.0573516
21,-0.35723266,-0.45377207,"('immoral', 'moral')",1.278659,1.3698982,-0.77491885,-0.6609134,0.0488358,0.0850709,-0.0362351
40,-0.34699702,-0.52763075,"('stingy', 'generous')",0.17822859,0.15225948,-1.7645047,-1.8844671,-0.6444244,-0.7532794,0.108855
55,-0.34364298,-0.55813074,"('incompetent', 'clever')",0.27434096,0.26475772,-0.112463176,-0.02971961,-0.0605884,-0.1076975,0.0471091
65,0.34327084,0.1094767,"('insecure', 'secure')",1.1011331,1.0874038,-0.2830884,-0.22545907,0.3871051,0.3238071,0.063298
58,-0.33827245,-0.65867937,"('undiscriminating', 'discriminating')",0.824692,0.58977544,0.22815321,0.008943427,0.2381909,-0.0199868,0.2581777
59,0.3363154,0.5320469,"('foolish', 'wise')",0.28908134,0.35918894,0.35320538,0.42903662,0.3262007,0.4400908,-0.1138901
15,0.33173156,0.28939614,"('boring', 'funny')",-0.105690286,-0.12886581,0.47693843,0.42619136,0.2343266,0.1955739,0.0387527
3,-0.30079246,-0.4831343,"('repellent', 'pleasant')",0.10655193,0.00093879923,0.1547426,0.19060895,-0.013166,-0.0971955,0.0840295
2,0.28067198,0.41099787,"('unlikable', 'likable')",0.96894187,0.99276483,0.6253234,0.7543085,0.6249791,0.7193571,-0.094378
7,-0.27281266,-0.49819916,"('insensitive', 'sensitive')",0.8505981,0.82137895,0.7631737,0.68209386,0.4469864,0.3350912,0.1118952
46,-0.267667,-0.64034903,"('uncompetitive', 'competitive')",0.816751,0.7464493,-0.41326368,-0.50541943,0.0452734,-0.1331064,0.1783798
72,-0.2504262,-0.2736559,"('unambitious', 'ambitious')",0.5242251,0.4319738,-1.3144065,-1.30631,-0.3468692,-0.382664,0.0357948
41,-0.2502728,-0.40741724,"('unforgiving', 'forgiving')",-0.18997982,-0.26500443,-0.12641297,-0.28235722,-0.1888885,-0.3182596,0.1293711
22,0.24913213,-0.032229453,"('untrustworthy', 'trustworthy')",-0.44307354,-0.52808034,-0.876386,-0.8824203,-0.3567758,-0.48091,0.1241342
13,-0.24820013,-0.37873295,"('impolite', 'polite')",0.4154214,0.4486243,-0.40800345,-0.3101858,-0.0802607,-0.0800981,-0.0001626
50,0.23354277,0.4068617,"('clumsy', 'skillful')",-0.3500743,-0.31146592,0.25526965,0.45475322,0.046246,0.183383,-0.137137
87,0.2094849,-0.02339764,"('unsuccessful', 'successful')",0.22466882,0.13433515,0.72226554,0.55171853,0.3854731,0.2208854,0.1645877
27,-0.20187052,-0.11897792,"('hardhearted', 'softhearted')",0.04801223,0.13265349,1.2977283,1.1704273,0.38129,0.394701,-0.013411
29,0.18704887,0.18492386,"('unfair', 'fair')",-0.4838744,-0.49366954,-0.40977812,-0.4829081,-0.2355345,-0.2638846,0.0283501
74,-0.16189711,-0.14122848,"('undedicated', 'dedicated')",-0.08938979,-0.028102387,0.08686919,0.124922216,-0.0548059,-0.0148029,-0.040003
69,-0.16030909,-0.056298163,"('lazy', 'industrious')",0.45826727,0.41614357,-0.45180985,-0.6028801,-0.0512839,-0.0810116,0.0297277
11,-0.14549875,-0.056175977,"('unhelpful', 'helpful')",0.41690698,0.6215139,1.7241303,2.0773828,0.6651795,0.8809069,-0.2157274
60,0.13920784,0.15173542,"('inefficient', 'efficient')",2.5490441,2.675737,-0.013625554,0.2237986,0.8915421,1.0170902,-0.1255481
24,-0.1218479,0.005099006,"('dishonest', 'honest')",0.3709409,0.55320215,0.3267534,0.5033548,0.1919488,0.3538853,-0.1619365
70,0.11344482,-0.13169245,"('lethargic', 'energetic')",0.8886825,0.892713,0.6437179,0.7462152,0.5486151,0.5024119,0.0462032
68,-0.11019758,-0.11574376,"('dependent', 'independent')",0.019705527,0.054167114,-0.58317333,-0.56967074,-0.2245551,-0.2104158,-0.0141393
14,-0.1100487,-0.526181,"('antisocial', 'social')",1.2126703,1.1343536,-0.7601057,-0.82381076,0.114172,-0.0718794,0.1860514
71,0.073696464,0.027255539,"('diffident', 'self-confident')",1.1115365,1.0485284,0.73518074,0.54134667,0.6401379,0.5390435,0.1010944
49,-0.06951016,-0.17497109,"('unable', 'able')",0.08458429,0.03690596,-0.0062527955,0.13323782,0.0029404,-0.0016091,0.0045495
32,-0.047901757,0.079803824,"('unkind', 'kind')",0.055184834,0.24705261,0.7742743,0.9381833,0.2605191,0.4216799,-0.1611608
62,0.031829916,-0.0011455119,"('incompetent', 'brilliant')",0.93734956,0.999694,-0.17937294,0.1153738,0.2632688,0.3713075,-0.1080387
56,0.023724908,0.08667975,"('impractical', 'practical')",1.288964,1.4511002,-0.43688896,-0.15283585,0.2919333,0.461648,-0.1697147
43,0.002114378,0.01582539,"('irresponsible', 'responsible')",1.1209885,1.1679947,0.33921766,0.38357162,0.4874402,0.5224639,-0.0350237
