,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
73,1.2837106,1.2499701,"('helpless', 'self-reliant')",1.2642194,1.2433383,2.4188051,2.362206,0.3757563,0.071356304,-3.3960328,-3.1679382,0.3892917,0.3517865,0.0375052
68,-1.2487577,-1.153923,"('dependent', 'independent')",-0.07671757,0.09291552,-0.6670085,-0.47952318,-0.643618,-0.45336235,-0.3982856,-0.3324113,-0.6068775,-0.4652609,-0.1416166
85,1.1956046,0.6632645,"('insignificant', 'prestigious')",0.92548716,0.21687669,1.9229926,1.4350147,-1.1297393,-1.4795727,0.37398958,0.24690068,0.657667,0.2164968,0.4411702
63,-1.1314455,-0.89177966,"('unperceptive', 'insightful')",0.2545878,0.8482909,-0.64788216,-0.19355795,-0.054955166,0.65623295,0.7545784,1.2444053,-0.1650233,0.3327183,-0.4977416
10,-1.1174513,-0.7313255,"('unsympathetic', 'sympathetic')",-1.6087953,-1.0748249,-1.5682298,-1.3259023,0.096789226,0.29656082,-0.3382915,-0.3219942,-0.9071958,-0.6314973,-0.2756985
12,1.1080624,1.2596481,"('unsupportive', 'supportive')",0.22444214,0.6811803,0.75178856,1.1936125,0.29875374,0.59809756,-1.8096322,-1.5740206,0.1146829,0.4317036,-0.3170207
2,0.9915941,0.8883603,"('unlikable', 'likable')",1.430998,1.2594367,0.87011653,0.5359927,0.9189182,0.7303456,0.66092724,0.6399579,0.9745109,0.8108187,0.1636922
14,0.96171,1.2170309,"('antisocial', 'social')",0.36475593,0.5569399,-0.6739891,-0.65666777,1.2585784,1.162528,-0.60005045,-0.71817666,0.2622009,0.3123309,-0.05013
75,-0.95233333,-1.181636,"('meek', 'impulsive')",0.458066,0.08431439,0.7633454,0.63432556,-0.7935008,-1.0620064,-0.122235775,-0.21744451,-0.1293317,-0.3484894,0.2191577
84,0.95086765,1.1711136,"('inferior', 'superior')",0.54706717,0.41484892,0.823501,1.0533648,-0.42805654,-0.30600783,0.5162511,0.62777793,0.4819261,0.5922194,-0.1102933
1,0.9417405,0.7970786,"('unfriendly', 'friendly')",-0.24479371,-0.10985197,0.9445801,0.8982068,-0.76900476,-0.7014601,1.8735653,1.8863674,0.5492175,0.5540682,-0.0048507
54,0.9394238,0.78809184,"('incapable', 'capable')",-0.13035743,-0.5197226,0.76140165,0.40807903,-1.2276636,-1.4631195,0.9473716,0.98846644,0.2580352,0.040359,0.2176762
80,-0.9156522,-0.51223016,"('dominated', 'dominating')",-0.43821782,-0.2477386,-1.3897791,-1.1528606,0.87307,1.0773952,-1.4304351,-1.4052726,-0.6602028,-0.4481414,-0.2120614
32,0.91147774,0.9316947,"('unkind', 'kind')",0.32610524,0.55433434,-0.10755597,-0.03679559,0.6048072,0.5166203,1.0575995,1.0352657,0.5584867,0.6002239,-0.0417372
39,0.9083064,0.86573607,"('exploitative', 'cooperative')",0.092894375,0.33466944,-0.050991394,0.19678031,-0.53945845,-0.33308822,-0.041829113,0.05498011,0.0737844,0.2238156,-0.1500312
46,-0.87748027,-0.31763956,"('uncompetitive', 'competitive')",-0.8515429,-0.2817401,-2.0893981,-1.6807992,0.6698291,1.0710614,-0.8279255,-0.8212982,-0.7953035,-0.4060832,-0.3892203
47,0.8276281,0.7707683,"('stupid', 'smart')",0.8842795,1.1032746,0.17331335,0.021758601,1.4630731,1.4085121,5.5494623,5.759124,1.7795513,1.8126875,-0.0331362
37,0.8176935,1.1448541,"('fake', 'genuine')",0.0527791,0.32064807,0.23439279,0.3497591,0.25531554,0.4116006,0.40559918,0.6478896,0.353156,0.5749503,-0.2217943
81,-0.810177,-0.47027665,"('submissive', 'aggressive')",-0.8719678,-0.73565966,-1.1104385,-1.3714567,0.97965145,0.80937743,-0.6365033,-0.67391026,-0.489887,-0.4883852,-0.0015018
87,0.79162663,0.72387123,"('unsuccessful', 'successful')",0.97093594,0.945883,0.23655064,0.07054503,1.1580412,1.2563342,0.4491246,0.4884504,0.7212558,0.6970168,0.024239
69,0.77614003,0.2679892,"('lazy', 'industrious')",1.673058,1.379621,1.569862,1.4891932,0.10697549,-0.037278593,-0.4757275,-0.47042665,0.7300616,0.5258196,0.204242
74,0.7592352,0.8297771,"('undedicated', 'dedicated')",0.4683204,0.9193859,0.69254714,0.8252738,0.38543144,0.54482853,0.049235873,-0.15088789,0.470954,0.5936755,-0.1227215
30,0.74797106,0.82296973,"('intolerant', 'tolerant')",0.17046465,0.49063748,0.10930309,0.13058545,1.0323702,0.86985946,1.3956529,1.2066021,0.6911524,0.7041308,-0.0129784
48,-0.7374855,-0.2596751,"('unintelligent', 'intelligent')",-1.2768841,-0.71628344,-0.9208394,-0.57220984,-0.6167031,-0.3358898,0.60083616,0.7037125,-0.5902151,-0.2360692,-0.3541459
29,0.7135503,1.0354394,"('unfair', 'fair')",0.6757615,0.56686836,0.1675826,0.57886946,-1.2314548,-1.0795571,-0.7915775,-0.61986285,-0.0932276,0.0963514,-0.189579
79,0.69319713,0.43963888,"('wavering', 'unwavering')",0.8993081,0.20587242,1.5762242,1.4516352,-1.0258046,-1.2688411,0.15292042,-0.027695917,0.4591691,0.1601219,0.2990472
59,0.678862,0.19532934,"('foolish', 'wise')",1.0714074,0.6970876,0.4646312,0.3639086,-0.77447695,-0.8845637,0.39602023,0.46869463,0.3672887,0.1680913,0.1991974
61,0.6724251,0.7439956,"('illogical', 'logical')",0.19292313,0.33927172,-0.18997657,0.08317941,-0.564166,-0.39234978,0.1171775,0.14722703,0.0456766,0.1842648,-0.1385882
44,-0.6369408,-0.5177157,"('prejudiced', 'unprejudiced')",0.40268898,0.12531139,0.5285993,0.6496723,0.0203892,-0.0746664,-1.452074,-1.4018677,-0.2274675,-0.2438532,0.0163857
51,-0.6337669,-0.49068904,"('uneducated', 'educated')",0.7625678,0.7336757,-0.835973,-0.8522909,-0.21949299,-0.16307747,0.3912093,0.4596119,-0.1070912,-0.062554,-0.0445372
70,-0.61714584,-0.35442355,"('lethargic', 'energetic')",0.10799876,0.26689726,-0.56578124,-0.18203086,0.37305436,0.4605636,0.89786786,0.9789612,0.0391988,0.2339935,-0.1947947
45,0.5906646,0.9317983,"('incompetent', 'competent')",0.68684703,1.077948,-0.1236055,0.32953542,1.1223545,1.4980735,-0.10312457,-0.15882836,0.4346272,0.7357054,-0.3010782
24,0.58984375,0.8844337,"('dishonest', 'honest')",-0.0750262,0.16575061,-0.075469844,0.042886786,0.41293207,0.4576596,1.2616583,1.129198,0.4227876,0.5359857,-0.1131981
22,-0.5687833,-0.41904736,"('untrustworthy', 'trustworthy')",0.8104912,1.0531255,-0.66058874,-0.48066056,-0.010549985,0.24966171,-0.73817784,-0.7021886,-0.2335217,-0.0598219,-0.1736998
49,0.5425094,0.51602095,"('unable', 'able')",-0.48210204,-0.3783271,0.054121606,0.22731324,-0.68296516,-0.63015556,-0.11456916,-0.035383627,-0.1366011,-0.0601064,-0.0764947
11,-0.5354802,-0.424419,"('unhelpful', 'helpful')",-0.059523143,0.20787606,-0.1496133,0.15472504,0.8587517,1.0436087,2.4536886,2.4143937,0.5135647,0.6792369,-0.1656722
7,0.5238252,0.76660603,"('insensitive', 'sensitive')",-0.1150428,0.12939462,-0.79310465,-0.59850335,0.19635463,0.328726,0.6130353,0.82748646,0.0850135,0.2907419,-0.2057284
25,0.5209116,0.34250513,"('egoistic', 'altruistic')",-0.30151498,-0.50980026,-0.3586297,-0.45766136,-0.20515826,-0.11625282,1.3803953,1.2266237,0.2072008,0.0970829,0.1101179
78,-0.51424986,-0.3955689,"('nonresilient', 'resilient')",-1.4693587,-0.9982603,-0.8857731,-0.430637,-0.64932716,0.021888835,-0.22858104,0.02602297,-0.7494579,-0.3553109,-0.394147
83,0.49523956,0.7111414,"('powerless', 'powerful')",-0.442838,-0.30798692,-0.2396403,-0.08050816,-0.3680704,-0.28877676,-1.4400712,-1.4071826,-0.3990761,-0.2746626,-0.1244135
34,-0.48697734,-0.394159,"('mean', 'honorable')",-0.19989702,0.23102392,0.3235521,0.464602,0.39135602,0.64920473,5.996374,6.2455597,1.2048816,1.4392463,-0.2343647
76,-0.4814653,-0.20426147,"('anxious', 'daring')",0.44479752,0.617982,-1.1609415,-0.9692301,0.85911226,1.0794083,0.2694829,0.29938737,-0.0138028,0.1646572,-0.17846
82,-0.44872165,-0.60647637,"('poor', 'rich')",0.9740351,0.87848467,-1.2774773,-1.3500878,0.097909264,-0.041163616,6.6231365,6.500933,1.1937764,1.076338,0.1174384
52,0.4028656,-0.12155012,"('irrational', 'rational')",0.76208645,0.10569826,0.96136594,0.6932454,-1.6607198,-2.0437906,-0.39097106,-0.47652984,0.0149254,-0.3685854,0.3835108
0,0.38939863,0.38863707,"('unsociable', 'sociable')",0.1009457,0.19635691,-0.007983074,-0.025499925,1.4916748,1.5491234,0.02686567,-0.24334203,0.4001803,0.3730551,0.0271252
40,-0.38248074,-0.22331521,"('stingy', 'generous')",-0.712362,-0.69371504,-0.0735311,0.15041527,-0.79900146,-0.5469655,-1.9250046,-1.6874855,-0.778476,-0.6002131,-0.1782629
4,0.38103956,0.01432712,"('disliked', 'liked')",0.9296017,0.39983454,1.2262069,1.1982368,-0.3910767,-0.50184137,-5.7891865,-6.171753,-0.728683,-1.0122392,0.2835562
58,-0.32527912,-0.32908726,"('undiscriminating', 'discriminating')",0.005585275,0.13375226,0.0010416973,-0.05523645,0.16274115,0.3076632,-0.1460934,-0.19508104,-0.0604009,-0.0275979,-0.032803
53,-0.32337648,-0.56906253,"('uncreative', 'creative')",-0.6757213,-0.683206,-0.89162195,-0.92250013,-0.8774548,-0.78038704,0.96869624,0.9602591,-0.3598956,-0.3989794,0.0390838
65,0.31604496,0.5116299,"('insecure', 'secure')",-0.4718094,-0.08767309,-1.5254647,-1.4758106,0.653718,0.7532633,-0.4071339,-0.20548598,-0.286929,-0.1008153,-0.1861137
88,-0.31598598,-0.69264024,"('low', 'eminent')",1.3518865,0.44567153,0.3725383,-0.22075838,0.65133923,-0.15915346,1.2245526,0.4067227,0.6568662,-0.0440316,0.7008978
62,-0.29836008,0.22734885,"('incompetent', 'brilliant')",-0.9767002,-0.4513335,-1.078777,-0.68516546,0.3035047,0.7040793,0.1828665,0.36065742,-0.3734932,0.0311173,-0.4046105
21,-0.2909767,0.13994113,"('immoral', 'moral')",-0.75427043,-0.19767793,-0.90331984,-0.6243368,0.21491385,0.48541653,-0.90946347,-0.80925727,-0.5286233,-0.2011829,-0.3274404
67,0.28776324,0.1725212,"('doubtful', 'determined')",0.28168544,0.24818143,1.1553992,1.1489416,1.2584732,1.1968383,-0.06163568,-0.20137814,0.5843371,0.5130208,0.0713163
13,0.2790165,0.3022611,"('impolite', 'polite')",-0.20922513,0.2548636,-0.2647309,0.05763463,1.0495431,1.1787857,-0.115618914,0.15453547,0.1477969,0.3896161,-0.2418192
66,-0.269171,-0.5040155,"('inactive', 'active')",0.55937564,0.2870766,-0.30333048,-0.48900563,-0.8953593,-1.1482211,0.6956103,0.68410283,-0.042575,-0.2340126,0.1914376
57,0.26028082,0.33534858,"('unimaginative', 'imaginative')",-1.1450839,-1.2252558,-1.0005203,-0.97625726,0.43690202,0.38717085,-2.291756,-2.488684,-0.7480354,-0.7935355,0.0455001
16,-0.25837317,-0.43996626,"('unpopular', 'popular')",0.61826557,0.139759,-0.658423,-0.6384167,-0.5226017,-0.5511058,0.7737026,0.71346885,-0.0094859,-0.1552522,0.1457663
33,-0.24703622,-0.46181116,"('wrong', 'right')",0.24633321,0.3399865,0.63428366,0.8701889,-0.7614831,-0.7047852,-0.64239836,-0.5199041,-0.1540601,-0.095265,-0.0587951
55,0.24564798,0.7474722,"('incompetent', 'clever')",-0.5746495,0.13214779,-2.7590811,-2.2660685,0.31561393,0.60881644,-0.14112899,-0.13893701,-0.5827196,-0.1833138,-0.3994058
43,0.22992706,0.583532,"('irresponsible', 'responsible')",-0.34719405,0.22553076,-0.37425503,0.04757641,0.2214241,0.5113075,0.6563674,0.7236463,0.0772539,0.4183186,-0.3410647
36,0.22755641,-0.41740695,"('hostile', 'amicable')",0.017819285,-0.6232413,0.44924504,0.16185066,-1.9689314,-2.3173406,0.3037638,-0.073007286,-0.1941094,-0.6538291,0.4597197
17,0.22050047,0.17980342,"('nasty', 'nice')",-0.1930223,-0.3281901,0.58393216,0.6854698,0.67230237,0.6926741,0.0038346034,-0.25691912,0.2575094,0.1945676,0.0629418
35,-0.19512472,-0.5298236,"('corrupt', 'incorrupt')",1.0203271,0.33581895,0.85903996,0.8078759,-1.623132,-1.702613,0.0018319036,-0.36995873,0.0125884,-0.2917401,0.3043285
60,0.19171023,0.8017669,"('inefficient', 'efficient')",-0.5567612,0.5753779,-0.7092157,-0.2914141,2.2733803,2.83764,0.08733267,0.35211024,0.2572893,0.8550962,-0.5978069
72,0.18451424,0.44191077,"('unambitious', 'ambitious')",-1.1150733,-0.95074606,-0.13424313,-0.26493967,1.371589,1.2042632,-0.8991327,-0.8109277,-0.1184692,-0.0760879,-0.0423813
28,-0.15467462,-0.101563565,"('disloyal', 'loyal')",0.1430138,0.023581006,-0.4570214,-0.6694407,-0.7708312,-0.7675712,0.83460236,0.62660795,-0.0809822,-0.1776773,0.0966951
41,-0.12631549,-0.09499276,"('unforgiving', 'forgiving')",-0.1300076,-0.122994445,-0.80708885,-0.7345065,0.12809235,0.34453112,0.02904249,-0.04746142,-0.1812554,-0.1310848,-0.0501706
18,0.09799386,-0.044651538,"('disagreeable', 'welcoming')",0.6178516,0.6595841,-0.045138597,-0.09236986,-0.88329726,-1.0034705,-0.41934368,-0.33136022,-0.1263868,-0.1624536,0.0360668
27,-0.09581025,-0.052522864,"('hardhearted', 'softhearted')",-1.0677391,-0.70946497,-0.552969,-0.13133293,-1.0165725,-0.6863764,0.9482624,1.2291098,-0.3569657,-0.0701175,-0.2868482
86,-0.08819143,0.14262906,"('uninfluential', 'influential')",-1.185367,-1.0470546,-1.0919122,-1.1258162,0.098906524,0.23428816,-0.044514272,-0.05542204,-0.4622156,-0.3702752,-0.0919404
50,-0.08707644,-0.40287006,"('clumsy', 'skillful')",1.5721756,1.3947841,1.4911305,1.3536102,0.14386743,-0.024384364,0.10344884,0.24712324,0.6447092,0.5136527,0.1310565
23,-0.08277406,0.013629746,"('insincere', 'sincere')",-0.90206045,-0.407526,0.16659042,0.4550445,1.2046447,1.4198244,5.8809056,5.9339066,1.2534613,1.4829759,-0.2295146
31,0.047363825,-0.2735828,"('evil', 'good')",-0.076372676,-0.41353622,-0.2935124,-0.49874902,-1.732786,-1.7588403,-0.96294385,-0.9666832,-0.6036502,-0.7822783,0.1786281
19,0.03527649,-0.19774845,"('inhospitable', 'hospitable')",0.31182545,0.17079882,0.69846684,0.6751127,-1.5426282,-1.522664,0.030562567,0.11977634,-0.0932994,-0.1509449,0.0576455
38,0.03013561,-0.15083255,"('untruthful', 'truthful')",0.48587894,0.6267076,0.94840455,1.056494,0.47739413,0.69998133,0.27983144,0.30512327,0.4443289,0.5074947,-0.0631658
64,-0.011359062,0.17746508,"('shy', 'confident')",0.3463388,0.30284193,0.21057169,0.27620023,0.55402654,0.5703764,-6.640099,-6.5133386,-1.1081042,-1.037291,-0.0708132
