,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
41,-0.58734936,-0.2022882,"('unforgiving', 'forgiving')",-1.890153,-1.6235573,-1.2760847,-1.0566299,-0.022429788,0.15403168,-0.026225958,-0.032266468,-0.7604486,-0.552142,-0.2083066
74,0.5843859,0.83745754,"('undedicated', 'dedicated')",-1.207229,-1.1426988,-0.58162916,-0.34213227,-0.547707,-0.2774476,-0.21915892,-0.1262739,-0.3942677,-0.210219,-0.1840487
10,0.58271843,0.9723448,"('unsympathetic', 'sympathetic')",-3.0264835,-2.8388543,-1.9145986,-1.6065084,-1.5887147,-1.4852638,-0.60573095,-0.47418907,-1.3105618,-1.0864942,-0.2240676
27,0.5736285,0.4505568,"('hardhearted', 'softhearted')",-0.41645437,-0.4401673,-0.2649695,-0.34197107,-0.72105414,-0.6452721,1.2858267,1.0469692,0.0913954,0.0140231,0.0773723
3,-0.5644306,-0.27421644,"('repellent', 'pleasant')",-1.3244259,-1.2338395,-0.8562679,-0.57897484,0.5808048,0.6482975,0.14785156,0.16629599,-0.4032936,-0.2544875,-0.1488061
67,0.5506076,0.5827747,"('doubtful', 'determined')",0.12391375,0.23530483,0.3061386,0.30918777,0.81703156,0.7878922,-0.68006706,-0.5222173,0.2235249,0.2785885,-0.0550636
62,-0.5463229,-0.033313133,"('incompetent', 'brilliant')",-1.4319454,-1.1643049,-0.7386341,-0.30913073,-1.3678787,-1.1221435,0.052454628,0.36317703,-0.8064653,-0.453143,-0.3533223
42,0.53528917,0.7279955,"('unreliable', 'reliable')",-1.2338915,-1.021653,-1.0687793,-0.8662496,-0.1850763,-0.09820031,-3.180737,-2.8689876,-1.026639,-0.825419,-0.20122
25,-0.52396756,-0.46683422,"('egoistic', 'altruistic')",0.69003123,0.7566383,1.1407893,1.1838152,0.84259427,0.8131324,1.3954724,1.302344,0.7089839,0.7178191,-0.0088352
70,0.49733335,0.7716195,"('lethargic', 'energetic')",-1.1824723,-0.89526016,-1.3414901,-0.87952125,-1.0447351,-0.73144263,0.44906136,0.7048224,-0.5244606,-0.2059564,-0.3185042
83,-0.48834977,-0.464008,"('powerless', 'powerful')",0.5744965,0.5411982,1.1168742,1.0731156,-0.66195947,-0.6233703,-1.178639,-1.1408834,-0.1275155,-0.1227896,-0.0047259
43,0.48559198,0.78120595,"('irresponsible', 'responsible')",-1.5119145,-1.3209472,-0.8172964,-0.50937057,-0.9960573,-0.78650165,0.41215318,0.5246495,-0.4855046,-0.2621928,-0.2233118
86,0.48035407,0.52224135,"('uninfluential', 'influential')",-0.6998121,-0.6235088,0.3130222,0.6084165,-0.72627026,-0.5592869,-0.22009194,-0.19523208,-0.1705596,-0.049474,-0.1210856
68,0.46416086,0.2995909,"('dependent', 'independent')",-1.2238855,-1.4146984,-1.4505013,-1.4773126,-1.732113,-1.8501836,-0.7195791,-0.8324282,-0.9323836,-1.0550064,0.1226228
88,0.46337822,0.40494418,"('low', 'eminent')",-0.76793945,-0.85032314,-0.5044761,-0.45391852,-0.42033392,-0.5001854,0.36934578,0.3013555,-0.1720051,-0.2196255,0.0476204
20,0.45964247,0.41038167,"('rough', 'thoughtful')",-0.50873977,-0.53885883,-0.4695834,-0.44497886,-0.042156648,0.007942587,0.92730093,0.93103796,0.0732927,0.0731049,0.0001878
56,0.40418375,0.7525425,"('impractical', 'practical')",0.08930088,0.23877683,0.12619087,0.43118954,0.12448916,0.036163628,-0.16286191,-0.07375877,0.1162606,0.2769828,-0.1607222
38,0.3956332,0.45666206,"('untruthful', 'truthful')",-0.3589989,-0.39431104,0.22854033,0.1773159,-1.0602517,-0.9965487,0.2817447,0.20301542,-0.1026665,-0.1107733,0.0081068
69,0.39539525,0.12695268,"('lazy', 'industrious')",1.6586968,1.568042,1.2368076,1.0903281,1.5535473,1.5396142,-0.4461578,-0.36103976,0.8796577,0.7927794,0.0868783
71,0.38960138,0.37639058,"('diffident', 'self-confident')",0.29877293,0.44476813,0.9335092,1.0262836,-0.6501575,-0.46639085,0.48130286,0.4628031,0.2906057,0.3687709,-0.0781652
82,-0.3393184,-0.20860898,"('poor', 'rich')",-1.6837015,-1.5750469,-1.5950121,-1.348503,-0.29424906,-0.36686197,6.4494824,6.2189283,0.5074403,0.5439815,-0.0365412
46,-0.33295923,-0.16542703,"('uncompetitive', 'competitive')",-1.6978226,-1.6260372,-1.5565472,-1.228459,-0.8286738,-0.7115396,-1.0356326,-0.94805354,-1.0903271,-0.9359033,-0.1544238
32,0.32686996,0.49955037,"('unkind', 'kind')",-1.4826217,-1.4360344,-0.65961516,-0.47842887,-0.19786589,-0.13971174,1.1791081,1.2027223,-0.1668249,-0.0703805,-0.0964444
34,-0.3264084,-0.5662361,"('mean', 'honorable')",-0.7793915,-0.8068231,-0.82898384,-0.77388394,-0.04684091,-0.066386715,6.245908,5.975077,0.8528566,0.7523495,0.1005071
85,-0.32043228,-0.59187806,"('insignificant', 'prestigious')",0.24967434,0.087066785,1.0824192,0.7749065,-0.3648435,-0.4984191,0.5799645,0.42493024,0.2453564,0.0393213,0.2060351
63,0.3021801,0.46957618,"('unperceptive', 'insightful')",-1.606523,-1.4138023,-0.9785792,-0.7550588,-1.0957526,-0.8741078,0.8130023,0.9698616,-0.5131345,-0.3207062,-0.1924283
21,0.30146578,0.47144428,"('immoral', 'moral')",-1.2896732,-1.2941656,-0.537971,-0.24701339,-0.40261543,-0.40051386,-0.9080706,-0.926937,-0.5673729,-0.4794372,-0.0879357
30,-0.2824018,-0.08234656,"('intolerant', 'tolerant')",-1.4450554,-1.2465546,-0.77807647,-0.53048056,0.6149313,0.6931559,0.95080996,1.0509261,-0.1879585,-0.0230599,-0.1648986
54,-0.28219828,-0.1758733,"('incapable', 'capable')",-1.3221468,-1.1680528,-0.2837782,-0.2545681,-1.3011794,-1.2239844,0.8411909,0.9676807,-0.4696224,-0.3709596,-0.0986628
18,0.24531871,0.35642922,"('disagreeable', 'welcoming')",-0.47179416,-0.18943802,-1.319126,-1.1953605,-0.73288184,-0.65013474,-0.5826949,-0.5098866,-0.5722357,-0.4376781,-0.1345576
23,-0.22911657,0.08147529,"('insincere', 'sincere')",-2.2598615,-2.1385734,-1.2068738,-1.0061309,-1.8084856,-1.593304,5.851997,5.7028065,0.0695319,0.2092546,-0.1397227
6,-0.22281942,-0.37639877,"('distant', 'open')",0.27392644,0.2076352,0.13047335,-0.012133226,-1.1533543,-1.1220005,0.5585854,0.54297,-0.0826377,-0.1519854,0.0693477
87,-0.20234291,-0.1370711,"('unsuccessful', 'successful')",-1.1114702,-1.1406854,-0.5704854,-0.5056489,0.28332967,0.28732038,0.6165574,0.6043972,-0.1968823,-0.1783376,-0.0185447
65,0.18776801,0.3227697,"('insecure', 'secure')",-1.6124457,-1.5156502,-0.71484995,-0.49688935,0.17153376,0.17414548,-0.44674397,-0.32425588,-0.4829476,-0.367976,-0.1149716
58,0.18747362,0.05033927,"('undiscriminating', 'discriminating')",-0.5516608,-0.60570824,0.29667774,0.24631058,0.12134628,0.19110231,-0.19172445,-0.33563504,-0.0275775,-0.0907182,0.0631407
61,-0.18731593,-0.10511886,"('illogical', 'logical')",-0.351036,-0.35739747,0.36322042,0.51306844,-1.1959394,-1.1499811,0.057429254,-0.03127437,-0.2627284,-0.2261407,-0.0365877
33,-0.18285166,-0.20753065,"('wrong', 'right')",1.1637766,1.099902,1.35352,1.3845652,0.08849637,0.119274594,-0.33620286,-0.39077106,0.4173477,0.401088,0.0162597
59,-0.17815262,-0.0868771,"('foolish', 'wise')",0.868423,0.763565,1.2231914,1.0437993,-0.18311304,-0.2380923,0.68285865,0.77031654,0.4826415,0.4505423,0.0320992
84,0.15884425,0.06043018,"('inferior', 'superior')",0.39987668,0.34128585,0.561769,0.5491918,0.9787989,0.87290716,0.43263638,0.56395674,0.506385,0.4775543,0.0288307
7,0.15277487,0.56458586,"('insensitive', 'sensitive')",-1.1540914,-0.7912543,-0.6472425,-0.20376319,-1.2468123,-0.9078824,0.29554304,0.4707276,-0.5199657,-0.1735173,-0.3464484
35,0.14539768,-0.24093159,"('corrupt', 'incorrupt')",1.1197573,0.8629186,0.119535916,-0.17868844,-0.1116804,-0.28505543,0.10899814,-0.13188255,0.2764017,0.0052721,0.2711296
50,0.1449708,0.31548804,"('clumsy', 'skillful')",-0.29792756,-0.27434307,-0.23786843,-0.25108498,-0.6494703,-0.5447577,0.39695567,0.4976074,-0.128668,-0.0514181,-0.0772499
2,0.1377489,0.39032486,"('unlikable', 'likable')",-0.16124287,-0.027574569,-0.16289984,-0.014677435,0.8785778,0.89313036,0.8344098,1.0164306,0.3053188,0.4515267,-0.1462079
9,-0.13657883,-0.01496809,"('unaffectionate', 'caring')",-1.0065001,-1.0260003,0.047389563,0.020410862,-1.4706333,-1.4672725,1.5167958,1.4597739,-0.2099054,-0.2056112,-0.0042942
52,-0.11835065,-0.27666533,"('irrational', 'rational')",0.20773742,-0.0040431544,0.4084829,0.010939039,-1.189418,-1.4031091,0.16880454,-0.09535095,-0.1045488,-0.3536459,0.2490971
57,0.11589826,0.42010462,"('unimaginative', 'imaginative')",-0.54932946,-0.40922964,-0.09668282,0.07698852,-0.9552087,-0.8261255,-3.0759072,-2.8593187,-0.9122459,-0.7195161,-0.1927298
15,-0.09147222,0.015393253,"('boring', 'funny')",0.4714014,0.4484083,-0.14799742,-0.19460705,0.22320329,0.16584578,0.5504881,0.42457625,0.2011246,0.1719233,0.0292013
55,-0.07543702,0.34083745,"('incompetent', 'clever')",-2.393553,-2.125054,-2.017187,-1.5662333,-0.36656132,-0.1233267,-0.37365335,-0.2034426,-1.0452785,-0.7354438,-0.3098347
14,0.067866415,0.2718497,"('antisocial', 'social')",-0.48061877,-0.21447045,-0.13287997,0.24146579,0.54327375,0.6366377,-0.8957335,-0.80876625,-0.1796184,0.0253433,-0.2049617
19,-0.067475915,-0.060297254,"('inhospitable', 'hospitable')",0.13983607,0.1312066,-0.2632368,-0.28094605,-0.8205533,-0.77930003,-0.27543643,-0.26985866,-0.2573733,-0.2518391,-0.0055342
17,-0.06372944,-0.055879336,"('nasty', 'nice')",-0.29394588,-0.33805293,-0.5796076,-0.60050684,0.20935175,0.2575127,-0.69463295,-0.6353698,-0.2845128,-0.2744592,-0.0100536
13,-0.05361554,0.16973153,"('impolite', 'polite')",-0.7886939,-0.4887646,-0.85331506,-0.45504722,0.1495374,0.3270363,0.010457717,0.0049549043,-0.3071259,-0.0884178,-0.2187081
44,-0.03554224,-0.2839417,"('prejudiced', 'unprejudiced')",0.25491074,0.035457052,-0.6315507,-0.82875997,-0.10446148,-0.22412193,-1.3879474,-1.291338,-0.3809182,-0.5185409,0.1376227
79,-0.035501115,-0.04004297,"('wavering', 'unwavering')",0.2995162,0.17827325,-0.044190638,-0.16586027,-1.5104079,-1.5448693,-0.12324463,-0.141451,-0.2827656,-0.3427901,0.0600245
75,-0.025662687,0.061622493,"('meek', 'impulsive')",0.6881947,0.6942046,0.23831603,0.24672645,-0.28131238,-0.08327125,-0.3307728,-0.11768905,0.0577526,0.1603186,-0.102566
60,-0.017806236,0.30943787,"('inefficient', 'efficient')",-0.8919359,-0.7531,-0.5792945,-0.13316551,-0.6036812,-0.44443685,0.072492376,0.26557925,-0.4040451,-0.1511371,-0.252908
37,0.0005118139,-0.0845998,"('fake', 'genuine')",-0.32102296,-0.37339917,-0.23592019,-0.25980318,-0.97687846,-0.9938258,0.12398622,0.025512256,-0.2818647,-0.3372231,0.0553584
