,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,male-female
22,0.34553298,0.56396204,"('untrustworthy', 'trustworthy')",-0.06317501,0.09245972,0.6709751,0.7865837,-0.2335542,-0.22179045,0.1799447,0.3053038,-0.1253591
43,-0.33530337,-0.085825056,"('irresponsible', 'responsible')",-0.6026636,-0.36235696,-0.30443853,-0.3188431,0.49603152,0.5463661,-0.1865935,-0.0551648,-0.1314287
5,0.3236102,0.08144186,"('distant', 'outgoing')",0.9641508,0.88604575,-0.20364615,-0.28235963,-1.0213486,-1.033143,0.0156915,-0.0870038,0.1026953
53,-0.31827128,-0.36454284,"('uncreative', 'creative')",0.17935655,0.15585738,-0.21282582,-0.37196848,0.31479192,0.30038294,-0.0092372,-0.0700677,0.0608305
71,0.29777774,0.2879123,"('diffident', 'self-confident')",1.1879348,1.2070252,0.92652893,0.76747495,0.3830227,0.36599,0.6988161,0.6571006,0.0417155
79,-0.28814343,-0.4699128,"('wavering', 'unwavering')",0.51552695,0.24968135,0.55925566,0.3706757,-0.73629117,-0.6280865,0.012587,-0.1194106,0.1319976
63,-0.28664005,-0.17010674,"('unperceptive', 'insightful')",-0.50774086,-0.32692215,0.40079752,0.3581391,-0.26220724,-0.26641208,-0.1639477,-0.1013255,-0.0626222
3,-0.26584494,-0.41329533,"('repellent', 'pleasant')",-1.0317794,-1.1504768,-0.71538335,-0.7713464,0.59572357,0.5282302,-0.354321,-0.4517221,0.0974011
26,-0.25479382,-0.27839446,"('hardhearted', 'benevolent')",0.94384986,0.9240653,1.1468352,1.1320256,1.3328717,1.2686998,0.7921907,0.7615991,0.0305916
75,0.25008693,0.15542138,"('meek', 'impulsive')",1.5592667,1.4428507,-0.10424837,-0.11444053,-0.8234064,-0.7336338,0.2204247,0.1875494,0.0328753
57,-0.23811686,-0.25954774,"('unimaginative', 'imaginative')",0.060774386,0.009656411,-0.8488174,-0.9130917,-3.434013,-3.3979597,-1.1150432,-1.1402357,0.0251925
0,-0.23666006,-0.09510405,"('unsociable', 'sociable')",-0.97637343,-0.8001362,-0.22442216,-0.2620111,0.023231236,0.090069905,-0.3535561,-0.2667954,-0.0867607
55,0.23176861,0.50808936,"('incompetent', 'clever')",-0.49317792,-0.33346516,-0.42579672,-0.31503344,0.5199921,0.6438017,-0.0418035,0.1258481,-0.1676516
23,-0.22175917,0.067002684,"('insincere', 'sincere')",-2.1421683,-1.7905898,-0.8007336,-0.7522088,5.9642596,6.0582232,0.6998997,0.8956068,-0.1957071
18,0.21521178,0.2692368,"('disagreeable', 'welcoming')",0.77518046,0.96117973,-0.7315817,-0.595305,-0.58001006,-0.62192947,-0.0802999,0.0032955,-0.0835954
7,-0.21344069,0.10570909,"('insensitive', 'sensitive')",-1.083096,-0.82637024,0.5252408,0.6327044,0.6007485,0.59699523,-0.0426369,0.1272596,-0.1698965
60,-0.18885967,0.2921081,"('inefficient', 'efficient')",-1.9716173,-1.5533973,-0.786848,-0.6440585,0.25695243,0.32639268,-0.6725931,-0.3947388,-0.2778543
74,0.18714958,0.41230327,"('undedicated', 'dedicated')",0.5091119,0.7122709,0.32179374,0.4018864,0.35888532,0.44032022,0.3442351,0.4916952,-0.1474601
12,0.17895666,0.08203295,"('unsupportive', 'supportive')",0.7792989,0.67440075,0.048764106,-0.15150031,-2.0871127,-2.1710398,-0.2700233,-0.3915266,0.1215033
65,0.17502043,0.60472745,"('insecure', 'secure')",-1.8727034,-1.6210966,-1.1628017,-0.93159115,0.61852646,0.6759618,-0.5604895,-0.3179996,-0.2424899
20,-0.16676977,-0.029345505,"('rough', 'thoughtful')",-0.011421776,0.08358618,-0.34326437,-0.31731027,0.46577278,0.5039694,-0.0139208,0.0602249,-0.0741457
33,0.15884313,0.15673658,"('wrong', 'right')",0.5898824,0.55822533,0.5455312,0.5269337,-0.3681692,-0.45134392,0.2315219,0.1976379,0.033884
83,0.1539396,0.37337148,"('powerless', 'powerful')",0.39718944,0.6828505,0.67329395,0.85730654,-0.68028605,-0.55286366,0.1360342,0.3401662,-0.204132
40,-0.15097329,-0.57816315,"('stingy', 'generous')",0.5991893,0.16398825,-0.78994817,-0.9849426,-2.3953192,-2.476366,-0.6842629,-0.9688709,0.284608
86,0.11228584,0.25805807,"('uninfluential', 'influential')",0.40119353,0.47426465,1.1895062,1.1663322,-0.053754106,0.005616475,0.4123079,0.4760678,-0.0637599
6,0.108063504,-0.23103926,"('distant', 'open')",0.8591227,0.6968258,-0.14757182,-0.34254998,-0.4650492,-0.5732795,0.0886413,-0.1125107,0.201152
62,0.1049405,0.3928263,"('incompetent', 'brilliant')",-0.53674906,-0.33321428,-0.02774854,0.13077247,-0.12109437,0.0342432,-0.1451629,0.0561569,-0.2013198
58,-0.10244312,0.12566382,"('undiscriminating', 'discriminating')",0.43298104,0.56241834,0.7729545,0.7279455,0.14311849,0.2220031,0.3116527,0.4095077,-0.097855
72,0.08447249,0.065539256,"('unambitious', 'ambitious')",0.13692398,0.22011392,0.54021776,0.5534086,0.05318786,0.13211347,0.2037005,0.2427938,-0.0390933
15,0.060911715,0.18782645,"('boring', 'funny')",0.8104691,0.72261107,0.9691471,0.9654527,-0.19085012,-0.03926944,0.4124194,0.4591552,-0.0467358
46,-0.05251418,0.15331388,"('uncompetitive', 'competitive')",-1.4518777,-1.225416,-0.9247922,-0.806231,-0.9601075,-0.88049364,-0.8473229,-0.6897067,-0.1576162
87,0.051721778,0.3391866,"('unsuccessful', 'successful')",0.09968141,0.2551828,0.53244495,0.7026651,0.09715141,0.1692806,0.1952499,0.3665788,-0.1713289
73,0.04555522,0.16594908,"('helpless', 'self-reliant')",1.0679853,1.1671087,0.4703034,0.61921704,-3.2707732,-3.1566575,-0.4217323,-0.3010957,-0.1206366
84,-0.03897568,-0.055506602,"('inferior', 'superior')",-0.25979337,-0.21127218,-0.4967171,-0.4930733,0.6616562,0.5748905,-0.0334575,-0.0462404,0.0127829
54,0.0063827373,0.07603158,"('incapable', 'capable')",0.3469611,0.42440462,0.54675406,0.4915075,0.66371924,0.7684,0.3909543,0.4400859,-0.0491316
52,-0.0034789443,-0.41983745,"('irrational', 'rational')",1.0138339,0.7622038,-0.6448561,-0.8079089,-0.21762499,-0.2379715,0.0369685,-0.1758785,0.212847
