,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
29,-0.4907416,-0.37870982,"('unfair', 'fair')",-1.562337,-1.5302474,-1.6181093,-1.4321907,0.13801764,0.22531173,-0.3845767,-0.37539566,-0.95195395,-0.90924454,-0.8116168,-0.7334127,-0.0782041
8,0.47890663,0.59476423,"('unaffectionate', 'affectionate')",0.6420641,0.61593455,-1.6886625,-1.4285581,-0.7899649,-0.6191816,0.90910906,0.90083003,0.32483178,0.5355726,-0.0206193,0.0998936,-0.1205129
24,-0.46775475,-0.28511482,"('dishonest', 'honest')",-1.1265268,-1.2102427,0.70461005,0.6705939,-2.1240036,-1.8737391,-0.7718632,-0.73399305,-0.9823178,-0.926442,-0.7946427,-0.7264896,-0.0681531
52,0.46561822,0.5572179,"('irrational', 'rational')",-0.86397386,-0.9291564,-2.5238943,-2.445907,0.55748165,0.32907647,0.7976037,0.7262867,-0.46680614,-0.46422967,-0.3389951,-0.3711187,0.0321236
6,0.4633929,0.47888908,"('distant', 'open')",0.417348,0.36121696,-1.9702786,-1.5979056,1.2410902,1.46302,0.73746884,0.9326814,0.05074641,0.22051805,0.156628,0.3097366,-0.1531086
38,0.4502964,0.4675371,"('untruthful', 'truthful')",0.42900002,0.34400508,-0.21785279,-0.15027514,-0.49601713,-0.3728333,-0.58049124,-0.503548,0.035251666,0.1453502,-0.0633022,-0.0116273,-0.0516749
77,-0.4304591,-0.60245204,"('unmotivated', 'motivated')",-0.02574651,-0.027772017,0.53941643,0.3128916,-1.735071,-1.9353447,-0.11332921,-0.09183039,-0.15757076,-0.21225709,-0.32046,-0.4261275,0.1056675
72,-0.4283205,-0.2737684,"('unambitious', 'ambitious')",-0.02496542,0.020988096,0.63538027,0.5696863,-2.0496264,-1.951478,-0.5704663,-0.52679527,-1.3548933,-1.3140379,-0.6321486,-0.5792342,-0.0529144
55,-0.39644757,-0.552844,"('incompetent', 'clever')",-1.059084,-1.024267,1.6635537,1.5438335,-2.350885,-2.1675248,-1.0605859,-1.0686002,-1.0728815,-1.2262363,-0.7127217,-0.7492731,0.0365514
56,-0.38105822,-0.1882478,"('impractical', 'practical')",-0.7696965,-0.6097477,0.977388,1.0826707,-1.8643372,-1.4876126,-0.9489806,-0.8750522,-0.8260465,-0.8459527,-0.6354552,-0.4873237,-0.1481315
20,0.38092363,0.25531736,"('rough', 'thoughtful')",0.6487713,0.6354551,0.13583781,0.17680876,-1.2085407,-1.0397488,0.33661315,0.3428906,-0.91529715,-0.88582855,-0.1036153,-0.0858509,-0.0177644
61,0.3585954,0.51762015,"('illogical', 'logical')",0.36054304,0.4405705,0.6263135,0.6747655,-0.64058876,-0.37277973,0.4788538,0.5099577,-0.5017636,-0.3747902,0.1136589,0.2325573,-0.1188984
27,-0.342391,-0.42058477,"('hardhearted', 'softhearted')",-1.2473257,-1.4713289,-0.7420269,-0.7600263,-0.8394859,-0.6159309,-0.9030519,-0.9305296,-0.36160746,-0.4329996,-0.7393149,-0.7719,0.0325851
42,0.33868048,0.16277777,"('unreliable', 'reliable')",-0.50647175,-0.5653148,0.20548823,0.14334546,0.08788792,0.34904844,0.31127214,0.36431676,-2.0307357,-2.0938325,-0.2656465,-0.2732765,0.00763
4,-0.3155575,-0.4367035,"('disliked', 'liked')",0.5389609,0.40348774,-1.4643136,-1.3547192,1.554358,1.7166268,0.8100528,0.78352165,-3.4782908,-3.626972,-0.392465,-0.4191264,0.0266614
7,-0.31433514,-0.34306628,"('insensitive', 'sensitive')",-0.7721697,-0.8319705,1.0598533,0.98223203,-1.8587809,-1.8393672,-0.8622585,-0.86663336,-0.7120195,-0.72095025,-0.5766184,-0.6032926,0.0266742
80,-0.28091896,-0.4841658,"('dominated', 'dominating')",-0.3391254,-0.32648408,1.7535986,1.5127213,-0.06764294,0.07678199,-0.04679677,-0.109990954,-0.21273988,-0.36308366,0.1343958,0.0509631,0.0834327
51,0.2681561,0.042000994,"('uneducated', 'educated')",0.31910565,0.23122433,1.656122,1.441703,-0.98124725,-1.0977842,0.009459892,-0.045424327,-0.40244693,-0.4300013,0.1448583,0.0236197,0.1212386
73,0.2603107,0.40966016,"('helpless', 'self-reliant')",-0.7932377,-0.7743725,0.5554694,0.7732593,1.7748942,1.9090276,-0.39167595,-0.32220834,-2.0366614,-2.0996633,-0.1051501,-0.0173829,-0.0877672
68,-0.25789955,-0.35008305,"('dependent', 'independent')",-0.8346341,-0.83581215,0.43313575,0.36017823,-0.21184084,-0.28031415,-0.8979899,-0.8709405,-1.1122978,-1.0783924,-0.4802544,-0.5092274,0.028973
88,0.23561203,0.33303893,"('low', 'eminent')",0.4009941,0.3923695,0.6458815,0.6662001,-1.4448025,-1.3745272,0.23913562,0.26534384,-1.0972034,-0.992389,-0.1700638,-0.1183273,-0.0517365
75,0.23007122,0.27432573,"('meek', 'impulsive')",0.5229317,0.6249342,-0.3691794,-0.19561742,1.5037199,1.4552193,-0.13082816,-0.006770417,0.65487117,0.8445068,0.4019311,0.499433,-0.0975019
32,0.22281803,0.17800693,"('unkind', 'kind')",-0.09495585,-0.21660902,0.57266235,0.5704861,-2.4971414,-2.3263004,-0.63752264,-0.6676414,-0.22752264,-0.104563475,-0.4436104,-0.4277702,-0.0158402
17,-0.21842197,-0.22228578,"('nasty', 'nice')",-0.26279598,-0.19485638,-0.86240953,-0.8521659,0.6383614,0.5434015,0.104241855,0.11915744,-0.36896765,-0.34529278,-0.1616653,-0.1586737,-0.0029916
13,-0.18918057,-0.113428265,"('impolite', 'polite')",-0.36157042,-0.18468216,2.356439,2.1949682,-1.2164752,-1.026472,-0.7406038,-0.63257957,-0.2453812,-0.24596557,-0.0661287,-0.0013599,-0.0647688
53,0.17439105,0.15305242,"('uncreative', 'creative')",0.47525406,0.41855207,-0.4020297,-0.25609827,-1.5604846,-1.2643594,1.1279122,1.2306967,1.2197889,1.4088013,0.172472,0.2817741,-0.1093021
74,0.14829445,-0.05099499,"('undedicated', 'dedicated')",0.17044427,0.0070427135,0.88773733,0.9082555,-0.869941,-0.6354144,0.23832259,0.18460111,0.078311086,0.03386317,0.1088614,0.0745588,0.0343026
39,0.13866973,0.103040084,"('exploitative', 'cooperative')",-0.1777863,-0.25570562,1.3541408,1.1121615,-0.5393838,-0.5373511,0.007085763,-0.04381997,-0.12858255,-0.1885373,0.1090239,0.0316313,0.0773926
62,0.13247561,0.2513667,"('incompetent', 'brilliant')",0.04577986,0.17253888,1.425118,1.40903,-1.8844521,-1.5177133,-1.0488442,-0.96035707,-0.8829596,-0.8499355,-0.3688138,-0.2491784,-0.1196354
41,0.11173582,-0.03424597,"('unforgiving', 'forgiving')",-0.36001402,-0.40545514,-0.34729797,-0.22608635,-1.6526077,-1.4029661,-0.25023732,-0.33200142,-0.4532071,-0.49470413,-0.491938,-0.4825765,-0.0093615
59,-0.10293634,0.048300073,"('foolish', 'wise')",-0.30740723,-0.2422811,-1.1046089,-0.898209,1.4272859,1.2838802,1.1823622,1.1631751,-0.5051108,-0.38382483,0.0982641,0.1618401,-0.063576
15,0.09930716,0.1564428,"('boring', 'funny')",-0.99799913,-0.9332666,-1.1359323,-0.9999445,0.6473587,0.7505638,0.11952708,0.1313472,-0.32839593,-0.3765877,-0.2660224,-0.2119075,-0.0541149
25,-0.09830697,-0.29405168,"('egoistic', 'altruistic')",0.5297737,0.28859764,-1.5897454,-1.7087044,-0.44402772,-0.7813655,0.79671955,0.688495,1.0474288,0.9591276,0.040307,-0.1413169,0.1816239
64,-0.07728177,0.00934325,"('shy', 'confident')",-0.7507324,-0.62216496,0.74380726,0.7750572,0.2716853,0.41989633,-0.059494443,-0.018901348,-3.7877157,-3.8905535,-0.6099553,-0.5545538,-0.0554015
67,0.07612872,0.19536941,"('doubtful', 'determined')",0.11175463,0.20906919,0.87177676,0.7122225,0.3260701,0.13163687,0.1587073,0.120960295,-0.5052649,-0.62208277,0.1731954,0.1245292,0.0486662
11,-0.07542916,0.03197986,"('unhelpful', 'helpful')",0.26481777,0.22700328,0.84152013,0.73373985,-1.8361013,-1.568194,-1.2037305,-1.1256951,1.159724,1.1987132,-0.1415332,-0.0837422,-0.057791
40,-0.034215428,-0.24541217,"('stingy', 'generous')",0.3200081,0.16733903,-0.37151417,-0.3780898,-1.0583471,-0.9197374,-0.22505058,-0.17857578,-1.7359238,-1.769369,-0.5175072,-0.5539742,0.036467
47,-0.03372089,0.002533514,"('stupid', 'smart')",-0.27334332,-0.22266419,0.41128978,0.4229629,-1.3783295,-1.1616126,0.059596032,0.12805092,2.1078024,2.2404408,0.1488824,0.2349519,-0.0860695
35,0.032678284,-0.0018562842,"('corrupt', 'incorrupt')",0.6933154,0.70938903,-1.3142737,-1.0360645,2.7848191,2.6272364,0.4038278,0.4537403,-0.16900335,-0.06076859,0.4052273,0.4486127,-0.0433854
18,-0.004457377,-0.14020608,"('disagreeable', 'welcoming')",-0.029465586,-0.1978488,-0.10981608,-0.12312443,-1.1698644,-1.1946938,0.33096296,0.25581944,-1.6412607,-1.6483607,-0.4373169,-0.508069,0.0707521
