,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,male-female
32,-0.605641,-0.45381063,"('unkind', 'kind')",1.2750022,1.4433242,0.025715508,0.072033554,0.588706,0.7058721,0.3209457,0.4418548,-0.1209091
39,0.59453714,0.7091418,"('exploitative', 'cooperative')",0.21747983,0.29568347,1.1837698,1.1702735,0.14576228,0.28632733,0.5353873,0.6153566,-0.0799693
68,-0.5708347,-0.50655055,"('dependent', 'independent')",-0.95979923,-0.90126044,0.24078755,0.20945401,-0.42044193,-0.3702418,-0.4275721,-0.3921497,-0.0354224
28,-0.54940325,-0.4595169,"('disloyal', 'loyal')",-0.23585348,-0.16127579,-0.40571553,-0.32186088,0.6928079,0.7119333,-0.1245411,-0.0576801,-0.066861
74,-0.54177016,-0.44999135,"('undedicated', 'dedicated')",0.42209715,0.38237178,0.38768914,0.3543594,-0.09484096,-0.08247485,0.0432938,0.0510662,-0.0077724
4,-0.5364388,-0.54105186,"('disliked', 'liked')",0.33570954,0.2722664,-0.51449543,-0.4557526,-6.1234584,-5.9188476,-1.7096708,-1.6608465,-0.0488243
16,-0.5332258,-0.40707305,"('unpopular', 'popular')",-0.14363149,-0.118275896,0.19317943,0.292987,0.89414763,0.90048033,0.1026175,0.1670296,-0.0644121
65,-0.5314489,-0.42155138,"('insecure', 'secure')",-1.0153,-0.95808536,0.39180025,0.2314271,-0.8037616,-0.73302424,-0.4896775,-0.4703085,-0.019369
60,-0.5276452,-0.44415852,"('inefficient', 'efficient')",-0.14277968,0.12139797,1.2241353,1.1556729,-0.5488845,-0.12808488,0.0012065,0.1762069,-0.1750004
47,-0.5256573,-0.4431421,"('stupid', 'smart')",0.5605123,0.6070693,0.59655386,0.5731916,5.5296526,5.587888,1.5402653,1.5812516,-0.0409863
80,0.52527434,0.6504291,"('dominated', 'dominating')",-0.023949426,0.04877589,1.183434,1.2779956,-1.3374934,-1.2937675,0.0868164,0.1708583,-0.0840419
77,-0.49907896,-0.54946923,"('unmotivated', 'motivated')",0.2539531,0.23940802,0.55487114,0.5166061,-1.2636348,-1.2267957,-0.2384724,-0.2550627,0.0165903
3,-0.4884552,-0.6220968,"('repellent', 'pleasant')",-1.4254433,-1.4279014,0.4284785,0.3372485,-0.07491182,-0.18774195,-0.390083,-0.4751229,0.0850399
83,-0.44241282,-0.3963585,"('powerless', 'powerful')",0.20020708,0.23538755,-0.50939006,-0.3958716,-1.3460073,-1.2593774,-0.5244008,-0.454055,-0.0703458
88,-0.4059337,-0.32015488,"('low', 'eminent')",-0.50060093,-0.45098487,-0.18417387,-0.16181104,0.16134372,0.14528465,-0.2323412,-0.1969165,-0.0354247
33,0.401177,0.28090185,"('wrong', 'right')",1.1263661,0.94690365,0.18841141,0.12168294,0.04164145,-0.023613263,0.439399,0.3314688,0.1079302
35,0.37499326,0.39996085,"('corrupt', 'incorrupt')",-0.47561666,-0.48787814,-0.5793924,-0.3791104,0.3395008,0.27200758,-0.0851287,-0.048755,-0.0363737
46,-0.34314433,-0.36340886,"('uncompetitive', 'competitive')",-0.21345429,-0.18915434,1.2570932,1.1522412,-1.1139688,-1.0669423,-0.1033686,-0.1168161,0.0134475
7,-0.33612615,-0.37902498,"('insensitive', 'sensitive')",-0.69466275,-0.5797991,-0.33044955,-0.38369703,0.4573423,0.5045369,-0.2259741,-0.2094961,-0.016478
15,-0.32762906,-0.49487507,"('boring', 'funny')",0.61546713,0.5274644,-0.6405236,-0.7186346,0.657644,0.55675644,0.0762396,-0.0323222,0.1085618
78,-0.32323283,-0.33756295,"('nonresilient', 'resilient')",1.481392,1.5091437,2.4747577,2.429626,0.68132424,0.5837657,1.0785604,1.0462431,0.0323173
41,-0.29980367,-0.123291664,"('unforgiving', 'forgiving')",0.797404,0.82396007,-0.5508627,-0.43269813,-0.0070888307,0.076052524,-0.0150878,0.0860057,-0.1010935
18,-0.28360552,-0.16741374,"('disagreeable', 'welcoming')",0.47120833,0.4685008,0.024458453,0.1488414,-0.23981975,-0.046981946,-0.0069396,0.1007366,-0.1076762
81,-0.2768662,-0.09033659,"('submissive', 'aggressive')",0.26320142,0.44262755,-0.03315039,0.08152576,-1.0128409,-0.65303403,-0.264914,-0.0548043,-0.2101097
20,0.26455608,0.26624647,"('rough', 'thoughtful')",-0.33775812,-0.38191292,0.50148016,0.43662933,1.1454573,0.93721247,0.3934338,0.3145438,0.07889
62,-0.24184754,0.09364933,"('incompetent', 'brilliant')",0.22875163,0.53301555,0.9807167,1.0822623,-0.20258798,0.23010696,0.1912582,0.4847585,-0.2935003
14,-0.23101914,-0.10500256,"('antisocial', 'social')",0.060122564,0.21862914,0.43226326,0.42995775,-0.9609187,-0.6814846,-0.174888,-0.0344751,-0.1404129
30,-0.22532295,-0.11863381,"('intolerant', 'tolerant')",-0.24429008,-0.16318284,0.7503145,0.7281316,0.8656644,1.1847163,0.2865915,0.4077578,-0.1211663
52,-0.22375602,-0.23123349,"('irrational', 'rational')",0.2749144,0.07378132,-0.7511321,-0.7243256,0.21583997,-0.059832796,-0.1210334,-0.2354026,0.1143692
26,-0.19712017,-0.2861161,"('hardhearted', 'benevolent')",1.0109721,0.850078,0.019369137,-0.0364614,1.5620745,1.407663,0.5988239,0.4837909,0.115033
75,0.19458133,0.38354856,"('meek', 'impulsive')",0.1551103,0.1850979,-1.0680847,-0.84499025,-0.34281984,-0.19363794,-0.2653032,-0.1174954,-0.1478078
48,-0.19039503,-0.25802705,"('unintelligent', 'intelligent')",0.75590795,0.7721579,0.27523357,0.18265848,0.58660907,0.5220095,0.3568389,0.3046997,0.0521392
85,-0.18642932,-0.14211668,"('insignificant', 'prestigious')",1.0037181,0.8182274,0.4478115,0.46274757,1.2066597,1.0794859,0.61794,0.5545861,0.0633539
59,0.1802497,0.3295224,"('foolish', 'wise')",0.92881846,0.87201387,-0.2778838,-0.19227809,0.58658314,0.60891247,0.3544419,0.4045427,-0.0501008
55,-0.17921299,-0.13407847,"('incompetent', 'clever')",-0.6542426,-0.55658424,0.3618148,0.2579919,-0.16687544,-0.1278993,-0.159629,-0.1401425,-0.0194865
42,-0.17772356,0.019928424,"('unreliable', 'reliable')",0.8019997,0.8007772,-0.670202,-0.46316916,-2.9930723,-2.9126048,-0.7597495,-0.6387671,-0.1209824
64,-0.17347454,0.025518779,"('shy', 'confident')",0.14208072,0.22903714,0.33719108,0.3740933,-6.7268596,-6.5518427,-1.6052656,-1.4807984,-0.1244672
2,0.16654174,0.5372346,"('unlikable', 'likable')",0.65214175,0.8614339,0.73959285,0.9980112,0.63651943,0.9633972,0.548699,0.8400192,-0.2913202
50,-0.14194188,0.057884414,"('clumsy', 'skillful')",0.49768227,0.49221516,0.5635812,0.70962656,0.5050388,0.3816852,0.3560901,0.4103528,-0.0542627
21,-0.12467134,0.05904015,"('immoral', 'moral')",0.48036993,0.5580226,0.7370465,0.59918284,-0.8930433,-0.7543625,0.0499254,0.1154708,-0.0655454
66,-0.12149462,-0.2991151,"('inactive', 'active')",-0.27328703,-0.33318225,-0.63795286,-0.48457316,1.4945618,1.420734,0.1154568,0.0759659,0.0394909
71,-0.09866082,-0.1713955,"('diffident', 'self-confident')",1.9127438,1.9316539,0.87361413,0.86968046,0.8806971,0.7689852,0.8920985,0.849731,0.0423675
40,0.089386165,0.005635172,"('stingy', 'generous')",1.0595924,0.8633383,0.5619316,0.56071645,-1.2634307,-1.3854883,0.1118698,0.0110504,0.1008194
29,-0.08921839,-0.2730813,"('unfair', 'fair')",-0.06342778,-0.25707617,-0.56955785,-0.765905,-0.6174188,-0.84858775,-0.3349057,-0.5361626,0.2012569
17,0.07999867,0.04717346,"('nasty', 'nice')",-0.9941403,-0.8751324,-0.39347818,-0.30514118,-0.40243912,-0.28610206,-0.4275147,-0.3548006,-0.0727141
76,0.06404365,0.15928051,"('anxious', 'daring')",-0.7051164,-0.55512536,-0.00852208,0.12612534,0.10606955,0.28554207,-0.1358813,0.0039556,-0.1398369
87,0.054328065,0.16329604,"('unsuccessful', 'successful')",0.30397218,0.40542457,1.2524348,1.3479517,0.9992015,1.0523472,0.6524841,0.7422549,-0.0897708
12,-0.054215334,-0.07611073,"('unsupportive', 'supportive')",2.0387583,2.0300343,0.2352387,0.2564496,-1.7324883,-1.6679004,0.1218233,0.1356182,-0.0137949
49,0.0485247,0.12785068,"('unable', 'able')",-0.3983455,-0.2216015,0.6514261,0.7040913,0.08050394,0.25676388,0.0955273,0.2167761,-0.1212488
13,0.028272225,0.08135669,"('impolite', 'polite')",0.1419308,0.33419573,0.5009403,0.4550404,-0.17613578,0.21414566,0.1237519,0.2711846,-0.1474327
