,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
14,-0.60034347,-0.7058,"('antisocial', 'social')",0.5505599,0.43590236,-2.2637465,-2.1755981,-0.80618846,-0.8248417,-0.7799296,-0.8175844,0.0376548
51,-0.59932125,-0.70725983,"('uneducated', 'educated')",1.0550452,0.92814887,-1.0122516,-0.99634415,0.415007,0.34422225,-0.0353802,-0.1078082,0.072428
36,0.59477055,0.43585402,"('hostile', 'amicable')",-0.73142344,-0.86875826,1.4723077,1.2882828,0.2248568,-0.29995996,0.3901279,0.1388546,0.2512733
31,0.5826363,0.59943336,"('evil', 'good')",-0.3515916,-0.24859957,1.514878,1.5395668,-1.0582895,-1.326803,0.1719083,0.1408994,0.0310089
67,-0.5310019,-0.7225279,"('doubtful', 'determined')",0.744105,0.46605054,0.1764734,0.03446994,-0.35493016,-0.46294227,0.0086616,-0.1712374,0.179899
82,-0.51693696,-0.387693,"('poor', 'rich')",0.26230967,0.3853854,-0.98450154,-0.83390576,6.1836424,6.1212096,1.2361283,1.321249,-0.0851207
49,-0.4810664,-0.41892153,"('unable', 'able')",-0.5886367,-0.31764537,-1.3023036,-1.2099584,-0.0057575256,-0.0062344745,-0.5944411,-0.48819,-0.1062511
18,-0.46987575,-0.4349119,"('disagreeable', 'welcoming')",-0.16032046,0.09931375,-0.37783808,-0.23490205,-0.44620538,-0.26422995,-0.3635599,-0.2086826,-0.1548773
88,-0.4650523,-0.7125843,"('low', 'eminent')",-1.8281488,-1.9199289,-0.9465062,-1.0969498,0.11558125,-0.06838279,-0.7810315,-0.9494615,0.16843
37,-0.46146762,-0.6286946,"('fake', 'genuine')",-0.06533002,-0.0430208,-0.51137483,-0.48565874,0.48588526,0.6354929,-0.1380718,-0.1304703,-0.0076015
40,0.4332101,0.4559639,"('stingy', 'generous')",0.8283753,1.1287998,0.2659662,0.38429856,-1.3911612,-1.3037332,0.0340976,0.1663323,-0.1322347
87,-0.3557872,-0.6533364,"('unsuccessful', 'successful')",0.79196906,0.21929404,-0.5974165,-0.9742852,0.6348124,0.4427647,0.1183944,-0.2413907,0.3597851
74,0.35530198,0.2820302,"('undedicated', 'dedicated')",0.5531728,0.61041933,-0.6019041,-0.515889,-0.023748066,-0.13765998,0.0707057,0.0597251,0.0109806
34,0.3346519,0.37177804,"('mean', 'honorable')",-0.6350633,-0.50818163,-0.44773173,-0.41877112,6.0184655,6.0207214,1.3175806,1.3663867,-0.0488061
41,-0.3266039,-0.34000346,"('unforgiving', 'forgiving')",0.39929247,0.32728827,-0.83517236,-0.6765628,-0.17797463,-0.38168094,-0.2351146,-0.2677397,0.0326251
73,0.32390833,0.34136647,"('helpless', 'self-reliant')",1.1879783,1.2612853,1.533416,1.6718676,-2.966711,-2.8110216,0.0196479,0.1158745,-0.0962266
79,0.32077768,0.075573616,"('wavering', 'unwavering')",0.35250837,0.19809552,1.4691384,1.3139014,0.26049468,0.1891196,0.6007298,0.4441725,0.1565573
66,-0.29582798,-0.4352704,"('inactive', 'active')",0.091381386,-0.2453292,0.48946974,0.18227267,0.74458617,0.47636217,0.2574023,-0.0054912,0.2628935
35,0.29344568,0.062301748,"('corrupt', 'incorrupt')",0.26914173,0.21273951,3.3342545,3.1275015,0.03285056,-0.19337867,0.9824231,0.802291,0.1801321
56,0.27574855,0.32247812,"('impractical', 'practical')",0.52101517,0.70358664,-1.6252509,-1.4152856,-0.43979156,-0.31370744,-0.3170697,-0.1757321,-0.1413376
23,-0.25942278,-0.35033143,"('insincere', 'sincere')",-1.2118465,-1.2435316,-2.0439646,-2.0976646,5.8358793,5.8683434,0.5801613,0.5442039,0.0359574
32,0.17121798,0.268647,"('unkind', 'kind')",-0.41311616,-0.47543404,-1.2220342,-1.3573161,1.0992228,1.0524734,-0.0911774,-0.1279074,0.03673
15,-0.16463092,-0.31541365,"('boring', 'funny')",-0.127316,-0.07210051,-0.38227898,-0.4273199,0.48812753,0.3483438,-0.0465246,-0.1166226,0.070098
28,-0.15099692,-0.33261585,"('disloyal', 'loyal')",-1.1673037,-1.0289981,-1.5655016,-1.4837465,0.7994145,0.64972764,-0.5210969,-0.5489082,0.0278113
12,0.12833852,0.2543424,"('unsupportive', 'supportive')",-0.45467192,0.042566665,-1.3513371,-1.1421903,-1.7213427,-1.4517275,-0.8497533,-0.5742522,-0.2755011
52,-0.11751623,-0.5019524,"('irrational', 'rational')",0.7022379,0.5110291,1.0361588,0.8934603,0.34057012,-0.008114986,0.4903626,0.2236055,0.2667571
83,0.08452921,-0.08750189,"('powerless', 'powerful')",0.3777145,0.31136414,-0.9969267,-1.0543628,-0.90121204,-1.0288225,-0.3589737,-0.4648308,0.1058571
2,0.080225155,0.14015168,"('unlikable', 'likable')",1.634666,1.5446452,0.96988523,0.9093013,0.7327496,0.5956455,0.8543814,0.7974359,0.0569455
19,-0.030429438,-0.178714,"('inhospitable', 'hospitable')",-0.3865942,-0.39804226,0.029313833,0.112168334,0.26567066,0.20464005,-0.0305098,-0.064987,0.0344772
61,0.021159325,0.06671396,"('illogical', 'logical')",0.22696097,0.38054487,-0.7182015,-0.51635504,0.3137656,0.1878716,-0.0390789,0.0296938,-0.0687727
38,0.01299941,0.07696208,"('untruthful', 'truthful')",-0.8010721,-0.6030644,-0.33581743,-0.33029515,0.11330032,0.30072734,-0.2526475,-0.1389175,-0.11373
47,0.011331325,0.1441819,"('stupid', 'smart')",-0.46328586,-0.3556554,-0.16684578,-0.14623481,5.1996393,5.077512,1.1452098,1.1799508,-0.034741
39,0.006845955,0.05085611,"('exploitative', 'cooperative')",0.44836193,0.48535407,-0.5690589,-0.45697686,0.29083362,0.3136055,0.0442457,0.0982097,-0.053964
16,-0.0030137803,-0.10369475,"('unpopular', 'popular')",0.37359107,0.10326733,0.96723866,0.77783585,0.47377676,0.14822195,0.4528982,0.2314076,0.2214906
