,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
48,0.77297896,1.0215604,"('unintelligent', 'intelligent')",-0.6681001,-0.03166172,-0.50586265,-0.18392715,-1.0063987,-0.77723193,0.44004267,0.6082463,-0.193468,0.1273972,-0.3208652
86,0.76885843,0.4924169,"('uninfluential', 'influential')",-0.4514842,-0.5112488,0.65470916,0.5021357,-0.07669707,-0.41594929,0.34886056,0.14696828,0.2488494,0.0428645,0.2059849
27,0.74483335,0.54775333,"('hardhearted', 'softhearted')",-0.11678384,-0.3359036,-0.03728485,-0.22188199,0.026265373,-0.54251814,1.6535327,1.2358656,0.4541125,0.136663,0.3174495
74,0.74280936,0.8706959,"('undedicated', 'dedicated')",-1.0052875,-1.0296968,-0.2126554,-0.3302125,-0.15379289,-0.21070789,0.52349246,0.40643695,-0.0210868,-0.0586969,0.0376101
64,0.7042256,0.5119663,"('shy', 'confident')",-0.074824296,-0.12568969,0.12379653,0.07859891,0.6758563,0.41244966,-6.501586,-6.3554106,-1.0145063,-1.0956171,0.0811108
39,0.69362086,1.2478102,"('exploitative', 'cooperative')",-0.63115007,-0.14404245,-0.48006698,-0.033871315,0.79802155,1.3320466,0.018233266,0.28514466,0.0797317,0.5374176,-0.4576859
1,-0.6919262,-0.5604717,"('unfriendly', 'friendly')",-0.7092398,-0.48632032,0.40484378,0.3412375,-0.47381428,-0.21397766,1.8022035,1.9380758,0.0664134,0.2037087,-0.1372953
22,-0.6792547,-0.71993434,"('untrustworthy', 'trustworthy')",-1.9355313,-1.9289119,-1.570994,-1.5901628,-0.35212564,-0.3687975,-1.5063914,-1.3324379,-1.2088594,-1.1880488,-0.0208106
88,0.6710784,1.0258373,"('low', 'eminent')",-0.6129681,-0.30866745,-0.47226453,-0.21535689,-0.31663725,0.18770581,0.42798933,0.59754086,-0.0605604,0.2574119,-0.3179723
42,0.6653883,0.767295,"('unreliable', 'reliable')",-1.069329,-1.0051671,-0.73298305,-0.76123697,0.25201648,0.1330918,-2.7677248,-2.7334342,-0.7305264,-0.7198903,-0.0106361
28,0.66443866,1.0713172,"('disloyal', 'loyal')",-1.2376337,-0.89621544,-0.5376222,-0.253474,-0.8363393,-0.47187883,1.4312451,1.5860696,-0.1031823,0.2071637,-0.310346
62,-0.64822197,-0.18647876,"('incompetent', 'brilliant')",-1.7008163,-1.0297651,-0.7975585,-0.5661806,-1.4547532,-1.0583394,-0.271151,0.01917163,-0.9745002,-0.5643184,-0.4101818
45,-0.6233219,-0.37786895,"('incompetent', 'competent')",-2.7561307,-2.4512343,-1.7510318,-1.6674528,-1.585812,-1.5777413,-0.71882474,-0.5766936,-1.4870243,-1.3301982,-0.1568261
10,0.59360766,0.9433566,"('unsympathetic', 'sympathetic')",-3.1140268,-2.628908,-1.8765349,-1.6283069,-1.2208887,-1.4264332,-0.14190015,-0.17199558,-1.1519485,-0.9824574,-0.1694911
11,0.58530694,1.0430197,"('unhelpful', 'helpful')",-1.1803339,-0.5636543,-0.6741692,-0.35009605,-0.44638336,0.08371739,2.3010051,2.4322298,0.1170851,0.5290433,-0.4119582
81,0.56737125,1.1462829,"('submissive', 'aggressive')",-1.1033106,-0.56751955,-0.56988907,-0.15387942,-0.06831684,0.14284995,-0.9406815,-0.83812,-0.4229653,-0.0540772,-0.3688881
25,-0.56454086,-0.29513764,"('egoistic', 'altruistic')",0.6276407,0.70891505,1.0322447,1.1490977,0.4383016,0.95999056,1.3235961,1.4950526,0.5714484,0.8035836,-0.2321352
68,0.5468966,0.44192672,"('dependent', 'independent')",-1.1205311,-1.0242522,-1.2866932,-1.2196138,-1.3984737,-1.3555312,-0.6339648,-0.66651636,-0.7785532,-0.7647974,-0.0137558
60,-0.5403171,0.35839295,"('inefficient', 'efficient')",-1.5061245,-0.690143,-0.8491204,-0.36374253,-0.8883343,-0.49905092,-0.41994783,0.051466428,-0.8407688,-0.2286154,-0.6121534
4,-0.50975466,-0.7089769,"('disliked', 'liked')",1.4299825,0.9338726,1.2070719,0.76136166,0.011865426,-0.31805193,-6.3658566,-6.3234997,-0.8453382,-1.1310589,0.2857207
3,-0.5078067,-0.33701313,"('repellent', 'pleasant')",-1.5337348,-1.1869781,-0.93741894,-0.6627067,0.6008503,1.0502697,0.3464883,0.3730645,-0.4063244,-0.1526727,-0.2536517
14,-0.5065366,-0.23388575,"('antisocial', 'social')",-0.87024975,-0.6330301,-0.3109736,-0.087006025,0.34022704,0.35498837,-0.9826057,-0.7559455,-0.4660277,-0.2709758,-0.1950519
72,0.50058836,0.7277544,"('unambitious', 'ambitious')",0.21149328,0.4198239,0.60465026,0.6636397,-1.0016067,-0.89725596,-0.9957418,-0.96505284,-0.1361233,-0.0102182,-0.1259051
41,-0.4980537,-0.37516245,"('unforgiving', 'forgiving')",-1.8433534,-1.6413529,-1.2032591,-1.2185413,-0.008779326,0.024353594,-0.047032725,0.13564242,-0.7200957,-0.6150121,-0.1050836
13,-0.49678645,0.08562097,"('impolite', 'polite')",-1.2437414,-0.73710954,-1.1833481,-0.9968517,-0.30076548,-1.4424324e-05,-0.5449465,-0.20940858,-0.7539176,-0.3715527,-0.3823649
8,-0.48843107,-0.2847487,"('unaffectionate', 'affectionate')",-0.52715063,-0.26615977,-0.48989978,-0.4279396,-1.3819249,-1.1312643,0.6057026,0.7347271,-0.4563407,-0.2750771,-0.1812636
69,0.46749425,0.07794884,"('lazy', 'industrious')",1.9192916,1.3512917,1.2691422,0.98898125,1.2998052,1.0121589,-0.8264565,-0.6763962,0.8258554,0.5507969,0.2750585
53,-0.4597533,-0.40359008,"('uncreative', 'creative')",-0.12230892,-0.08860409,0.50911844,0.6183212,-0.36737624,-0.25251114,1.3651904,1.4171326,0.1849741,0.2581497,-0.0731756
58,0.4579363,-0.19563255,"('undiscriminating', 'discriminating')",-0.10557448,-0.6685127,0.7887058,0.23642585,0.70993143,0.30655542,0.08546584,-0.17099078,0.387293,-0.098431,0.485724
67,0.41797698,0.39062604,"('doubtful', 'determined')",0.06147378,0.013027273,0.37398478,0.12644115,0.83969533,0.5435399,-0.71591735,-0.7389799,0.1954427,0.0669309,0.1285118
83,-0.41231817,-0.47581306,"('powerless', 'powerful')",0.6283572,0.82192934,1.2223974,1.2918273,-0.52325547,-0.36196807,-1.0276091,-1.0813572,-0.0224856,0.0389237,-0.0614093
30,-0.400421,-0.07714687,"('intolerant', 'tolerant')",-1.5882545,-1.1778734,-0.84548616,-0.70335394,0.31260228,0.60733217,0.6244884,0.88359493,-0.3794142,-0.0934894,-0.2859248
43,0.3960305,0.94781417,"('irresponsible', 'responsible')",-1.6336255,-1.0638756,-0.83713573,-0.40484706,-0.88019556,-0.5976669,0.51116437,0.6894577,-0.4887524,-0.0858235,-0.4029289
79,0.3893562,-0.15166694,"('wavering', 'unwavering')",0.5217572,0.20223707,0.006999435,-0.07621073,-1.2640489,-1.4089885,0.28851038,0.2426395,-0.0114851,-0.2383979,0.2269128
63,0.38578364,0.3838883,"('unperceptive', 'insightful')",-1.5838375,-1.3671525,-0.73886865,-0.8915846,-0.5164924,-0.51174796,0.80489725,0.8071912,-0.3297035,-0.3158811,-0.0138224
70,0.38321766,0.62948906,"('lethargic', 'energetic')",-1.3607192,-1.0401548,-1.369787,-1.1871213,-0.6866021,-0.5249746,0.7039796,0.6896781,-0.4659822,-0.2866167,-0.1793655
50,0.36421755,0.64794487,"('clumsy', 'skillful')",-0.0720067,-0.018566396,-0.09286334,-0.04581191,-0.4237167,-0.045994606,0.36301056,0.43731093,0.0277283,0.1949766,-0.1672483
20,0.35838106,0.49167675,"('rough', 'thoughtful')",-0.5869592,-0.23728175,-0.5419854,-0.28608167,-0.1047496,0.22287843,0.69099253,0.7916936,-0.0368641,0.1965771,-0.2334412
23,-0.342608,0.2712643,"('insincere', 'sincere')",-2.6768358,-1.8617128,-1.5094701,-1.0968117,-1.9269365,-1.3921427,5.680322,5.828624,-0.1551057,0.3498442,-0.5049499
61,-0.33975443,-0.22415417,"('illogical', 'logical')",-0.5196571,-0.26226115,0.42194524,0.56547546,-1.0407789,-0.9401312,0.09613278,0.065870814,-0.2764225,-0.15904,-0.1173825
75,0.33025092,0.17651539,"('meek', 'impulsive')",1.0186181,0.9357916,0.35660106,0.23549426,-0.3127853,0.1158623,-0.43988594,-0.38309565,0.1905598,0.2161136,-0.0255538
76,0.31920445,0.90327144,"('anxious', 'daring')",-1.7336521,-1.2132899,-1.0633067,-0.66119725,-0.038670216,0.39320496,-0.23000646,0.018655851,-0.5492862,-0.111871,-0.4374152
5,-0.30476788,-0.66515946,"('distant', 'outgoing')",0.9729483,0.67380226,0.8998287,0.5816663,-0.57765716,-0.7762959,-0.51674426,-0.44191948,0.0947215,-0.1255813,0.2203028
44,-0.30253732,-0.060460538,"('prejudiced', 'unprejudiced')",0.06023991,0.1592636,-0.90473855,-0.6314275,-0.56358004,-0.1703245,-1.6359113,-1.3891563,-0.6693055,-0.4184211,-0.2508844
2,0.29881185,0.9580317,"('unlikable', 'likable')",-0.06716813,0.4975236,0.03458535,0.399431,0.93601245,1.6853502,0.72570866,1.1314756,0.38559,0.9343624,-0.5487724
17,-0.28454587,0.10747518,"('nasty', 'nice')",-0.43762213,-0.08177094,-0.73303604,-0.38570493,-0.284686,0.21545193,-0.9804663,-0.6871194,-0.5440712,-0.1663336,-0.3777376
71,0.2820664,0.6020627,"('diffident', 'self-confident')",0.35598594,0.546914,1.0896716,1.1466922,-0.83228135,-0.52066296,0.3786193,0.37532413,0.2548124,0.430066,-0.1752536
18,0.27701297,0.57413197,"('disagreeable', 'welcoming')",-0.1972734,0.07265906,-1.1627434,-1.0836672,-0.55982304,-0.61132616,-0.48150265,-0.48725682,-0.4248659,-0.3070918,-0.1177741
7,0.26699555,0.68782616,"('insensitive', 'sensitive')",-1.0949637,-0.65042335,-0.49522004,-0.27172378,-0.9315291,-0.72171175,0.5848268,0.46024436,-0.3339781,-0.0991577,-0.2348204
38,0.2630911,0.5126236,"('untruthful', 'truthful')",-0.48119304,-0.022468071,0.16179544,0.23844951,-1.2974558,-0.8738471,0.033828646,0.2514907,-0.2639867,0.0212497,-0.2852364
34,-0.24773613,0.18507798,"('mean', 'honorable')",-0.8126776,-0.22294295,-0.76795983,-0.41040525,0.0042735934,0.6167511,6.1047983,6.425605,0.8561397,1.3188171,-0.4626774
19,0.23900834,0.22100973,"('inhospitable', 'hospitable')",0.47366548,0.44206494,0.10223684,0.03209793,-0.56911796,-0.38743347,-0.08399514,-0.13593544,0.0323595,0.0343607,-0.0020012
82,-0.23532419,0.3872521,"('poor', 'rich')",-1.7081208,-1.3187354,-1.5276654,-1.1268146,-0.0016319007,0.6082832,6.409136,6.7120123,0.5872787,1.0523995,-0.4651208
84,0.22891547,0.07080119,"('inferior', 'superior')",0.51891506,0.47733873,0.7485053,0.5764664,0.89455897,1.0379547,0.49273068,0.54046476,0.5767251,0.5406052,0.0361199
57,0.22734073,0.11512984,"('unimaginative', 'imaginative')",-0.56268686,-0.44229,-0.07091444,-0.04693865,-0.9503881,-0.83931494,-2.8719716,-2.875585,-0.8457241,-0.8177998,-0.0279243
46,-0.22160979,-0.007685453,"('uncompetitive', 'competitive')",-1.5900384,-1.1403942,-1.179382,-1.1659238,-0.28109795,-0.1970191,-0.803978,-0.7776304,-0.8152212,-0.6577306,-0.1574906
87,-0.21955526,-0.1773557,"('unsuccessful', 'successful')",-1.1503611,-1.2098027,-0.50066966,-0.54918236,0.32901168,0.23081747,0.76745874,0.7606648,-0.1548231,-0.1889717,0.0341486
65,-0.20041196,0.23261827,"('insecure', 'secure')",-1.9518185,-1.6391435,-0.8090367,-0.5044668,0.026036195,-0.11388257,-0.60818774,-0.3416827,-0.7086837,-0.4733114,-0.2353723
35,0.19629858,-0.20498367,"('corrupt', 'incorrupt')",1.3053586,0.76820654,0.011326034,-0.09788868,-0.42949325,-0.36923024,0.23596084,0.13730325,0.2638902,0.0466814,0.2172088
32,0.16679546,0.85974175,"('unkind', 'kind')",-1.5750384,-1.1364144,-0.7301232,-0.3307479,-0.19590303,0.15916634,1.1150218,1.3699367,-0.2438495,0.1843365,-0.428186
59,-0.12836446,-0.2717878,"('foolish', 'wise')",0.9902306,0.7809555,1.2541283,1.1848339,-0.13282949,-0.3377943,0.5105355,0.5649964,0.4987401,0.3842407,0.1144994
33,-0.110222384,-0.38556036,"('wrong', 'right')",1.2752492,1.0412269,1.487456,1.2226317,0.06110175,-0.02011865,-0.5235741,-0.692275,0.4380021,0.2331809,0.2048212
52,-0.09561454,-0.5063369,"('irrational', 'rational')",0.33672395,-0.0061277375,0.38998783,0.0949759,-1.1583173,-1.6407163,0.0729042,0.02750668,-0.0908632,-0.4061397,0.3152765
6,0.09190821,-0.23998614,"('distant', 'open')",0.6078529,0.3286792,0.38199398,0.03449314,-0.8639211,-1.1184012,0.48884848,0.4619248,0.1413365,-0.106658,0.2479945
15,-0.08899627,-0.19322665,"('boring', 'funny')",0.36466855,0.35463807,-0.33389762,-0.32867932,0.027198903,0.29228497,0.2295076,0.4416588,0.0396962,0.1133352,-0.073639
37,-0.08399454,-0.12943077,"('fake', 'genuine')",-0.37274608,-0.35301885,-0.17844193,-0.2559683,-0.84432113,-1.1896824,0.38035166,0.07153608,-0.2198304,-0.3713129,0.1514825
85,0.08315582,0.14071031,"('insignificant', 'prestigious')",0.64362615,0.5547954,1.408144,1.2299627,-0.108649984,0.39206952,0.5450823,0.76892126,0.5142716,0.6172918,-0.1030202
54,-0.08096964,0.058694083,"('incapable', 'capable')",-1.1832517,-0.80506206,-0.043560386,0.016319908,-1.226435,-0.76138484,0.715143,1.010115,-0.3638148,-0.0962636,-0.2675512
21,0.03720822,0.5278138,"('immoral', 'moral')",-1.5428892,-1.0552819,-0.7007582,-0.3305375,-0.6235525,-0.15263145,-1.3434036,-0.98843944,-0.834679,-0.3998153,-0.4348637
55,-0.029826926,0.20054069,"('incompetent', 'clever')",-2.5128176,-2.010155,-1.9075795,-1.6745939,-0.25520387,-0.08870722,-0.3385994,-0.21418156,-1.0088054,-0.7574194,-0.251386
9,0.023569837,0.16229717,"('unaffectionate', 'caring')",-0.95836437,-0.7903141,0.0508191,0.12472683,-1.3157778,-1.1227661,1.4164429,1.5347569,-0.1566621,-0.0182599,-0.1384022
56,0.011296175,0.70275426,"('impractical', 'practical')",-0.44211528,0.27619436,-0.11802541,0.25911152,-0.17193699,0.36021566,-0.34908384,0.06545769,-0.2139731,0.3327467,-0.5467198
