,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
19,-0.844637,-0.6507794,"('inhospitable', 'hospitable')",-1.4524577,-1.2289948,-0.9558183,-0.8535584,-1.5913192,-1.525722,-0.27737057,0.034834854,-1.0243205,-0.844844,-0.1794765
72,0.80983204,0.7913264,"('unambitious', 'ambitious')",-0.100330025,-0.2902859,0.20071623,0.18987712,-1.0366287,-1.1546278,-1.4804208,-1.487077,-0.3213663,-0.3901574,0.0687911
25,-0.7972672,-0.804292,"('egoistic', 'altruistic')",-1.7053016,-1.8621403,-1.2277184,-1.3255974,-1.6481407,-1.8140049,1.3395263,1.2805465,-0.8077803,-0.9050976,0.0973173
15,-0.7852354,-0.25836772,"('boring', 'funny')",-1.1299284,-0.7922153,-0.3430416,-0.11292187,-0.22801957,-0.06905855,0.25511196,0.6189301,-0.4462226,-0.1227267,-0.3234959
53,-0.7519658,-0.6588839,"('uncreative', 'creative')",-1.4794579,-1.4195728,-0.7746059,-0.7605537,-0.6450671,-0.6094816,1.0584066,1.19814,-0.518538,-0.4500705,-0.0684675
18,-0.74225885,-0.4876619,"('disagreeable', 'welcoming')",0.72583807,0.83146906,0.13310035,0.10267036,-0.51583874,-0.57400364,-0.33327004,-0.2573702,-0.1464859,-0.0769793,-0.0695066
33,0.74213505,0.4866342,"('wrong', 'right')",0.042372406,-0.08558289,0.19149405,-0.032818988,0.26811045,0.13822424,-0.36555496,-0.8439231,0.1757114,-0.0674933,0.2432047
42,0.66160357,0.77395606,"('unreliable', 'reliable')",1.0907943,1.2215476,-0.16387479,0.012992788,0.9602546,1.0543511,-2.4865675,-2.2671654,0.0124421,0.1591364,-0.1466943
14,0.65065753,1.0384158,"('antisocial', 'social')",1.7014459,2.1216023,1.7651627,2.0934653,1.4659584,1.6886333,-0.96284443,-0.8316154,0.924076,1.2221003,-0.2980243
20,0.6432981,0.70888394,"('rough', 'thoughtful')",0.48969436,0.55032057,-0.46805018,-0.22217977,0.5335449,0.57121307,0.5814682,0.54878175,0.3559911,0.4314039,-0.0754128
32,0.61929494,1.1082494,"('unkind', 'kind')",1.1619731,1.6003642,0.307949,0.5845284,0.4829367,0.7193389,0.75107664,0.86070687,0.6646461,0.9746375,-0.3099914
87,0.6179618,0.82047594,"('unsuccessful', 'successful')",1.0336071,1.2774128,0.82883114,0.9087172,0.9903871,1.1556547,0.53562164,0.633855,0.8012817,0.9592231,-0.1579414
86,0.61354506,0.43406916,"('uninfluential', 'influential')",0.3312856,0.19509456,0.6377766,0.48975283,-0.3138126,-0.24093087,-0.053109236,-0.12729457,0.2431371,0.1501382,0.0929989
41,-0.60322905,-0.20911977,"('unforgiving', 'forgiving')",-0.0057027773,0.14514583,-0.54122907,-0.49510205,0.11693041,0.18773505,-0.04048256,-0.20622268,-0.2147426,-0.1155127,-0.0992299
49,-0.6012407,-0.15723708,"('unable', 'able')",-1.2900287,-1.0677823,-0.5548614,-0.3942569,-0.7096182,-0.5042721,-1.0143651,-0.8219775,-0.8340228,-0.5891052,-0.2449176
57,-0.58450764,-0.7091627,"('unimaginative', 'imaginative')",-0.7103139,-0.6445629,-0.3949323,-0.3453971,0.45936364,0.5890983,-1.8814567,-1.6585543,-0.6223694,-0.5537158,-0.0686536
80,0.5563482,0.46701667,"('dominated', 'dominating')",1.4951564,1.4149643,0.6464238,0.6861222,2.3421228,2.4617803,-1.3064536,-1.1584742,0.7467196,0.7742818,-0.0275622
88,0.545563,1.4716084,"('low', 'eminent')",0.56432456,1.2362452,-0.07913402,0.39907703,-0.3201034,0.024762591,0.37250698,1.2157487,0.2166314,0.8694883,-0.6528569
69,-0.5400238,-0.5923277,"('lazy', 'industrious')",-0.72696334,-0.7072416,-0.8175514,-0.8006619,0.39951494,0.21077517,0.057959154,-0.2104265,-0.3254129,-0.4199765,0.0945636
36,-0.50296897,-0.4203178,"('hostile', 'amicable')",-2.4758306,-2.6844735,-1.2871436,-1.3018035,-2.8591764,-2.9768848,0.034549125,0.06817344,-1.418114,-1.4630612,0.0449472
63,0.50285345,0.55731744,"('unperceptive', 'insightful')",1.0544549,1.1782633,0.33224156,0.3945061,0.17010146,0.28145218,1.0690664,0.92420113,0.6257436,0.667148,-0.0414044
73,0.5012636,0.32537177,"('helpless', 'self-reliant')",-0.36726767,-0.4707839,-0.035185426,0.008639486,-0.32809424,-0.34332386,-3.023843,-2.8930075,-0.6506254,-0.6746208,0.0239954
27,0.48998493,0.24140169,"('hardhearted', 'softhearted')",-1.5956132,-1.8608638,-1.015062,-1.2404165,-0.27978215,-0.33165193,1.3735462,0.9864534,-0.2053852,-0.4410154,0.2356302
70,0.48591843,0.8295888,"('lethargic', 'energetic')",1.3677244,1.6843977,-0.11639163,0.21313144,1.9751318,2.2698836,0.7778657,0.93767565,0.8980497,1.1869354,-0.2888857
2,0.4834648,1.1692059,"('unlikable', 'likable')",0.56355053,0.92516047,1.0078297,1.1665778,0.615918,0.9284288,0.3204218,0.54518706,0.5982369,0.946912,-0.3486751
71,0.46326914,0.615048,"('diffident', 'self-confident')",0.30199406,0.43415022,0.8648285,0.8427884,-1.1777784,-1.2606632,0.29079697,0.12811273,0.1486221,0.1518872,-0.0032651
66,-0.4015774,-0.51311356,"('inactive', 'active')",0.030072108,-0.17693987,-1.1248617,-1.1647241,-0.59582627,-0.6990449,1.0930924,0.92824805,-0.1998201,-0.3251149,0.1252948
77,0.36057955,0.30300057,"('unmotivated', 'motivated')",-0.34974018,-0.3375438,0.2809697,0.19730994,1.2631218,1.2297305,-0.81793565,-0.9885341,0.1473991,0.0807926,0.0666065
67,0.34425384,0.39053828,"('doubtful', 'determined')",0.4184087,0.61821485,0.72109246,0.8990462,1.373451,1.3736581,-0.3394434,-0.36879447,0.5035525,0.5825326,-0.0789801
58,0.33397228,0.11701895,"('undiscriminating', 'discriminating')",-0.0040983334,-0.19847587,0.7406355,0.7044101,0.24712254,0.2286929,0.20428678,0.18166527,0.3043838,0.2066623,0.0977215
40,0.3118482,0.2619128,"('stingy', 'generous')",0.042730436,-0.33042398,-1.0110239,-1.1965853,0.7237761,0.74621004,-0.9859955,-1.0839994,-0.1837329,-0.3205771,0.1368442
81,-0.30930033,0.21690562,"('submissive', 'aggressive')",1.5331855,1.9504583,1.4632814,1.7198673,1.6524471,1.8696718,-0.8693477,-0.76162976,0.6940533,0.9990547,-0.3050014
48,0.3066159,0.4602307,"('unintelligent', 'intelligent')",-0.1865564,-0.29493877,0.24579498,0.16113438,-0.72179955,-0.64026403,0.10136728,-0.046239026,-0.0509156,-0.0720153,0.0210997
26,-0.28785825,-0.18272988,"('hardhearted', 'benevolent')",0.57617927,0.510374,-0.29361582,-0.26303357,-1.0900283,-1.0342517,1.373744,1.5407358,0.0556842,0.1142189,-0.0585347
47,0.2771888,0.5765024,"('stupid', 'smart')",0.49156368,0.717602,0.84191114,1.1327206,0.6571376,0.9555248,4.3435917,4.170565,1.3222786,1.510583,-0.1883044
1,-0.27003974,-0.31302154,"('unfriendly', 'friendly')",-1.7431808,-1.7685484,-0.61313283,-0.7527726,-2.003821,-2.0300004,1.4379134,1.4836316,-0.6384521,-0.6761422,0.0376901
8,-0.26475468,-0.15942073,"('unaffectionate', 'affectionate')",-2.0582707,-2.119125,-1.1394114,-1.2739371,-3.3292406,-3.4532735,0.3523898,0.48742613,-1.2878575,-1.303666,0.0158085
22,0.26222885,0.16182743,"('untrustworthy', 'trustworthy')",1.0302768,0.9995072,0.56401175,0.704286,1.2299751,1.4419186,-0.96344775,-1.1469824,0.4246089,0.4321114,-0.0075025
0,0.2495911,0.5768981,"('unsociable', 'sociable')",0.42539945,0.85169125,1.1892991,1.3233575,0.6863506,0.9080039,-0.19273266,-0.047717225,0.4715815,0.7224467,-0.2508652
85,0.22568388,0.3233896,"('insignificant', 'prestigious')",-2.3566291,-2.2881932,-2.3344698,-2.3342912,-2.7587466,-2.7937407,0.6296283,0.92507905,-1.3189067,-1.2335514,-0.0853553
54,-0.2250916,0.042370714,"('incapable', 'capable')",-0.6705114,-0.45704234,0.12184258,0.23516387,-0.37838784,-0.38718215,0.4660349,0.5934204,-0.1372227,0.0053461,-0.1425688
64,-0.22200507,-0.105259195,"('shy', 'confident')",0.12793228,0.22228277,0.47754967,0.5106053,1.771401,1.7145495,-5.394239,-5.44164,-0.6478722,-0.6198923,-0.0279799
45,0.13063246,0.25951707,"('incompetent', 'competent')",-0.10265631,0.051720835,0.52087075,0.61516595,0.8137708,1.0946404,-0.20610729,-0.18200462,0.2313021,0.3678079,-0.1365058
51,0.116380766,0.41912168,"('uneducated', 'educated')",1.2250389,1.4376684,0.7260322,0.88508356,0.29526192,0.51588666,0.4133832,0.52318335,0.5552194,0.7561888,-0.2009694
52,-0.06354233,-0.04297594,"('irrational', 'rational')",-1.8634906,-1.9736369,-0.19017345,-0.320252,-0.98436934,-1.1048487,-0.41113558,-0.29180685,-0.7025423,-0.7467041,0.0441618
59,0.059065614,0.048901312,"('foolish', 'wise')",-0.78858227,-0.72693944,0.3557911,0.4556721,-1.135433,-1.2417877,0.0873027,0.15869413,-0.2843712,-0.2610919,-0.0232793
79,0.040667757,0.2502376,"('wavering', 'unwavering')",-0.50693774,-0.3582047,-0.6643455,-0.57596236,-2.4675188,-2.452985,-0.14922392,0.30012077,-0.7494717,-0.5673587,-0.182113
3,-0.032010697,0.011686598,"('repellent', 'pleasant')",0.09939877,0.085344836,-0.7472199,-0.839215,0.74302715,0.74599636,-0.10887712,-0.12241581,-0.0091364,-0.0237206,0.0145842
37,0.006925896,-0.065508254,"('fake', 'genuine')",0.202912,0.24617013,-0.2312791,-0.112625524,0.50875306,0.5508221,0.4295629,0.42891845,0.183375,0.2095554,-0.0261804
82,0.0010953173,0.4365283,"('poor', 'rich')",-0.53479964,-0.061593164,0.29003546,0.70505404,-0.56916845,-0.20995554,5.1302543,5.5500436,0.8634834,1.2840155,-0.4205321
