,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,male-female
35,0.40412742,0.46389583,"('corrupt', 'incorrupt')",1.325753,1.2652885,0.39329806,0.4457977,0.7077262,0.724994,-0.0172678
72,0.38460693,0.2732784,"('unambitious', 'ambitious')",-1.1219639,-0.9319721,0.18131518,0.29950735,-0.1853472,-0.1197288,-0.0656184
83,-0.34766436,-0.021832176,"('powerless', 'powerful')",-0.3335129,-0.022929318,-0.7506099,-0.47745934,-0.4772624,-0.1740736,-0.3031888
40,0.34594497,0.17051078,"('stingy', 'generous')",0.8123851,0.79263824,-1.3204018,-1.2582849,-0.0540239,-0.0983786,0.0443547
38,-0.3390664,-0.13356534,"('untruthful', 'truthful')",-0.9538715,-0.8452349,0.13646632,0.42083332,-0.3854905,-0.1859889,-0.1995016
41,0.2930755,0.1324925,"('unforgiving', 'forgiving')",-0.25297207,-0.11468513,0.53637516,0.40342355,0.1921595,0.1404103,0.0517492
64,-0.2776499,-0.48338187,"('shy', 'confident')",0.30012214,0.46540406,-5.74254,-5.4208913,-1.9066892,-1.8129563,-0.0937329
28,-0.27583742,-0.36706096,"('disloyal', 'loyal')",-0.6748143,-0.8657264,0.8655884,1.0059713,-0.0283544,-0.0756054,0.047251
32,-0.2678894,-0.3114352,"('unkind', 'kind')",-1.3411503,-1.638566,0.3404265,0.26250768,-0.422871,-0.5624979,0.1396269
10,-0.26684445,-0.21266773,"('unsympathetic', 'sympathetic')",-2.8498423,-2.8536205,-0.94131273,-1.0234956,-1.3526665,-1.3632612,0.0105947
25,-0.26614314,-0.49115646,"('egoistic', 'altruistic')",0.59043866,0.41819587,1.5060979,1.5096889,0.6101311,0.4789094,0.1312217
45,-0.25777107,0.17978218,"('incompetent', 'competent')",-1.1084049,-0.3821538,0.5325067,0.8951762,-0.2778897,0.2309349,-0.5088246
60,-0.25636154,-0.10349879,"('inefficient', 'efficient')",-2.636942,-2.5133498,-0.80242205,-0.7775417,-1.2319085,-1.1314634,-0.1004451
59,0.25214118,0.22784053,"('foolish', 'wise')",0.62184924,0.27929455,0.6845173,0.5081175,0.5195026,0.3384175,0.1810851
34,-0.24367256,-0.13305977,"('mean', 'honorable')",-0.8835785,-0.6960434,4.41508,4.0929217,1.095943,1.0879396,0.0080034
85,-0.22418585,-0.2501294,"('insignificant', 'prestigious')",1.3807459,1.2444483,1.0115616,1.1401404,0.7227073,0.7114864,0.0112209
18,-0.21200387,-0.5232617,"('disagreeable', 'welcoming')",-0.33214426,-0.4703984,-0.6783779,-0.9099056,-0.4075087,-0.6345219,0.2270132
3,-0.2044898,-0.2858218,"('repellent', 'pleasant')",-0.21029434,-0.5572048,-0.08502422,-0.3576718,-0.1666028,-0.4002328,0.23363
84,0.20154451,0.38083684,"('inferior', 'superior')",0.82248616,0.79636204,1.0770133,0.9590788,0.700348,0.7120926,-0.0117446
2,-0.19322926,-0.31408477,"('unlikable', 'likable')",0.6153135,0.7353564,0.13428217,0.12163153,0.1854555,0.1809677,0.0044878
47,0.17850041,0.1977579,"('stupid', 'smart')",-0.9154198,-0.79165745,5.354609,4.8771973,1.5392299,1.4277658,0.1114641
82,0.17810889,0.35183638,"('poor', 'rich')",-1.0193865,-0.9418167,5.2525344,4.8954835,1.4704189,1.4351678,0.0352511
66,-0.17313069,-0.10298389,"('inactive', 'active')",1.2916657,1.3483872,1.5429573,1.4636812,0.8871641,0.9030282,-0.0158641
19,-0.16644524,-0.06619771,"('inhospitable', 'hospitable')",-0.39988452,-0.50945365,-0.15985648,-0.056515522,-0.2420621,-0.2107223,-0.0313398
30,-0.14892857,-0.20867187,"('intolerant', 'tolerant')",-0.8985084,-0.834159,0.050307274,-0.10604685,-0.3323766,-0.3829592,0.0505826
52,-0.1464918,-0.48821855,"('irrational', 'rational')",0.12313673,-0.17360249,0.38099265,0.22772695,0.1192125,-0.144698,0.2639105
68,0.1441406,0.20792215,"('dependent', 'independent')",-1.4862514,-1.615562,-0.85748225,-1.0332147,-0.7331977,-0.8136182,0.0804205
0,-0.14221801,-0.26962903,"('unsociable', 'sociable')",-0.87143236,-1.0622731,-0.39253297,-0.68160033,-0.4687278,-0.6711675,0.2024397
29,-0.1245261,0.13873957,"('unfair', 'fair')",0.153916,0.33784717,-0.32707387,-0.4156884,-0.099228,0.0202995,-0.1195275
4,-0.079703145,0.061097264,"('disliked', 'liked')",1.028202,1.2918534,-5.160185,-4.173654,-1.4038954,-0.9402345,-0.4636609
15,-0.050244726,0.08809379,"('boring', 'funny')",-0.6804999,-0.5052265,-0.11398375,-0.02805631,-0.2815761,-0.1483963,-0.1331798
42,0.041337583,0.21896395,"('unreliable', 'reliable')",-0.052713316,0.31886283,-2.606415,-2.1372852,-0.8725969,-0.5331528,-0.3394441
78,-0.009932302,-0.01569178,"('nonresilient', 'resilient')",-0.03502485,-0.21183904,0.6944955,0.6324679,0.2165128,0.134979,0.0815338
