,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,male-female
33,0.84124714,0.7387695,"('wrong', 'right')",0.72416294,0.5579275,1.6102093,1.5431758,-0.6270198,-0.65108955,0.6371499,0.5471958,0.0899541
62,0.8324363,0.9565599,"('incompetent', 'brilliant')",0.36837468,0.4361117,-0.42659563,-0.48131368,0.15479931,0.13832504,0.2322537,0.2624207,-0.030167
57,0.7970955,0.80893815,"('unimaginative', 'imaginative')",0.060448997,0.05185026,-0.4289067,-0.4098852,-2.4701009,-2.661545,-0.5103658,-0.5526605,0.0422947
5,0.755698,0.62953293,"('distant', 'outgoing')",0.6992019,0.7339839,1.3357284,1.3060647,-0.35650373,-0.11550075,0.6085312,0.6385202,-0.029989
49,-0.7548276,-0.78966105,"('unable', 'able')",-1.5532321,-1.5208063,-0.48863077,-0.5371206,-0.3967223,-0.25201494,-0.7983532,-0.7749007,-0.0234525
63,0.722522,0.6809458,"('unperceptive', 'insightful')",0.77545685,0.69392526,-0.10240598,-0.15533704,1.2303475,1.1881497,0.6564801,0.6019209,0.0545592
26,0.6868594,0.55467576,"('hardhearted', 'benevolent')",-0.057834107,-0.19051154,1.0211016,0.9844958,1.4239852,1.3771036,0.768528,0.6814409,0.0870871
61,0.6618404,0.7241786,"('illogical', 'logical')",-0.98960465,-0.9247743,0.23090109,0.28998446,0.23849414,0.18729866,0.0354077,0.0691719,-0.0337642
81,-0.6437509,-0.47199452,"('submissive', 'aggressive')",-0.075772256,-0.0899328,-1.4437573,-1.4216654,-0.6978175,-0.8821196,-0.7152745,-0.7164281,0.0011536
83,-0.6123881,-0.5470244,"('powerless', 'powerful')",-0.2596472,-0.13357693,0.67288905,0.6807803,-0.865351,-0.89252025,-0.2661243,-0.2230853,-0.043039
14,-0.5773396,-0.26101056,"('antisocial', 'social')",-0.13744333,0.11981732,-0.7959432,-0.67292345,-0.7054035,-0.55266947,-0.5540324,-0.3416966,-0.2123358
67,-0.5751351,-0.6376558,"('doubtful', 'determined')",0.87677765,0.7832321,0.21768026,0.06078104,-0.8794895,-0.8236937,-0.0900417,-0.1543341,0.0642924
6,0.56743014,0.4165551,"('distant', 'open')",0.31449604,0.3588508,1.1323084,1.0989122,0.40174055,0.62778884,0.6039938,0.6255267,-0.0215329
82,-0.55938566,-0.36881822,"('poor', 'rich')",-0.99617577,-0.9154908,-1.2895149,-1.1101339,6.5507965,6.589634,0.92643,1.0487977,-0.1223677
15,0.5097635,0.33887282,"('boring', 'funny')",0.17176108,-0.067963675,1.429662,1.3228594,0.42300552,0.39147004,0.633548,0.4963097,0.1372383
21,-0.5032586,-0.31021625,"('immoral', 'moral')",-0.22568852,-0.057820663,-0.9277966,-0.8785459,-0.6876522,-0.70931834,-0.586099,-0.4889753,-0.0971237
22,0.4854414,0.5455964,"('untrustworthy', 'trustworthy')",0.31855118,0.468781,-1.1287975,-1.1158351,-0.6806216,-0.6575033,-0.2513567,-0.1897403,-0.0616164
79,-0.48279977,-0.7659648,"('wavering', 'unwavering')",0.3329192,0.09082091,1.0823804,0.96587324,0.07096228,0.054959595,0.2508655,0.0864222,0.1644433
46,-0.46556267,-0.28003022,"('uncompetitive', 'competitive')",0.10155584,0.27689445,-0.84328014,-0.7180071,-0.7297176,-0.8056598,-0.4842511,-0.3817007,-0.1025504
76,-0.4535449,-0.2925742,"('anxious', 'daring')",0.36030772,0.48648903,0.003049435,0.030375263,0.24301217,0.2955303,0.0382061,0.1299551,-0.091749
48,-0.45130306,-0.42718697,"('unintelligent', 'intelligent')",-1.0360913,-1.123416,-1.4589219,-1.4617802,0.38373348,0.21043226,-0.6406457,-0.7004877,0.059842
37,-0.45063585,-0.2903636,"('fake', 'genuine')",-0.060499594,-0.07940944,-1.01892,-1.0655798,0.6388896,0.7081279,-0.2227914,-0.1818062,-0.0409852
38,0.43092215,0.32859227,"('untruthful', 'truthful')",0.8668943,0.7100242,0.031791184,0.008845607,-0.13629237,-0.096611455,0.2983288,0.2377126,0.0606162
29,0.4254147,0.3998235,"('unfair', 'fair')",0.04130803,0.10082346,-0.0038717166,-0.03834264,-0.26340872,-0.24416286,0.0498606,0.0545354,-0.0046748
1,0.42190382,0.27114084,"('unfriendly', 'friendly')",-0.45908716,-0.64288235,0.6902577,0.7429472,1.842475,1.8199393,0.6238874,0.5477862,0.0761012
39,0.42150784,0.5948912,"('exploitative', 'cooperative')",0.6867909,0.7918871,0.5804919,0.57490355,0.13626231,0.2515257,0.4562632,0.5533019,-0.0970387
78,-0.41383538,-0.30642122,"('nonresilient', 'resilient')",-0.33003056,-0.1571396,0.8327213,0.9475709,0.24264179,0.34545574,0.0828743,0.2073665,-0.1244922
3,-0.4129793,-0.2889496,"('repellent', 'pleasant')",0.061786003,0.20252831,-0.58729476,-0.43940723,0.44152474,0.46459505,-0.1242408,-0.0153084,-0.1089324
31,0.41084877,0.1675637,"('evil', 'good')",0.24371031,0.12002848,0.8660669,0.89092565,-0.98434174,-0.963301,0.1340711,0.0538042,0.0802669
18,-0.40955418,-0.24318057,"('disagreeable', 'welcoming')",-0.30332157,-0.012587306,-0.23882732,-0.09538677,-0.6535268,-0.4386039,-0.4013075,-0.1974396,-0.2038679
74,0.38410017,0.49125862,"('undedicated', 'dedicated')",0.22043812,0.3570242,-0.081585884,-0.024467126,0.113721006,0.12777694,0.1591684,0.2378982,-0.0787298
2,0.37435958,0.44758987,"('unlikable', 'likable')",0.40828356,0.48188227,1.4157219,1.4656023,0.49755633,0.64113855,0.6739804,0.7590532,-0.0850728
13,0.3458894,0.54220265,"('impolite', 'polite')",0.33848643,0.3323392,-0.30317685,-0.33287963,-0.18728459,-0.15891604,0.0484786,0.0956865,-0.0472079
10,-0.31823707,-0.10263315,"('unsympathetic', 'sympathetic')",-0.67452806,-0.53100806,-2.4411948,-2.3699524,0.15877394,0.089956306,-0.8187965,-0.7284093,-0.0903872
41,0.31224224,0.25441372,"('unforgiving', 'forgiving')",-0.009455472,0.055023134,0.52075756,0.5633748,-0.15981977,-0.16431509,0.1659311,0.1771241,-0.011193
75,0.2907738,0.14404178,"('meek', 'impulsive')",0.7226539,0.6286863,0.5234766,0.5905173,-0.31102243,-0.28738213,0.3064705,0.2689658,0.0375047
43,-0.2682865,-0.08380785,"('irresponsible', 'responsible')",-0.2709143,-0.1465357,-1.5361042,-1.5331596,0.49692246,0.5476149,-0.3945956,-0.3039721,-0.0906235
20,-0.2583524,-0.25130513,"('rough', 'thoughtful')",-1.1716496,-1.113815,0.20791556,0.22578245,1.0739068,1.012287,-0.0370449,-0.0317626,-0.0052823
23,-0.24328426,-0.18345797,"('insincere', 'sincere')",-0.27926198,-0.34912172,0.024742441,-0.04167013,6.133565,6.1252885,1.4089403,1.3877597,0.0211806
0,-0.23972985,-0.040365994,"('unsociable', 'sociable')",-0.73803294,-0.57540226,-0.5590395,-0.5052315,-0.45652667,-0.5022386,-0.4983322,-0.4058096,-0.0925226
87,-0.2282675,-0.16282019,"('unsuccessful', 'successful')",0.14627609,0.07293316,0.8636111,0.86672616,0.61770856,0.63713384,0.3498321,0.3534932,-0.0036611
60,-0.22713259,-0.012784757,"('inefficient', 'efficient')",-0.109790385,0.05027944,-0.9827318,-0.9210372,0.030653711,-0.0029660258,-0.3222503,-0.2216271,-0.1006232
47,0.2174658,0.3950873,"('stupid', 'smart')",-0.5198799,-0.32057634,0.16837856,0.24632068,5.534223,5.798813,1.3500469,1.5299112,-0.1798643
69,-0.21698579,-0.30021796,"('lazy', 'industrious')",0.39768645,0.39696938,2.4455862,2.5209997,-0.94249386,-0.72633564,0.4209483,0.4728539,-0.0519056
28,0.2137816,0.27475882,"('disloyal', 'loyal')",-0.17491165,-0.24297954,-0.87609017,-0.9184622,0.9973081,0.88959605,0.040022,0.0007283,0.0392937
56,-0.18942496,-0.09740779,"('impractical', 'practical')",-0.07708223,-0.15847756,-0.25919208,-0.37515184,-0.49207115,-0.6222178,-0.2544426,-0.3133138,0.0588712
11,-0.17916805,-0.084997475,"('unhelpful', 'helpful')",0.8654299,0.7838664,-1.2891053,-1.3375902,1.8858991,1.9015186,0.3207639,0.3156993,0.0050646
70,-0.17393754,0.00041062944,"('lethargic', 'energetic')",0.05187926,0.19589579,-1.2571442,-1.2067916,1.0898886,1.0760041,-0.0723285,0.0163797,-0.0887082
55,-0.16294008,0.16960245,"('incompetent', 'clever')",-0.7935598,-0.55776066,-2.2876077,-2.1811178,0.03853616,-0.075252265,-0.8013929,-0.661132,-0.1402609
51,-0.15910882,0.03762668,"('uneducated', 'educated')",0.39060462,0.45621768,-1.6103448,-1.5983944,0.58244187,0.4419362,-0.1991018,-0.1656535,-0.0334483
86,0.15738663,0.29526335,"('uninfluential', 'influential')",-0.25042003,-0.21014768,-1.6017565,-1.6112735,0.23184766,0.046127964,-0.3657356,-0.3700075,0.0042719
19,-0.14586173,-0.15999565,"('inhospitable', 'hospitable')",0.3640575,0.34278104,-0.35285562,-0.3614335,-0.23388995,-0.14480114,-0.0921374,-0.0808623,-0.0112751
42,0.12727648,0.15391353,"('unreliable', 'reliable')",0.35944238,0.41236073,0.38894343,0.39592206,-2.6576846,-2.726625,-0.4455056,-0.4411072,-0.0043984
17,0.12100861,0.06614927,"('nasty', 'nice')",0.047113255,0.09707041,0.9764875,1.0200211,-0.9039721,-0.86418486,0.0601593,0.079764,-0.0196047
36,0.114907935,-0.24876817,"('hostile', 'amicable')",-0.21039604,-0.38753986,2.1409383,2.175757,0.114879146,0.10988351,0.5400823,0.4123331,0.1277492
24,-0.08542505,0.033213027,"('dishonest', 'honest')",-0.47718084,-0.4406174,-1.6170442,-1.6201352,0.7530426,0.83700514,-0.3566519,-0.2976336,-0.0590183
58,-0.08190241,-0.09904294,"('undiscriminating', 'discriminating')",-0.04969362,-0.040508643,0.65853524,0.75933975,0.14677514,0.09125502,0.1684286,0.1777608,-0.0093322
34,-0.07868043,-0.025858937,"('mean', 'honorable')",-0.20182276,-0.15813681,0.47863138,0.5051812,5.9672704,6.144591,1.5413496,1.6164441,-0.0750945
66,-0.07054572,-0.044794515,"('inactive', 'active')",0.9318394,0.8861183,1.3933555,1.4340022,0.91466475,1.0015092,0.7923285,0.8192088,-0.0268803
59,-0.07050573,-0.10640891,"('foolish', 'wise')",0.1361267,0.03465544,0.25852332,0.23204087,0.15200238,0.32928857,0.1190367,0.122394,-0.0033573
4,-0.06522,-0.3312852,"('disliked', 'liked')",0.20486468,0.13992338,0.4690582,0.4392253,-7.0422225,-7.155893,-1.6083798,-1.7270074,0.1186276
54,0.059580468,0.06161661,"('incapable', 'capable')",-0.12633699,-0.15173659,1.3269514,1.2883309,1.2114443,1.3111343,0.6179098,0.6273363,-0.0094265
45,0.04340967,-0.01004843,"('incompetent', 'competent')",-0.065412305,-0.10685951,-1.5401505,-1.5830882,-0.09972526,-0.3111628,-0.4154696,-0.5027897,0.0873201
7,0.0241092,0.2329205,"('insensitive', 'sensitive')",-0.26164103,-0.14448234,-0.4483052,-0.35304946,1.0220649,1.0729994,0.084057,0.202097,-0.11804
30,0.019856557,0.19569694,"('intolerant', 'tolerant')",-0.16160145,-0.101626225,-0.95149595,-0.9443047,0.7378824,0.7227392,-0.0888396,-0.0318737,-0.0569659
85,-0.010472648,-0.29283202,"('insignificant', 'prestigious')",-1.0157425,-1.1531949,1.2674755,1.3058239,0.03801564,0.18307781,0.069819,0.0107187,0.0591003
35,-0.0080795055,-0.21956617,"('corrupt', 'incorrupt')",-0.19290544,-0.3100612,1.4265699,1.3938435,-0.27585092,-0.17206742,0.2374335,0.1730372,0.0643963
