,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
73,1.2344047,1.1833959,"('helpless', 'self-reliant')",0.71874195,0.59234416,0.97994775,0.8843649,1.2041343,1.0733222,1.7654773,1.6598113,-0.3553073,-0.3686165,-2.8892686,-2.84631,0.3797329,0.3111874,0.0685455
84,1.1751374,1.0722686,"('inferior', 'superior')",1.6479546,1.7159264,0.18806726,0.1321677,0.35504454,0.3754742,0.05283907,0.042652607,0.7257157,0.6812846,0.2799414,0.33977288,0.6321,0.6227924,0.0093076
1,-1.1531093,-1.0308204,"('unfriendly', 'friendly')",-0.020562228,0.08210409,-1.4774369,-1.4523803,-1.8880022,-1.8141785,-0.9955527,-0.9539851,0.5348207,0.6800069,1.5335206,1.5715902,-0.4951888,-0.416809,-0.0783798
60,-1.1164285,-1.3454233,"('inefficient', 'efficient')",-0.9265018,-0.9162464,0.07342301,0.18865526,-0.044080425,-0.05554112,-3.3951952,-3.361351,0.13225633,-0.027795106,-0.7965445,-1.0911396,-0.8675816,-0.9441201,0.0765385
42,1.0650129,0.68575585,"('unreliable', 'reliable')",0.86980283,0.7438186,0.25301987,0.0032343306,0.62242043,0.42679602,-0.64688027,-0.8679193,0.3628304,0.21143259,-3.2823632,-3.375892,-0.1080224,-0.3103963,0.2023739
30,-1.0267689,-1.368402,"('intolerant', 'tolerant')",-0.5670035,-0.62578696,-0.4068172,-0.5182257,-0.96144,-1.1310464,-2.3691657,-2.3950615,0.59221977,0.3573967,-0.44130987,-0.8350522,-0.7400408,-0.9308826,0.1908418
44,1.0073072,0.80120987,"('prejudiced', 'unprejudiced')",-0.14637223,-0.22515604,0.25841573,0.12259348,0.52283674,0.43566364,0.9664252,0.80090463,-1.656218,-1.7692503,-1.3758436,-1.506299,-0.0604927,-0.1914762,0.1309835
7,-1.000662,-0.91288334,"('insensitive', 'sensitive')",-0.6817179,-0.49061808,-0.5058762,-0.31724164,-0.6124482,-0.4134144,-2.8693802,-2.6448061,0.37905335,0.4770789,-0.042313468,0.0022010915,-0.7619064,-0.6142405,-0.1476659
6,-0.9586728,-0.5820152,"('distant', 'open')",0.77194846,0.8329819,-0.33648327,-0.25037125,-0.67714536,-0.55042213,1.528156,1.525132,0.083159976,0.24486196,0.2204133,0.36522138,0.0901966,0.2264841,-0.1362875
36,-0.95827186,-0.7675047,"('hostile', 'amicable')",1.1419042,1.2440798,0.12172534,0.073891155,-1.4248128,-1.349744,1.7825222,1.7733116,-0.15775639,-0.029650658,0.7709083,0.77356136,0.182317,0.2454207,-0.0631037
10,-0.91322327,-0.9956272,"('unsympathetic', 'sympathetic')",-1.8415383,-1.6568723,-0.8976785,-0.8162422,-0.7660114,-0.641731,-3.6865642,-3.5718656,0.18153788,0.24902688,0.031948216,0.005666226,-1.1273614,-1.0610922,-0.0662692
59,0.91087437,1.0145772,"('foolish', 'wise')",1.3483272,1.3026489,0.42217585,0.35889086,-0.26568562,-0.27199438,1.1625534,1.0883424,0.8862034,0.7958609,0.050687466,0.094473064,0.6450194,0.6261141,0.0189053
29,0.90302485,0.9738937,"('unfair', 'fair')",1.5335047,1.6460066,0.9129171,0.8193316,0.73171407,0.7799281,0.8201878,0.75495106,-0.24220634,-0.1856922,-0.85256183,-0.7074419,0.5437972,0.5829967,-0.0391995
38,-0.9013347,-1.1288601,"('untruthful', 'truthful')",-1.0122674,-0.9941627,-0.45355907,-0.7538272,-0.9578048,-1.1042407,-0.627504,-0.767426,-0.52787334,-0.63856155,0.102652065,-0.04168798,-0.6253845,-0.7755381,0.1501536
48,-0.8230861,-0.8095833,"('unintelligent', 'intelligent')",-0.3919984,-0.29204515,-1.3641031,-1.326898,-0.3169358,-0.22245526,-2.1988633,-2.0971549,0.44560987,0.3578926,-1.355732,-1.5278804,-0.8578727,-0.8454463,-0.0124264
19,-0.7962848,-0.92859966,"('inhospitable', 'hospitable')",-0.15865509,-0.26321584,-0.0844511,-0.21172433,-1.4233689,-1.6335511,0.3284489,0.067916885,-1.239702,-1.3165836,0.027064284,-0.037511796,-0.4781356,-0.6176099,0.1394743
39,0.7950004,0.7192126,"('exploitative', 'cooperative')",0.6648092,0.6817554,0.8965031,0.93256694,0.94445544,1.0238427,-0.35283092,-0.19346103,0.7126615,0.7264387,0.4844876,0.44830203,0.5921552,0.6198082,-0.027653
27,-0.7796173,-0.8269636,"('hardhearted', 'softhearted')",-0.37356678,-0.308824,-0.8983522,-0.79609,-0.4381525,-0.4446624,-0.7928173,-0.6013731,-0.57901,-0.38862795,0.34422264,0.37627077,-0.5024705,-0.4271814,-0.0752891
4,-0.7689946,-0.73030263,"('disliked', 'liked')",-0.63398033,-0.7292769,-0.5235024,-0.6369652,-0.7966569,-0.8395356,0.16074343,-0.021478387,-0.7746713,-0.73009133,-6.5951824,-6.453801,-1.418892,-1.4487787,0.0298867
2,0.7568773,0.65260834,"('unlikable', 'likable')",0.9094394,0.89242125,0.7665177,0.78372675,0.9688506,0.83070093,0.33668095,0.22938828,1.6694148,1.5496385,1.0739685,0.8699517,0.9259642,0.8297766,0.0961876
50,0.7187419,0.33833393,"('clumsy', 'skillful')",-0.3489513,-0.5000428,0.4070787,0.19477805,0.49413976,0.32782474,0.50213134,0.3539233,0.5934082,0.46772385,0.7548852,0.58480734,0.4459191,0.2524784,0.1934407
69,0.66280895,0.95615596,"('lazy', 'industrious')",1.2708994,1.2666094,1.2495489,1.3584503,1.3373226,1.3247317,3.371417,3.3924468,0.70538807,0.70581585,-0.29029,-0.11348696,1.1867279,1.2701033,-0.0833754
14,0.66029793,0.5492827,"('antisocial', 'social')",0.047976837,0.017075969,0.03650827,0.08141343,0.81372374,0.8107243,-2.3796706,-2.3501835,1.5857272,1.5555426,-0.5167564,-0.6869432,0.035401,-0.0032982,0.0386992
5,-0.6576841,-0.32790065,"('distant', 'outgoing')",0.17786053,0.21042131,-0.42228717,-0.3639028,-0.63144743,-0.5671203,1.470392,1.4022238,-0.10222253,0.018948764,-0.06809962,0.15335602,-0.0333555,0.0751466,-0.1085021
64,0.62057,0.7516959,"('shy', 'confident')",0.21723592,0.4072129,0.08139255,0.32520851,0.8150443,0.9528917,-0.7822691,-0.76764196,-0.3148908,-0.31934014,-6.0436134,-5.852544,-0.7723616,-0.6432167,-0.1291449
66,0.6195183,1.0414808,"('inactive', 'active')",0.75631005,0.88477546,0.5228296,0.7544552,0.1192438,0.36552,0.91970193,1.1281656,1.0407766,1.2579591,1.565936,1.9026146,0.7920452,1.0478529,-0.2558077
32,-0.6060023,-0.9461787,"('unkind', 'kind')",-0.7104519,-0.79027474,-0.4819613,-0.5374799,-0.26166925,-0.405756,-1.7667371,-1.7992657,0.47128332,0.23738426,0.50470376,0.223797,-0.4072621,-0.5739677,0.1667056
31,-0.59853405,-0.28698727,"('evil', 'good')",0.6710002,0.7746586,-0.66215694,-0.5976016,-0.95562154,-0.8486331,1.7908226,1.8898666,-1.0428996,-0.86579764,-0.8475985,-0.59434915,-0.2349983,-0.0755491,-0.1594492
41,-0.5533992,-0.56826514,"('unforgiving', 'forgiving')",0.17986046,0.28387517,-0.2750195,-0.41247576,-0.059116226,-0.03102177,-1.218812,-1.2481009,0.42102337,0.4612123,-0.19730057,-0.17114328,-0.243252,-0.2408456,-0.0024064
33,0.5159398,0.6877188,"('wrong', 'right')",0.98853326,1.0417866,0.69036335,0.78276324,0.2101682,0.20275882,1.4569902,1.4232659,0.6522225,0.7085676,-0.5747138,-0.41367185,0.5627862,0.6333127,-0.0705265
18,-0.5089697,-0.3245688,"('disagreeable', 'welcoming')",-0.1169796,-0.0396961,-1.274917,-1.1922508,-0.7826112,-0.64374435,-0.6973201,-0.65296423,0.9882624,1.031324,-0.8671467,-0.87765706,-0.4656688,-0.385651,-0.0800178
70,-0.48790777,-0.69895554,"('lethargic', 'energetic')",-1.4385546,-1.3956771,0.53079975,0.6012117,-0.656701,-0.5775734,-2.9394019,-2.9615374,0.29406157,0.22558972,-0.48729897,-0.63894933,-0.7407147,-0.7779845,0.0372698
46,-0.48298106,-0.6472526,"('uncompetitive', 'competitive')",-2.3613565,-2.1755142,-1.1017841,-1.0320727,-0.5599653,-0.3687933,-4.0354843,-3.9869795,-0.055337526,0.045538787,-0.5803838,-0.57183343,-1.3110417,-1.2481296,-0.0629121
71,-0.46925196,-0.32962295,"('diffident', 'self-confident')",0.8411747,0.82358336,-0.93695766,-0.89798903,-0.11644293,-0.085335076,-0.2961175,-0.3364981,-0.10565319,0.0015226007,0.17152545,0.19568402,-0.1302461,-0.0898079,-0.0404382
62,-0.46301395,-0.51891416,"('incompetent', 'brilliant')",-1.2113042,-1.2232444,-0.36447352,-0.30055058,-0.5133735,-0.44744292,-2.7361898,-2.7521229,-0.15570721,-0.32004547,-0.7823367,-1.1258188,-0.8894856,-0.9554485,0.0659629
72,0.44157,0.6118394,"('unambitious', 'ambitious')",0.6905655,0.8846403,-0.48686656,-0.4387056,0.591621,0.7517173,-0.8818228,-0.6956566,0.40335643,0.41734043,-0.563308,-0.5202243,0.0278736,0.1444216,-0.116548
21,0.42714205,0.05238376,"('immoral', 'moral')",-0.68248385,-0.8009437,0.47597086,0.3010815,0.41383478,0.19730994,-2.4015403,-2.6295483,0.8733511,0.5981538,-1.3459762,-1.7255191,-0.3199574,-0.5724403,0.2524829
0,-0.40442201,-0.38972887,"('unsociable', 'sociable')",-0.19671702,-0.085952714,-0.11633666,-0.049866382,0.35889512,0.5678845,-2.371751,-2.2308404,1.0050722,0.9005644,-0.13003325,-0.22050075,-0.2650418,-0.2154915,-0.0495503
56,0.3928208,-0.024033457,"('impractical', 'practical')",0.64286596,0.5331985,0.75309163,0.66732544,1.2675693,1.0635332,-1.3772134,-1.5687075,0.35922593,0.10261691,-0.6822955,-1.0162134,0.1937235,-0.0346115,0.228335
55,-0.3871743,-0.43388268,"('incompetent', 'clever')",-0.5033704,-0.36458626,-0.49009633,-0.41705316,0.8269791,0.96538794,-2.9235814,-2.8046649,0.91696084,0.8528486,-0.7341045,-0.9893627,-0.4706267,-0.4559019,-0.0147248
34,-0.37432548,-0.68531156,"('mean', 'honorable')",0.14495707,0.05937715,0.064139895,-0.20718172,-0.7956066,-1.1263226,-0.4534716,-0.666447,0.94150615,0.73745304,5.618727,5.2422895,0.7351324,0.4791224,0.25601
23,-0.37024468,-0.79090524,"('insincere', 'sincere')",-0.73648477,-0.76683533,-0.64093447,-0.7555539,-0.95233953,-1.0979195,-2.3469298,-2.454919,0.1164183,-0.03614313,4.792559,4.335325,-0.019708,-0.2238502,0.2041422
13,-0.35699922,-0.6786946,"('impolite', 'polite')",0.06978084,0.09601739,-0.09221617,-0.11257562,-0.36215657,-0.40650007,-2.2419825,-2.1975317,-0.105762824,-0.16659184,-0.7839275,-0.9196517,-0.5533234,-0.626504,0.0731806
74,0.35658735,0.319662,"('undedicated', 'dedicated')",0.2096858,0.1167174,0.2072435,0.30859137,-0.002951622,-0.034435958,-0.94533503,-0.9835889,0.7694652,0.660354,-0.090896785,-0.06713029,0.0719712,0.0457385,0.0262327
57,0.35481387,0.5093582,"('unimaginative', 'imaginative')",-0.82679623,-0.63598263,-0.20386599,-0.13805887,0.0136628635,0.29201028,-2.4230626,-2.2953773,0.2130838,0.34965533,-2.610506,-2.4428453,-0.7832386,-0.6230343,-0.1602043
87,0.3484683,0.24455875,"('unsuccessful', 'successful')",-0.13113447,-0.17386587,0.28544298,0.19719714,0.45466703,0.36768264,-0.90966713,-0.9760413,2.0341756,1.9877474,0.42844275,0.48542696,0.3586279,0.3046722,0.0539557
49,-0.34779155,-0.427304,"('unable', 'able')",-0.19893962,-0.22518322,-0.69551414,-0.81427145,-0.31889445,-0.26925865,-1.2147349,-1.2396014,-0.069114976,-0.19642104,-0.7496692,-0.87087655,-0.5135227,-0.5775595,0.0640368
53,0.3303335,0.37467667,"('uncreative', 'creative')",0.013176296,0.041059893,-0.9719817,-0.9557653,0.12185608,0.23003271,-0.24759085,-0.20049614,1.3592843,1.4597113,1.646482,1.6770059,0.3216514,0.375175,-0.0535236
22,-0.31653377,-0.45749342,"('untrustworthy', 'trustworthy')",-1.1856927,-1.1887878,0.19728218,0.1647418,-0.2089483,-0.16536617,-2.0210202,-2.1391957,0.06881813,0.07391016,-1.3145598,-1.4167802,-0.6829506,-0.7327102,0.0497596
79,0.3142561,0.3519919,"('wavering', 'unwavering')",0.6687299,0.7325973,-0.03209466,-0.1279613,-0.14689013,-0.18600886,1.9876125,1.8458216,-0.004711677,-0.10563645,-0.042103447,-0.13651773,0.3921141,0.3391838,0.0529303
85,0.3054811,0.4466959,"('insignificant', 'prestigious')",1.4913533,1.4634757,-0.5068379,-0.62820166,-0.7393862,-0.7244868,2.7678893,2.7398708,1.3955181,1.3714983,0.56754565,0.6287607,0.7545091,0.7568019,-0.0022928
37,-0.30458903,-0.30677173,"('fake', 'genuine')",0.13491467,0.24906032,0.20043364,0.20896642,-0.05023553,-0.10555175,-0.6453299,-0.6815047,-0.46390045,-0.45639288,0.25110322,0.10552579,-0.1253719,-0.1409526,0.0155807
15,-0.30338886,-0.2545328,"('boring', 'funny')",0.8811254,0.8588848,0.7196999,0.7272776,0.3124557,0.23418596,0.06209053,-0.031290837,0.331034,0.33553994,-0.0898204,-0.166619,0.2733138,0.2433493,0.0299645
47,-0.30254257,-0.5662716,"('stupid', 'smart')",-0.09015933,-0.12552176,0.32747278,0.2814732,-0.27255425,-0.37632427,-0.5082872,-0.52184135,1.0610478,1.01551,4.6009583,4.3752427,0.6879908,0.583181,0.1048098
40,0.30083823,0.6968389,"('stingy', 'generous')",0.44044396,0.7009302,-0.92073125,-0.765637,0.6984687,1.0773486,-0.14025311,0.06747423,-0.13489383,0.10414429,-2.4542937,-2.242983,-0.3157744,-0.0516977,-0.2640767
83,0.28636414,0.26014805,"('powerless', 'powerful')",0.56645674,0.6052746,-0.39789647,-0.5479845,0.74137586,0.6515488,-1.0830393,-1.2668568,0.2622952,0.17165852,-1.0339311,-1.2056494,-0.0940536,-0.1902658,0.0962122
76,0.28495026,0.12153908,"('anxious', 'daring')",-0.07831184,0.006314514,-0.12127241,-0.08095045,0.097733766,0.17151341,-1.7105074,-1.616968,1.399775,1.3582399,0.030150115,-0.1297003,-0.0139261,-0.0242874,0.0103613
68,0.27839732,0.19837815,"('dependent', 'independent')",-0.24402885,-0.25250763,-0.3110112,-0.37212497,0.25265872,0.21970268,0.0110247955,0.02400092,-0.5090151,-0.5080028,-1.3577665,-1.2319092,-0.2685344,-0.2746375,0.0061031
51,0.25259376,-0.06008459,"('uneducated', 'educated')",0.2820332,0.16508402,0.35836542,0.2293548,0.7392216,0.5284856,-0.97659886,-1.0868467,0.69522923,0.5237594,-0.61316,-0.76907235,0.1053835,-0.0670457,0.1724292
58,0.21129873,0.37938783,"('undiscriminating', 'discriminating')",-0.22756676,-0.07952306,-0.35326082,-0.25529566,-0.35440034,-0.20306975,-1.0069811,-0.9443738,0.21835953,0.33434784,0.65162617,0.720083,-0.1229892,-0.0069205,-0.1160687
3,-0.21077783,-0.33328778,"('repellent', 'pleasant')",-0.65810543,-0.69745934,0.412907,0.4557778,-0.12762398,-0.088375576,-1.4013813,-1.3173474,-0.2954973,-0.25357893,0.84430856,0.82156384,-0.2051672,-0.2018153,-0.0033519
35,-0.18868221,0.0448512,"('corrupt', 'incorrupt')",1.7570982,1.6999003,0.10084401,0.08131092,-0.40666136,-0.43003905,3.8849769,3.8516827,-0.5708004,-0.44019967,-0.08872165,-0.033957757,0.6411505,0.6819354,-0.0407849
16,0.18563706,0.028501078,"('unpopular', 'popular')",-0.46689883,-0.6681911,0.0759695,-0.19032383,-0.013316806,-0.10594271,0.9721638,0.7950369,0.25792307,0.11191105,0.5676372,0.49809155,0.2255878,0.0670119,0.1585759
75,0.17903942,0.16793638,"('meek', 'impulsive')",-0.20902058,-0.2820648,0.4194068,0.22529012,-0.25178802,-0.3454711,1.5127649,1.4218868,-0.63164777,-0.7365154,0.2518124,0.24397829,0.1815096,0.0992915,0.0822181
25,-0.17124236,0.0042053983,"('egoistic', 'altruistic')",0.97623223,1.0846438,-0.7994628,-0.6946798,-0.21833564,-0.13426028,0.7050341,0.7879443,0.51595306,0.5591962,1.3332949,1.3117213,0.3344962,0.4169673,-0.0824711
78,-0.12085694,-0.22119106,"('nonresilient', 'resilient')",-0.7248638,-0.56747055,-0.7401745,-0.6641331,-0.012668777,0.16812918,-0.9674687,-0.95910174,0.1702253,0.26841298,0.7222613,0.8502143,-0.239078,-0.1607343,-0.0783437
63,-0.12019108,-0.5327446,"('unperceptive', 'insightful')",-1.0035975,-1.0213423,-0.73609775,-0.9713307,-0.53884035,-0.65821815,-1.8018643,-1.9717443,1.0632583,1.0171369,-0.13876714,-0.14331427,-0.4680143,-0.6116511,0.1436368
65,-0.11267045,-0.3921832,"('insecure', 'secure')",-0.10314335,-0.01662014,-0.08549429,-0.05639712,0.42191842,0.4013535,-2.6131616,-2.6492355,0.31855205,0.14300796,-0.58115697,-0.8778789,-0.3935938,-0.4925647,0.0989709
26,-0.11093579,-0.03281801,"('hardhearted', 'benevolent')",0.7629832,0.7686786,-0.42956066,-0.2742382,-0.23918824,-0.2598577,0.08099353,0.114043325,2.7626977,2.84876,1.5062704,1.5034987,0.6190372,0.6668666,-0.0478294
43,-0.10638225,-0.2537417,"('irresponsible', 'responsible')",-0.7715515,-0.61841786,0.11942256,0.22631124,0.22708255,0.23187715,-2.5473764,-2.5585415,-0.24265875,-0.26644358,0.20543373,0.13137601,-0.4451472,-0.44394,-0.0012072
17,-0.103138916,-0.018368334,"('nasty', 'nice')",0.9934946,1.0270038,0.108012274,0.05867833,-0.12532032,-0.09804273,-0.0539279,0.017381024,0.07656717,0.12222627,-0.44529557,-0.42442566,0.0643416,0.0977789,-0.0334373
11,-0.08863747,-0.6605413,"('unhelpful', 'helpful')",-0.62598073,-0.7467418,-0.80971485,-1.2701489,-0.5039309,-0.8159272,-1.7656981,-2.0277934,-0.6100536,-0.91944563,1.7190535,1.3150204,-0.383566,-0.7322253,0.3486593
80,0.061103802,-0.10457598,"('dominated', 'dominating')",-0.44950634,-0.4711151,0.25562355,0.3236713,-0.15040591,-0.12436914,-1.2496922,-1.1774682,-0.040525615,0.009541526,-1.3105242,-1.246725,-0.4119896,-0.3987201,-0.0132695
82,-0.058968358,-0.49454427,"('poor', 'rich')",-1.0531256,-1.3157053,-0.90865767,-1.0544407,-0.4033509,-0.5662237,-1.4959415,-1.6643375,-0.25648314,-0.5167084,4.7040296,4.2479277,0.0753575,-0.1948618,0.2702193
52,-0.046674162,0.08674808,"('irrational', 'rational')",0.7563305,0.7256833,-0.60056734,-0.79896706,0.34839445,0.27881798,1.1474963,1.1184173,0.62870693,0.6490567,0.32845768,0.4535138,0.3660206,0.3590386,0.006982
81,0.042425413,-0.29312843,"('submissive', 'aggressive')",-1.6608037,-1.7411035,0.98174906,0.86883986,0.057140738,-0.21166474,-2.474508,-2.6440032,0.26462126,-0.06494154,-1.6533248,-2.0725389,-0.6346715,-0.8797915,0.24512
61,-0.033679657,0.038473472,"('illogical', 'logical')",0.1917887,0.19671449,0.17991571,0.28559953,0.4014128,0.41089016,-0.46993366,-0.44005507,0.99624246,1.065658,0.047566995,0.109226026,0.1876162,0.2380724,-0.0504562
12,-0.023118772,0.030682959,"('unsupportive', 'supportive')",-0.17219177,-0.020718403,-0.7638588,-0.78211796,-0.41956025,-0.22961806,-1.5093267,-1.4478922,1.0277218,1.1363242,-2.1182933,-1.9898024,-0.5683754,-0.4718774,-0.096498
54,0.0038575642,-0.046145,"('incapable', 'capable')",-0.3828981,-0.45779967,-0.2153073,-0.2756024,-0.5572716,-0.60863984,-0.19198468,-0.26812416,0.25221586,0.12499817,0.7574286,0.5561719,-0.0477085,-0.1393058,0.0915973
