,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
81,0.6131991,0.79834193,"('submissive', 'aggressive')",0.72590125,0.8664426,1.9225216,1.9519051,1.0300297,1.0884513,-0.6193648,-0.6254828,0.7344574,0.8159317,-0.0814743
39,0.57222617,0.7701967,"('exploitative', 'cooperative')",0.8455007,0.9035041,0.5903262,0.7227034,0.6820623,1.0800952,0.122403294,0.30691722,0.5625038,0.7566833,-0.1941795
74,0.56221473,0.68179524,"('undedicated', 'dedicated')",0.7234692,0.75327754,1.2178922,1.0480813,0.7657833,0.63737804,0.68705744,0.47310764,0.7912834,0.7187279,0.0725555
26,-0.5473918,-0.8154118,"('hardhearted', 'benevolent')",1.7245895,1.2552304,0.12870747,0.018394604,-0.1820851,-0.39810514,1.7065569,1.5145639,0.5660754,0.3149344,0.251141
35,-0.53803957,-1.0619211,"('corrupt', 'incorrupt')",-0.24529254,-0.40440202,-2.3861487,-2.5687304,-0.9988394,-1.1806586,-0.6171266,-0.7874841,-0.9570893,-1.2006392,0.2435499
33,0.53530073,0.30554855,"('wrong', 'right')",1.9470615,1.8481817,-0.4493996,-0.45510483,-0.08657996,-0.11398017,-1.1625307,-1.115172,0.1567704,0.0938947,0.0628757
49,-0.5331439,-0.24725792,"('unable', 'able')",-1.1874745,-0.93727195,0.4104727,0.46310073,-0.43181932,-0.32060558,-0.38744354,-0.15173061,-0.4258817,-0.2387531,-0.1871286
55,-0.5204303,0.16042319,"('incompetent', 'clever')",-1.3129095,-1.3031603,1.768013,1.6321418,-0.037968215,0.17620619,0.5103199,0.37420562,0.081405,0.2079633,-0.1265583
87,0.5200517,0.828668,"('unsuccessful', 'successful')",1.0702456,1.131688,1.2276592,1.2293777,0.69330746,0.71369016,0.53680533,0.35386223,0.8096138,0.8514572,-0.0418434
85,0.50783473,-0.30224234,"('insignificant', 'prestigious')",2.4524384,2.0409453,-0.7571706,-0.9205354,-0.41618705,-1.1473377,0.39296225,0.20284575,0.4359755,-0.0252649,0.4612404
45,-0.46767056,-0.101677336,"('incompetent', 'competent')",-0.96713454,-0.7610419,2.1284847,2.0517533,0.24139023,0.39998108,0.014251143,-0.20151718,0.1898642,0.2774996,-0.0876354
37,-0.45760846,-0.0128837265,"('fake', 'genuine')",-0.5383912,-0.5019452,0.8022146,0.8250543,0.3646972,0.6103992,0.7497236,0.88441885,0.1841272,0.3610087,-0.1768815
19,0.44387627,0.46375567,"('inhospitable', 'hospitable')",0.017966572,0.065844856,-1.0296512,-0.8352793,-0.5651701,-0.6750058,0.03883171,-0.019753726,-0.2188293,-0.2000877,-0.0187416
21,0.44304818,0.9338103,"('immoral', 'moral')",0.83409494,0.74394447,2.2149017,2.037024,1.5623277,1.610555,-0.27823085,-0.47622374,0.9552284,0.969822,-0.0145936
9,-0.43427026,-0.82785934,"('unaffectionate', 'caring')",1.5150074,1.3522536,0.3877919,0.21741553,-0.5524519,-0.8586151,1.4780862,1.5231214,0.4788327,0.2812632,0.1975695
76,0.43135032,0.79044604,"('anxious', 'daring')",-0.15279992,-0.120309785,1.9152509,1.8273002,1.3700017,1.5113883,0.60628843,0.5669826,0.8340183,0.9151615,-0.0811432
51,0.43066615,0.8749202,"('uneducated', 'educated')",-0.19539073,-0.14345062,1.9462683,1.8656127,0.58162445,0.44636446,1.0436206,0.94899786,0.7613578,0.7984889,-0.0371311
70,0.40302858,0.8442303,"('lethargic', 'energetic')",0.0038099363,0.024700964,2.2570844,2.462421,1.3246545,1.4640181,1.2117236,1.3507216,1.0400602,1.2292183,-0.1891581
60,0.39897734,1.1361126,"('inefficient', 'efficient')",-0.58503354,-0.26931015,3.1154218,2.978593,1.3819826,1.9107816,0.31000805,0.5290123,0.9242712,1.2570378,-0.3327666
83,0.39851862,0.08198438,"('powerless', 'powerful')",1.2497288,1.1842785,0.6937877,0.61687255,-0.039037924,-0.25151604,-0.9571347,-1.0662715,0.2691725,0.1130696,0.1561029
30,0.38970262,0.58647215,"('intolerant', 'tolerant')",0.51589125,0.35371435,1.2790738,1.2104735,1.0696665,1.0060345,1.063205,1.1188568,0.8635078,0.8551103,0.0083975
29,-0.36741668,-0.15926795,"('unfair', 'fair')",-0.4340323,-0.30915684,-0.9310463,-0.86480165,-0.38211268,-0.15005729,-0.56878614,-0.57543087,-0.5366788,-0.4117429,-0.1249359
66,0.36408162,0.12342353,"('inactive', 'active')",1.5279127,1.395953,0.6137592,0.6287049,0.12701362,-0.024035044,0.7419529,0.5063826,0.674944,0.5260859,0.1488581
13,0.3577025,0.64704734,"('impolite', 'polite')",0.12316376,0.22478788,1.7712003,1.7461224,0.5507181,0.91230226,0.16701633,0.23191646,0.5939602,0.7524353,-0.1584751
79,0.35265183,-0.20660713,"('wavering', 'unwavering')",0.6776907,0.67945236,-0.9291998,-0.8815889,-0.68876755,-1.0617388,-0.12409282,-0.18098283,-0.1423435,-0.3302931,0.1879496
62,0.3383168,0.78973585,"('incompetent', 'brilliant')",-0.045749288,0.2825419,2.180866,2.2649925,0.39742976,0.74890184,0.4640405,0.62077534,0.6669807,0.9413895,-0.2744088
63,0.30569202,0.69170547,"('unperceptive', 'insightful')",0.902142,1.0520114,3.0608046,2.986717,0.5590545,0.6429973,1.3053414,1.484191,1.2266068,1.3715244,-0.1449176
11,0.30553657,0.6832602,"('unhelpful', 'helpful')",0.3317342,0.5533403,2.682546,2.4841921,0.3992044,0.3848662,2.564524,2.576602,1.256709,1.3364522,-0.0797432
27,-0.27963278,-0.14497729,"('hardhearted', 'softhearted')",-0.8505414,-0.9357755,-0.2438754,-0.2498331,-0.019698583,0.023733625,1.3004048,1.2544312,-0.0186687,-0.0104842,-0.0081845
41,0.27373868,-0.286479,"('unforgiving', 'forgiving')",1.1268606,0.9068914,0.41084376,0.2881516,0.48053885,0.30287233,0.028383406,-0.1530361,0.464073,0.21168,0.252393
5,-0.26923677,-0.47902554,"('distant', 'outgoing')",1.0381896,1.0193616,-1.9334686,-1.8080912,-1.138967,-1.099432,-0.68840945,-0.725719,-0.5983785,-0.6185812,0.0202027
54,0.23772198,-0.0067963526,"('incapable', 'capable')",1.0925035,0.9597281,0.25168136,0.3056897,0.6107017,0.51243067,1.0617361,1.1910411,0.6508689,0.5924187,0.0584502
59,-0.20706739,-0.4254218,"('foolish', 'wise')",1.1139486,1.0606211,-1.1276962,-1.1260904,-0.278533,-0.4584984,-0.12525141,-0.117775306,-0.1249199,-0.213433,0.0885131
3,-0.20660834,0.123645745,"('repellent', 'pleasant')",-0.9649635,-0.8658457,1.4750319,1.4990925,0.68334967,0.63745314,0.7663348,0.5023875,0.3506289,0.3793466,-0.0287177
34,0.1939897,0.42861438,"('mean', 'honorable')",0.9669128,0.95961034,1.092824,1.2532063,0.74492574,0.9343032,5.8023148,5.817672,1.7601934,1.8786812,-0.1184878
58,-0.1884379,0.06767202,"('undiscriminating', 'discriminating')",1.3002164,1.200861,0.19148496,0.15270114,0.33557776,0.43015426,0.2510824,0.10534531,0.3779847,0.3913467,-0.013362
65,-0.18043983,0.2654237,"('insecure', 'secure')",-0.42832297,-0.53586334,0.76342994,0.6067271,0.824393,1.1737478,-0.029657193,0.040180303,0.1898806,0.3100431,-0.1201625
7,0.16595197,0.4868644,"('insensitive', 'sensitive')",0.4238197,0.43947244,0.8366247,0.8966167,0.6725192,1.0031655,1.0177801,1.2287849,0.6233391,0.8109808,-0.1876417
71,0.15939224,-0.023661904,"('diffident', 'self-confident')",1.6483357,1.5534505,0.3075019,0.23145472,-0.6632789,-0.6818817,0.23310767,0.26326805,0.3370117,0.2685259,0.0684858
52,0.15712172,-0.70626676,"('irrational', 'rational')",1.3697275,1.006992,-0.18470323,-0.32617277,-0.4682361,-0.92891616,-0.23351869,-0.38807958,0.1280782,-0.2684886,0.3965668
82,-0.1568388,0.5518873,"('poor', 'rich')",-0.51101804,-0.37842113,0.9967989,1.1061869,0.52703744,0.6429813,6.4415984,6.451414,1.4595156,1.6748096,-0.215294
4,0.15410005,-0.2768342,"('disliked', 'liked')",0.22420104,0.2500838,-0.98334026,-0.9804375,-0.23130919,-0.4908161,-5.82627,-5.8959455,-1.3325237,-1.4787899,0.1462662
50,0.14825898,0.27075052,"('clumsy', 'skillful')",1.0675367,0.96006286,1.5921118,1.3034765,0.7340216,0.56328416,0.4997403,0.58108014,0.8083339,0.7357308,0.0726031
15,0.13435695,-0.12419809,"('boring', 'funny')",0.56629395,0.51712567,-1.5403241,-1.4471444,0.057329606,-0.008125454,-0.13846162,-0.15189199,-0.184161,-0.2428468,0.0586858
24,-0.1313639,0.1081641,"('dishonest', 'honest')",0.39144444,0.29032427,-0.7197544,-0.64162475,0.37998286,0.6078852,1.4621592,1.4106039,0.2764936,0.3550705,-0.0785769
84,0.12485899,0.12591395,"('inferior', 'superior')",0.33074498,0.50083923,-0.762822,-0.5948405,0.13338165,0.12150265,0.30127853,0.2811705,0.0254884,0.0869172,-0.0614288
43,-0.10338617,0.2924401,"('irresponsible', 'responsible')",0.34708527,0.3837883,0.8789708,0.82681787,0.67714655,0.88683265,1.6012572,1.6339566,0.6802147,0.8047671,-0.1245524
36,0.10192662,-1.0097606,"('hostile', 'amicable')",1.1784055,0.46883753,-1.6487962,-1.9463749,-0.7909837,-1.4400758,-0.021033876,-0.49658415,-0.2360963,-0.8847916,0.6486953
23,-0.09596574,0.10395236,"('insincere', 'sincere')",0.7106782,0.694758,2.5198956,2.359892,1.0207387,0.99013937,6.3070116,6.2692337,2.0924717,2.0835951,0.0088766
64,-0.09486495,0.13219133,"('shy', 'confident')",0.2603646,0.42926288,0.9036033,0.84366685,0.45446393,0.65408087,-6.1220684,-6.0420823,-0.9197002,-0.7965761,-0.1231241
38,0.08683848,-0.20687467,"('untruthful', 'truthful')",1.1119231,1.1491073,0.694479,0.50045097,0.0036154091,-0.15351942,0.3443783,0.32038325,0.4482469,0.3219095,0.1263374
14,-0.08393115,0.1591744,"('antisocial', 'social')",1.2253336,1.1225721,1.8768643,1.7022619,0.9453035,1.0323117,-0.62996775,-0.6722892,0.6667205,0.6688062,-0.0020857
25,-0.07850741,-0.75535387,"('egoistic', 'altruistic')",0.182163,0.0328225,1.0299544,0.9392159,-0.49699476,-0.90741676,1.2988203,1.1374474,0.3870871,0.089343,0.2977441
17,0.07657409,0.10552952,"('nasty', 'nice')",-0.042749375,0.045721736,-0.20999148,-0.22712211,-0.40565747,-0.6296883,-0.8500753,-0.99745494,-0.2863799,-0.3406028,0.0542229
61,0.07568964,0.39129573,"('illogical', 'logical')",1.6333698,1.6101888,1.5199233,1.4047868,0.37271205,0.5709113,0.5499202,0.39776573,0.830323,0.8749897,-0.0446667
69,-0.06601997,-0.31291866,"('lazy', 'industrious')",1.100876,0.99932337,-0.73412895,-0.7760745,-0.3407014,-0.23581582,-1.3617339,-1.3616382,-0.2803417,-0.3374248,0.0570831
46,-0.043111175,0.4602289,"('uncompetitive', 'competitive')",0.24700323,0.2522285,3.8451366,3.6132734,0.6262296,0.60954106,0.4201412,0.18973643,1.01908,1.0250016,-0.0059216
72,-0.04233361,0.057725694,"('unambitious', 'ambitious')",0.06549819,0.12558487,-0.89822763,-0.8336054,-0.3402714,-0.3635136,-0.5882847,-0.5809759,-0.3607238,-0.3189569,-0.0417669
44,-0.023118671,-0.13243838,"('prejudiced', 'unprejudiced')",-0.5748117,-0.40686202,-0.5062212,-0.40664783,0.62585014,0.782715,-1.5497004,-1.3973099,-0.4056004,-0.3121086,-0.0934918
22,-0.02254976,0.59218943,"('untrustworthy', 'trustworthy')",-0.54094267,-0.5311457,0.8135451,0.823539,0.6963414,0.99122006,-0.8756319,-0.7550056,0.0141524,0.2241594,-0.210007
40,0.020335043,-0.030410778,"('stingy', 'generous')",1.3222543,1.1662676,0.6268696,0.6870867,-0.1998984,-0.37105793,-1.332169,-1.4110428,0.0874783,0.0081686,0.0793097
47,-0.014200717,-0.0046957955,"('stupid', 'smart')",1.0496186,0.8639442,1.705234,1.7884736,0.8366219,1.0303495,4.5613866,4.6497893,1.6277321,1.6655722,-0.0378401
18,0.013452537,-0.32695314,"('disagreeable', 'welcoming')",0.043261483,-0.3050351,0.49448225,0.46806958,-0.77546656,-1.044431,-0.057316557,0.017902527,-0.0563174,-0.2380894,0.181772
80,-0.010846309,0.36553058,"('dominated', 'dominating')",-0.31005782,-0.06154752,2.3363752,2.2325974,1.1234035,1.4688191,-1.1495538,-1.2441776,0.3978642,0.5522444,-0.1543802
88,-0.007310167,-0.28903833,"('low', 'eminent')",-0.077172905,-0.2608752,0.20179959,-0.10609554,0.014217759,-0.279339,0.95365894,0.74008256,0.2170386,-0.0390531,0.2560917
77,-0.00014752895,0.093793094,"('unmotivated', 'motivated')",0.31141475,0.45633367,1.2690419,1.188751,-0.17212585,-0.20453314,-1.0530277,-1.082525,0.0710311,0.0903639,-0.0193328
