,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,male-female
87,2.1704917,2.0829227,"('unsuccessful', 'successful')",1.3136189,0.90503067,1.6361401,1.2879952,0.9963645,0.9733239,1.5291538,1.3123181,0.2168357
30,2.1582932,2.4264781,"('intolerant', 'tolerant')",0.39150888,0.38518533,0.91342545,1.0387229,0.7740821,0.8946714,1.0593274,1.1862644,-0.126937
63,2.0994804,2.2485397,"('unperceptive', 'insightful')",0.78975385,0.7873264,1.4326714,1.4924004,1.5139846,1.5802358,1.4589726,1.5271256,-0.068153
22,2.0672035,2.0886126,"('untrustworthy', 'trustworthy')",0.4661449,0.43711454,0.47415763,0.5296868,-0.6855343,-0.73622876,0.5804929,0.5797963,0.0006966
45,2.0127435,2.1094134,"('incompetent', 'competent')",0.8552699,0.7941298,1.4577568,1.5956511,0.022361673,-0.0054799616,1.087033,1.1234286,-0.0363956
4,-1.9304835,-2.2376556,"('disliked', 'liked')",-0.37073392,-0.34408593,-0.05305979,0.00864666,-6.2876463,-6.25478,-2.160481,-2.2069688,0.0464878
39,1.9262033,1.9158949,"('exploitative', 'cooperative')",1.7954226,1.6975114,1.308922,1.2907376,0.5169668,0.5044559,1.3868787,1.35215,0.0347287
86,1.8844514,2.1599016,"('uninfluential', 'influential')",-0.34637353,-0.32824284,0.111855134,0.16672616,0.2657233,0.3066135,0.4789141,0.5762496,-0.0973355
11,1.8405185,2.0733333,"('unhelpful', 'helpful')",1.2055222,1.035321,0.5988277,0.5118884,2.243361,2.2782154,1.4720573,1.4746895,-0.0026322
59,-1.7897756,-1.7789724,"('foolish', 'wise')",-0.20142037,-0.016221266,-0.5663522,-0.54281616,-0.01083871,0.09040776,-0.6420967,-0.5619005,-0.0801962
29,-1.7475948,-1.6986437,"('unfair', 'fair')",-0.4061909,-0.34916198,-0.6880106,-0.587266,-0.67939514,-0.68113875,-0.8802979,-0.8290526,-0.0512453
78,1.677497,1.593532,"('nonresilient', 'resilient')",0.031141853,-0.0881295,1.0743915,0.9231137,0.21110469,0.2830554,0.7485338,0.6778929,0.0706409
3,1.627506,1.8350058,"('repellent', 'pleasant')",-0.26167494,-0.307679,0.5492833,0.5707366,0.47133923,0.39925814,0.5966134,0.6243304,-0.027717
57,1.5939103,1.7636342,"('unimaginative', 'imaginative')",-0.04144009,-0.09006435,-0.25119734,-0.19740626,-2.5444283,-2.598559,-0.3107889,-0.2805988,-0.0301901
82,1.5298902,1.5339466,"('poor', 'rich')",-0.43847802,-0.56864184,0.78195506,0.69118106,6.607386,6.5161896,2.1201882,2.0431688,0.0770194
24,1.4966006,1.7536788,"('dishonest', 'honest')",0.8444896,0.7669481,-0.33246157,-0.26965407,0.93791616,1.0012218,0.7366362,0.8130487,-0.0764125
37,1.472476,1.6653123,"('fake', 'genuine')",0.48726577,0.5721622,-0.16243657,-0.024125014,0.72256243,0.8561683,0.6299669,0.7673794,-0.1374125
44,-1.3804443,-1.4653811,"('prejudiced', 'unprejudiced')",-1.3753186,-1.3267504,-0.7228924,-0.7157942,-1.6213048,-1.6574696,-1.2749901,-1.2913488,0.0163587
28,1.344468,1.446124,"('disloyal', 'loyal')",0.43279546,0.38166824,0.12568861,0.04394993,1.0140574,0.8866504,0.7292523,0.6895981,0.0396542
83,1.3009174,1.3979949,"('powerless', 'powerful')",0.6474103,0.656264,-0.15637721,-0.07331401,-1.2888381,-1.2640575,0.1257781,0.1792218,-0.0534437
25,-1.2337775,-1.2443867,"('egoistic', 'altruistic')",-0.31006986,-0.27258846,0.2444407,0.1808948,1.2242234,1.3723826,-0.0187958,0.0090756,-0.0278714
48,1.1208569,1.1621336,"('unintelligent', 'intelligent')",-0.5689958,-0.750286,0.05399394,-0.1337665,0.028746339,0.10342466,0.1586504,0.0953764,0.063274
1,-1.0828295,-1.2163981,"('unfriendly', 'friendly')",0.29462874,0.1962945,0.3212489,0.15016083,1.864775,1.9109465,0.3494558,0.2602509,0.0892049
33,-0.99924594,-0.99093956,"('wrong', 'right')",0.7022413,0.65427387,-0.73035526,-0.69358456,-0.6108388,-0.5422304,-0.4095497,-0.3931202,-0.0164295
17,-0.9919491,-0.900462,"('nasty', 'nice')",-0.07849252,-0.05958318,-0.29014972,-0.32760417,-0.62340003,-0.5554442,-0.4959978,-0.4607734,-0.0352244
19,-0.9812088,-1.0390695,"('inhospitable', 'hospitable')",0.015794389,0.16556059,-0.77263474,-0.5831031,0.1687674,0.39283758,-0.3923205,-0.2659436,-0.1263769
9,0.97772115,1.0776411,"('unaffectionate', 'caring')",1.0852224,0.97441167,0.36445045,0.29015005,1.4642771,1.4550805,0.9729178,0.9493208,0.023597
66,-0.96901786,-0.904643,"('inactive', 'active')",-1.0531787,-0.90064317,-1.1772118,-1.0022101,0.42019314,0.62452507,-0.6948038,-0.5457428,-0.149061
72,0.91710377,0.88227683,"('unambitious', 'ambitious')",0.6677009,0.4016195,-0.5886286,-0.8268301,-0.5879617,-0.797344,0.1020536,-0.0850694,0.187123
88,-0.8566652,-0.9279123,"('low', 'eminent')",-0.8357424,-0.9228654,-0.29609773,-0.3961692,-0.1268835,-0.14005598,-0.5288472,-0.5967507,0.0679035
41,0.82682776,0.9372938,"('unforgiving', 'forgiving')",1.3064559,1.361952,0.5259089,0.580884,0.0948585,0.098180674,0.6885127,0.7445776,-0.0560649
64,0.7476275,0.67736906,"('shy', 'confident')",0.15175572,0.16066371,-0.4416383,-0.38414955,-6.5609713,-6.7821336,-1.5258065,-1.5820626,0.0562561
42,0.74665636,0.9671194,"('unreliable', 'reliable')",0.7734777,0.82935333,0.4841136,0.67674184,-2.7306507,-2.694637,-0.1816007,-0.0553556,-0.1262451
68,-0.7217611,-0.6484191,"('dependent', 'independent')",-1.6719587,-1.6973203,-0.8999205,-0.9109209,-0.47635245,-0.3799868,-0.9424981,-0.9091617,-0.0333364
71,-0.65163743,-0.661559,"('diffident', 'self-confident')",0.5535316,0.5590215,1.1802418,1.1851469,0.19773836,0.2697779,0.3199686,0.3380968,-0.0181282
40,0.63086945,0.7341412,"('stingy', 'generous')",0.5132011,0.64507645,0.46889445,0.5099009,-1.4786203,-1.3501319,0.0335862,0.1347467,-0.1011605
53,-0.5967104,-0.61022353,"('uncreative', 'creative')",-0.26385197,-0.37134537,0.14685589,0.111825466,0.74850786,0.6839595,0.0087004,-0.046446,0.0551464
50,-0.5889327,-0.68967617,"('clumsy', 'skillful')",-0.034381196,-0.060044028,-0.012388974,-0.037438165,0.13057028,0.15581697,-0.1262831,-0.1578353,0.0315522
61,0.55773365,0.6111222,"('illogical', 'logical')",0.5134155,0.3203067,0.18852413,0.11606526,0.44487888,0.41639966,0.426138,0.3659735,0.0601645
77,0.55545074,0.5293493,"('unmotivated', 'motivated')",0.2412753,0.10772049,-0.21597655,-0.21192262,-1.2402314,-1.2691063,-0.1648705,-0.2109898,0.0461193
2,0.5110087,0.6568503,"('unlikable', 'likable')",0.8344577,0.8771764,0.41611844,0.42562437,0.4240074,0.58684814,0.546398,0.6366248,-0.0902268
58,-0.45458102,-0.4794491,"('undiscriminating', 'discriminating')",0.020058706,0.0532032,0.34087503,0.37997368,0.18635395,0.15833537,0.0231767,0.0280158,-0.0048391
38,0.44827998,0.48022184,"('untruthful', 'truthful')",0.7984905,0.7125389,0.071650416,0.11705059,0.3497765,0.44501936,0.4170493,0.4387077,-0.0216584
27,-0.43954435,-0.29403004,"('hardhearted', 'softhearted')",0.28417915,0.2620223,0.6594738,0.86038834,1.6104515,1.6881025,0.52864,0.6291208,-0.1004808
8,-0.39191926,-0.5587749,"('unaffectionate', 'affectionate')",0.20512746,0.21368116,-0.33094618,-0.4283897,0.96472406,0.95752424,0.1117465,0.0460102,0.0657363
49,0.33186963,0.4600775,"('unable', 'able')",0.0007721707,0.0021115653,-0.12076521,-0.039938442,-0.1379164,0.020916326,0.01849,0.1107917,-0.0923017
34,-0.32190716,-0.097217254,"('mean', 'honorable')",-0.72991854,-0.572359,0.24958631,0.32976002,5.9438267,6.2798705,1.2853968,1.4850136,-0.1996168
26,-0.27117717,-0.35133913,"('hardhearted', 'benevolent')",0.9798467,1.0180185,0.84261346,0.85614944,0.735114,0.86775637,0.5715992,0.5976463,-0.0260471
54,-0.18211867,-0.19104795,"('incapable', 'capable')",0.73812115,0.6283575,-0.2881552,-0.3168655,1.1858582,1.1786612,0.3634264,0.3247763,0.0386501
18,-0.12693667,-0.14326146,"('disagreeable', 'welcoming')",-0.65005314,-0.5040649,-0.655342,-0.57620853,-0.50406283,-0.373566,-0.4840987,-0.3992752,-0.0848235
20,0.085609056,0.17663997,"('rough', 'thoughtful')",0.62930363,0.51067674,-0.15087236,-0.1382039,0.3676796,0.57765025,0.23293,0.2816908,-0.0487608
84,-0.07732184,-0.012237767,"('inferior', 'superior')",0.68460023,0.66308147,-1.0330957,-0.95764416,-0.014744971,0.13446777,-0.1101406,-0.0430832,-0.0670574
73,-0.071479455,-0.17100301,"('helpless', 'self-reliant')",0.95604956,1.0951778,0.12554967,0.2025369,-3.3050084,-3.265406,-0.5737221,-0.5346736,-0.0390485
67,0.051385462,0.19201079,"('doubtful', 'determined')",0.6729301,0.66868067,-0.5116442,-0.36914915,-0.8433578,-0.7272582,-0.1576716,-0.058929,-0.0987426
15,-0.041298166,-0.22437015,"('boring', 'funny')",0.5988968,0.47512612,0.13984331,-0.0069606304,0.59856284,0.5229589,0.3240012,0.1916886,0.1323126
47,0.0035369676,0.34472537,"('stupid', 'smart')",0.20718843,0.3195623,0.7720521,0.9068815,5.35824,5.505802,1.5852544,1.7692428,-0.1839884
