,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,male-female
79,0.7871136,0.6994567,"('wavering', 'unwavering')",0.7566636,0.57250285,0.065436915,-0.20231338,-0.15674654,-0.25151607,0.3631169,0.2045325,0.1585844
12,0.76758957,0.7285858,"('unsupportive', 'supportive')",0.8305383,0.7293185,0.92779124,0.7859177,-2.2887583,-2.22351,0.0592902,0.005078,0.0542122
33,0.7582401,0.9428607,"('wrong', 'right')",0.38107774,0.5386194,1.4841175,1.517725,-0.98722875,-0.77186966,0.4090517,0.5568339,-0.1477822
0,-0.73589575,-0.5595323,"('unsociable', 'sociable')",-1.6429886,-1.402844,-1.0116572,-1.009542,-0.3408299,-0.26842314,-0.9328429,-0.8100853,-0.1227576
80,0.7190287,0.45126855,"('dominated', 'dominating')",-0.05138184,0.07308799,-0.04430563,-0.16944802,0.56074727,0.33939847,0.2960221,0.1735767,0.1224454
13,-0.67074394,-0.507685,"('impolite', 'polite')",-1.5295385,-1.1667528,-1.0471767,-0.9792386,-1.0295222,-1.0000304,-1.0692453,-0.9134268,-0.1558185
24,-0.65239066,-0.34582457,"('dishonest', 'honest')",-1.0117795,-0.8480627,0.7513287,0.8914668,-0.1594643,-0.14174145,-0.2680765,-0.1110405,-0.157036
88,0.64101404,0.7469335,"('low', 'eminent')",0.35000983,0.5053733,-0.4400149,-0.070986986,-0.3975173,-0.25721356,0.0383729,0.2310266,-0.1926537
6,0.62552506,0.60949796,"('distant', 'open')",-0.12569705,-0.21674609,-0.008030474,0.006715879,-1.1568578,-1.1749862,-0.1662651,-0.1938796,0.0276145
81,0.60563433,0.7738553,"('submissive', 'aggressive')",-0.23954487,0.02511032,-0.90852654,-0.9394401,-0.42453927,-0.46297896,-0.2417441,-0.1508633,-0.0908808
35,-0.5639369,-0.5637354,"('corrupt', 'incorrupt')",0.21406533,0.2601861,0.22247082,0.24744564,-1.1572617,-1.110787,-0.3211656,-0.2917227,-0.0294429
48,-0.5626448,-0.49198756,"('unintelligent', 'intelligent')",-0.20663834,-0.08944731,-0.2589672,-0.14187618,0.42220592,0.649147,-0.1515111,-0.018541,-0.1329701
78,0.55533415,0.1857349,"('nonresilient', 'resilient')",-0.38262972,-0.5042293,-0.02824004,-0.19636017,0.91175896,0.8258298,0.2640558,0.0777438,0.186312
87,0.55483973,0.6593584,"('unsuccessful', 'successful')",0.82987046,1.0808462,1.0443572,0.8517528,1.8215355,1.8178014,1.0626507,1.1024396,-0.0397889
68,-0.5527035,-0.40681085,"('dependent', 'independent')",-0.5444066,-0.24631888,-1.9045894,-1.8163422,-0.96320564,-0.8820926,-0.9912263,-0.8378911,-0.1533352
63,-0.5208338,-0.6744694,"('unperceptive', 'insightful')",0.2822319,0.1216855,-0.15331236,-0.31214565,0.5803883,0.45067552,0.0471185,-0.1035635,0.150682
9,-0.50955796,-0.3309875,"('unaffectionate', 'caring')",-0.703669,-0.767097,1.2707788,1.2310156,0.38399205,0.37811583,0.1103859,0.1277617,-0.0173758
62,-0.48657823,-0.48321295,"('incompetent', 'brilliant')",-0.8689651,-0.8020058,-1.0851495,-1.0455334,-0.077700146,0.023811746,-0.6295983,-0.5767351,-0.0528632
31,-0.42234337,-0.5860082,"('evil', 'good')",0.75777036,0.5422178,0.41544968,0.50525266,-1.4725033,-1.444315,-0.1804067,-0.2457132,0.0653065
85,0.41536558,0.052897274,"('insignificant', 'prestigious')",0.5156744,0.25503516,1.952701,1.720331,-0.34788814,-0.41430992,0.6339632,0.4034883,0.2304749
76,-0.40605858,-0.39251727,"('anxious', 'daring')",-0.33185998,-0.17238444,0.0426941,-0.026095098,0.46629295,0.4099922,-0.0572329,-0.0452512,-0.0119817
53,-0.389226,-0.4382996,"('uncreative', 'creative')",-0.53583443,-0.5130037,1.29566,1.399119,-0.12309868,-0.06280097,0.0618752,0.0962537,-0.0343785
21,-0.37024054,-0.251153,"('immoral', 'moral')",-0.760328,-0.42412272,0.21409693,0.33411533,-0.21301907,-0.035102915,-0.2823727,-0.0940658,-0.1883069
83,-0.35461155,-0.47985834,"('powerless', 'powerful')",-0.3265807,-0.48115715,0.04311933,0.025089674,-0.81328434,-0.88622624,-0.3628393,-0.455538,0.0926987
51,0.3529026,0.5367406,"('uneducated', 'educated')",0.638451,0.90806377,-0.29023096,-0.24634004,0.6937337,0.75951165,0.3487141,0.489494,-0.1407799
50,0.32542777,0.2509257,"('clumsy', 'skillful')",0.87654465,0.7631707,0.48962373,0.3089195,0.207846,0.29208878,0.4748606,0.4037762,0.0710844
54,-0.32451898,-0.36839655,"('incapable', 'capable')",-0.2426006,-0.27082235,0.24612623,0.10952365,0.5427764,0.6461286,0.0554458,0.0291083,0.0263375
27,-0.3202211,-0.4262389,"('hardhearted', 'softhearted')",0.23644902,0.15634337,-1.1577513,-1.22282,0.09619281,0.018657591,-0.2863326,-0.3685145,0.0821819
23,0.31851712,0.4001733,"('insincere', 'sincere')",-0.8635049,-0.8502784,-0.41535732,-0.25978717,5.3994317,5.410431,1.1097716,1.1751347,-0.0653631
25,-0.30836716,-0.20780836,"('egoistic', 'altruistic')",0.37912118,0.37784517,2.157027,2.2167253,1.1837893,1.3290856,0.8528926,0.9289619,-0.0760693
14,-0.29289937,0.02086068,"('antisocial', 'social')",-0.42627645,0.10683131,0.24035378,0.36070853,0.27174369,0.4431572,-0.0517696,0.2328894,-0.284659
77,0.28242302,0.274827,"('unmotivated', 'motivated')",-0.44467854,-0.3097338,-0.50833297,-0.5491535,-0.7128693,-0.67884326,-0.3458644,-0.3157259,-0.0301385
65,0.27203274,0.487728,"('insecure', 'secure')",-0.49797568,-0.11861498,-0.59502524,-0.52186054,0.358194,0.5417825,-0.1156935,0.0972587,-0.2129522
2,0.26838148,0.35773215,"('unlikable', 'likable')",0.44441694,0.55539036,0.52953374,0.67887825,-0.06796036,0.058556322,0.293593,0.4126393,-0.1190463
39,0.26341733,0.5398159,"('exploitative', 'cooperative')",0.77379614,1.0942013,0.64004564,0.7690072,0.124532335,0.23566753,0.4504479,0.659673,-0.2092251
52,0.25773647,0.392758,"('irrational', 'rational')",0.34222057,0.35315424,1.5971047,1.5373179,-0.52037406,-0.4847797,0.4191719,0.4496126,-0.0304407
26,-0.25487256,-0.48919854,"('hardhearted', 'benevolent')",0.1139753,-0.026465174,1.2569861,1.4324174,1.2687849,1.382462,0.5962185,0.5748039,0.0214146
61,-0.24976861,-0.15135482,"('illogical', 'logical')",-0.64261615,-0.49141687,0.05101516,0.1657235,0.6853549,0.65380925,-0.0390037,0.0441903,-0.083194
56,-0.24693674,0.007806033,"('impractical', 'practical')",-1.0206544,-0.83743834,0.26384193,0.3621972,-1.0927408,-1.0413555,-0.5241225,-0.3771977,-0.1469248
64,-0.23746017,-0.05276594,"('shy', 'confident')",0.23157722,0.38299438,-0.63993365,-0.5988591,-6.133181,-5.9593496,-1.6947494,-1.556995,-0.1377544
5,0.23107988,0.2908341,"('distant', 'outgoing')",-0.48282203,-0.41579536,-0.046009324,-0.05530295,-1.2389164,-1.2038285,-0.384167,-0.3460232,-0.0381438
72,-0.22658263,-0.075445145,"('unambitious', 'ambitious')",-0.25244626,-0.2246274,0.66712534,0.7124961,-0.7943693,-0.7788842,-0.1515682,-0.0916152,-0.059953
59,0.21075918,0.17601928,"('foolish', 'wise')",0.5285203,0.41082013,1.214752,1.2238622,-0.9228502,-0.74115986,0.2577953,0.2673854,-0.0095901
73,0.20993444,0.24406809,"('helpless', 'self-reliant')",1.5198195,1.1938279,0.6433818,0.37110975,-3.7149053,-3.7746127,-0.3354424,-0.4914017,0.1559593
18,-0.20784327,-0.19598183,"('disagreeable', 'welcoming')",0.17783587,0.22820243,-1.4746109,-1.3664446,-1.5487049,-1.2698364,-0.7633308,-0.6510151,-0.1123157
44,-0.20451012,-0.24930143,"('prejudiced', 'unprejudiced')",-0.21815589,-0.14949843,-1.2323539,-1.2988499,-1.6871803,-1.6278756,-0.8355501,-0.8313813,-0.0041688
19,-0.1857596,0.048479926,"('inhospitable', 'hospitable')",0.5016057,0.5772443,-0.40017903,-0.5305324,-0.5731883,-0.5738842,-0.1643803,-0.1196731,-0.0447072
57,-0.17027858,-0.16894129,"('unimaginative', 'imaginative')",-0.5336128,-0.50161797,-0.49398535,-0.47090393,-3.2907302,-3.1183984,-1.1221517,-1.0649655,-0.0571862
17,0.1393722,0.077533156,"('nasty', 'nice')",0.27503797,0.15619926,-0.73252594,-0.7346075,-0.54118747,-0.5310334,-0.2148258,-0.2579771,0.0431513
16,0.12734339,-0.16139346,"('unpopular', 'popular')",0.42150563,0.25294095,-0.18050513,-0.37054864,0.44933963,0.40304196,0.2044209,0.0310102,0.1734107
20,-0.11902744,-0.30646968,"('rough', 'thoughtful')",0.30012566,0.30115226,-0.525706,-0.43214557,0.47936133,0.4926436,0.0336884,0.0137952,0.0198932
46,0.11089796,-0.1892897,"('uncompetitive', 'competitive')",-0.2910306,-0.36155942,-0.81534284,-0.8298822,-0.35846984,-0.41786855,-0.3384863,-0.44965,0.1111637
58,-0.102516524,-0.25167823,"('undiscriminating', 'discriminating')",0.001987785,-0.22663897,0.61212105,0.57173926,0.1588076,0.020537669,0.1676,0.0284899,0.1391101
47,0.09587361,-0.107632264,"('stupid', 'smart')",-0.05099017,-0.20412342,0.38825488,0.385808,4.622337,4.442921,1.2638688,1.1292434,0.1346254
38,-0.09544997,-0.16652325,"('untruthful', 'truthful')",-0.23588872,-0.41753727,-0.093131244,-0.10750428,-0.82569295,-0.8856904,-0.3125407,-0.3943138,0.0817731
34,0.085839376,0.047783032,"('mean', 'honorable')",-0.4688527,-0.55348516,0.07888757,-0.10374957,4.9788475,4.8983755,1.1686804,1.0722309,0.0964495
40,0.08010864,0.17327997,"('stingy', 'generous')",1.5235027,1.4278613,0.3503186,0.23573552,-2.504093,-2.3598309,-0.1375408,-0.1307385,-0.0068023
84,0.06121563,0.099347964,"('inferior', 'superior')",-0.21154219,-0.18454039,0.47633988,0.40971458,0.86856824,0.9179167,0.2986454,0.3106097,-0.0119643
7,0.053255953,0.0571263,"('insensitive', 'sensitive')",-0.2915473,-0.30406302,0.4244493,0.33861116,0.578481,0.5187193,0.1911597,0.1525984,0.0385613
71,0.043592975,0.10028128,"('diffident', 'self-confident')",0.47082853,0.5186076,1.7056524,1.6435354,-0.04593515,-0.13494256,0.5435347,0.5318704,0.0116643
3,0.026886996,0.06507208,"('repellent', 'pleasant')",-0.035174057,-0.07249583,-0.8385317,-0.8640905,1.2139182,1.3754728,0.0917749,0.1259896,-0.0342147
32,-0.020140916,0.04972256,"('unkind', 'kind')",-0.65427166,-0.5619446,0.17775267,0.24843994,0.3222567,0.4331062,-0.0436008,0.042331,-0.0859318
10,-0.014615897,-0.07633179,"('unsympathetic', 'sympathetic')",-0.9549344,-0.9568776,-1.194935,-1.2823822,-0.15340188,-0.16173387,-0.5794718,-0.6193314,0.0398596
70,0.00011425093,-0.14500076,"('lethargic', 'energetic')",-0.02341553,-0.062604986,-0.6795124,-0.8814127,0.14536841,0.10282531,-0.1393613,-0.2465483,0.107187
