,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,male-female
64,2.143888,1.4430089,"('shy', 'confident')",1.7014074,1.6589578,-4.9617405,-5.977156,-0.3721484,-0.9583964,0.586248
72,2.0594213,1.9726751,"('unambitious', 'ambitious')",0.7338021,0.59850293,0.9238756,0.5987795,1.239033,1.0566525,0.1823805
48,2.0269203,2.157797,"('unintelligent', 'intelligent')",0.11552506,0.11258145,0.1423268,-0.12760428,0.7615907,0.7142581,0.0473326
50,-1.8921671,-1.3574524,"('clumsy', 'skillful')",-1.4402907,-1.2539957,-0.5363374,-0.38275367,-1.2895984,-0.9980672,-0.2915312
8,-1.8271451,-1.6058497,"('unaffectionate', 'affectionate')",-0.46416414,-0.78184885,0.6854791,0.85190576,-0.5352767,-0.5119309,-0.0233458
77,1.8147306,2.081906,"('unmotivated', 'motivated')",0.46608636,0.44997454,-0.9886857,-1.3298447,0.4307104,0.4006786,0.0300318
29,-1.692299,-2.0096147,"('unfair', 'fair')",-1.4758147,-1.7869228,-0.729639,-0.65537727,-1.2992509,-1.4839716,0.1847207
83,1.5458946,0.83222914,"('powerless', 'powerful')",0.46353903,0.08985989,-0.21639928,-0.44349882,0.5976781,0.1595301,0.438148
33,-1.4661655,-1.1686614,"('wrong', 'right')",-0.38692108,-0.05414328,-0.09577067,0.22168459,-0.6496191,-0.3337067,-0.3159124
47,1.4085974,0.9866654,"('stupid', 'smart')",0.474819,0.27071106,5.511921,5.8525076,2.4651124,2.3699614,0.095151
61,1.4063936,1.1618035,"('illogical', 'logical')",0.6297204,0.11327575,1.1079955,0.8470367,1.0480365,0.707372,0.3406645
37,1.3654882,1.1068932,"('fake', 'genuine')",-0.16863216,-0.3307902,0.23748474,0.59203637,0.4781136,0.4560465,0.0220671
18,-1.305227,-0.72876656,"('disagreeable', 'welcoming')",-0.50522196,-0.30569583,-0.7952448,-1.0268916,-0.8685646,-0.6871181,-0.1814465
68,-1.2860172,-0.68118525,"('dependent', 'independent')",-0.89685977,-0.95577395,-0.94327956,-1.0393523,-1.0420522,-0.8921038,-0.1499484
28,1.2448179,1.4208525,"('disloyal', 'loyal')",0.26078415,0.049733285,0.8831733,0.6819872,0.7962584,0.7175244,0.078734
44,-1.221138,-2.0165107,"('prejudiced', 'unprejudiced')",-0.23418124,-0.47261927,-1.6045121,-1.3348111,-1.0199438,-1.2746471,0.2547033
88,1.1980125,1.1852361,"('low', 'eminent')",0.70550454,0.28920254,0.7279002,0.2940176,0.8771391,0.5894854,0.2876537
3,1.0935925,1.244238,"('repellent', 'pleasant')",0.7473955,0.6650019,0.18105306,0.03917374,0.6740137,0.6494712,0.0245425
82,1.0672448,1.2906401,"('poor', 'rich')",0.51683617,0.34154522,5.926978,6.208857,2.5036863,2.6136808,-0.1099945
73,-1.0514493,-1.4600781,"('helpless', 'self-reliant')",0.3497361,0.1500115,-2.9430838,-3.1334305,-1.2149323,-1.4811657,0.2662334
26,1.0505025,0.913091,"('hardhearted', 'benevolent')",1.7816163,1.4871676,2.5451574,2.2954526,1.7924255,1.565237,0.2271885
27,-0.9143591,-0.69463515,"('hardhearted', 'softhearted')",0.023023648,0.043507736,0.47111127,0.9905769,-0.1400747,0.1131498,-0.2532245
54,-0.81387675,-0.6011085,"('incapable', 'capable')",-0.24138096,-0.37044692,0.87429744,0.819496,-0.0603201,-0.0506865,-0.0096336
20,0.8018253,0.8198905,"('rough', 'thoughtful')",-0.4059145,-0.46128276,0.8955806,0.9530613,0.4304971,0.437223,-0.0067259
34,-0.7163888,-0.6753624,"('mean', 'honorable')",0.3727758,0.13499323,4.924429,5.1517887,1.5269386,1.5371399,-0.0102013
58,0.7063079,0.6694014,"('undiscriminating', 'discriminating')",0.31647995,0.55575174,0.64128214,0.41270313,0.55469,0.5459521,0.0087379
53,-0.6893884,-0.14542054,"('uncreative', 'creative')",0.3206923,0.080715075,0.9701479,0.8865771,0.2004839,0.2739572,-0.0734733
66,-0.67390084,-0.9919528,"('inactive', 'active')",0.003131643,-0.022613794,0.85980093,1.1879385,0.0630106,0.0577906,0.00522
78,0.62712955,1.0969242,"('nonresilient', 'resilient')",0.028641969,0.50218767,0.12417606,0.20185806,0.2599825,0.6003233,-0.3403408
49,-0.5699359,-0.24822594,"('unable', 'able')",-0.23476963,-0.28362617,-0.3614382,-0.3056504,-0.3887146,-0.2791675,-0.1095471
71,-0.51224726,-0.6659856,"('diffident', 'self-confident')",0.38193786,0.10903494,0.41576913,0.37160248,0.0951532,-0.0617827,0.1569359
67,0.41579935,0.4288292,"('doubtful', 'determined')",-0.5039276,-0.61881137,-0.65411425,-0.6596178,-0.2474142,-0.2832,0.0357858
38,-0.38027796,-0.47569668,"('untruthful', 'truthful')",0.22454385,-0.084080875,0.65748465,0.38914123,0.1672502,-0.0568788,0.224129
40,0.36707193,0.5228977,"('stingy', 'generous')",0.7201785,1.1109145,-1.6656705,-1.9237763,-0.1928067,-0.0966547,-0.096152
17,-0.34651408,-0.94941545,"('nasty', 'nice')",-0.22698301,-0.7182276,-0.73566836,-0.7508912,-0.4363885,-0.8061781,0.3697896
41,0.29035833,0.48207605,"('unforgiving', 'forgiving')",0.015098205,0.17110924,0.60976696,0.38027513,0.3050745,0.3444868,-0.0394123
84,0.23027611,0.6233072,"('inferior', 'superior')",-0.6815609,-0.56251943,0.48996514,0.5490072,0.0128935,0.203265,-0.1903715
15,-0.20447046,-0.2887035,"('boring', 'funny')",-0.4573427,-0.8370618,-0.02736208,0.03973856,-0.2297251,-0.3620089,0.1322838
9,-0.16060068,0.03638918,"('unaffectionate', 'caring')",0.30389374,0.034720723,1.5271993,1.5749179,0.5568308,0.5486759,0.0081549
2,0.14726123,-0.043699935,"('unlikable', 'likable')",0.94144833,0.6706455,0.33849922,0.45740458,0.4757363,0.36145,0.1142863
